candidate,office,district,party,county,precinct,votes
Robert Foster,Governor ,,R,Copiah,Beauregard,22
Tate Reeves,Governor ,,R,Copiah,Beauregard,87
Bill Waller Jr.,Governor ,,R,Copiah,Beauregard,39
Delbert Hosemann,Lieutenant Governor,,R,Copiah,Beauregard,127
Shane Quick,Lieutenant Governor,,R,Copiah,Beauregard,11
Sam Britton,Secretary of State,,R,Copiah,Beauregard,48
Michael Watson,Secretary of State,,R,Copiah,Beauregard,93
Mark Baker,Attorney General,,R,Copiah,Beauregard,35
Lynn Fitch,Attorney General,,R,Copiah,Beauregard,67
Andy Taggart,Attorney General,,R,Copiah,Beauregard,40
Shad White,State Auditor,,R,Copiah,Beauregard,128
Eugene S. 'Buck' Clarke,State Treasurer,,R,Copiah,Beauregard,47
David McRae,State Treasurer,,R,Copiah,Beauregard,92
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Copiah,Beauregard,135
Mike Chaney,Commissioner of Insurance,,R,Copiah,Beauregard,139
Chris Caughman,State Senate,35,R,Copiah,Beauregard,X
Cheramie Kay Mitchell,State Senate,35,R,Copiah,Beauregard,X
Beth Brown,State Senate,39,R,Copiah,Beauregard,X
Josh Davis,State Senate,39,R,Copiah,Beauregard,X
Sally Doty,State Senate,39,R,Copiah,Beauregard,X
Tom Weathersby,State House,62,R,Copiah,Beauregard,X
Becky Currie,State House,92,R,Copiah,Beauregard,95
Michael Brown,Governor ,,D,Copiah,Beauregard,20
William Bond Compton Jr.,Governor ,,D,Copiah,Beauregard,3
Jim Hood,Governor ,,D,Copiah,Beauregard,153
Robert J. Ray,Governor ,,D,Copiah,Beauregard,2
Robert Shuler Smith,Governor ,,D,Copiah,Beauregard,9
Gregory Wash,Governor ,,D,Copiah,Beauregard,4
Velesha P Williams,Governor ,,D,Copiah,Beauregard,5
Albert Wilson,Governor ,,D,Copiah,Beauregard,4
Jay Hughes,Lieutenant Governor,,D,Copiah,Beauregard,181
Johnny DuPree,Secretary of State,,D,Copiah,Beauregard,143
Maryra Hodges Hunt,Secretary of State,,D,Copiah,Beauregard,50
Jennifer Riley Collins,Attorney General,,D,Copiah,Beauregard,177
Addie Lee Green,State Treasurer,,D,Copiah,Beauregard,178
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Copiah,Beauregard,183
Robert E Amos,Commissioner of Insurance,,D,Copiah,Beauregard,183
Albert Butler,State Senate,36,D,Copiah,Beauregard,149
Tyler K Doss,State Senate,36,D,Copiah,Beauregard,47
Gregory L Holloway Sr.,State House,76,D,Copiah,Beauregard,74
Bob Evans,State House,91,D,Copiah,Beauregard,X
Robert Foster,Governor ,,R,Copiah,Carpenter,1
Tate Reeves,Governor ,,R,Copiah,Carpenter,14
Bill Waller Jr.,Governor ,,R,Copiah,Carpenter,8
Delbert Hosemann,Lieutenant Governor,,R,Copiah,Carpenter,23
Shane Quick,Lieutenant Governor,,R,Copiah,Carpenter,0
Sam Britton,Secretary of State,,R,Copiah,Carpenter,9
Michael Watson,Secretary of State,,R,Copiah,Carpenter,12
Mark Baker,Attorney General,,R,Copiah,Carpenter,6
Lynn Fitch,Attorney General,,R,Copiah,Carpenter,8
Andy Taggart,Attorney General,,R,Copiah,Carpenter,7
Shad White,State Auditor,,R,Copiah,Carpenter,21
Eugene S. 'Buck' Clarke,State Treasurer,,R,Copiah,Carpenter,6
David McRae,State Treasurer,,R,Copiah,Carpenter,17
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Copiah,Carpenter,21
Mike Chaney,Commissioner of Insurance,,R,Copiah,Carpenter,21
Chris Caughman,State Senate,35,R,Copiah,Carpenter,X
Cheramie Kay Mitchell,State Senate,35,R,Copiah,Carpenter,X
Beth Brown,State Senate,39,R,Copiah,Carpenter,X
Josh Davis,State Senate,39,R,Copiah,Carpenter,X
Sally Doty,State Senate,39,R,Copiah,Carpenter,X
Tom Weathersby,State House,62,R,Copiah,Carpenter,X
Becky Currie,State House,92,R,Copiah,Carpenter,X
Michael Brown,Governor ,,D,Copiah,Carpenter,1
William Bond Compton Jr.,Governor ,,D,Copiah,Carpenter,0
Jim Hood,Governor ,,D,Copiah,Carpenter,62
Robert J. Ray,Governor ,,D,Copiah,Carpenter,5
Robert Shuler Smith,Governor ,,D,Copiah,Carpenter,14
Gregory Wash,Governor ,,D,Copiah,Carpenter,0
Velesha P Williams,Governor ,,D,Copiah,Carpenter,1
Albert Wilson,Governor ,,D,Copiah,Carpenter,2
Jay Hughes,Lieutenant Governor,,D,Copiah,Carpenter,66
Johnny DuPree,Secretary of State,,D,Copiah,Carpenter,61
Maryra Hodges Hunt,Secretary of State,,D,Copiah,Carpenter,13
Jennifer Riley Collins,Attorney General,,D,Copiah,Carpenter,66
Addie Lee Green,State Treasurer,,D,Copiah,Carpenter,68
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Copiah,Carpenter,67
Robert E Amos,Commissioner of Insurance,,D,Copiah,Carpenter,67
Albert Butler,State Senate,36,D,Copiah,Carpenter,68
Tyler K Doss,State Senate,36,D,Copiah,Carpenter,12
Gregory L Holloway Sr.,State House,76,D,Copiah,Carpenter,72
Bob Evans,State House,91,D,Copiah,Carpenter,X
Robert Foster,Governor ,,R,Copiah,Centerpoint,29
Tate Reeves,Governor ,,R,Copiah,Centerpoint,62
Bill Waller Jr.,Governor ,,R,Copiah,Centerpoint,31
Delbert Hosemann,Lieutenant Governor,,R,Copiah,Centerpoint,105
Shane Quick,Lieutenant Governor,,R,Copiah,Centerpoint,8
Sam Britton,Secretary of State,,R,Copiah,Centerpoint,50
Michael Watson,Secretary of State,,R,Copiah,Centerpoint,70
Mark Baker,Attorney General,,R,Copiah,Centerpoint,34
Lynn Fitch,Attorney General,,R,Copiah,Centerpoint,42
Andy Taggart,Attorney General,,R,Copiah,Centerpoint,43
Shad White,State Auditor,,R,Copiah,Centerpoint,104
Eugene S. 'Buck' Clarke,State Treasurer,,R,Copiah,Centerpoint,32
David McRae,State Treasurer,,R,Copiah,Centerpoint,87
