candidate,office,district,party,county,precinct,votes
Robert Foster,Governor ,,R,Calhoun,Banner,47
Tate Reeves,Governor ,,R,Calhoun,Banner,102
Bill Waller Jr.,Governor ,,R,Calhoun,Banner,47
Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Banner,166
Shane Quick,Lieutenant Governor,,R,Calhoun,Banner,22
Sam Britton,Secretary of State,,R,Calhoun,Banner,77
Michael Watson,Secretary of State,,R,Calhoun,Banner,117
Mark Baker,Attorney General,,R,Calhoun,Banner,68
Lynn Fitch,Attorney General,,R,Calhoun,Banner,91
Andy Taggart,Attorney General,,R,Calhoun,Banner,36
Shad White,State Auditor,,R,Calhoun,Banner,178
Eugene S. 'Buck' Clarke,State Treasurer,,R,Calhoun,Banner,73
David McRae,State Treasurer,,R,Calhoun,Banner,117
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Banner,183
Mike Chaney,Commissioner of Insurance,,R,Calhoun,Banner,184
Stephen Scott Griffin,State Senate,8,R,Calhoun,Banner,31
Benjamin A Suber,State Senate,8,R,Calhoun,Banner,134
Steve Whitten,State Senate,8,R,Calhoun,Banner,32
Charles Jim Beckett,State House,23,R,Calhoun,Banner,191
Michael Brown,Governor ,,D,Calhoun,Banner,5
William Bond Compton Jr.,Governor ,,D,Calhoun,Banner,2
Jim Hood,Governor ,,D,Calhoun,Banner,49
Robert J. Ray,Governor ,,D,Calhoun,Banner,1
Robert Shuler Smith,Governor ,,D,Calhoun,Banner,1
Gregory Wash,Governor ,,D,Calhoun,Banner,0
Velesha P Williams,Governor ,,D,Calhoun,Banner,0
Albert Wilson,Governor ,,D,Calhoun,Banner,0
Jay Hughes,Lieutenant Governor,,D,Calhoun,Banner,57
Johnny DuPree,Secretary of State,,D,Calhoun,Banner,33
Maryra Hodges Hunt,Secretary of State,,D,Calhoun,Banner,22
Jennifer Riley Collins,Attorney General,,D,Calhoun,Banner,54
Addie Lee Green,State Treasurer,,D,Calhoun,Banner,55
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Banner,55
Robert E Amos,Commissioner of Insurance,,D,Calhoun,Banner,53
Kegan Coleman,State Senate,8,D,Calhoun,Banner,19
Mark Hancock,State Senate,8,D,Calhoun,Banner,19
Kathryn York,State Senate,8,D,Calhoun,Banner,21
Robert Foster,Governor ,,R,Calhoun,Bruce #3,99
Tate Reeves,Governor ,,R,Calhoun,Bruce #3,171
Bill Waller Jr.,Governor ,,R,Calhoun,Bruce #3,111
Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Bruce #3,316
Shane Quick,Lieutenant Governor,,R,Calhoun,Bruce #3,42
Sam Britton,Secretary of State,,R,Calhoun,Bruce #3,148
Michael Watson,Secretary of State,,R,Calhoun,Bruce #3,217
Mark Baker,Attorney General,,R,Calhoun,Bruce #3,76
Lynn Fitch,Attorney General,,R,Calhoun,Bruce #3,199
Andy Taggart,Attorney General,,R,Calhoun,Bruce #3,100
Shad White,State Auditor,,R,Calhoun,Bruce #3,338
Eugene S. 'Buck' Clarke,State Treasurer,,R,Calhoun,Bruce #3,158
David McRae,State Treasurer,,R,Calhoun,Bruce #3,203
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Bruce #3,347
Mike Chaney,Commissioner of Insurance,,R,Calhoun,Bruce #3,356
Stephen Scott Griffin,State Senate,8,R,Calhoun,Bruce #3,84
Benjamin A Suber,State Senate,8,R,Calhoun,Bruce #3,225
Steve Whitten,State Senate,8,R,Calhoun,Bruce #3,63
Charles Jim Beckett,State House,23,R,Calhoun,Bruce #3,356
Michael Brown,Governor ,,D,Calhoun,Bruce #3,14
William Bond Compton Jr.,Governor ,,D,Calhoun,Bruce #3,2
Jim Hood,Governor ,,D,Calhoun,Bruce #3,170
Robert J. Ray,Governor ,,D,Calhoun,Bruce #3,4
Robert Shuler Smith,Governor ,,D,Calhoun,Bruce #3,3
Gregory Wash,Governor ,,D,Calhoun,Bruce #3,3
Velesha P Williams,Governor ,,D,Calhoun,Bruce #3,18
Albert Wilson,Governor ,,D,Calhoun,Bruce #3,1
Jay Hughes,Lieutenant Governor,,D,Calhoun,Bruce #3,185
Johnny DuPree,Secretary of State,,D,Calhoun,Bruce #3,126
Maryra Hodges Hunt,Secretary of State,,D,Calhoun,Bruce #3,71
Jennifer Riley Collins,Attorney General,,D,Calhoun,Bruce #3,180
Addie Lee Green,State Treasurer,,D,Calhoun,Bruce #3,178
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Bruce #3,178
Robert E Amos,Commissioner of Insurance,,D,Calhoun,Bruce #3,181
Kegan Coleman,State Senate,8,D,Calhoun,Bruce #3,115
Mark Hancock,State Senate,8,D,Calhoun,Bruce #3,48
Kathryn York,State Senate,8,D,Calhoun,Bruce #3,51
Robert Foster,Governor ,,R,Calhoun,Calhoun City #1,39
Tate Reeves,Governor ,,R,Calhoun,Calhoun City #1,108
