page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Union,Macedonia,51
2,Tate Reeves,Governor,,R,Union,Macedonia,181
2,Bob Hickingbottom,Governor,,C,Union,Macedonia,0
2,David R Singletary,Governor,,IND,Union,Macedonia,4
2,Delbert Hosemann,Lieutenant Governor,,R,Union,Macedonia,199
2,Jay Hughes,Lieutenant Governor,,D,Union,Macedonia,29
2,Johnny DuPree,Secretary of State,,D,Union,Macedonia,22
2,Michael Watson,Secretary of State,,R,Union,Macedonia,201
2,Jennifer Riley Collins,Attorney General,,D,Union,Macedonia,23
2,Lynn Fitch,Attorney General,,R,Union,Macedonia,205
2,Shad White,State Auditor,,R,Union,Macedonia,210
4,Addie Lee Green,State Treasurer,,D,Union,Macedonia,13
4,David McRae,State Treasurer,,R,Union,Macedonia,212
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Union,Macedonia,21
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Union,Macedonia,200
6,Kathy L Chism,State Senate,3,R,Union,Macedonia,197
6,Tim Tucker,State Senate,3,D,Union,Macedonia,31
6,Pamela J Denham,State House,13,D,Union,Macedonia,55
6,Steve Massengill,State House,13,R,Union,Macedonia,177
6,Sam J Creekmore IV,State House,14,R,Union,Macedonia,X
6,Jerry R Turner,State House,18,R,Union,Macedonia,X
2,Jim Hood,Governor,,D,Union,Blythe,28
2,Tate Reeves,Governor,,R,Union,Blythe,151
2,Bob Hickingbottom,Governor,,C,Union,Blythe,1
2,David R Singletary,Governor,,IND,Union,Blythe,1
2,Delbert Hosemann,Lieutenant Governor,,R,Union,Blythe,151
2,Jay Hughes,Lieutenant Governor,,D,Union,Blythe,25
2,Johnny DuPree,Secretary of State,,D,Union,Blythe,26
2,Michael Watson,Secretary of State,,R,Union,Blythe,149
2,Jennifer Riley Collins,Attorney General,,D,Union,Blythe,25
2,Lynn Fitch,Attorney General,,R,Union,Blythe,150
2,Shad White,State Auditor,,R,Union,Blythe,165
4,Addie Lee Green,State Treasurer,,D,Union,Blythe,17
4,David McRae,State Treasurer,,R,Union,Blythe,157
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Union,Blythe,24
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Union,Blythe,150
6,Kathy L Chism,State Senate,3,R,Union,Blythe,148
6,Tim Tucker,State Senate,3,D,Union,Blythe,31
6,Pamela J Denham,State House,13,D,Union,Blythe,33
6,Steve Massengill,State House,13,R,Union,Blythe,146
6,Sam J Creekmore IV,State House,14,R,Union,Blythe,X
6,Jerry R Turner,State House,18,R,Union,Blythe,X
2,Jim Hood,Governor,,D,Union,Myrtle,211
2,Tate Reeves,Governor,,R,Union,Myrtle,562
2,Bob Hickingbottom,Governor,,C,Union,Myrtle,3
2,David R Singletary,Governor,,IND,Union,Myrtle,8
2,Delbert Hosemann,Lieutenant Governor,,R,Union,Myrtle,611
2,Jay Hughes,Lieutenant Governor,,D,Union,Myrtle,163
2,Johnny DuPree,Secretary of State,,D,Union,Myrtle,155
2,Michael Watson,Secretary of State,,R,Union,Myrtle,608
2,Jennifer Riley Collins,Attorney General,,D,Union,Myrtle,140
2,Lynn Fitch,Attorney General,,R,Union,Myrtle,634
2,Shad White,State Auditor,,R,Union,Myrtle,700
4,Addie Lee Green,State Treasurer,,D,Union,Myrtle,123
4,David McRae,State Treasurer,,R,Union,Myrtle,638
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Union,Myrtle,149
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Union,Myrtle,608
6,Kathy L Chism,State Senate,3,R,Union,Myrtle,629
6,Tim Tucker,State Senate,3,D,Union,Myrtle,153
6,Pamela J Denham,State House,13,D,Union,Myrtle,X
6,Steve Massengill,State House,13,R,Union,Myrtle,X
6,Sam J Creekmore IV,State House,14,R,Union,Myrtle,716
6,Jerry R Turner,State House,18,R,Union,Myrtle,X
2,Jim Hood,Governor,,D,Union,Glenfield,152
2,Tate Reeves,Governor,,R,Union,Glenfield,316
2,Bob Hickingbottom,Governor,,C,Union,Glenfield,4
2,David R Singletary,Governor,,IND,Union,Glenfield,4
2,Delbert Hosemann,Lieutenant Governor,,R,Union,Glenfield,357
2,Jay Hughes,Lieutenant Governor,,D,Union,Glenfield,114
2,Johnny DuPree,Secretary of State,,D,Union,Glenfield,105
