page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Calhoun,Banner,56
2,Tate Reeves,Governor,,R,Calhoun,Banner,269
2,Bob Hickingbottom,Governor,,C,Calhoun,Banner,1
2,David R Singletary,Governor,,IND,Calhoun,Banner,0
2,Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Banner,277
2,Jay Hughes,Lieutenant Governor,,D,Calhoun,Banner,48
2,Johnny DuPree,Secretary of State,,D,Calhoun,Banner,43
2,Michael Watson,Secretary of State,,R,Calhoun,Banner,279
2,Jennifer Riley Collins,Attorney General,,D,Calhoun,Banner,40
2,Lynn Fitch,Attorney General,,R,Calhoun,Banner,285
2,Shad White,State Auditor,,R,Calhoun,Banner,301
3,Addie Lee Green,State Treasurer,,D,Calhoun,Banner,30
3,David McRae,State Treasurer,,R,Calhoun,Banner,292
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Banner,39
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Banner,281
4,Kegan Coleman,State Senate,8,D,Calhoun,Banner,48
4,Benjamin A Suber,State Senate,8,D,Calhoun,Banner,277
4,Charles Jim Beckett,State House,23,R,Calhoun,Banner,305
2,Jim Hood,Governor,,D,Calhoun,Bruce #3,263
2,Tate Reeves,Governor,,R,Calhoun,Bruce #3,483
2,Bob Hickingbottom,Governor,,C,Calhoun,Bruce #3,0
2,David R Singletary,Governor,,IND,Calhoun,Bruce #3,9
2,Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Bruce #3,546
2,Jay Hughes,Lieutenant Governor,,D,Calhoun,Bruce #3,207
2,Johnny DuPree,Secretary of State,,D,Calhoun,Bruce #3,199
2,Michael Watson,Secretary of State,,R,Calhoun,Bruce #3,547
2,Jennifer Riley Collins,Attorney General,,D,Calhoun,Bruce #3,195
2,Lynn Fitch,Attorney General,,R,Calhoun,Bruce #3,555
2,Shad White,State Auditor,,R,Calhoun,Bruce #3,651
3,Addie Lee Green,State Treasurer,,D,Calhoun,Bruce #3,168
3,David McRae,State Treasurer,,R,Calhoun,Bruce #3,580
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Bruce #3,203
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Bruce #3,538
4,Kegan Coleman,State Senate,8,D,Calhoun,Bruce #3,215
4,Benjamin A Suber,State Senate,8,D,Calhoun,Bruce #3,526
4,Charles Jim Beckett,State House,23,R,Calhoun,Bruce #3,667
2,Jim Hood,Governor,,D,Calhoun,Calhoun City #1,372
2,Tate Reeves,Governor,,R,Calhoun,Calhoun City #1,216
2,Bob Hickingbottom,Governor,,C,Calhoun,Calhoun City #1,3
2,David R Singletary,Governor,,IND,Calhoun,Calhoun City #1,3
2,Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Calhoun City #1,268
2,Jay Hughes,Lieutenant Governor,,D,Calhoun,Calhoun City #1,306
2,Johnny DuPree,Secretary of State,,D,Calhoun,Calhoun City #1,315
2,Michael Watson,Secretary of State,,R,Calhoun,Calhoun City #1,249
2,Jennifer Riley Collins,Attorney General,,D,Calhoun,Calhoun City #1,340
2,Lynn Fitch,Attorney General,,R,Calhoun,Calhoun City #1,245
2,Shad White,State Auditor,,R,Calhoun,Calhoun City #1,388
3,Addie Lee Green,State Treasurer,,D,Calhoun,Calhoun City #1,325
3,David McRae,State Treasurer,,R,Calhoun,Calhoun City #1,246
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Calhoun City #1,332
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Calhoun City #1,237
4,Kegan Coleman,State Senate,8,D,Calhoun,Calhoun City #1,370
4,Benjamin A Suber,State Senate,8,D,Calhoun,Calhoun City #1,217
4,Charles Jim Beckett,State House,23,R,Calhoun,Calhoun City #1,392
2,Jim Hood,Governor,,D,Calhoun,Calhoun City 4,276
2,Tate Reeves,Governor,,R,Calhoun,Calhoun City 4,543
2,Bob Hickingbottom,Governor,,C,Calhoun,Calhoun City 4,1
2,David R Singletary,Governor,,IND,Calhoun,Calhoun City 4,10
2,Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Calhoun City 4,618
2,Jay Hughes,Lieutenant Governor,,D,Calhoun,Calhoun City 4,199
2,Johnny DuPree,Secretary of State,,D,Calhoun,Calhoun City 4,192
2,Michael Watson,Secretary of State,,R,Calhoun,Calhoun City 4,615
2,Jennifer Riley Collins,Attorney General,,D,Calhoun,Calhoun City 4,212
2,Lynn Fitch,Attorney General,,R,Calhoun,Calhoun City 4,607
2,Shad White,State Auditor,,R,Calhoun,Calhoun City 4,700
3,Addie Lee Green,State Treasurer,,D,Calhoun,Calhoun City 4,179
3,David McRae,State Treasurer,,R,Calhoun,Calhoun City 4,633
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Calhoun City 4,203
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Calhoun City 4,613
4,Kegan Coleman,State Senate,8,D,Calhoun,Calhoun City 4,225
4,Benjamin A Suber,State Senate,8,D,Calhoun,Calhoun City 4,599
