page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Covington,Collins,631
2,Tate Reeves,Governor,,R,Covington,Collins,543
2,Bob Hickingbottom,Governor,,C,Covington,Collins,5
2,David R Singletary,Governor,,IND,Covington,Collins,13
2,Delbert Hosemann,Lieutenant Governor,,R,Covington,Collins,646
2,Jay Hughes,Lieutenant Governor,,D,Covington,Collins,515
2,Johnny DuPree,Secretary of State,,D,Covington,Collins,577
2,Michael Watson,Secretary of State,,R,Covington,Collins,596
2,Jennifer Riley Collins,Attorney General,,D,Covington,Collins,563
2,Lynn Fitch,Attorney General,,R,Covington,Collins,611
2,Shad White,State Auditor,,R,Covington,Collins,869
4,Addie Lee Green,State Treasurer,,D,Covington,Collins,546
4,David McRae,State Treasurer,,R,Covington,Collins,626
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Covington,Collins,549
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Covington,Collins,610
6,Joey Fillingane,State Senate,41,R,Covington,Collins,894
6,Noah L. Sanford,State House,90,R,Covington,Collins,903
6,Bob Evans,State House,91,D,Covington,Collins,X
2,Jim Hood,Governor,,D,Covington,Dry Creek,246
2,Tate Reeves,Governor,,R,Covington,Dry Creek,58
2,Bob Hickingbottom,Governor,,C,Covington,Dry Creek,3
2,David R Singletary,Governor,,IND,Covington,Dry Creek,1
2,Delbert Hosemann,Lieutenant Governor,,R,Covington,Dry Creek,110
2,Jay Hughes,Lieutenant Governor,,D,Covington,Dry Creek,182
2,Johnny DuPree,Secretary of State,,D,Covington,Dry Creek,235
2,Michael Watson,Secretary of State,,R,Covington,Dry Creek,66
2,Jennifer Riley Collins,Attorney General,,D,Covington,Dry Creek,223
2,Lynn Fitch,Attorney General,,R,Covington,Dry Creek,80
2,Shad White,State Auditor,,R,Covington,Dry Creek,181
4,Addie Lee Green,State Treasurer,,D,Covington,Dry Creek,219
4,David McRae,State Treasurer,,R,Covington,Dry Creek,76
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Covington,Dry Creek,217
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Covington,Dry Creek,76
6,Joey Fillingane,State Senate,41,R,Covington,Dry Creek,182
6,Noah L. Sanford,State House,90,R,Covington,Dry Creek,X
6,Bob Evans,State House,91,D,Covington,Dry Creek,268
2,Jim Hood,Governor,,D,Covington,Gilmer/Yawn,416
2,Tate Reeves,Governor,,R,Covington,Gilmer/Yawn,176
2,Bob Hickingbottom,Governor,,C,Covington,Gilmer/Yawn,0
2,David R Singletary,Governor,,IND,Covington,Gilmer/Yawn,5
2,Delbert Hosemann,Lieutenant Governor,,R,Covington,Gilmer/Yawn,207
2,Jay Hughes,Lieutenant Governor,,D,Covington,Gilmer/Yawn,370
2,Johnny DuPree,Secretary of State,,D,Covington,Gilmer/Yawn,393
2,Michael Watson,Secretary of State,,R,Covington,Gilmer/Yawn,190
2,Jennifer Riley Collins,Attorney General,,D,Covington,Gilmer/Yawn,387
2,Lynn Fitch,Attorney General,,R,Covington,Gilmer/Yawn,207
2,Shad White,State Auditor,,R,Covington,Gilmer/Yawn,373
4,Addie Lee Green,State Treasurer,,D,Covington,Gilmer/Yawn,368
4,David McRae,State Treasurer,,R,Covington,Gilmer/Yawn,217
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Covington,Gilmer/Yawn,377
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Covington,Gilmer/Yawn,211
6,Joey Fillingane,State Senate,41,R,Covington,Gilmer/Yawn,383
6,Noah L. Sanford,State House,90,R,Covington,Gilmer/Yawn,385
6,Bob Evans,State House,91,D,Covington,Gilmer/Yawn,X
2,Jim Hood,Governor,,D,Covington,Lone Star/Black Jack,63
