candidate,office,district,party,county,precinct,votes
Robert Foster,Governor ,,R,Rankin,Antioch-Mayton,
Tate Reeves,Governor ,,R,Rankin,Antioch-Mayton,
Bill Waller Jr.,Governor ,,R,Rankin,Antioch-Mayton,
Delbert Hosemann,Lieutenant Governor,,R,Rankin,Antioch-Mayton,
Shane Quick,Lieutenant Governor,,R,Rankin,Antioch-Mayton,
Sam Britton,Secretary of State,,R,Rankin,Antioch-Mayton,
Michael Watson,Secretary of State,,R,Rankin,Antioch-Mayton,
Mark Baker,Attorney General,,R,Rankin,Antioch-Mayton,
Lynn Fitch,Attorney General,,R,Rankin,Antioch-Mayton,
Andy Taggart,Attorney General,,R,Rankin,Antioch-Mayton,
Shad White,State Auditor,,R,Rankin,Antioch-Mayton,
Eugene S. 'Buck' Clarke,State Treasurer,,R,Rankin,Antioch-Mayton,88
David McRae,State Treasurer,,R,Rankin,Antioch-Mayton,171
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Rankin,Antioch-Mayton,258
Mike Chaney,Commissioner of Insurance,,R,Rankin,Antioch-Mayton,250
Josh Harkins,State Senate,20,R,Rankin,Antioch-Mayton,x
Dean Kirby,State Senate,30,R,Rankin,Antioch-Mayton,x
Chris Caughman,State Senate,35,R,Rankin,Antioch-Mayton,229
Cheramie Kay Mitchell,State Senate,35,R,Rankin,Antioch-Mayton,29
Brent Powell,State House,59,R,Rankin,Antioch-Mayton,x
Fred D Shanks,State House,60,R,Rankin,Antioch-Mayton,249
Gene Newman,State House,61,R,Rankin,Antioch-Mayton,x
Michael Sartor,State House,61,R,Rankin,Antioch-Mayton,x
Tom Weathersby,State House,62,R,Rankin,Antioch-Mayton,x
Jon Pond,State House,68,R,Rankin,Antioch-Mayton,x
Lee Yancey,State House,74,R,Rankin,Antioch-Mayton,x
Vance Cox,State House,75,R,Rankin,Antioch-Mayton,x
Price Wallace,State House,77,R,Rankin,Antioch-Mayton,x
Michael Brown,Governor ,,D,Rankin,Antioch-Mayton,1
William Bond Compton Jr.,Governor ,,D,Rankin,Antioch-Mayton,0
Jim Hood,Governor ,,D,Rankin,Antioch-Mayton,26
Robert J. Ray,Governor ,,D,Rankin,Antioch-Mayton,0
Robert Shuler Smith,Governor ,,D,Rankin,Antioch-Mayton,3
Gregory Wash,Governor ,,D,Rankin,Antioch-Mayton,0
Velesha P Williams,Governor ,,D,Rankin,Antioch-Mayton,1
Albert Wilson,Governor ,,D,Rankin,Antioch-Mayton,0
Jay Hughes,Lieutenant Governor,,D,Rankin,Antioch-Mayton,29
Johnny DuPree,Secretary of State,,D,Rankin,Antioch-Mayton,24
Maryra Hodges Hunt,Secretary of State,,D,Rankin,Antioch-Mayton,5
Jennifer Riley Collins,Attorney General,,D,Rankin,Antioch-Mayton,29
Addie Lee Green,State Treasurer,,D,Rankin,Antioch-Mayton,28
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Rankin,Antioch-Mayton,29
Robert E Amos,Commissioner of Insurance,,D,Rankin,Antioch-Mayton,30
Lonnie Holmes,State House,68,D,Rankin,Antioch-Mayton,x
Zakiya Summers,State House,68,D,Rankin,Antioch-Mayton,x
Cassandra Welchlin,State House,68,D,Rankin,Antioch-Mayton,x
Jason McCarthy,State House,74,D,Rankin,Antioch-Mayton,x
Tom Miles,State House,75,D,Rankin,Antioch-Mayton,x
Robert Foster,Governor ,,R,Rankin,Brandon Central,
Tate Reeves,Governor ,,R,Rankin,Brandon Central,
Bill Waller Jr.,Governor ,,R,Rankin,Brandon Central,
Delbert Hosemann,Lieutenant Governor,,R,Rankin,Brandon Central,
Shane Quick,Lieutenant Governor,,R,Rankin,Brandon Central,
Sam Britton,Secretary of State,,R,Rankin,Brandon Central,
Michael Watson,Secretary of State,,R,Rankin,Brandon Central,
Mark Baker,Attorney General,,R,Rankin,Brandon Central,
Lynn Fitch,Attorney General,,R,Rankin,Brandon Central,
Andy Taggart,Attorney General,,R,Rankin,Brandon Central,
Shad White,State Auditor,,R,Rankin,Brandon Central,
Eugene S. 'Buck' Clarke,State Treasurer,,R,Rankin,Brandon Central,318
David McRae,State Treasurer,,R,Rankin,Brandon Central,422
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Rankin,Brandon Central,691
Mike Chaney,Commissioner of Insurance,,R,Rankin,Brandon Central,687
Josh Harkins,State Senate,20,R,Rankin,Brandon Central,x
Dean Kirby,State Senate,30,R,Rankin,Brandon Central,683
Chris Caughman,State Senate,35,R,Rankin,Brandon Central,x
Cheramie Kay Mitchell,State Senate,35,R,Rankin,Brandon Central,x
Brent Powell,State House,59,R,Rankin,Brandon Central,x
Fred D Shanks,State House,60,R,Rankin,Brandon Central,684
Gene Newman,State House,61,R,Rankin,Brandon Central,x
Michael Sartor,State House,61,R,Rankin,Brandon Central,x
Tom Weathersby,State House,62,R,Rankin,Brandon Central,x
Jon Pond,State House,68,R,Rankin,Brandon Central,x
Lee Yancey,State House,74,R,Rankin,Brandon Central,x
Vance Cox,State House,75,R,Rankin,Brandon Central,x
Price Wallace,State House,77,R,Rankin,Brandon Central,x
