page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Perry ,Arlington 4100,190
2,Bill Waller Jr.,Governor ,,R,Perry ,Arlington 4100,106
2,Dale Goodin,State House,105,R,Perry ,Arlington 4100,231
2,Roun S McNeal,State House,105,R,Perry ,Arlington 4100,65
2,Tate Reeves,Governor ,,R,Perry ,Beaumont District 1 1030,27
2,Bill Waller Jr.,Governor ,,R,Perry ,Beaumont District 1 1030,7
2,Dale Goodin,State House,105,R,Perry ,Beaumont District 1 1030,22
2,Roun S McNeal,State House,105,R,Perry ,Beaumont District 1 1030,12
2,Tate Reeves,Governor ,,R,Perry ,Beaumont Senior Citizens 5120,40
2,Bill Waller Jr.,Governor ,,R,Perry ,Beaumont Senior Citizens 5120,35
2,Dale Goodin,State House,105,R,Perry ,Beaumont Senior Citizens 5120,58
2,Roun S McNeal,State House,105,R,Perry ,Beaumont Senior Citizens 5120,19
2,Tate Reeves,Governor ,,R,Perry ,Courthouse 5110,107
2,Bill Waller Jr.,Governor ,,R,Perry ,Courthouse 5110,64
2,Dale Goodin,State House,105,R,Perry ,Courthouse 5110,121
2,Roun S McNeal,State House,105,R,Perry ,Courthouse 5110,51
2,Tate Reeves,Governor ,,R,Perry ,Deep Creek 5150,23
2,Bill Waller Jr.,Governor ,,R,Perry ,Deep Creek 5150,13
2,Dale Goodin,State House,105,R,Perry ,Deep Creek 5150,28
2,Roun S McNeal,State House,105,R,Perry ,Deep Creek 5150,7
2,Tate Reeves,Governor ,,R,Perry ,Hintonville 4090,105
2,Bill Waller Jr.,Governor ,,R,Perry ,Hintonville 4090,27
2,Dale Goodin,State House,105,R,Perry ,Hintonville 4090,90
2,Roun S McNeal,State House,105,R,Perry ,Hintonville 4090,37
2,Tate Reeves,Governor ,,R,Perry ,Indian Springs 1010,47
2,Bill Waller Jr.,Governor ,,R,Perry ,Indian Springs 1010,27
2,Dale Goodin,State House,105,R,Perry ,Indian Springs 1010,44
2,Roun S McNeal,State House,105,R,Perry ,Indian Springs 1010,29
2,Tate Reeves,Governor ,,R,Perry ,Janice 5140,210
2,Bill Waller Jr.,Governor ,,R,Perry ,Janice 5140,87
2,Dale Goodin,State House,105,R,Perry ,Janice 5140,207
2,Roun S McNeal,State House,105,R,Perry ,Janice 5140,68
2,Tate Reeves,Governor ,,R,Perry ,Miracle Temple COGIC 1040 ,7
2,Bill Waller Jr.,Governor ,,R,Perry ,Miracle Temple COGIC 1040 ,3
2,Dale Goodin,State House,105,R,Perry ,Miracle Temple COGIC 1040 ,7
2,Roun S McNeal,State House,105,R,Perry ,Miracle Temple COGIC 1040 ,1
2,Tate Reeves,Governor ,,R,Perry ,New Augusta Community Center,34
2,Bill Waller Jr.,Governor ,,R,Perry ,New Augusta Community Center,15
2,Dale Goodin,State House,105,R,Perry ,New Augusta Community Center,38
2,Roun S McNeal,State House,105,R,Perry ,New Augusta Community Center,10
2,Tate Reeves,Governor ,,R,Perry ,Prospect 2050,82
2,Bill Waller Jr.,Governor ,,R,Perry ,Prospect 2050,27
2,Dale Goodin,State House,105,R,Perry ,Prospect 2050,67
2,Roun S McNeal,State House,105,R,Perry ,Prospect 2050,39
3,Tate Reeves,Governor ,,R,Perry ,Richton Holly Street 3060,321
3,Bill Waller Jr.,Governor ,,R,Perry ,Richton Holly Street 3060,193
3,Dale Goodin,State House,105,R,Perry ,Richton Holly Street 3060,17
3,Roun S McNeal,State House,105,R,Perry ,Richton Holly Street 3060,7
3,Tate Reeves,Governor ,,R,Perry ,Richton Multi Purpose 4080,107
3,Bill Waller Jr.,Governor ,,R,Perry ,Richton Multi Purpose 4080,57
3,Dale Goodin,State House,105,R,Perry ,Richton Multi Purpose 4080,100
3,Roun S McNeal,State House,105,R,Perry ,Richton Multi Purpose 4080,57
3,Tate Reeves,Governor ,,R,Perry ,Runnelstown 2040,311
3,Bill Waller Jr.,Governor ,,R,Perry ,Runnelstown 2040,152
3,Dale Goodin,State House,105,R,Perry ,Runnelstown 2040,293
3,Roun S McNeal,State House,105,R,Perry ,Runnelstown 2040,157
3,Tate Reeves,Governor ,,R,Perry ,Thompson Hill 5130,23
3,Bill Waller Jr.,Governor ,,R,Perry ,Thompson Hill 5130,11
3,Dale Goodin,State House,105,R,Perry ,Thompson Hill 5130,19
3,Roun S McNeal,State House,105,R,Perry ,Thompson Hill 5130,13
3,Tate Reeves,Governor ,,R,Perry ,TOTAL ,1634
3,Bill Waller Jr.,Governor ,,R,Perry ,TOTAL ,824
3,Dale Goodin,State House,105,R,Perry ,TOTAL ,1342
3,Roun S McNeal,State House,105,R,Perry ,TOTAL ,572
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
