candidate,office,district,party,county,precinct,votes
Robert Foster,Governor ,,R,Hinds,Bolton,18
Tate Reeves,Governor ,,R,Hinds,Bolton,64
Bill Waller Jr.,Governor ,,R,Hinds,Bolton,50
Delbert Hosemann,Lieutenant Governor,,R,Hinds,Bolton,124
Shane Quick,Lieutenant Governor,,R,Hinds,Bolton,8
Sam Britton,Secretary of State,,R,Hinds,Bolton,54
Michael Watson,Secretary of State,,R,Hinds,Bolton,73
Mark Baker,Attorney General,,R,Hinds,Bolton,26
Lynn Fitch,Attorney General,,R,Hinds,Bolton,57
Andy Taggart,Attorney General,,R,Hinds,Bolton,49
Shad White,State Auditor,,R,Hinds,Bolton,113
Michael Brown,Governor ,,D,Hinds,Bolton,24
William Bond Compton Jr.,Governor ,,D,Hinds,Bolton,2
Jim Hood,Governor ,,D,Hinds,Bolton,349
Robert J. Ray,Governor ,,D,Hinds,Bolton,1
Robert Shuler Smith,Governor ,,D,Hinds,Bolton,95
Gregory Wash,Governor ,,D,Hinds,Bolton,3
Velesha P Williams,Governor ,,D,Hinds,Bolton,20
Albert Wilson,Governor ,,D,Hinds,Bolton,9
Jay Hughes,Lieutenant Governor,,D,Hinds,Bolton,397
Johnny DuPree,Secretary of State,,D,Hinds,Bolton,377
Maryra Hodges Hunt,Secretary of State,,D,Hinds,Bolton,93
Jennifer Riley Collins,Attorney General,,D,Hinds,Bolton,393
Addie Lee Green,State Treasurer,,D,Hinds,Bolton,396
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Hinds,Bolton,400
Robert E Amos,Commissioner of Insurance,,D,Hinds,Bolton,401
Earl Scales,State Senate,25,D,Hinds,Bolton,x
John Horhn,State Senate,26,D,Hinds,Bolton,305
Marcus A Williams,State Senate,26,D,Hinds,Bolton,187
Hillman Terome Frazier,State Senate,27,D,Hinds,Bolton,x
Marvin Hightower,State Senate,27,D,Hinds,Bolton,x
Sollie B Norwood,State Senate,28,D,Hinds,Bolton,x
David Blount,State Senate,29,D,Hinds,Bolton,x
Albert Butler,State Senate,36,D,Hinds,Bolton,x
Tyler K Doss,State Senate,36,D,Hinds,Bolton,x
Vicki Slater,State House,56,D,Hinds,Bolton,x
Deborah Butler Dixon,State House,63,D,Hinds,Bolton,206
Stephanie McKenzie Foster,State House,63,D,Hinds,Bolton,66
Machelle Shelby Kyles,State House,63,D,Hinds,Bolton,244
Shanda M Yates,State House,64,D,Hinds,Bolton,x
Chris Bell,State House,65,D,Hinds,Bolton,x
Jarvis Dortch,State House,66,D,Hinds,Bolton,x
Earle S Banks,State House,67,D,Hinds,Bolton,x
Lonnie Holmes,State House,68,D,Hinds,Bolton,x
Zakiya Summers,State House,68,D,Hinds,Bolton,x
Cassandra Welchlin,State House,68,D,Hinds,Bolton,x
Alyce Griffin Clarke,State House,69,D,Hinds,Bolton,x
William R 'Bo' Brown,State House,70,D,Hinds,Bolton,x
Tammy Cotton,State House,70,D,Hinds,Bolton,x
Kathy Sykes,State House,70,D,Hinds,Bolton,x
Edella J Carthan,State House,71,D,Hinds,Bolton,x
Ronnie Crudup Jr. ,State House,71,D,Hinds,Bolton,x
Shabaka Keshun Harrison,State House,71,D,Hinds,Bolton,x
Stephanie Skipper,State House,71,D,Hinds,Bolton,x
Debra Gibbs,State House,72,D,Hinds,Bolton,x
Felicia Tripp,State House,72,D,Hinds,Bolton,x
Gregory L Holloway Sr.,State House,76,D,Hinds,Bolton,x
Robert Foster,Governor ,,R,Hinds,Brownsville,23
Tate Reeves,Governor ,,R,Hinds,Brownsville,53
Bill Waller Jr.,Governor ,,R,Hinds,Brownsville,42
Delbert Hosemann,Lieutenant Governor,,R,Hinds,Brownsville,97
Shane Quick,Lieutenant Governor,,R,Hinds,Brownsville,17
Sam Britton,Secretary of State,,R,Hinds,Brownsville,55
Michael Watson,Secretary of State,,R,Hinds,Brownsville,55
Mark Baker,Attorney General,,R,Hinds,Brownsville,39
Lynn Fitch,Attorney General,,R,Hinds,Brownsville,35
Andy Taggart,Attorney General,,R,Hinds,Brownsville,39
Shad White,State Auditor,,R,Hinds,Brownsville,101
Michael Brown,Governor ,,D,Hinds,Brownsville,5
William Bond Compton Jr.,Governor ,,D,Hinds,Brownsville,0
Jim Hood,Governor ,,D,Hinds,Brownsville,94
Robert J. Ray,Governor ,,D,Hinds,Brownsville,0
Robert Shuler Smith,Governor ,,D,Hinds,Brownsville,21
Gregory Wash,Governor ,,D,Hinds,Brownsville,0
Velesha P Williams,Governor ,,D,Hinds,Brownsville,5
Albert Wilson,Governor ,,D,Hinds,Brownsville,0
Jay Hughes,Lieutenant Governor,,D,Hinds,Brownsville,115
Johnny DuPree,Secretary of State,,D,Hinds,Brownsville,98
Maryra Hodges Hunt,Secretary of State,,D,Hinds,Brownsville,23
Jennifer Riley Collins,Attorney General,,D,Hinds,Brownsville,114
Addie Lee Green,State Treasurer,,D,Hinds,Brownsville,111
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Hinds,Brownsville,112
Robert E Amos,Commissioner of Insurance,,D,Hinds,Brownsville,112
Earl Scales,State Senate,25,D,Hinds,Brownsville,x
John Horhn,State Senate,26,D,Hinds,Brownsville,75
Marcus A Williams,State Senate,26,D,Hinds,Brownsville,45
Hillman Terome Frazier,State Senate,27,D,Hinds,Brownsville,x
Marvin Hightower,State Senate,27,D,Hinds,Brownsville,x
Sollie B Norwood,State Senate,28,D,Hinds,Brownsville,x
David Blount,State Senate,29,D,Hinds,Brownsville,x
Albert Butler,State Senate,36,D,Hinds,Brownsville,x
Tyler K Doss,State Senate,36,D,Hinds,Brownsville,x
Vicki Slater,State House,56,D,Hinds,Brownsville,x
Deborah Butler Dixon,State House,63,D,Hinds,Brownsville,55
Stephanie McKenzie Foster,State House,63,D,Hinds,Brownsville,15
Machelle Shelby Kyles,State House,63,D,Hinds,Brownsville,52
Shanda M Yates,State House,64,D,Hinds,Brownsville,x
Chris Bell,State House,65,D,Hinds,Brownsville,x
Jarvis Dortch,State House,66,D,Hinds,Brownsville,x
Earle S Banks,State House,67,D,Hinds,Brownsville,x
Lonnie Holmes,State House,68,D,Hinds,Brownsville,x
Zakiya Summers,State House,68,D,Hinds,Brownsville,x
Cassandra Welchlin,State House,68,D,Hinds,Brownsville,x
Alyce Griffin Clarke,State House,69,D,Hinds,Brownsville,x
William R 'Bo' Brown,State House,70,D,Hinds,Brownsville,x
Tammy Cotton,State House,70,D,Hinds,Brownsville,x
