page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Noxubee,Brooksville,489
2,Tate Reeves,Governor,,R,Noxubee,Brooksville,173
2,Bob Hickingbottom,Governor,,C,Noxubee,Brooksville,1
2,David R Singletary,Governor,,IND,Noxubee,Brooksville,4
2,Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Brooksville,203
2,Jay Hughes,Lieutenant Governor,,D,Noxubee,Brooksville,440
2,Johnny DuPree,Secretary of State,,D,Noxubee,Brooksville,452
2,Michael Watson,Secretary of State,,R,Noxubee,Brooksville,195
2,Jennifer Riley Collins,Attorney General,,D,Noxubee,Brooksville,472
2,Lynn Fitch,Attorney General,,R,Noxubee,Brooksville,187
2,Shad White,State Auditor,,R,Noxubee,Brooksville,304
3,Addie Lee Green,State Treasurer,,D,Noxubee,Brooksville,453
3,David McRae,State Treasurer,,R,Noxubee,Brooksville,201
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Brooksville,470
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Brooksville,184
4,Angela Turner Ford,State Senate,16,D,Noxubee,Brooksville,490
4,Sampson Jackson II,State Senate,32,D,Noxubee,Brooksville,x
4,Carl L Mickens,State House,42,D,Noxubee,Brooksville,527
2,Jim Hood,Governor,,D,Noxubee,Cliftonville,280
2,Tate Reeves,Governor,,R,Noxubee,Cliftonville,16
2,Bob Hickingbottom,Governor,,C,Noxubee,Cliftonville,0
2,David R Singletary,Governor,,IND,Noxubee,Cliftonville,2
2,Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Cliftonville,35
2,Jay Hughes,Lieutenant Governor,,D,Noxubee,Cliftonville,259
2,Johnny DuPree,Secretary of State,,D,Noxubee,Cliftonville,270
2,Michael Watson,Secretary of State,,R,Noxubee,Cliftonville,22
2,Jennifer Riley Collins,Attorney General,,D,Noxubee,Cliftonville,271
2,Lynn Fitch,Attorney General,,R,Noxubee,Cliftonville,25
2,Shad White,State Auditor,,R,Noxubee,Cliftonville,81
3,Addie Lee Green,State Treasurer,,D,Noxubee,Cliftonville,261
3,David McRae,State Treasurer,,R,Noxubee,Cliftonville,29
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Cliftonville,263
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Cliftonville,24
4,Angela Turner Ford,State Senate,16,D,Noxubee,Cliftonville,233
4,Sampson Jackson II,State Senate,32,D,Noxubee,Cliftonville,x
4,Carl L Mickens,State House,42,D,Noxubee,Cliftonville,215
2,Jim Hood,Governor,,D,Noxubee,District 3 Central,585
2,Tate Reeves,Governor,,R,Noxubee,District 3 Central,106
2,Bob Hickingbottom,Governor,,C,Noxubee,District 3 Central,1
2,David R Singletary,Governor,,IND,Noxubee,District 3 Central,2
2,Delbert Hosemann,Lieutenant Governor,,R,Noxubee,District 3 Central,137
2,Jay Hughes,Lieutenant Governor,,D,Noxubee,District 3 Central,528
2,Johnny DuPree,Secretary of State,,D,Noxubee,District 3 Central,545
2,Michael Watson,Secretary of State,,R,Noxubee,District 3 Central,118
2,Jennifer Riley Collins,Attorney General,,D,Noxubee,District 3 Central,560
2,Lynn Fitch,Attorney General,,R,Noxubee,District 3 Central,122
2,Shad White,State Auditor,,R,Noxubee,District 3 Central,255
3,Addie Lee Green,State Treasurer,,D,Noxubee,District 3 Central,541
3,David McRae,State Treasurer,,R,Noxubee,District 3 Central,131
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,District 3 Central,544
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,District 3 Central,116
4,Angela Turner Ford,State Senate,16,D,Noxubee,District 3 Central,551
4,Sampson Jackson II,State Senate,32,D,Noxubee,District 3 Central,2
4,Carl L Mickens,State House,42,D,Noxubee,District 3 Central,564
2,Jim Hood,Governor,,D,Noxubee,Earl Nash Gym,576
2,Tate Reeves,Governor,,R,Noxubee,Earl Nash Gym,140
2,Bob Hickingbottom,Governor,,C,Noxubee,Earl Nash Gym,0
2,David R Singletary,Governor,,IND,Noxubee,Earl Nash Gym,2
2,Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Earl Nash Gym,162
2,Jay Hughes,Lieutenant Governor,,D,Noxubee,Earl Nash Gym,530
2,Johnny DuPree,Secretary of State,,D,Noxubee,Earl Nash Gym,541
2,Michael Watson,Secretary of State,,R,Noxubee,Earl Nash Gym,145
2,Jennifer Riley Collins,Attorney General,,D,Noxubee,Earl Nash Gym,555
2,Lynn Fitch,Attorney General,,R,Noxubee,Earl Nash Gym,154
2,Shad White,State Auditor,,R,Noxubee,Earl Nash Gym,248
3,Addie Lee Green,State Treasurer,,D,Noxubee,Earl Nash Gym,544
3,David McRae,State Treasurer,,R,Noxubee,Earl Nash Gym,156
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Earl Nash Gym,537
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Earl Nash Gym,154
4,Angela Turner Ford,State Senate,16,D,Noxubee,Earl Nash Gym,73
4,Sampson Jackson II,State Senate,32,D,Noxubee,Earl Nash Gym,488
4,Carl L Mickens,State House,42,D,Noxubee,Earl Nash Gym,577
2,Jim Hood,Governor,,D,Noxubee,Mashulaville,119
2,Tate Reeves,Governor,,R,Noxubee,Mashulaville,137
2,Bob Hickingbottom,Governor,,C,Noxubee,Mashulaville,0
2,David R Singletary,Governor,,IND,Noxubee,Mashulaville,0
2,Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Mashulaville,145
2,Jay Hughes,Lieutenant Governor,,D,Noxubee,Mashulaville,104
2,Johnny DuPree,Secretary of State,,D,Noxubee,Mashulaville,106
2,Michael Watson,Secretary of State,,R,Noxubee,Mashulaville,143
2,Jennifer Riley Collins,Attorney General,,D,Noxubee,Mashulaville,108
2,Lynn Fitch,Attorney General,,R,Noxubee,Mashulaville,145
2,Shad White,State Auditor,,R,Noxubee,Mashulaville,168
3,Addie Lee Green,State Treasurer,,D,Noxubee,Mashulaville,104
3,David McRae,State Treasurer,,R,Noxubee,Mashulaville,148
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Mashulaville,108
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Mashulaville,140
4,Angela Turner Ford,State Senate,16,D,Noxubee,Mashulaville,x
4,Sampson Jackson II,State Senate,32,D,Noxubee,Mashulaville,191
4,Carl L Mickens,State House,42,D,Noxubee,Mashulaville,201
2,Jim Hood,Governor,,D,Noxubee,Prairie Point,210
2,Tate Reeves,Governor,,R,Noxubee,Prairie Point,84
2,Bob Hickingbottom,Governor,,C,Noxubee,Prairie Point,0
2,David R Singletary,Governor,,IND,Noxubee,Prairie Point,0
2,Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Prairie Point,108
2,Jay Hughes,Lieutenant Governor,,D,Noxubee,Prairie Point,177
2,Johnny DuPree,Secretary of State,,D,Noxubee,Prairie Point,195
2,Michael Watson,Secretary of State,,R,Noxubee,Prairie Point,91
2,Jennifer Riley Collins,Attorney General,,D,Noxubee,Prairie Point,206
2,Lynn Fitch,Attorney General,,R,Noxubee,Prairie Point,86
2,Shad White,State Auditor,,R,Noxubee,Prairie Point,152
3,Addie Lee Green,State Treasurer,,D,Noxubee,Prairie Point,194
3,David McRae,State Treasurer,,R,Noxubee,Prairie Point,96
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Prairie Point,203
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Prairie Point,87
4,Angela Turner Ford,State Senate,16,D,Noxubee,Prairie Point,207
4,Sampson Jackson II,State Senate,32,D,Noxubee,Prairie Point,18
4,Carl L Mickens,State House,42,D,Noxubee,Prairie Point,229
2,Jim Hood,Governor,,D,Noxubee,Shuqualak,428
2,Tate Reeves,Governor,,R,Noxubee,Shuqualak,102
2,Bob Hickingbottom,Governor,,C,Noxubee,Shuqualak,1
2,David R Singletary,Governor,,IND,Noxubee,Shuqualak,3
2,Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Shuqualak,124
2,Jay Hughes,Lieutenant Governor,,D,Noxubee,Shuqualak,385
2,Johnny DuPree,Secretary of State,,D,Noxubee,Shuqualak,400
2,Michael Watson,Secretary of State,,R,Noxubee,Shuqualak,107
2,Jennifer Riley Collins,Attorney General,,D,Noxubee,Shuqualak,412
2,Lynn Fitch,Attorney General,,R,Noxubee,Shuqualak,105
2,Shad White,State Auditor,,R,Noxubee,Shuqualak,230
3,Addie Lee Green,State Treasurer,,D,Noxubee,Shuqualak,396
3,David McRae,State Treasurer,,R,Noxubee,Shuqualak,109
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Shuqualak,398
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Shuqualak,105
4,Angela Turner Ford,State Senate,16,D,Noxubee,Shuqualak,0
4,Sampson Jackson II,State Senate,32,D,Noxubee,Shuqualak,401
4,Carl L Mickens,State House,42,D,Noxubee,Shuqualak,407
2,Jim Hood,Governor,,D,Noxubee,Summerville,40
2,Tate Reeves,Governor,,R,Noxubee,Summerville,75
2,Bob Hickingbottom,Governor,,C,Noxubee,Summerville,1
2,David R Singletary,Governor,,IND,Noxubee,Summerville,1
2,Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Summerville,83
2,Jay Hughes,Lieutenant Governor,,D,Noxubee,Summerville,30
2,Johnny DuPree,Secretary of State,,D,Noxubee,Summerville,34
2,Michael Watson,Secretary of State,,R,Noxubee,Summerville,81
2,Jennifer Riley Collins,Attorney General,,D,Noxubee,Summerville,34
2,Lynn Fitch,Attorney General,,R,Noxubee,Summerville,83
2,Shad White,State Auditor,,R,Noxubee,Summerville,91
3,Addie Lee Green,State Treasurer,,D,Noxubee,Summerville,25
3,David McRae,State Treasurer,,R,Noxubee,Summerville,87
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Summerville,34
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Summerville,78
4,Angela Turner Ford,State Senate,16,D,Noxubee,Summerville,x
4,Sampson Jackson II,State Senate,32,D,Noxubee,Summerville,87
4,Carl L Mickens,State House,42,D,Noxubee,Summerville,94
2,Jim Hood,Governor,,D,Noxubee,TOTAL ,2727
2,Tate Reeves,Governor,,R,Noxubee,TOTAL ,833
2,Bob Hickingbottom,Governor,,C,Noxubee,TOTAL ,4
2,David R Singletary,Governor,,IND,Noxubee,TOTAL ,14
2,Delbert Hosemann,Lieutenant Governor,,R,Noxubee,TOTAL ,997
2,Jay Hughes,Lieutenant Governor,,D,Noxubee,TOTAL ,2453
2,Johnny DuPree,Secretary of State,,D,Noxubee,TOTAL ,2543
2,Michael Watson,Secretary of State,,R,Noxubee,TOTAL ,902
2,Jennifer Riley Collins,Attorney General,,D,Noxubee,TOTAL ,2618
2,Lynn Fitch,Attorney General,,R,Noxubee,TOTAL ,907
2,Shad White,State Auditor,,R,Noxubee,TOTAL ,1529
3,Addie Lee Green,State Treasurer,,D,Noxubee,TOTAL ,2518
3,David McRae,State Treasurer,,R,Noxubee,TOTAL ,957
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,TOTAL ,2557
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,TOTAL ,888
4,Angela Turner Ford,State Senate,16,D,Noxubee,TOTAL ,1554
4,Sampson Jackson II,State Senate,32,D,Noxubee,TOTAL ,1187
4,Carl L Mickens,State House,42,D,Noxubee,TOTAL ,2814
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
