page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Tunica,Banks/Hambrick,153
2,Tate Reeves,Governor,,R,Tunica,Banks/Hambrick,7
2,Bob Hickingbottom,Governor,,C,Tunica,Banks/Hambrick,2
2,David R Singletary,Governor,,IND,Tunica,Banks/Hambrick,5
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,Banks/Hambrick,7
2,Jay Hughes,Lieutenant Governor,,D,Tunica,Banks/Hambrick,151
2,Johnny DuPree,Secretary of State,,D,Tunica,Banks/Hambrick,152
2,Michael Watson,Secretary of State,,R,Tunica,Banks/Hambrick,10
2,Jennifer Riley Collins,Attorney General,,D,Tunica,Banks/Hambrick,158
2,Lynn Fitch,Attorney General,,R,Tunica,Banks/Hambrick,5
2,Shad White,State Auditor,,R,Tunica,Banks/Hambrick,65
4,Addie Lee Green,State Treasurer,,D,Tunica,Banks/Hambrick,150
4,David McRae,State Treasurer,,R,Tunica,Banks/Hambrick,10
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Banks/Hambrick,151
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Banks/Hambrick,9
6,Robert L Jackson,State Senate,11,D,Tunica,Banks/Hambrick,159
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,Banks/Hambrick,9
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Banks/Hambrick,144
2,Jim Hood,Governor,,D,Tunica,Mhoon Landing,12
2,Tate Reeves,Governor,,R,Tunica,Mhoon Landing,54
2,Bob Hickingbottom,Governor,,C,Tunica,Mhoon Landing,0
2,David R Singletary,Governor,,IND,Tunica,Mhoon Landing,0
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,Mhoon Landing,54
2,Jay Hughes,Lieutenant Governor,,D,Tunica,Mhoon Landing,9
2,Johnny DuPree,Secretary of State,,D,Tunica,Mhoon Landing,12
2,Michael Watson,Secretary of State,,R,Tunica,Mhoon Landing,46
2,Jennifer Riley Collins,Attorney General,,D,Tunica,Mhoon Landing,10
2,Lynn Fitch,Attorney General,,R,Tunica,Mhoon Landing,54
2,Shad White,State Auditor,,R,Tunica,Mhoon Landing,52
4,Addie Lee Green,State Treasurer,,D,Tunica,Mhoon Landing,8
4,David McRae,State Treasurer,,R,Tunica,Mhoon Landing,56
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Mhoon Landing,8
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Mhoon Landing,55
6,Robert L Jackson,State Senate,11,D,Tunica,Mhoon Landing,16
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,Mhoon Landing,30
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Mhoon Landing,37
2,Jim Hood,Governor,,D,Tunica,New Sub Park,146
2,Tate Reeves,Governor,,R,Tunica,New Sub Park,93
2,Bob Hickingbottom,Governor,,C,Tunica,New Sub Park,2
2,David R Singletary,Governor,,IND,Tunica,New Sub Park,4
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,New Sub Park,93
2,Jay Hughes,Lieutenant Governor,,D,Tunica,New Sub Park,140
2,Johnny DuPree,Secretary of State,,D,Tunica,New Sub Park,131
2,Michael Watson,Secretary of State,,R,Tunica,New Sub Park,99
2,Jennifer Riley Collins,Attorney General,,D,Tunica,New Sub Park,139
2,Lynn Fitch,Attorney General,,R,Tunica,New Sub Park,100
2,Shad White,State Auditor,,R,Tunica,New Sub Park,167
4,Addie Lee Green,State Treasurer,,D,Tunica,New Sub Park,126
4,David McRae,State Treasurer,,R,Tunica,New Sub Park,107
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,New Sub Park,134
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,New Sub Park,100
6,Robert L Jackson,State Senate,11,D,Tunica,New Sub Park,144
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,New Sub Park,77
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,New Sub Park,219
2,Jim Hood,Governor,,D,Tunica,Prichard,188
2,Tate Reeves,Governor,,R,Tunica,Prichard,20
2,Bob Hickingbottom,Governor,,C,Tunica,Prichard,3
2,David R Singletary,Governor,,IND,Tunica,Prichard,0
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,Prichard,26
2,Jay Hughes,Lieutenant Governor,,D,Tunica,Prichard,171
2,Johnny DuPree,Secretary of State,,D,Tunica,Prichard,177
2,Michael Watson,Secretary of State,,R,Tunica,Prichard,19
2,Jennifer Riley Collins,Attorney General,,D,Tunica,Prichard,188
2,Lynn Fitch,Attorney General,,R,Tunica,Prichard,15
2,Shad White,State Auditor,,R,Tunica,Prichard,103
4,Addie Lee Green,State Treasurer,,D,Tunica,Prichard,176
4,David McRae,State Treasurer,,R,Tunica,Prichard,19
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Prichard,180
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Prichard,16
6,Robert L Jackson,State Senate,11,D,Tunica,Prichard,179
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,Prichard,23
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Prichard,190
2,Jim Hood,Governor,,D,Tunica,Robinsonville Community Center,177
2,Tate Reeves,Governor,,R,Tunica,Robinsonville Community Center,17
2,Bob Hickingbottom,Governor,,C,Tunica,Robinsonville Community Center,3
2,David R Singletary,Governor,,IND,Tunica,Robinsonville Community Center,2
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,Robinsonville Community Center,23
2,Jay Hughes,Lieutenant Governor,,D,Tunica,Robinsonville Community Center,169
2,Johnny DuPree,Secretary of State,,D,Tunica,Robinsonville Community Center,174
2,Michael Watson,Secretary of State,,R,Tunica,Robinsonville Community Center,20
2,Jennifer Riley Collins,Attorney General,,D,Tunica,Robinsonville Community Center,177
2,Lynn Fitch,Attorney General,,R,Tunica,Robinsonville Community Center,19
2,Shad White,State Auditor,,R,Tunica,Robinsonville Community Center,94
4,Addie Lee Green,State Treasurer,,D,Tunica,Robinsonville Community Center,169
4,David McRae,State Treasurer,,R,Tunica,Robinsonville Community Center,25
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Robinsonville Community Center,173
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Robinsonville Community Center,20
6,Robert L Jackson,State Senate,11,D,Tunica,Robinsonville Community Center,163
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,Robinsonville Community Center,26
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Robinsonville Community Center,176
2,Jim Hood,Governor,,D,Tunica,Tunica,176
2,Tate Reeves,Governor,,R,Tunica,Tunica,168
2,Bob Hickingbottom,Governor,,C,Tunica,Tunica,4
2,David R Singletary,Governor,,IND,Tunica,Tunica,7
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,Tunica,190
2,Jay Hughes,Lieutenant Governor,,D,Tunica,Tunica,146
2,Johnny DuPree,Secretary of State,,D,Tunica,Tunica,147
2,Michael Watson,Secretary of State,,R,Tunica,Tunica,187
2,Jennifer Riley Collins,Attorney General,,D,Tunica,Tunica,154
2,Lynn Fitch,Attorney General,,R,Tunica,Tunica,183
2,Shad White,State Auditor,,R,Tunica,Tunica,253
4,Addie Lee Green,State Treasurer,,D,Tunica,Tunica,140
4,David McRae,State Treasurer,,R,Tunica,Tunica,194
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Tunica,150
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Tunica,183
6,Robert L Jackson,State Senate,11,D,Tunica,Tunica,168
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,Tunica,130
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Tunica,331
2,Jim Hood,Governor,,D,Tunica,Tunica Auditorium,166
2,Tate Reeves,Governor,,R,Tunica,Tunica Auditorium,23
2,Bob Hickingbottom,Governor,,C,Tunica,Tunica Auditorium,2
2,David R Singletary,Governor,,IND,Tunica,Tunica Auditorium,2
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,Tunica Auditorium,33
2,Jay Hughes,Lieutenant Governor,,D,Tunica,Tunica Auditorium,153
2,Johnny DuPree,Secretary of State,,D,Tunica,Tunica Auditorium,154
2,Michael Watson,Secretary of State,,R,Tunica,Tunica Auditorium,32
2,Jennifer Riley Collins,Attorney General,,D,Tunica,Tunica Auditorium,160
2,Lynn Fitch,Attorney General,,R,Tunica,Tunica Auditorium,27
2,Shad White,State Auditor,,R,Tunica,Tunica Auditorium,89
4,Addie Lee Green,State Treasurer,,D,Tunica,Tunica Auditorium,154
4,David McRae,State Treasurer,,R,Tunica,Tunica Auditorium,27
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Tunica Auditorium,159
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Tunica Auditorium,24
6,Robert L Jackson,State Senate,11,D,Tunica,Tunica Auditorium,152
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,Tunica Auditorium,27
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Tunica Auditorium,178
2,Jim Hood,Governor,,D,Tunica,Tunica Co. Supt. Of Educ.,147
2,Tate Reeves,Governor,,R,Tunica,Tunica Co. Supt. Of Educ.,79
2,Bob Hickingbottom,Governor,,C,Tunica,Tunica Co. Supt. Of Educ.,2
2,David R Singletary,Governor,,IND,Tunica,Tunica Co. Supt. Of Educ.,4
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,Tunica Co. Supt. Of Educ.,85
2,Jay Hughes,Lieutenant Governor,,D,Tunica,Tunica Co. Supt. Of Educ.,135
2,Johnny DuPree,Secretary of State,,D,Tunica,Tunica Co. Supt. Of Educ.,139
2,Michael Watson,Secretary of State,,R,Tunica,Tunica Co. Supt. Of Educ.,81
2,Jennifer Riley Collins,Attorney General,,D,Tunica,Tunica Co. Supt. Of Educ.,150
2,Lynn Fitch,Attorney General,,R,Tunica,Tunica Co. Supt. Of Educ.,75
2,Shad White,State Auditor,,R,Tunica,Tunica Co. Supt. Of Educ.,139
4,Addie Lee Green,State Treasurer,,D,Tunica,Tunica Co. Supt. Of Educ.,136
4,David McRae,State Treasurer,,R,Tunica,Tunica Co. Supt. Of Educ.,84
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Tunica Co. Supt. Of Educ.,144
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Tunica Co. Supt. Of Educ.,77
6,Robert L Jackson,State Senate,11,D,Tunica,Tunica Co. Supt. Of Educ.,151
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,Tunica Co. Supt. Of Educ.,61
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Tunica Co. Supt. Of Educ.,203
2,Jim Hood,Governor,,D,Tunica,Two Mile Lake,241
2,Tate Reeves,Governor,,R,Tunica,Two Mile Lake,69
2,Bob Hickingbottom,Governor,,C,Tunica,Two Mile Lake,0
2,David R Singletary,Governor,,IND,Tunica,Two Mile Lake,5
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,Two Mile Lake,83
2,Jay Hughes,Lieutenant Governor,,D,Tunica,Two Mile Lake,197
2,Johnny DuPree,Secretary of State,,D,Tunica,Two Mile Lake,212
2,Michael Watson,Secretary of State,,R,Tunica,Two Mile Lake,74
2,Jennifer Riley Collins,Attorney General,,D,Tunica,Two Mile Lake,221
2,Lynn Fitch,Attorney General,,R,Tunica,Two Mile Lake,78
2,Shad White,State Auditor,,R,Tunica,Two Mile Lake,186
4,Addie Lee Green,State Treasurer,,D,Tunica,Two Mile Lake,200
4,David McRae,State Treasurer,,R,Tunica,Two Mile Lake,87
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Two Mile Lake,218
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Two Mile Lake,71
6,Robert L Jackson,State Senate,11,D,Tunica,Two Mile Lake,227
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,Two Mile Lake,65
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Two Mile Lake,281
2,Jim Hood,Governor,,D,Tunica,Westend Store,28
2,Tate Reeves,Governor,,R,Tunica,Westend Store,30
2,Bob Hickingbottom,Governor,,C,Tunica,Westend Store,0
2,David R Singletary,Governor,,IND,Tunica,Westend Store,0
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,Westend Store,29
2,Jay Hughes,Lieutenant Governor,,D,Tunica,Westend Store,26
2,Johnny DuPree,Secretary of State,,D,Tunica,Westend Store,23
2,Michael Watson,Secretary of State,,R,Tunica,Westend Store,31
2,Jennifer Riley Collins,Attorney General,,D,Tunica,Westend Store,25
2,Lynn Fitch,Attorney General,,R,Tunica,Westend Store,31
2,Shad White,State Auditor,,R,Tunica,Westend Store,44
4,Addie Lee Green,State Treasurer,,D,Tunica,Westend Store,23
4,David McRae,State Treasurer,,R,Tunica,Westend Store,33
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Westend Store,24
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Westend Store,29
6,Robert L Jackson,State Senate,11,D,Tunica,Westend Store,25
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,Westend Store,21
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Westend Store,53
2,Jim Hood,Governor,,D,Tunica,White Oak Rec. Center,146
2,Tate Reeves,Governor,,R,Tunica,White Oak Rec. Center,51
2,Bob Hickingbottom,Governor,,C,Tunica,White Oak Rec. Center,0
2,David R Singletary,Governor,,IND,Tunica,White Oak Rec. Center,0
2,Delbert Hosemann,Lieutenant Governor,,R,Tunica,White Oak Rec. Center,64
2,Jay Hughes,Lieutenant Governor,,D,Tunica,White Oak Rec. Center,119
2,Johnny DuPree,Secretary of State,,D,Tunica,White Oak Rec. Center,133
2,Michael Watson,Secretary of State,,R,Tunica,White Oak Rec. Center,57
2,Jennifer Riley Collins,Attorney General,,D,Tunica,White Oak Rec. Center,143
2,Lynn Fitch,Attorney General,,R,Tunica,White Oak Rec. Center,51
2,Shad White,State Auditor,,R,Tunica,White Oak Rec. Center,121
4,Addie Lee Green,State Treasurer,,D,Tunica,White Oak Rec. Center,131
4,David McRae,State Treasurer,,R,Tunica,White Oak Rec. Center,54
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,White Oak Rec. Center,129
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,White Oak Rec. Center,53
6,Robert L Jackson,State Senate,11,D,Tunica,White Oak Rec. Center,139
6,Clara Davis Dawkins,State Senate,11,IND,Tunica,White Oak Rec. Center,48
6,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,White Oak Rec. Center,194
3,Jim Hood,Governor,,D,Tunica,Win Job Center,65
3,Tate Reeves,Governor,,R,Tunica,Win Job Center,26
3,Bob Hickingbottom,Governor,,C,Tunica,Win Job Center,0
3,David R Singletary,Governor,,IND,Tunica,Win Job Center,1
3,Delbert Hosemann,Lieutenant Governor,,R,Tunica,Win Job Center,29
3,Jay Hughes,Lieutenant Governor,,D,Tunica,Win Job Center,58
3,Johnny DuPree,Secretary of State,,D,Tunica,Win Job Center,64
3,Michael Watson,Secretary of State,,R,Tunica,Win Job Center,24
3,Jennifer Riley Collins,Attorney General,,D,Tunica,Win Job Center,68
3,Lynn Fitch,Attorney General,,R,Tunica,Win Job Center,22
3,Shad White,State Auditor,,R,Tunica,Win Job Center,51
5,Addie Lee Green,State Treasurer,,D,Tunica,Win Job Center,61
5,David McRae,State Treasurer,,R,Tunica,Win Job Center,26
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Win Job Center,63
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Win Job Center,23
7,Robert L Jackson,State Senate,11,D,Tunica,Win Job Center,71
7,Clara Davis Dawkins,State Senate,11,IND,Tunica,Win Job Center,15
7,Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Win Job Center,74
3,Jim Hood,Governor,,D,Tunica,TOTAL ,1645
3,Tate Reeves,Governor,,R,Tunica,TOTAL ,637
3,Bob Hickingbottom,Governor,,C,Tunica,TOTAL ,18
3,David R Singletary,Governor,,IND,Tunica,TOTAL ,30
3,Delbert Hosemann,Lieutenant Governor,,R,Tunica,TOTAL ,716
