page,candidate,office,district,party,county,precinct,votes
2,Morgan Halford Poore,State Senate,37,R,Pike ,(11) Leggett Community,5
2,Melanie Sojourner,State Senate,37,R,Pike ,(11) Leggett Community,21
3,Tate Reeves,Governor ,,R,Pike ,(12) Navilla Baptist Church Fellowship,262
3,Bill Waller Jr.,Governor ,,R,Pike ,(12) Navilla Baptist Church Fellowship,118
3,Morgan Halford Poore,State Senate,37,R,Pike ,(12) Navilla Baptist Church Fellowship,121
3,Melanie Sojourner,State Senate,37,R,Pike ,(12) Navilla Baptist Church Fellowship,255
3,Tate Reeves,Governor ,,R,Pike ,(13) Holmesville Comm.,140
3,Bill Waller Jr.,Governor ,,R,Pike ,(13) Holmesville Comm.,88
3,Morgan Halford Poore,State Senate,37,R,Pike ,(13) Holmesville Comm.,99
3,Melanie Sojourner,State Senate,37,R,Pike ,(13) Holmesville Comm.,129
3,Tate Reeves,Governor ,,R,Pike ,(14) Calvary Baptist Church,194
3,Bill Waller Jr.,Governor ,,R,Pike ,(14) Calvary Baptist Church,106
3,Morgan Halford Poore,State Senate,37,R,Pike ,(14) Calvary Baptist Church,126
3,Melanie Sojourner,State Senate,37,R,Pike ,(14) Calvary Baptist Church,170
3,Tate Reeves,Governor ,,R,Pike ,(15) Friendship Bapt. Church,229
3,Bill Waller Jr.,Governor ,,R,Pike ,(15) Friendship Bapt. Church,127
3,Morgan Halford Poore,State Senate,37,R,Pike ,(15) Friendship Bapt. Church,133
3,Melanie Sojourner,State Senate,37,R,Pike ,(15) Friendship Bapt. Church,218
3,Tate Reeves,Governor ,,R,Pike ,(16) Summit City Hall,121
3,Bill Waller Jr.,Governor ,,R,Pike ,(16) Summit City Hall,108
3,Morgan Halford Poore,State Senate,37,R,Pike ,(16) Summit City Hall,4
3,Melanie Sojourner,State Senate,37,R,Pike ,(16) Summit City Hall,14
3,Tate Reeves,Governor ,,R,Pike ,(17) SMCC Work Force Training Ctr,205
3,Bill Waller Jr.,Governor ,,R,Pike ,(17) SMCC Work Force Training Ctr,183
3,Morgan Halford Poore,State Senate,37,R,Pike ,(17) SMCC Work Force Training Ctr,158
3,Melanie Sojourner,State Senate,37,R,Pike ,(17) SMCC Work Force Training Ctr,226
3,Tate Reeves,Governor ,,R,Pike ,(18) Johnston Chapel Meth. Church,320
3,Bill Waller Jr.,Governor ,,R,Pike ,(18) Johnston Chapel Meth. Church,220
3,Morgan Halford Poore,State Senate,37,R,Pike ,(18) Johnston Chapel Meth. Church,205
3,Melanie Sojourner,State Senate,37,R,Pike ,(18) Johnston Chapel Meth. Church,328
3,Tate Reeves,Governor ,,R,Pike ,(19) Pisgah Methodist Church,323
3,Bill Waller Jr.,Governor ,,R,Pike ,(19) Pisgah Methodist Church,220
3,Morgan Halford Poore,State Senate,37,R,Pike ,(19) Pisgah Methodist Church,193
3,Melanie Sojourner,State Senate,37,R,Pike ,(19) Pisgah Methodist Church,343
3,Tate Reeves,Governor ,,R,Pike ,(20) Pike Co. Nat. Bank,103
3,Bill Waller Jr.,Governor ,,R,Pike ,(20) Pike Co. Nat. Bank,62
3,Morgan Halford Poore,State Senate,37,R,Pike ,(20) Pike Co. Nat. Bank,33
3,Melanie Sojourner,State Senate,37,R,Pike ,(20) Pike Co. Nat. Bank,57
3,Tate Reeves,Governor ,,R,Pike ,(21) Old Progress Volunteer Fire,154
3,Bill Waller Jr.,Governor ,,R,Pike ,(21) Old Progress Volunteer Fire,65
3,Morgan Halford Poore,State Senate,37,R,Pike ,(21) Old Progress Volunteer Fire,X
3,Melanie Sojourner,State Senate,37,R,Pike ,(21) Old Progress Volunteer Fire,X
3,Tate Reeves,Governor ,,R,Pike ,(22) Church of Christ,122
3,Bill Waller Jr.,Governor ,,R,Pike ,(22) Church of Christ,78
3,Morgan Halford Poore,State Senate,37,R,Pike ,(22) Church of Christ,13
3,Melanie Sojourner,State Senate,37,R,Pike ,(22) Church of Christ,31
4,Tate Reeves,Governor ,,R,Pike ,(23) West McComb Bapt. Church,156
4,Bill Waller Jr.,Governor ,,R,Pike ,(23) West McComb Bapt. Church,105
4,Morgan Halford Poore,State Senate,37,R,Pike ,(23) West McComb Bapt. Church,X
4,Melanie Sojourner,State Senate,37,R,Pike ,(23) West McComb Bapt. Church,X
4,Tate Reeves,Governor ,,R,Pike ,(23) West McComb Bapt. Church,244
4,Bill Waller Jr.,Governor ,,R,Pike ,(24) St Mary of the Pines,62
4,Morgan Halford Poore,State Senate,37,R,Pike ,(24) St Mary of the Pines,X
4,Melanie Sojourner,State Senate,37,R,Pike ,(24) St Mary of the Pines,X
4,Tate Reeves,Governor ,,R,Pike ,(25) Osyka City Hall ,99
4,Bill Waller Jr.,Governor ,,R,Pike ,(25) Osyka City Hall ,23
4,Morgan Halford Poore,State Senate,37,R,Pike ,(25) Osyka City Hall ,X
4,Melanie Sojourner,State Senate,37,R,Pike ,(25) Osyka City Hall ,X
4,Tate Reeves,Governor ,,R,Pike ,TOTAL ,3234
4,Bill Waller Jr.,Governor ,,R,Pike ,TOTAL ,1879
4,Morgan Halford Poore,State Senate,37,R,Pike ,TOTAL ,1195
4,Melanie Sojourner,State Senate,37,R,Pike ,TOTAL ,1920
