page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Smith ,Ag-Complex,167
2,Bill Waller Jr.,Governor ,,R,Smith ,Ag-Complex,170
2,Tate Reeves,Governor ,,R,Smith ,Burns,84
2,Bill Waller Jr.,Governor ,,R,Smith ,Burns,34
2,Tate Reeves,Governor ,,R,Smith ,Cedar Grove,29
2,Bill Waller Jr.,Governor ,,R,Smith ,Cedar Grove,31
2,Tate Reeves,Governor ,,R,Smith ,Center Ridge,140
2,Bill Waller Jr.,Governor ,,R,Smith ,Center Ridge,97
2,Tate Reeves,Governor ,,R,Smith ,Clear Springs-Pineville,81
2,Bill Waller Jr.,Governor ,,R,Smith ,Clear Springs-Pineville,52
2,Tate Reeves,Governor ,,R,Smith ,Lorena-Spinola,103
2,Bill Waller Jr.,Governor ,,R,Smith ,Lorena-Spinola,40
2,Tate Reeves,Governor ,,R,Smith ,Mize,219
2,Bill Waller Jr.,Governor ,,R,Smith ,Mize,114
2,Tate Reeves,Governor ,,R,Smith ,North Raleigh,121
2,Bill Waller Jr.,Governor ,,R,Smith ,North Raleigh,94
2,Tate Reeves,Governor ,,R,Smith ,Polkville,152
2,Bill Waller Jr.,Governor ,,R,Smith ,Polkville,76
2,Tate Reeves,Governor ,,R,Smith ,Shady Grove,94
2,Bill Waller Jr.,Governor ,,R,Smith ,Shady Grove,88
2,Tate Reeves,Governor ,,R,Smith ,Summerland,70
2,Bill Waller Jr.,Governor ,,R,Smith ,Summerland,50
3,Tate Reeves,Governor ,,R,Smith ,Sylvarena,88
3,Bill Waller Jr.,Governor ,,R,Smith ,Sylvarena,73
3,Tate Reeves,Governor ,,R,Smith ,Taylorsville,208
3,Bill Waller Jr.,Governor ,,R,Smith ,Taylorsville,177
3,Tate Reeves,Governor ,,R,Smith ,Union-New Home,130
3,Bill Waller Jr.,Governor ,,R,Smith ,Union-New Home,55
3,Tate Reeves,Governor ,,R,Smith ,Warren Hill,19
3,Bill Waller Jr.,Governor ,,R,Smith ,Warren Hill,13
3,Tate Reeves,Governor ,,R,Smith ,West Raleigh,84
3,Bill Waller Jr.,Governor ,,R,Smith ,West Raleigh,36
3,Tate Reeves,Governor ,,R,Smith ,White Oak,81
3,Bill Waller Jr.,Governor ,,R,Smith ,White Oak,56
3,Tate Reeves,Governor ,,R,Smith ,Zion Hill-New Haven,154
3,Bill Waller Jr.,Governor ,,R,Smith ,Zion Hill-New Haven,152
3,Tate Reeves,Governor ,,R,Smith ,TOTAL,2024
3,Bill Waller Jr.,Governor ,,R,Smith ,TOTAL,1408
