page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Attala ,Berea ,7
2,Tate Reeves,Governor,,R,Attala ,Berea ,67
2,Bob Hickingbottom,Governor,,C,Attala ,Berea ,0
2,David R Singletary,Governor,,IND,Attala ,Berea ,2
2,Delbert Hosemann,Lieutenant Governor,,R,Attala ,Berea ,71
2,Jay Hughes,Lieutenant Governor,,D,Attala ,Berea ,4
2,Johnny DuPree,Secretary of State,,D,Attala ,Berea ,6
2,Michael Watson,Secretary of State,,R,Attala ,Berea ,69
2,Jennifer Riley Collins,Attorney General,,D,Attala ,Berea ,8
2,Lynn Fitch,Attorney General,,R,Attala ,Berea ,68
2,Shad White,State Auditor,,R,Attala ,Berea ,67
4,Addie Lee Green,State Treasurer,,D,Attala ,Berea ,4
4,David McRae,State Treasurer,,R,Attala ,Berea ,72
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Attala ,Berea ,7
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Attala ,Berea ,69
6,Lydia Graves Chassaniol,State Senate,14,R,Attala ,Berea ,68
6,Barbara Blackmon,State Senate,21,D,Attala ,Berea ,X
6,Kenneth Walker,State House,27,D,Attala ,Berea ,X
6,Joey Hood,State House,35,R,Attala ,Berea ,X
6,Bryant Clark,State House,47,D,Attala ,Berea ,X
6,Jason White,State House,48,R,Attala ,Berea ,66
2,Jim Hood,Governor,,D,Attala ,Carmack,22
2,Tate Reeves,Governor,,R,Attala ,Carmack,133
2,Bob Hickingbottom,Governor,,C,Attala ,Carmack,0
2,David R Singletary,Governor,,IND,Attala ,Carmack,0
2,Delbert Hosemann,Lieutenant Governor,,R,Attala ,Carmack,136
2,Jay Hughes,Lieutenant Governor,,D,Attala ,Carmack,14
2,Johnny DuPree,Secretary of State,,D,Attala ,Carmack,10
2,Michael Watson,Secretary of State,,R,Attala ,Carmack,138
2,Jennifer Riley Collins,Attorney General,,D,Attala ,Carmack,10
2,Lynn Fitch,Attorney General,,R,Attala ,Carmack,140
2,Shad White,State Auditor,,R,Attala ,Carmack,136
4,Addie Lee Green,State Treasurer,,D,Attala ,Carmack,9
4,David McRae,State Treasurer,,R,Attala ,Carmack,137
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Attala ,Carmack,13
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Attala ,Carmack,134
6,Lydia Graves Chassaniol,State Senate,14,R,Attala ,Carmack,132
6,Barbara Blackmon,State Senate,21,D,Attala ,Carmack,X
6,Kenneth Walker,State House,27,D,Attala ,Carmack,X
6,Joey Hood,State House,35,R,Attala ,Carmack,X
6,Bryant Clark,State House,47,D,Attala ,Carmack,X
6,Jason White,State House,48,R,Attala ,Carmack,142
2,Jim Hood,Governor,,D,Attala ,East,196
2,Tate Reeves,Governor,,R,Attala ,East,370
2,Bob Hickingbottom,Governor,,C,Attala ,East,0
2,David R Singletary,Governor,,IND,Attala ,East,3
2,Delbert Hosemann,Lieutenant Governor,,R,Attala ,East,444
2,Jay Hughes,Lieutenant Governor,,D,Attala ,East,126
2,Johnny DuPree,Secretary of State,,D,Attala ,East,133
2,Michael Watson,Secretary of State,,R,Attala ,East,429
2,Jennifer Riley Collins,Attorney General,,D,Attala ,East,134
2,Lynn Fitch,Attorney General,,R,Attala ,East,433
2,Shad White,State Auditor,,R,Attala ,East,486
4,Addie Lee Green,State Treasurer,,D,Attala ,East,98
4,David McRae,State Treasurer,,R,Attala ,East,464
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Attala ,East,124
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Attala ,East,437
6,Lydia Graves Chassaniol,State Senate,14,R,Attala ,East,X
6,Barbara Blackmon,State Senate,21,D,Attala ,East,388
6,Kenneth Walker,State House,27,D,Attala ,East,X
6,Joey Hood,State House,35,R,Attala ,East,X
6,Bryant Clark,State House,47,D,Attala ,East,X
6,Jason White,State House,48,R,Attala ,East,504
2,Jim Hood,Governor,,D,Attala ,Ethel,105
2,Tate Reeves,Governor,,R,Attala ,Ethel,125
2,Bob Hickingbottom,Governor,,C,Attala ,Ethel,0
2,David R Singletary,Governor,,IND,Attala ,Ethel,1
2,Delbert Hosemann,Lieutenant Governor,,R,Attala ,Ethel,161
2,Jay Hughes,Lieutenant Governor,,D,Attala ,Ethel,65
2,Johnny DuPree,Secretary of State,,D,Attala ,Ethel,77
2,Michael Watson,Secretary of State,,R,Attala ,Ethel,148
2,Jennifer Riley Collins,Attorney General,,D,Attala ,Ethel,73
2,Lynn Fitch,Attorney General,,R,Attala ,Ethel,155
2,Shad White,State Auditor,,R,Attala ,Ethel,179
4,Addie Lee Green,State Treasurer,,D,Attala ,Ethel,61
4,David McRae,State Treasurer,,R,Attala ,Ethel,160
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Attala ,Ethel,71
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Attala ,Ethel,145
6,Lydia Graves Chassaniol,State Senate,14,R,Attala ,Ethel,171
6,Barbara Blackmon,State Senate,21,D,Attala ,Ethel,X
6,Kenneth Walker,State House,27,D,Attala ,Ethel,X
6,Joey Hood,State House,35,R,Attala ,Ethel,24
6,Bryant Clark,State House,47,D,Attala ,Ethel,X
6,Jason White,State House,48,R,Attala ,Ethel,155
2,Jim Hood,Governor,,D,Attala ,Hesterville,27
2,Tate Reeves,Governor,,R,Attala ,Hesterville,129
2,Bob Hickingbottom,Governor,,C,Attala ,Hesterville,0
2,David R Singletary,Governor,,IND,Attala ,Hesterville,1
2,Delbert Hosemann,Lieutenant Governor,,R,Attala ,Hesterville,133
2,Jay Hughes,Lieutenant Governor,,D,Attala ,Hesterville,20
2,Johnny DuPree,Secretary of State,,D,Attala ,Hesterville,18
2,Michael Watson,Secretary of State,,R,Attala ,Hesterville,134
2,Jennifer Riley Collins,Attorney General,,D,Attala ,Hesterville,22
2,Lynn Fitch,Attorney General,,R,Attala ,Hesterville,131
2,Shad White,State Auditor,,R,Attala ,Hesterville,144
4,Addie Lee Green,State Treasurer,,D,Attala ,Hesterville,14
4,David McRae,State Treasurer,,R,Attala ,Hesterville,137
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Attala ,Hesterville,18
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Attala ,Hesterville,134
6,Lydia Graves Chassaniol,State Senate,14,R,Attala ,Hesterville,138
6,Barbara Blackmon,State Senate,21,D,Attala ,Hesterville,X
6,Kenneth Walker,State House,27,D,Attala ,Hesterville,X
6,Joey Hood,State House,35,R,Attala ,Hesterville,X
6,Bryant Clark,State House,47,D,Attala ,Hesterville,X
6,Jason White,State House,48,R,Attala ,Hesterville,144
2,Jim Hood,Governor,,D,Attala ,Liberty Chapel,64
2,Tate Reeves,Governor,,R,Attala ,Liberty Chapel,119
2,Bob Hickingbottom,Governor,,C,Attala ,Liberty Chapel,0
2,David R Singletary,Governor,,IND,Attala ,Liberty Chapel,1
2,Delbert Hosemann,Lieutenant Governor,,R,Attala ,Liberty Chapel,139
2,Jay Hughes,Lieutenant Governor,,D,Attala ,Liberty Chapel,42
2,Johnny DuPree,Secretary of State,,D,Attala ,Liberty Chapel,50
2,Michael Watson,Secretary of State,,R,Attala ,Liberty Chapel,127
2,Jennifer Riley Collins,Attorney General,,D,Attala ,Liberty Chapel,53
2,Lynn Fitch,Attorney General,,R,Attala ,Liberty Chapel,129
2,Shad White,State Auditor,,R,Attala ,Liberty Chapel,141
4,Addie Lee Green,State Treasurer,,D,Attala ,Liberty Chapel,44
4,David McRae,State Treasurer,,R,Attala ,Liberty Chapel,134
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Attala ,Liberty Chapel,53
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Attala ,Liberty Chapel,126
6,Lydia Graves Chassaniol,State Senate,14,R,Attala ,Liberty Chapel,130
6,Barbara Blackmon,State Senate,21,D,Attala ,Liberty Chapel,X
6,Kenneth Walker,State House,27,D,Attala ,Liberty Chapel,X
6,Joey Hood,State House,35,R,Attala ,Liberty Chapel,X
6,Bryant Clark,State House,47,D,Attala ,Liberty Chapel,X
6,Jason White,State House,48,R,Attala ,Liberty Chapel,143
2,Jim Hood,Governor,,D,Attala ,Mcadams,106
2,Tate Reeves,Governor,,R,Attala ,Mcadams,85
2,Bob Hickingbottom,Governor,,C,Attala ,Mcadams,0
2,David R Singletary,Governor,,IND,Attala ,Mcadams,0
2,Delbert Hosemann,Lieutenant Governor,,R,Attala ,Mcadams,97
2,Jay Hughes,Lieutenant Governor,,D,Attala ,Mcadams,90
2,Johnny DuPree,Secretary of State,,D,Attala ,Mcadams,104
2,Michael Watson,Secretary of State,,R,Attala ,Mcadams,81
2,Jennifer Riley Collins,Attorney General,,D,Attala ,Mcadams,102
2,Lynn Fitch,Attorney General,,R,Attala ,Mcadams,86
2,Shad White,State Auditor,,R,Attala ,Mcadams,118
4,Addie Lee Green,State Treasurer,,D,Attala ,Mcadams,92
4,David McRae,State Treasurer,,R,Attala ,Mcadams,89
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Attala ,Mcadams,98
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Attala ,Mcadams,83
6,Lydia Graves Chassaniol,State Senate,14,R,Attala ,Mcadams,X
6,Barbara Blackmon,State Senate,21,D,Attala ,Mcadams,134
6,Kenneth Walker,State House,27,D,Attala ,Mcadams,X
6,Joey Hood,State House,35,R,Attala ,Mcadams,X
6,Bryant Clark,State House,47,D,Attala ,Mcadams,137
6,Jason White,State House,48,R,Attala ,Mcadams,X
2,Jim Hood,Governor,,D,Attala ,Mccool,86
2,Tate Reeves,Governor,,R,Attala ,Mccool,107
2,Bob Hickingbottom,Governor,,C,Attala ,Mccool,0
2,David R Singletary,Governor,,IND,Attala ,Mccool,3
2,Delbert Hosemann,Lieutenant Governor,,R,Attala ,Mccool,119
2,Jay Hughes,Lieutenant Governor,,D,Attala ,Mccool,78
2,Johnny DuPree,Secretary of State,,D,Attala ,Mccool,79
2,Michael Watson,Secretary of State,,R,Attala ,Mccool,113
2,Jennifer Riley Collins,Attorney General,,D,Attala ,Mccool,84
2,Lynn Fitch,Attorney General,,R,Attala ,Mccool,113
2,Shad White,State Auditor,,R,Attala ,Mccool,132
4,Addie Lee Green,State Treasurer,,D,Attala ,Mccool,75
4,David McRae,State Treasurer,,R,Attala ,Mccool,119
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Attala ,Mccool,79
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Attala ,Mccool,115
6,Lydia Graves Chassaniol,State Senate,14,R,Attala ,Mccool,134
6,Barbara Blackmon,State Senate,21,D,Attala ,Mccool,X
6,Kenneth Walker,State House,27,D,Attala ,Mccool,X
6,Joey Hood,State House,35,R,Attala ,Mccool,143
6,Bryant Clark,State House,47,D,Attala ,Mccool,X
6,Jason White,State House,48,R,Attala ,Mccool,X
2,Jim Hood,Governor,,D,Attala ,Newport,91
2,Tate Reeves,Governor,,R,Attala ,Newport,96
2,Bob Hickingbottom,Governor,,C,Attala ,Newport,0
2,David R Singletary,Governor,,IND,Attala ,Newport,1
2,Delbert Hosemann,Lieutenant Governor,,R,Attala ,Newport,101
2,Jay Hughes,Lieutenant Governor,,D,Attala ,Newport,86
2,Johnny DuPree,Secretary of State,,D,Attala ,Newport,81
2,Michael Watson,Secretary of State,,R,Attala ,Newport,99
2,Jennifer Riley Collins,Attorney General,,D,Attala ,Newport,85
2,Lynn Fitch,Attorney General,,R,Attala ,Newport,103
2,Shad White,State Auditor,,R,Attala ,Newport,136
4,Addie Lee Green,State Treasurer,,D,Attala ,Newport,82
4,David McRae,State Treasurer,,R,Attala ,Newport,102
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Attala ,Newport,85
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Attala ,Newport,99
6,Lydia Graves Chassaniol,State Senate,14,R,Attala ,Newport,X
6,Barbara Blackmon,State Senate,21,D,Attala ,Newport,143
6,Kenneth Walker,State House,27,D,Attala ,Newport,144
6,Joey Hood,State House,35,R,Attala ,Newport,X
6,Bryant Clark,State House,47,D,Attala ,Newport,X
6,Jason White,State House,48,R,Attala ,Newport,X
2,Jim Hood,Governor,,D,Attala ,North Central ,39
2,Tate Reeves,Governor,,R,Attala ,North Central ,138
2,Bob Hickingbottom,Governor,,C,Attala ,North Central ,0
2,David R Singletary,Governor,,IND,Attala ,North Central ,1
2,Delbert Hosemann,Lieutenant Governor,,R,Attala ,North Central ,155
2,Jay Hughes,Lieutenant Governor,,D,Attala ,North Central ,22
2,Johnny DuPree,Secretary of State,,D,Attala ,North Central ,22
2,Michael Watson,Secretary of State,,R,Attala ,North Central ,151
2,Jennifer Riley Collins,Attorney General,,D,Attala ,North Central ,26
2,Lynn Fitch,Attorney General,,R,Attala ,North Central ,150
2,Shad White,State Auditor,,R,Attala ,North Central ,155
4,Addie Lee Green,State Treasurer,,D,Attala ,North Central ,16
4,David McRae,State Treasurer,,R,Attala ,North Central ,159
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Attala ,North Central ,21
