page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Yazoo,Benton,213
2,Tate Reeves,Governor,,R,Yazoo,Benton,370
2,Bob Hickingbottom,Governor,,C,Yazoo,Benton,0
2,David R Singletary,Governor,,IND,Yazoo,Benton,8
2,Delbert Hosemann,Lieutenant Governor,,R,Yazoo,Benton,396
2,Jay Hughes,Lieutenant Governor,,D,Yazoo,Benton,174
2,Johnny DuPree,Secretary of State,,D,Yazoo,Benton,174
2,Michael Watson,Secretary of State,,R,Yazoo,Benton,397
2,Jennifer Riley Collins,Attorney General,,D,Yazoo,Benton,190
2,Lynn Fitch,Attorney General,,R,Yazoo,Benton,397
2,Shad White,State Auditor,,R,Yazoo,Benton,456
5,Addie Lee Green,State Treasurer,,D,Yazoo,Benton,172
5,David McRae,State Treasurer,,R,Yazoo,Benton,404
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Yazoo,Benton,180
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Yazoo,Benton,392
8,Barbara Blackmon,State Senate,21,D,Yazoo,Benton,x
8,Hayes Dent,State Senate,22,R,Yazoo,Benton,400
8,Joseph C Thomas Sr.,State Senate,22,D,Yazoo,Benton,188
8,Briggs Hopson,State Senate,23,R,Yazoo,Benton,x
8,Kenneth Walker,State House,27,D,Yazoo,Benton,x
8,Bryant Clark,State House,47,D,Yazoo,Benton,408
8,Rufus E Straughter,State House,51,D,Yazoo,Benton,x
8,Kevin Ford,State House,54,R,Yazoo,Benton,x
8,Stephanie McKenzie Foster,State House,63,D,Yazoo,Benton,x
2,Jim Hood,Governor,,D,Yazoo,Center Ridge,79
2,Tate Reeves,Governor,,R,Yazoo,Center Ridge,275
2,Bob Hickingbottom,Governor,,C,Yazoo,Center Ridge,1
2,David R Singletary,Governor,,IND,Yazoo,Center Ridge,4
2,Delbert Hosemann,Lieutenant Governor,,R,Yazoo,Center Ridge,292
2,Jay Hughes,Lieutenant Governor,,D,Yazoo,Center Ridge,60
2,Johnny DuPree,Secretary of State,,D,Yazoo,Center Ridge,63
2,Michael Watson,Secretary of State,,R,Yazoo,Center Ridge,283
2,Jennifer Riley Collins,Attorney General,,D,Yazoo,Center Ridge,64
2,Lynn Fitch,Attorney General,,R,Yazoo,Center Ridge,291
2,Shad White,State Auditor,,R,Yazoo,Center Ridge,306
5,Addie Lee Green,State Treasurer,,D,Yazoo,Center Ridge,52
5,David McRae,State Treasurer,,R,Yazoo,Center Ridge,299
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Yazoo,Center Ridge,64
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Yazoo,Center Ridge,285
8,Barbara Blackmon,State Senate,21,D,Yazoo,Center Ridge,x
8,Hayes Dent,State Senate,22,R,Yazoo,Center Ridge,x
8,Joseph C Thomas Sr.,State Senate,22,D,Yazoo,Center Ridge,x
8,Briggs Hopson,State Senate,23,R,Yazoo,Center Ridge,307
8,Kenneth Walker,State House,27,D,Yazoo,Center Ridge,x
8,Bryant Clark,State House,47,D,Yazoo,Center Ridge,x
8,Rufus E Straughter,State House,51,D,Yazoo,Center Ridge,x
8,Kevin Ford,State House,54,R,Yazoo,Center Ridge,296
8,Stephanie McKenzie Foster,State House,63,D,Yazoo,Center Ridge,x
2,Jim Hood,Governor,,D,Yazoo,Deasonville,356
2,Tate Reeves,Governor,,R,Yazoo,Deasonville,201
2,Bob Hickingbottom,Governor,,C,Yazoo,Deasonville,2
2,David R Singletary,Governor,,IND,Yazoo,Deasonville,3
2,Delbert Hosemann,Lieutenant Governor,,R,Yazoo,Deasonville,254
2,Jay Hughes,Lieutenant Governor,,D,Yazoo,Deasonville,284
2,Johnny DuPree,Secretary of State,,D,Yazoo,Deasonville,313
2,Michael Watson,Secretary of State,,R,Yazoo,Deasonville,219
2,Jennifer Riley Collins,Attorney General,,D,Yazoo,Deasonville,333
2,Lynn Fitch,Attorney General,,R,Yazoo,Deasonville,215
2,Shad White,State Auditor,,R,Yazoo,Deasonville,356
5,Addie Lee Green,State Treasurer,,D,Yazoo,Deasonville,307
5,David McRae,State Treasurer,,R,Yazoo,Deasonville,226
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Yazoo,Deasonville,319
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Yazoo,Deasonville,214
8,Barbara Blackmon,State Senate,21,D,Yazoo,Deasonville,422
8,Hayes Dent,State Senate,22,R,Yazoo,Deasonville,x
8,Joseph C Thomas Sr.,State Senate,22,D,Yazoo,Deasonville,x
8,Briggs Hopson,State Senate,23,R,Yazoo,Deasonville,x
8,Kenneth Walker,State House,27,D,Yazoo,Deasonville,421
8,Bryant Clark,State House,47,D,Yazoo,Deasonville,x
8,Rufus E Straughter,State House,51,D,Yazoo,Deasonville,x
8,Kevin Ford,State House,54,R,Yazoo,Deasonville,x
8,Stephanie McKenzie Foster,State House,63,D,Yazoo,Deasonville,x
2,Jim Hood,Governor,,D,Yazoo,East Bentonia,113
2,Tate Reeves,Governor,,R,Yazoo,East Bentonia,144
2,Bob Hickingbottom,Governor,,C,Yazoo,East Bentonia,0
2,David R Singletary,Governor,,IND,Yazoo,East Bentonia,0
2,Delbert Hosemann,Lieutenant Governor,,R,Yazoo,East Bentonia,170
2,Jay Hughes,Lieutenant Governor,,D,Yazoo,East Bentonia,76
2,Johnny DuPree,Secretary of State,,D,Yazoo,East Bentonia,100
2,Michael Watson,Secretary of State,,R,Yazoo,East Bentonia,146
2,Jennifer Riley Collins,Attorney General,,D,Yazoo,East Bentonia,103
2,Lynn Fitch,Attorney General,,R,Yazoo,East Bentonia,148
2,Shad White,State Auditor,,R,Yazoo,East Bentonia,176
5,Addie Lee Green,State Treasurer,,D,Yazoo,East Bentonia,92
5,David McRae,State Treasurer,,R,Yazoo,East Bentonia,155
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Yazoo,East Bentonia,103
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Yazoo,East Bentonia,146
8,Barbara Blackmon,State Senate,21,D,Yazoo,East Bentonia,x
8,Hayes Dent,State Senate,22,R,Yazoo,East Bentonia,x
8,Joseph C Thomas Sr.,State Senate,22,D,Yazoo,East Bentonia,x
8,Briggs Hopson,State Senate,23,R,Yazoo,East Bentonia,171
8,Kenneth Walker,State House,27,D,Yazoo,East Bentonia,x
8,Bryant Clark,State House,47,D,Yazoo,East Bentonia,x
8,Rufus E Straughter,State House,51,D,Yazoo,East Bentonia,x
8,Kevin Ford,State House,54,R,Yazoo,East Bentonia,171
8,Stephanie McKenzie Foster,State House,63,D,Yazoo,East Bentonia,x
2,Jim Hood,Governor,,D,Yazoo,Eden,54
2,Tate Reeves,Governor,,R,Yazoo,Eden,136
2,Bob Hickingbottom,Governor,,C,Yazoo,Eden,1
2,David R Singletary,Governor,,IND,Yazoo,Eden,2
2,Delbert Hosemann,Lieutenant Governor,,R,Yazoo,Eden,151
2,Jay Hughes,Lieutenant Governor,,D,Yazoo,Eden,3
2,Johnny DuPree,Secretary of State,,D,Yazoo,Eden,38
2,Michael Watson,Secretary of State,,R,Yazoo,Eden,144
2,Jennifer Riley Collins,Attorney General,,D,Yazoo,Eden,42
2,Lynn Fitch,Attorney General,,R,Yazoo,Eden,149
2,Shad White,State Auditor,,R,Yazoo,Eden,156
5,Addie Lee Green,State Treasurer,,D,Yazoo,Eden,37
5,David McRae,State Treasurer,,R,Yazoo,Eden,153
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Yazoo,Eden,40
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Yazoo,Eden,147
8,Barbara Blackmon,State Senate,21,D,Yazoo,Eden,x
8,Hayes Dent,State Senate,22,R,Yazoo,Eden,148
8,Joseph C Thomas Sr.,State Senate,22,D,Yazoo,Eden,43
8,Briggs Hopson,State Senate,23,R,Yazoo,Eden,x
8,Kenneth Walker,State House,27,D,Yazoo,Eden,x
8,Bryant Clark,State House,47,D,Yazoo,Eden,111
8,Rufus E Straughter,State House,51,D,Yazoo,Eden,x
8,Kevin Ford,State House,54,R,Yazoo,Eden,x
8,Stephanie McKenzie Foster,State House,63,D,Yazoo,Eden,x
2,Jim Hood,Governor,,D,Yazoo,Free Run,33
2,Tate Reeves,Governor,,R,Yazoo,Free Run,92
2,Bob Hickingbottom,Governor,,C,Yazoo,Free Run,0
2,David R Singletary,Governor,,IND,Yazoo,Free Run,1
2,Delbert Hosemann,Lieutenant Governor,,R,Yazoo,Free Run,104
2,Jay Hughes,Lieutenant Governor,,D,Yazoo,Free Run,20
2,Johnny DuPree,Secretary of State,,D,Yazoo,Free Run,24
2,Michael Watson,Secretary of State,,R,Yazoo,Free Run,98
2,Jennifer Riley Collins,Attorney General,,D,Yazoo,Free Run,29
2,Lynn Fitch,Attorney General,,R,Yazoo,Free Run,97
2,Shad White,State Auditor,,R,Yazoo,Free Run,110
5,Addie Lee Green,State Treasurer,,D,Yazoo,Free Run,20
5,David McRae,State Treasurer,,R,Yazoo,Free Run,105
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Yazoo,Free Run,28
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Yazoo,Free Run,97
8,Barbara Blackmon,State Senate,21,D,Yazoo,Free Run,x
8,Hayes Dent,State Senate,22,R,Yazoo,Free Run,105
8,Joseph C Thomas Sr.,State Senate,22,D,Yazoo,Free Run,18
8,Briggs Hopson,State Senate,23,R,Yazoo,Free Run,x
8,Kenneth Walker,State House,27,D,Yazoo,Free Run,x
8,Bryant Clark,State House,47,D,Yazoo,Free Run,85
8,Rufus E Straughter,State House,51,D,Yazoo,Free Run,x
8,Kevin Ford,State House,54,R,Yazoo,Free Run,x
8,Stephanie McKenzie Foster,State House,63,D,Yazoo,Free Run,x
2,Jim Hood,Governor,,D,Yazoo,Fugates,151
2,Tate Reeves,Governor,,R,Yazoo,Fugates,152
2,Bob Hickingbottom,Governor,,C,Yazoo,Fugates,0
2,David R Singletary,Governor,,IND,Yazoo,Fugates,2
2,Delbert Hosemann,Lieutenant Governor,,R,Yazoo,Fugates,162
2,Jay Hughes,Lieutenant Governor,,D,Yazoo,Fugates,133
2,Johnny DuPree,Secretary of State,,D,Yazoo,Fugates,146
2,Michael Watson,Secretary of State,,R,Yazoo,Fugates,153
2,Jennifer Riley Collins,Attorney General,,D,Yazoo,Fugates,147
2,Lynn Fitch,Attorney General,,R,Yazoo,Fugates,153
2,Shad White,State Auditor,,R,Yazoo,Fugates,186
5,Addie Lee Green,State Treasurer,,D,Yazoo,Fugates,139
5,David McRae,State Treasurer,,R,Yazoo,Fugates,158
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Yazoo,Fugates,141
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Yazoo,Fugates,156
8,Barbara Blackmon,State Senate,21,D,Yazoo,Fugates,x
8,Hayes Dent,State Senate,22,R,Yazoo,Fugates,154
8,Joseph C Thomas Sr.,State Senate,22,D,Yazoo,Fugates,148
8,Briggs Hopson,State Senate,23,R,Yazoo,Fugates,x
8,Kenneth Walker,State House,27,D,Yazoo,Fugates,x
8,Bryant Clark,State House,47,D,Yazoo,Fugates,x
8,Rufus E Straughter,State House,51,D,Yazoo,Fugates,x
8,Kevin Ford,State House,54,R,Yazoo,Fugates,181
8,Stephanie McKenzie Foster,State House,63,D,Yazoo,Fugates,x
2,Jim Hood,Governor,,D,Yazoo,Holly Bluff,50
2,Tate Reeves,Governor,,R,Yazoo,Holly Bluff,65
2,Bob Hickingbottom,Governor,,C,Yazoo,Holly Bluff,1
2,David R Singletary,Governor,,IND,Yazoo,Holly Bluff,2
2,Delbert Hosemann,Lieutenant Governor,,R,Yazoo,Holly Bluff,76
