candidate,office,district,party,county,precinct,votes
Robert Foster,Governor ,,R,Choctaw,Bywy,18
Tate Reeves,Governor ,,R,Choctaw,Bywy,48
Bill Waller Jr.,Governor ,,R,Choctaw,Bywy,15
Delbert Hosemann,Lieutenant Governor,,R,Choctaw,Bywy,61
Shane Quick,Lieutenant Governor,,R,Choctaw,Bywy,16
Sam Britton,Secretary of State,,R,Choctaw,Bywy,35
Michael Watson,Secretary of State,,R,Choctaw,Bywy,41
Mark Baker,Attorney General,,R,Choctaw,Bywy,16
Lynn Fitch,Attorney General,,R,Choctaw,Bywy,42
Andy Taggart,Attorney General,,R,Choctaw,Bywy,21
Shad White,State Auditor,,R,Choctaw,Bywy,72
Eugene S. 'Buck' Clarke,State Treasurer,,R,Choctaw,Bywy,37
David McRae,State Treasurer,,R,Choctaw,Bywy,43
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Choctaw,Bywy,75
Mike Chaney,Commissioner of Insurance,,R,Choctaw,Bywy,76
Gary Jackson,State Senate,15,R,Choctaw,Bywy,76
Joey Hood,State House,35,R,Choctaw,Bywy,60
William 'Billy' Talib,State House,35,R,Choctaw,Bywy,20
Michael Brown,Governor ,,D,Choctaw,Bywy,4
William Bond Compton Jr.,Governor ,,D,Choctaw,Bywy,1
Jim Hood,Governor ,,D,Choctaw,Bywy,45
Robert J. Ray,Governor ,,D,Choctaw,Bywy,1
Robert Shuler Smith,Governor ,,D,Choctaw,Bywy,1
Gregory Wash,Governor ,,D,Choctaw,Bywy,2
Velesha P Williams,Governor ,,D,Choctaw,Bywy,2
Albert Wilson,Governor ,,D,Choctaw,Bywy,2
Jay Hughes,Lieutenant Governor,,D,Choctaw,Bywy,46
Johnny DuPree,Secretary of State,,D,Choctaw,Bywy,32
Maryra Hodges Hunt,Secretary of State,,D,Choctaw,Bywy,20
Jennifer Riley Collins,Attorney General,,D,Choctaw,Bywy,43
Addie Lee Green,State Treasurer,,D,Choctaw,Bywy,44
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Choctaw,Bywy,45
Robert E Amos,Commissioner of Insurance,,D,Choctaw,Bywy,44
Robert Foster,Governor ,,R,Choctaw,Chester,27
Tate Reeves,Governor ,,R,Choctaw,Chester,44
Bill Waller Jr.,Governor ,,R,Choctaw,Chester,9
Delbert Hosemann,Lieutenant Governor,,R,Choctaw,Chester,64
Shane Quick,Lieutenant Governor,,R,Choctaw,Chester,7
Sam Britton,Secretary of State,,R,Choctaw,Chester,28
Michael Watson,Secretary of State,,R,Choctaw,Chester,46
Mark Baker,Attorney General,,R,Choctaw,Chester,16
Lynn Fitch,Attorney General,,R,Choctaw,Chester,36
Andy Taggart,Attorney General,,R,Choctaw,Chester,23
Shad White,State Auditor,,R,Choctaw,Chester,70
Eugene S. 'Buck' Clarke,State Treasurer,,R,Choctaw,Chester,36
David McRae,State Treasurer,,R,Choctaw,Chester,37
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Choctaw,Chester,71
Mike Chaney,Commissioner of Insurance,,R,Choctaw,Chester,72
Gary Jackson,State Senate,15,R,Choctaw,Chester,73
Joey Hood,State House,35,R,Choctaw,Chester,53
William 'Billy' Talib,State House,35,R,Choctaw,Chester,27
Michael Brown,Governor ,,D,Choctaw,Chester,9
William Bond Compton Jr.,Governor ,,D,Choctaw,Chester,0
Jim Hood,Governor ,,D,Choctaw,Chester,66
Robert J. Ray,Governor ,,D,Choctaw,Chester,2
Robert Shuler Smith,Governor ,,D,Choctaw,Chester,1
Gregory Wash,Governor ,,D,Choctaw,Chester,8
Velesha P Williams,Governor ,,D,Choctaw,Chester,3
Albert Wilson,Governor ,,D,Choctaw,Chester,2
Jay Hughes,Lieutenant Governor,,D,Choctaw,Chester,77
Johnny DuPree,Secretary of State,,D,Choctaw,Chester,47
Maryra Hodges Hunt,Secretary of State,,D,Choctaw,Chester,35
Jennifer Riley Collins,Attorney General,,D,Choctaw,Chester,77
Addie Lee Green,State Treasurer,,D,Choctaw,Chester,76
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Choctaw,Chester,79
Robert E Amos,Commissioner of Insurance,,D,Choctaw,Chester,72
Robert Foster,Governor ,,R,Choctaw,District 5,111
Tate Reeves,Governor ,,R,Choctaw,District 5,225
Bill Waller Jr.,Governor ,,R,Choctaw,District 5,157
Delbert Hosemann,Lieutenant Governor,,R,Choctaw,District 5,414
Shane Quick,Lieutenant Governor,,R,Choctaw,District 5,70
Sam Britton,Secretary of State,,R,Choctaw,District 5,198
Michael Watson,Secretary of State,,R,Choctaw,District 5,270
Mark Baker,Attorney General,,R,Choctaw,District 5,84
Lynn Fitch,Attorney General,,R,Choctaw,District 5,233
Andy Taggart,Attorney General,,R,Choctaw,District 5,161
Shad White,State Auditor,,R,Choctaw,District 5,445
Eugene S. 'Buck' Clarke,State Treasurer,,R,Choctaw,District 5,218
David McRae,State Treasurer,,R,Choctaw,District 5,250
