page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Carroll,430 School,1
2,Bill Waller Jr.,Governor ,,R,Carroll,430 School,6
2,Tate Reeves,Governor ,,R,Carroll,Black Hawk,1
2,Bill Waller Jr.,Governor ,,R,Carroll,Black Hawk,2
2,Tate Reeves,Governor ,,R,Carroll,Calvary,7
2,Bill Waller Jr.,Governor ,,R,Carroll,Calvary,3
2,Tate Reeves,Governor ,,R,Carroll,Carrollton,9
2,Bill Waller Jr.,Governor ,,R,Carroll,Carrollton,6
2,Tate Reeves,Governor ,,R,Carroll,East Vaiden,1
2,Bill Waller Jr.,Governor ,,R,Carroll,East Vaiden,8
2,Tate Reeves,Governor ,,R,Carroll,Fire Tower,8
2,Bill Waller Jr.,Governor ,,R,Carroll,Fire Tower,10
2,Tate Reeves,Governor ,,R,Carroll,Gravel Hill,16
2,Bill Waller Jr.,Governor ,,R,Carroll,Gravel Hill,17
2,Tate Reeves,Governor ,,R,Carroll,Jefferson,8
2,Bill Waller Jr.,Governor ,,R,Carroll,Jefferson,6
2,Tate Reeves,Governor ,,R,Carroll,McCarley,7
2,Bill Waller Jr.,Governor ,,R,Carroll,McCarley,4
2,Tate Reeves,Governor ,,R,Carroll,North Carrollton,10
2,Bill Waller Jr.,Governor ,,R,Carroll,North Carrollton,11
2,Tate Reeves,Governor ,,R,Carroll,Rays Shop,26
2,Bill Waller Jr.,Governor ,,R,Carroll,Rays Shop,35
3,Tate Reeves,Governor ,,R,Carroll,Salem,5
3,Bill Waller Jr.,Governor ,,R,Carroll,Salem,10
3,Tate Reeves,Governor ,,R,Carroll,West Carroll,12
3,Bill Waller Jr.,Governor ,,R,Carroll,West Carroll,12
3,Tate Reeves,Governor ,,R,Carroll,West Vaiden,8
3,Bill Waller Jr.,Governor ,,R,Carroll,West Vaiden,7
3,Tate Reeves,Governor ,,R,Carroll,TOTAL ,119
3,Bill Waller Jr.,Governor ,,R,Carroll,TOTAL ,137
