page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Union ,Macedonia,30
2,Bill Waller Jr.,Governor ,,R,Union ,Macedonia,47
2,Kathy L. Chism,State Senate,3,R,Union ,Macedonia,51
2,Kevin Walls,State Senate,3,R,Union ,Macedonia,22
2,Tate Reeves,Governor ,,R,Union ,Blythe,53
2,Bill Waller Jr.,Governor ,,R,Union ,Blythe,8
2,Kathy L. Chism,State Senate,3,R,Union ,Blythe,33
2,Kevin Walls,State Senate,3,R,Union ,Blythe,27
2,Tate Reeves,Governor ,,R,Union ,Myrtle,136
2,Bill Waller Jr.,Governor ,,R,Union ,Myrtle,126
2,Kathy L. Chism,State Senate,3,R,Union ,Myrtle,220
2,Kevin Walls,State Senate,3,R,Union ,Myrtle,43
2,Tate Reeves,Governor ,,R,Union ,Glenfield,92
2,Bill Waller Jr.,Governor ,,R,Union ,Glenfield,113
2,Kathy L. Chism,State Senate,3,R,Union ,Glenfield,143
2,Kevin Walls,State Senate,3,R,Union ,Glenfield,60
2,Tate Reeves,Governor ,,R,Union ,Pinedale,46
2,Bill Waller Jr.,Governor ,,R,Union ,Pinedale,27
2,Kathy L. Chism,State Senate,3,R,Union ,Pinedale,52
2,Kevin Walls,State Senate,3,R,Union ,Pinedale,14
2,Tate Reeves,Governor ,,R,Union ,West Union,58
2,Bill Waller Jr.,Governor ,,R,Union ,West Union,86
2,Kathy L. Chism,State Senate,3,R,Union ,West Union,95
2,Kevin Walls,State Senate,3,R,Union ,West Union,46
2,Tate Reeves,Governor ,,R,Union ,Sportsplex,105
2,Bill Waller Jr.,Governor ,,R,Union ,Sportsplex,157
2,Kathy L. Chism,State Senate,3,R,Union ,Sportsplex,168
2,Kevin Walls,State Senate,3,R,Union ,Sportsplex,91
2,Tate Reeves,Governor ,,R,Union ,Ingomar,101
2,Bill Waller Jr.,Governor ,,R,Union ,Ingomar,174
2,Kathy L. Chism,State Senate,3,R,Union ,Ingomar,171
2,Kevin Walls,State Senate,3,R,Union ,Ingomar,98
2,Tate Reeves,Governor ,,R,Union ,King's Chapel,61
2,Bill Waller Jr.,Governor ,,R,Union ,King's Chapel,100
2,Kathy L. Chism,State Senate,3,R,Union ,King's Chapel,96
2,Kevin Walls,State Senate,3,R,Union ,King's Chapel,64
2,Tate Reeves,Governor ,,R,Union ,Courthouse,111
2,Bill Waller Jr.,Governor ,,R,Union ,Courthouse,219
2,Kathy L. Chism,State Senate,3,R,Union ,Courthouse,225
2,Kevin Walls,State Senate,3,R,Union ,Courthouse,100
2,Tate Reeves,Governor ,,R,Union ,Central Maintenance,170
2,Bill Waller Jr.,Governor ,,R,Union ,Central Maintenance,228
2,Kathy L. Chism,State Senate,3,R,Union ,Central Maintenance,282
2,Kevin Walls,State Senate,3,R,Union ,Central Maintenance,113
3,Tate Reeves,Governor ,,R,Union ,Beacon Hill,109
3,Bill Waller Jr.,Governor ,,R,Union ,Beacon Hill,171
3,Kathy L. Chism,State Senate,3,R,Union ,Beacon Hill,197
3,Kevin Walls,State Senate,3,R,Union ,Beacon Hill,79
3,Tate Reeves,Governor ,,R,Union ,Blue Springs,83
3,Bill Waller Jr.,Governor ,,R,Union ,Blue Springs,69
3,Kathy L. Chism,State Senate,3,R,Union ,Blue Springs,93
3,Kevin Walls,State Senate,3,R,Union ,Blue Springs,51
3,Tate Reeves,Governor ,,R,Union ,Hillcrest Church,61
3,Bill Waller Jr.,Governor ,,R,Union ,Hillcrest Church,137
3,Kathy L. Chism,State Senate,3,R,Union ,Hillcrest Church,138
3,Kevin Walls,State Senate,3,R,Union ,Hillcrest Church,60
3,Tate Reeves,Governor ,,R,Union ,Center,58
3,Bill Waller Jr.,Governor ,,R,Union ,Center,72
3,Kathy L. Chism,State Senate,3,R,Union ,Center,91
3,Kevin Walls,State Senate,3,R,Union ,Center,38
3,Tate Reeves,Governor ,,R,Union ,East Union,99
3,Bill Waller Jr.,Governor ,,R,Union ,East Union,130
3,Kathy L. Chism,State Senate,3,R,Union ,East Union,136
3,Kevin Walls,State Senate,3,R,Union ,East Union,79
3,Tate Reeves,Governor ,,R,Union ,NE Community College,131
3,Bill Waller Jr.,Governor ,,R,Union ,NE Community College,236
3,Kathy L. Chism,State Senate,3,R,Union ,NE Community College,257
3,Kevin Walls,State Senate,3,R,Union ,NE Community College,106
3,Tate Reeves,Governor ,,R,Union ,Keownville,95
3,Bill Waller Jr.,Governor ,,R,Union ,Keownville,111
3,Kathy L. Chism,State Senate,3,R,Union ,Keownville,164
3,Kevin Walls,State Senate,3,R,Union ,Keownville,38
3,Tate Reeves,Governor ,,R,Union ,Pleasant Ridge,64
3,Bill Waller Jr.,Governor ,,R,Union ,Pleasant Ridge,33
3,Kathy L. Chism,State Senate,3,R,Union ,Pleasant Ridge,73
3,Kevin Walls,State Senate,3,R,Union ,Pleasant Ridge,20
3,Tate Reeves,Governor ,,R,Union ,Jericho,70
3,Bill Waller Jr.,Governor ,,R,Union ,Jericho,62
3,Kathy L. Chism,State Senate,3,R,Union ,Jericho,94
3,Kevin Walls,State Senate,3,R,Union ,Jericho,36
3,Tate Reeves,Governor ,,R,Union ,TOTAL,1733
3,Bill Waller Jr.,Governor ,,R,Union ,TOTAL,2306
3,Kathy L. Chism,State Senate,3,R,Union ,TOTAL,2779
3,Kevin Walls,State Senate,3,R,Union ,TOTAL,1185
