candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Adams,"District 1, Bellemont Precinct",36
Tate Reeves,Governor,,R,Adams,"District 1, Bellemont Precinct",120
Bill Waller Jr.,Governor,,R,Adams,"District 1, Bellemont Precinct",49
Delbert Hosemann,Lieutenant Governor,,R,Adams,"District 1, Bellemont Precinct",153
Shane Quick,Lieutenant Governor,,R,Adams,"District 1, Bellemont Precinct",28
Sam Britton,Secretary of State,,R,Adams,"District 1, Bellemont Precinct",80
Michael Watson,Secretary of State,,R,Adams,"District 1, Bellemont Precinct",100
Mark Baker,Attorney General,,R,Adams,"District 1, Bellemont Precinct",68
Lynn Fitch,Attorney General,,R,Adams,"District 1, Bellemont Precinct",89
Andy Taggart,Attorney General,,R,Adams,"District 1, Bellemont Precinct",36
Shad White,State Auditor,,R,Adams,"District 1, Bellemont Precinct",157
Eugene S. 'Buck' Clarke,State Treasurer,,R,Adams,"District 1, Bellemont Precinct",66
David McRae,State Treasurer,,R,Adams,"District 1, Bellemont Precinct",123
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"District 1, Bellemont Precinct",163
Mike Chaney,Commissioner of Insurance,,R,Adams,"District 1, Bellemont Precinct",167
Milt Burris,State Senate,37,R,Adams,"District 1, Bellemont Precinct",18
Morgan Halford Poore,State Senate,37,R,Adams,"District 1, Bellemont Precinct",28
Melanie Sojourner,State Senate,37,R,Adams,"District 1, Bellemont Precinct",127
Kevin B Wells,State Senate,37,R,Adams,"District 1, Bellemont Precinct",26
Sam C Mims V,State House,97,R,Adams,"District 1, Bellemont Precinct",137
Michael Brown,Governor,,D,Adams,"District 1, Bellemont Precinct",133
William Bond Compton Jr.,Governor,,D,Adams,"District 1, Bellemont Precinct",17
Jim Hood,Governor,,D,Adams,"District 1, Bellemont Precinct",567
Robert J. Ray,Governor,,D,Adams,"District 1, Bellemont Precinct",18
Robert Shuler Smith,Governor,,D,Adams,"District 1, Bellemont Precinct",44
Gregory Wash,Governor,,D,Adams,"District 1, Bellemont Precinct",11
Velesha P Williams,Governor,,D,Adams,"District 1, Bellemont Precinct",37
Albert Wilson,Governor,,D,Adams,"District 1, Bellemont Precinct",10
Jay Hughes,Lieutenant Governor,,D,Adams,"District 1, Bellemont Precinct",694
Johnny DuPree,Secretary of State,,D,Adams,"District 1, Bellemont Precinct",499
Maryra Hodges Hunt,Secretary of State,,D,Adams,"District 1, Bellemont Precinct",222
Jennifer Riley Collins,Attorney General,,D,Adams,"District 1, Bellemont Precinct",650
Addie Lee Green,State Treasurer,,D,Adams,"District 1, Bellemont Precinct",637
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"District 1, Bellemont Precinct",661
Robert E Arnos,Commissioner of Insurance,,D,Adams,"District 1, Bellemont Precinct",636
William E Godfrey,State Senate,37,D,Adams,"District 1, Bellemont Precinct",752
Kelvin E Butler,State Senate,38,D,Adams,"District 1, Bellemont Precinct",X
Tammy Whitherspoon,State Senate,38,D,Adams,"District 1, Bellemont Precinct",x
Robert L Johnson III,State House,94,D,Adams,"District 1, Bellemont Precinct",47
Aisha A Sanders,State House,96,D,Adams,"District 1, Bellemont Precinct",188
Ben Thompson,State House,97,D,Adams,"District 1, Bellemont Precinct",420
Robert Foster,Governor,,R,Adams,"Dist. 1, By-Pass Fire Precinct",4
Tate Reeves,Governor,,R,Adams,"Dist. 1, By-Pass Fire Precinct",31
Bill Waller Jr.,Governor,,R,Adams,"Dist. 1, By-Pass Fire Precinct",6
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 1, By-Pass Fire Precinct",28
Shane Quick,Lieutenant Governor,,R,Adams,"Dist. 1, By-Pass Fire Precinct",7
Sam Britton,Secretary of State,,R,Adams,"Dist. 1, By-Pass Fire Precinct",11
Michael Watson,Secretary of State,,R,Adams,"Dist. 1, By-Pass Fire Precinct",27
Mark Baker,Attorney General,,R,Adams,"Dist. 1, By-Pass Fire Precinct",12
Lynn Fitch,Attorney General,,R,Adams,"Dist. 1, By-Pass Fire Precinct",19
Andy Taggart,Attorney General,,R,Adams,"Dist. 1, By-Pass Fire Precinct",6
Shad White,State Auditor,,R,Adams,"Dist. 1, By-Pass Fire Precinct",33
Eugene S. 'Buck' Clarke,State Treasurer,,R,Adams,"Dist. 1, By-Pass Fire Precinct",8
David McRae,State Treasurer,,R,Adams,"Dist. 1, By-Pass Fire Precinct",29
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 1, By-Pass Fire Precinct",37
Mike Chaney,Commissioner of Insurance,,R,Adams,"Dist. 1, By-Pass Fire Precinct",37
Milt Burris,State Senate,37,R,Adams,"Dist. 1, By-Pass Fire Precinct",X
Morgan Halford Poore,State Senate,37,R,Adams,"Dist. 1, By-Pass Fire Precinct",X
Melanie Sojourner,State Senate,37,R,Adams,"Dist. 1, By-Pass Fire Precinct",X
Kevin B Wells,State Senate,37,R,Adams,"Dist. 1, By-Pass Fire Precinct",X
Sam C Mims V,State House,97,R,Adams,"Dist. 1, By-Pass Fire Precinct",X
Michael Brown,Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",90
William Bond Compton Jr.,Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",10
Jim Hood,Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",304
Robert J. Ray,Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",8
Robert Shuler Smith,Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",21
Gregory Wash,Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",2
Velesha P Williams,Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",27
Albert Wilson,Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",2
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",337
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 1, By-Pass Fire Precinct",270
Maryra Hodges Hunt,Secretary of State,,D,Adams,"Dist. 1, By-Pass Fire Precinct",115
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 1, By-Pass Fire Precinct",338
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 1, By-Pass Fire Precinct",325
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 1, By-Pass Fire Precinct",331
Robert E Arnos,Commissioner of Insurance,,D,Adams,"Dist. 1, By-Pass Fire Precinct",328
William E Godfrey,State Senate,37,D,Adams,"Dist. 1, By-Pass Fire Precinct",X
Kelvin E Butler,State Senate,38,D,Adams,"Dist. 1, By-Pass Fire Precinct",292
Tammy Whitherspoon,State Senate,38,D,Adams,"Dist. 1, By-Pass Fire Precinct",141
Robert L Johnson III,State House,94,D,Adams,"Dist. 1, By-Pass Fire Precinct",x
Aisha A Sanders,State House,96,D,Adams,"Dist. 1, By-Pass Fire Precinct",367
Ben Thompson,State House,97,D,Adams,"Dist. 1, By-Pass Fire Precinct",x
Robert Foster,Governor,,R,Adams,"Dist. 1, Courthouse Precinct",6
Tate Reeves,Governor,,R,Adams,"Dist. 1, Courthouse Precinct",21
Bill Waller Jr.,Governor,,R,Adams,"Dist. 1, Courthouse Precinct",34
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 1, Courthouse Precinct",50
Shane Quick,Lieutenant Governor,,R,Adams,"Dist. 1, Courthouse Precinct",9
Sam Britton,Secretary of State,,R,Adams,"Dist. 1, Courthouse Precinct",23
Michael Watson,Secretary of State,,R,Adams,"Dist. 1, Courthouse Precinct",32
Mark Baker,Attorney General,,R,Adams,"Dist. 1, Courthouse Precinct",11
Lynn Fitch,Attorney General,,R,Adams,"Dist. 1, Courthouse Precinct",34
Andy Taggart,Attorney General,,R,Adams,"Dist. 1, Courthouse Precinct",14
Shad White,State Auditor,,R,Adams,"Dist. 1, Courthouse Precinct",52
Eugene S. 'Buck' Clarke,State Treasurer,,R,Adams,"Dist. 1, Courthouse Precinct",22
David McRae,State Treasurer,,R,Adams,"Dist. 1, Courthouse Precinct",37
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 1, Courthouse Precinct",55
Mike Chaney,Commissioner of Insurance,,R,Adams,"Dist. 1, Courthouse Precinct",56
Milt Burris,State Senate,37,R,Adams,"Dist. 1, Courthouse Precinct",5
Morgan Halford Poore,State Senate,37,R,Adams,"Dist. 1, Courthouse Precinct",22
Melanie Sojourner,State Senate,37,R,Adams,"Dist. 1, Courthouse Precinct",26
Kevin B Wells,State Senate,37,R,Adams,"Dist. 1, Courthouse Precinct",5
Sam C Mims V,State House,97,R,Adams,"Dist. 1, Courthouse Precinct",52
Michael Brown,Governor,,D,Adams,"Dist. 1, Courthouse Precinct",17
William Bond Compton Jr.,Governor,,D,Adams,"Dist. 1, Courthouse Precinct",5
Jim Hood,Governor,,D,Adams,"Dist. 1, Courthouse Precinct",218
Robert J. Ray,Governor,,D,Adams,"Dist. 1, Courthouse Precinct",6
Robert Shuler Smith,Governor,,D,Adams,"Dist. 1, Courthouse Precinct",25
Gregory Wash,Governor,,D,Adams,"Dist. 1, Courthouse Precinct",1
Velesha P Williams,Governor,,D,Adams,"Dist. 1, Courthouse Precinct",11
Albert Wilson,Governor,,D,Adams,"Dist. 1, Courthouse Precinct",2
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 1, Courthouse Precinct",238
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 1, Courthouse Precinct",170
Maryra Hodges Hunt,Secretary of State,,D,Adams,"Dist. 1, Courthouse Precinct",65
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 1, Courthouse Precinct",209
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 1, Courthouse Precinct",211
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 1, Courthouse Precinct",218
Robert E Arnos,Commissioner of Insurance,,D,Adams,"Dist. 1, Courthouse Precinct",214
William E Godfrey,State Senate,37,D,Adams,"Dist. 1, Courthouse Precinct",277
Kelvin E Butler,State Senate,38,D,Adams,"Dist. 1, Courthouse Precinct",X
Tammy Whitherspoon,State Senate,38,D,Adams,"Dist. 1, Courthouse Precinct",x
