candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Monroe,1 Amory First,17
Tate Reeves,Governor,,R,Monroe,1 Amory First,57
Bill Waller Jr.,Governor,,R,Monroe,1 Amory First,45
Delbert Hosemann,Lieutenant Governor,,R,Monroe,1 Amory First,104
Shane Quick,Lieutenant Governor,,R,Monroe,1 Amory First,8
Sam Britton,Secretary of State,,R,Monroe,1 Amory First,48
Michael Watson,Secretary of State,,R,Monroe,1 Amory First,64
Mark Baker,Attorney General,,R,Monroe,1 Amory First,19
Lynn Fitch,Attorney General,,R,Monroe,1 Amory First,61
Andy Taggart,Attorney General,,R,Monroe,1 Amory First,34
Shad White,State Auditor,,R,Monroe,1 Amory First,102
Eugene S. 'Buck' Clarke,State Treasurer,,R,Monroe,1 Amory First,49
David McRae,State Treasurer,,R,Monroe,1 Amory First,64
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Monroe,1 Amory First,103
Mike Chaney,Commissioner of Insurance,,R,Monroe,1 Amory First,105
Charles A 'Chuck' Younger,State Senate,17,R,Monroe,1 Amory First,
Chris Brown,State House,20,R,Monroe,1 Amory First,106
Dana Underwood McLean,State House,39,R,Monroe,1 Amory First,
Jeffrey C ' Jeff' Smith,State House,39,R,Monroe,1 Amory First,
Michael Brown,Governor,,D,Monroe,1 Amory First,31
William Bond Compton Jr.,Governor,,D,Monroe,1 Amory First,0
Jim Hood,Governor,,D,Monroe,1 Amory First,231
Robert J. Ray,Governor,,D,Monroe,1 Amory First,11
Robert Shuler Smith,Governor,,D,Monroe,1 Amory First,9
Gregory Wash,Governor,,D,Monroe,1 Amory First,4
Velesha P Williams,Governor,,D,Monroe,1 Amory First,14
Albert Wilson,Governor,,D,Monroe,1 Amory First,2
Jay Hughes,Lieutenant Governor,,D,Monroe,1 Amory First,251
Johnny DuPree,Secretary of State,,D,Monroe,1 Amory First,158
Maryra Hodges Hunt,Secretary of State,,D,Monroe,1 Amory First,91
Jennifer Riley Collins,Attorney General,,D,Monroe,1 Amory First,236
Addie Lee Green,State Treasurer,,D,Monroe,1 Amory First,236
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Monroe,1 Amory First,236
Robert E. Amos,Commissioner of Insurance,,D,Monroe,1 Amory First,236
Hob Bryan,State Senate,7,D,Monroe,1 Amory First,296
DeWanna Belton,State Senate,17,D,Monroe,1 Amory First,
Rickey W Thompson,State House,16,D,Monroe,1 Amory First,
Jimmy L Davidson,State House,36,D,Monroe,1 Amory First,
Karl Gibbs,State House,36,D,Monroe,1 Amory First,
Robert Foster,Governor,,R,Monroe,1 Bigbee,6
Tate Reeves,Governor,,R,Monroe,1 Bigbee,18
Bill Waller Jr.,Governor,,R,Monroe,1 Bigbee,3
Delbert Hosemann,Lieutenant Governor,,R,Monroe,1 Bigbee,21
Shane Quick,Lieutenant Governor,,R,Monroe,1 Bigbee,3
Sam Britton,Secretary of State,,R,Monroe,1 Bigbee,11
Michael Watson,Secretary of State,,R,Monroe,1 Bigbee,12
Mark Baker,Attorney General,,R,Monroe,1 Bigbee,7
Lynn Fitch,Attorney General,,R,Monroe,1 Bigbee,10
Andy Taggart,Attorney General,,R,Monroe,1 Bigbee,7
Shad White,State Auditor,,R,Monroe,1 Bigbee,20
Eugene S. 'Buck' Clarke,State Treasurer,,R,Monroe,1 Bigbee,9
David McRae,State Treasurer,,R,Monroe,1 Bigbee,15
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Monroe,1 Bigbee,19
Mike Chaney,Commissioner of Insurance,,R,Monroe,1 Bigbee,20
Charles A 'Chuck' Younger,State Senate,17,R,Monroe,1 Bigbee,
Chris Brown,State House,20,R,Monroe,1 Bigbee,21
Dana Underwood McLean,State House,39,R,Monroe,1 Bigbee,
Jeffrey C ' Jeff' Smith,State House,39,R,Monroe,1 Bigbee,
Michael Brown,Governor,,D,Monroe,1 Bigbee,5
William Bond Compton Jr.,Governor,,D,Monroe,1 Bigbee,1
Jim Hood,Governor,,D,Monroe,1 Bigbee,55
Robert J. Ray,Governor,,D,Monroe,1 Bigbee,1
Robert Shuler Smith,Governor,,D,Monroe,1 Bigbee,5
Gregory Wash,Governor,,D,Monroe,1 Bigbee,2
Velesha P Williams,Governor,,D,Monroe,1 Bigbee,0
Albert Wilson,Governor,,D,Monroe,1 Bigbee,1
Jay Hughes,Lieutenant Governor,,D,Monroe,1 Bigbee,48
Johnny DuPree,Secretary of State,,D,Monroe,1 Bigbee,40
Maryra Hodges Hunt,Secretary of State,,D,Monroe,1 Bigbee,15
Jennifer Riley Collins,Attorney General,,D,Monroe,1 Bigbee,50
Addie Lee Green,State Treasurer,,D,Monroe,1 Bigbee,50
