page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor,,R,Marshall,1 North Holly Springs,0
2,Bill Waller Jr.,Governor,,R,Marshall,1 North Holly Springs,0
2,Tate Reeves,Governor,,R,Marshall,1 Red Banks,51
2,Bill Waller Jr.,Governor,,R,Marshall,1 Red Banks,6
2,Tate Reeves,Governor,,R,Marshall,1 West Holly Springs,14
2,Bill Waller Jr.,Governor,,R,Marshall,1 West Holly Springs,4
2,Tate Reeves,Governor,,R,Marshall,2 Early Grove,11
2,Bill Waller Jr.,Governor,,R,Marshall,2 Early Grove,2
2,Tate Reeves,Governor,,R,Marshall,2 Hudsonville,21
2,Bill Waller Jr.,Governor,,R,Marshall,2 Hudsonville,10
2,Tate Reeves,Governor,,R,Marshall,2 Mt Pleasant,82
2,Bill Waller Jr.,Governor,,R,Marshall,2 Mt Pleasant,13
2,Tate Reeves,Governor,,R,Marshall,2 North Cayce,38
2,Bill Waller Jr.,Governor,,R,Marshall,2 North Cayce,12
2,Tate Reeves,Governor,,R,Marshall,2 North Holly Springs,10
2,Bill Waller Jr.,Governor,,R,Marshall,2 North Holly Springs,2
2,Tate Reeves,Governor,,R,Marshall,2 Slayden,35
2,Bill Waller Jr.,Governor,,R,Marshall,2 Slayden,7
2,Tate Reeves,Governor,,R,Marshall,3 Barton,109
2,Bill Waller Jr.,Governor,,R,Marshall,3 Barton,11
2,Tate Reeves,Governor,,R,Marshall,3 Byhalia,115
2,Bill Waller Jr.,Governor,,R,Marshall,3 Byhalia,24
3,Tate Reeves,Governor,,R,Marshall,3 Cayce,35
3,Bill Waller Jr.,Governor,,R,Marshall,3 Cayce,8
3,Tate Reeves,Governor,,R,Marshall,4 Chulahoma,10
3,Bill Waller Jr.,Governor,,R,Marshall,4 Chulahoma,3
3,Tate Reeves,Governor,,R,Marshall,4 Laws Hill,11
3,Bill Waller Jr.,Governor,,R,Marshall,4 Laws Hill,4
3,Tate Reeves,Governor,,R,Marshall,4 Marianna,18
3,Bill Waller Jr.,Governor,,R,Marshall,4 Marianna,7
3,Tate Reeves,Governor,,R,Marshall,4 Victoria,24
3,Bill Waller Jr.,Governor,,R,Marshall,4 Victoria,3
3,Tate Reeves,Governor,,R,Marshall,4 Wall Hill,20
3,Bill Waller Jr.,Governor,,R,Marshall,4 Wall Hill,4
3,Tate Reeves,Governor,,R,Marshall,4 Warsaw,40
3,Bill Waller Jr.,Governor,,R,Marshall,4 Warsaw,3
3,Tate Reeves,Governor,,R,Marshall,4 Watson,51
3,Bill Waller Jr.,Governor,,R,Marshall,4 Watson,14
3,Tate Reeves,Governor,,R,Marshall,5 Bethlehem,27
3,Bill Waller Jr.,Governor,,R,Marshall,5 Bethlehem,10
3,Tate Reeves,Governor,,R,Marshall,5 Cornersville,25
3,Bill Waller Jr.,Governor,,R,Marshall,5 Cornersville,12
3,Tate Reeves,Governor,,R,Marshall,5 Potts Camp,84
3,Bill Waller Jr.,Governor,,R,Marshall,5 Potts Camp,18
4,Tate Reeves,Governor,,R,Marshall,5 South Holly Springs,36
4,Bill Waller Jr.,Governor,,R,Marshall,5 South Holly Springs,33
4,Tate Reeves,Governor,,R,Marshall,5 Waterford,29
4,Bill Waller Jr.,Governor,,R,Marshall,5 Waterford,3
4,Tate Reeves,Governor,,R,Marshall,TOTAL,896
4,Bill Waller Jr.,Governor,,R,Marshall,TOTAL,213
