candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Lowndes,Airbase,36
Tate Reeves,Governor,,R,Lowndes,Airbase,186
Bill Waller Jr.,Governor,,R,Lowndes,Airbase,45
Delbert Hosemann,Lieutenant Governor,,R,Lowndes,Airbase,205
Shane Quick,Lieutenant Governor,,R,Lowndes,Airbase,47
Sam Britton,Secretary of State,,R,Lowndes,Airbase,110
Michael Watson,Secretary of State,,R,Lowndes,Airbase,140
Mark Baker,Attorney General,,R,Lowndes,Airbase,33
Lynn Fitch,Attorney General,,R,Lowndes,Airbase,153
Andy Taggart,Attorney General,,R,Lowndes,Airbase,71
Shad White,State Auditor,,R,Lowndes,Airbase,238
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lowndes,Airbase,95
David McRae,State Treasurer,,R,Lowndes,Airbase,154
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lowndes,Airbase,247
Mike Chaney,Commissioner of Insurance,,R,Lowndes,Airbase,253
Charles A 'Chuck' Younger,State Senate,17,R,Lowndes,Airbase,252
Gary A Chism,State House,37,R,Lowndes,Airbase,x
Dana Underwood McLean,State House,39,R,Lowndes,Airbase,134
Jeffrey C 'Jeff' Smith,State House,39,R,Lowndes,Airbase,134
Michael Brown,Governor,,D,Lowndes,Airbase,21
William Bond Compton Jr.,Governor,,D,Lowndes,Airbase,1
Jim Hood,Governor,,D,Lowndes,Airbase,108
Robert J. Ray,Governor,,D,Lowndes,Airbase,1
Robert Shuler Smith,Governor,,D,Lowndes,Airbase,5
Gregory Wash,Governor,,D,Lowndes,Airbase,0
Velesha P Williams,Governor,,D,Lowndes,Airbase,11
Albert Wilson,Governor,,D,Lowndes,Airbase,1
Jay Hughes,Lieutenant Governor,,D,Lowndes,Airbase,126
Johnny DuPree,Secretary of State,,D,Lowndes,Airbase,87
Maryra Hodges Hunt,Secretary of State,,D,Lowndes,Airbase,51
Jennifer Riley Collins,Attorney General,,D,Lowndes,Airbase,122
Addie Lee Green,State Treasurer,,D,Lowndes,Airbase,123
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lowndes,Airbase,125
Robert E. Amos,Commissioner of Insurance,,D,Lowndes,Airbase,130
Angela Turner Ford,State Senate,16,D,Lowndes,Airbase,x
DeWanna Belton,State Senate,17,D,Lowndes,Airbase,127
Cheikh Taylor,State House,38,D,Lowndes,Airbase,x
Lisa Wynn,State House,38,D,Lowndes,Airbase,x
Kabir Karriem,State House,41,D,Lowndes,Airbase,x
Dirk T Dickson,State House,42,D,Lowndes,Airbase,x
Carl L Mickens,State House,42,D,Lowndes,Airbase,x
Robert Foster,Governor,,R,Lowndes,Artesia,6
Tate Reeves,Governor,,R,Lowndes,Artesia,15
Bill Waller Jr.,Governor,,R,Lowndes,Artesia,6
Delbert Hosemann,Lieutenant Governor,,R,Lowndes,Artesia,19
Shane Quick,Lieutenant Governor,,R,Lowndes,Artesia,3
Sam Britton,Secretary of State,,R,Lowndes,Artesia,7
Michael Watson,Secretary of State,,R,Lowndes,Artesia,14
Mark Baker,Attorney General,,R,Lowndes,Artesia,6
Lynn Fitch,Attorney General,,R,Lowndes,Artesia,14
Andy Taggart,Attorney General,,R,Lowndes,Artesia,3
Shad White,State Auditor,,R,Lowndes,Artesia,17
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lowndes,Artesia,11
David McRae,State Treasurer,,R,Lowndes,Artesia,11
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lowndes,Artesia,18
Mike Chaney,Commissioner of Insurance,,R,Lowndes,Artesia,18
Charles A 'Chuck' Younger,State Senate,17,R,Lowndes,Artesia,19
Gary A Chism,State House,37,R,Lowndes,Artesia,x
Dana Underwood McLean,State House,39,R,Lowndes,Artesia,x
Jeffrey C 'Jeff' Smith,State House,39,R,Lowndes,Artesia,x
Michael Brown,Governor,,D,Lowndes,Artesia,10
William Bond Compton Jr.,Governor,,D,Lowndes,Artesia,0
Jim Hood,Governor,,D,Lowndes,Artesia,83
Robert J. Ray,Governor,,D,Lowndes,Artesia,5
Robert Shuler Smith,Governor,,D,Lowndes,Artesia,4
Gregory Wash,Governor,,D,Lowndes,Artesia,0
Velesha P Williams,Governor,,D,Lowndes,Artesia,9
Albert Wilson,Governor,,D,Lowndes,Artesia,1
Jay Hughes,Lieutenant Governor,,D,Lowndes,Artesia,74
Johnny DuPree,Secretary of State,,D,Lowndes,Artesia,68
Maryra Hodges Hunt,Secretary of State,,D,Lowndes,Artesia,31
Jennifer Riley Collins,Attorney General,,D,Lowndes,Artesia,67
Addie Lee Green,State Treasurer,,D,Lowndes,Artesia,68
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lowndes,Artesia,71
Robert E. Amos,Commissioner of Insurance,,D,Lowndes,Artesia,71
Angela Turner Ford,State Senate,16,D,Lowndes,Artesia,x
DeWanna Belton,State Senate,17,D,Lowndes,Artesia,67
Cheikh Taylor,State House,38,D,Lowndes,Artesia,89
Lisa Wynn,State House,38,D,Lowndes,Artesia,25
Kabir Karriem,State House,41,D,Lowndes,Artesia,x
Dirk T Dickson,State House,42,D,Lowndes,Artesia,x
Carl L Mickens,State House,42,D,Lowndes,Artesia,x
Robert Foster,Governor,,R,Lowndes,Brandon,64
Tate Reeves,Governor,,R,Lowndes,Brandon,318
Bill Waller Jr.,Governor,,R,Lowndes,Brandon,186
Delbert Hosemann,Lieutenant Governor,,R,Lowndes,Brandon,469
Shane Quick,Lieutenant Governor,,R,Lowndes,Brandon,72
Sam Britton,Secretary of State,,R,Lowndes,Brandon,236
Michael Watson,Secretary of State,,R,Lowndes,Brandon,304
Mark Baker,Attorney General,,R,Lowndes,Brandon,113
Lynn Fitch,Attorney General,,R,Lowndes,Brandon,285
Andy Taggart,Attorney General,,R,Lowndes,Brandon,158
Shad White,State Auditor,,R,Lowndes,Brandon,504
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lowndes,Brandon,244
David McRae,State Treasurer,,R,Lowndes,Brandon,302
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lowndes,Brandon,527
Mike Chaney,Commissioner of Insurance,,R,Lowndes,Brandon,532
Charles A 'Chuck' Younger,State Senate,17,R,Lowndes,Brandon,549
Gary A Chism,State House,37,R,Lowndes,Brandon,x
Dana Underwood McLean,State House,39,R,Lowndes,Brandon,267
Jeffrey C 'Jeff' Smith,State House,39,R,Lowndes,Brandon,207
Michael Brown,Governor,,D,Lowndes,Brandon,20
William Bond Compton Jr.,Governor,,D,Lowndes,Brandon,0
Jim Hood,Governor,,D,Lowndes,Brandon,132
Robert J. Ray,Governor,,D,Lowndes,Brandon,3
Robert Shuler Smith,Governor,,D,Lowndes,Brandon,5
Gregory Wash,Governor,,D,Lowndes,Brandon,0
Velesha P Williams,Governor,,D,Lowndes,Brandon,21
Albert Wilson,Governor,,D,Lowndes,Brandon,2
Jay Hughes,Lieutenant Governor,,D,Lowndes,Brandon,157
Johnny DuPree,Secretary of State,,D,Lowndes,Brandon,123
Maryra Hodges Hunt,Secretary of State,,D,Lowndes,Brandon,51
Jennifer Riley Collins,Attorney General,,D,Lowndes,Brandon,160
Addie Lee Green,State Treasurer,,D,Lowndes,Brandon,159
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lowndes,Brandon,161
Robert E. Amos,Commissioner of Insurance,,D,Lowndes,Brandon,158
Angela Turner Ford,State Senate,16,D,Lowndes,Brandon,x
DeWanna Belton,State Senate,17,D,Lowndes,Brandon,157
Cheikh Taylor,State House,38,D,Lowndes,Brandon,x
Lisa Wynn,State House,38,D,Lowndes,Brandon,x
Kabir Karriem,State House,41,D,Lowndes,Brandon,15
Dirk T Dickson,State House,42,D,Lowndes,Brandon,x
Carl L Mickens,State House,42,D,Lowndes,Brandon,x
Robert Foster,Governor,,R,Lowndes,Caledonia,233
Tate Reeves,Governor,,R,Lowndes,Caledonia,970
