candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Noxubee,Brooksville,489
Tate Reeves,Governor,,R,Noxubee,Brooksville,173
Bob Hickingbottom,Governor,,C,Noxubee,Brooksville,1
David R Singletary,Governor,,IND,Noxubee,Brooksville,4
Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Brooksville,203
Jay Hughes,Lieutenant Governor,,D,Noxubee,Brooksville,440
Johnny DuPree,Secretary of State,,D,Noxubee,Brooksville,452
Michael Watson,Secretary of State,,R,Noxubee,Brooksville,195
Jennifer Riley Collins,Attorney General,,D,Noxubee,Brooksville,472
Lynn Fitch,Attorney General,,R,Noxubee,Brooksville,187
Shad White,State Auditor,,R,Noxubee,Brooksville,304
Addie Lee Green,State Treasurer,,D,Noxubee,Brooksville,453
David McRae,State Treasurer,,R,Noxubee,Brooksville,201
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Brooksville,470
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Brooksville,184
Angela Turner Ford,State Senate,16,D,Noxubee,Brooksville,490
Sampson Jackson II,State Senate,32,D,Noxubee,Brooksville,x
Carl L Mickens,State House,42,D,Noxubee,Brooksville,527
Jim Hood,Governor,,D,Noxubee,Cliftonville,280
Tate Reeves,Governor,,R,Noxubee,Cliftonville,16
Bob Hickingbottom,Governor,,C,Noxubee,Cliftonville,0
David R Singletary,Governor,,IND,Noxubee,Cliftonville,2
Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Cliftonville,35
Jay Hughes,Lieutenant Governor,,D,Noxubee,Cliftonville,259
Johnny DuPree,Secretary of State,,D,Noxubee,Cliftonville,270
Michael Watson,Secretary of State,,R,Noxubee,Cliftonville,22
Jennifer Riley Collins,Attorney General,,D,Noxubee,Cliftonville,271
Lynn Fitch,Attorney General,,R,Noxubee,Cliftonville,25
Shad White,State Auditor,,R,Noxubee,Cliftonville,81
Addie Lee Green,State Treasurer,,D,Noxubee,Cliftonville,261
David McRae,State Treasurer,,R,Noxubee,Cliftonville,29
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Cliftonville,263
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Cliftonville,24
Angela Turner Ford,State Senate,16,D,Noxubee,Cliftonville,233
Sampson Jackson II,State Senate,32,D,Noxubee,Cliftonville,x
Carl L Mickens,State House,42,D,Noxubee,Cliftonville,215
Jim Hood,Governor,,D,Noxubee,District 3 Central,585
Tate Reeves,Governor,,R,Noxubee,District 3 Central,106
Bob Hickingbottom,Governor,,C,Noxubee,District 3 Central,1
David R Singletary,Governor,,IND,Noxubee,District 3 Central,2
Delbert Hosemann,Lieutenant Governor,,R,Noxubee,District 3 Central,137
Jay Hughes,Lieutenant Governor,,D,Noxubee,District 3 Central,528
Johnny DuPree,Secretary of State,,D,Noxubee,District 3 Central,545
Michael Watson,Secretary of State,,R,Noxubee,District 3 Central,118
Jennifer Riley Collins,Attorney General,,D,Noxubee,District 3 Central,560
Lynn Fitch,Attorney General,,R,Noxubee,District 3 Central,122
Shad White,State Auditor,,R,Noxubee,District 3 Central,255
Addie Lee Green,State Treasurer,,D,Noxubee,District 3 Central,541
David McRae,State Treasurer,,R,Noxubee,District 3 Central,131
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,District 3 Central,544
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,District 3 Central,116
Angela Turner Ford,State Senate,16,D,Noxubee,District 3 Central,551
Sampson Jackson II,State Senate,32,D,Noxubee,District 3 Central,2
Carl L Mickens,State House,42,D,Noxubee,District 3 Central,564
Jim Hood,Governor,,D,Noxubee,Earl Nash Gym,576
Tate Reeves,Governor,,R,Noxubee,Earl Nash Gym,140
Bob Hickingbottom,Governor,,C,Noxubee,Earl Nash Gym,0
David R Singletary,Governor,,IND,Noxubee,Earl Nash Gym,2
Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Earl Nash Gym,162
Jay Hughes,Lieutenant Governor,,D,Noxubee,Earl Nash Gym,530
Johnny DuPree,Secretary of State,,D,Noxubee,Earl Nash Gym,541
Michael Watson,Secretary of State,,R,Noxubee,Earl Nash Gym,145
Jennifer Riley Collins,Attorney General,,D,Noxubee,Earl Nash Gym,555
Lynn Fitch,Attorney General,,R,Noxubee,Earl Nash Gym,154
Shad White,State Auditor,,R,Noxubee,Earl Nash Gym,248
Addie Lee Green,State Treasurer,,D,Noxubee,Earl Nash Gym,544
David McRae,State Treasurer,,R,Noxubee,Earl Nash Gym,156
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Earl Nash Gym,537
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Earl Nash Gym,154
Angela Turner Ford,State Senate,16,D,Noxubee,Earl Nash Gym,73
Sampson Jackson II,State Senate,32,D,Noxubee,Earl Nash Gym,488
Carl L Mickens,State House,42,D,Noxubee,Earl Nash Gym,577
Jim Hood,Governor,,D,Noxubee,Mashulaville,119
Tate Reeves,Governor,,R,Noxubee,Mashulaville,137
Bob Hickingbottom,Governor,,C,Noxubee,Mashulaville,0
David R Singletary,Governor,,IND,Noxubee,Mashulaville,0
Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Mashulaville,145
Jay Hughes,Lieutenant Governor,,D,Noxubee,Mashulaville,104
Johnny DuPree,Secretary of State,,D,Noxubee,Mashulaville,106
Michael Watson,Secretary of State,,R,Noxubee,Mashulaville,143
Jennifer Riley Collins,Attorney General,,D,Noxubee,Mashulaville,108
Lynn Fitch,Attorney General,,R,Noxubee,Mashulaville,145
Shad White,State Auditor,,R,Noxubee,Mashulaville,168
Addie Lee Green,State Treasurer,,D,Noxubee,Mashulaville,104
David McRae,State Treasurer,,R,Noxubee,Mashulaville,148
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Mashulaville,108
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Mashulaville,140
Angela Turner Ford,State Senate,16,D,Noxubee,Mashulaville,x
Sampson Jackson II,State Senate,32,D,Noxubee,Mashulaville,191
Carl L Mickens,State House,42,D,Noxubee,Mashulaville,201
Jim Hood,Governor,,D,Noxubee,Prairie Point,210
Tate Reeves,Governor,,R,Noxubee,Prairie Point,84
Bob Hickingbottom,Governor,,C,Noxubee,Prairie Point,0
David R Singletary,Governor,,IND,Noxubee,Prairie Point,0
Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Prairie Point,108
Jay Hughes,Lieutenant Governor,,D,Noxubee,Prairie Point,177
Johnny DuPree,Secretary of State,,D,Noxubee,Prairie Point,195
Michael Watson,Secretary of State,,R,Noxubee,Prairie Point,91
Jennifer Riley Collins,Attorney General,,D,Noxubee,Prairie Point,206
Lynn Fitch,Attorney General,,R,Noxubee,Prairie Point,86
Shad White,State Auditor,,R,Noxubee,Prairie Point,152
Addie Lee Green,State Treasurer,,D,Noxubee,Prairie Point,194
David McRae,State Treasurer,,R,Noxubee,Prairie Point,96
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Prairie Point,203
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Prairie Point,87
Angela Turner Ford,State Senate,16,D,Noxubee,Prairie Point,207
Sampson Jackson II,State Senate,32,D,Noxubee,Prairie Point,18
Carl L Mickens,State House,42,D,Noxubee,Prairie Point,229
Jim Hood,Governor,,D,Noxubee,Shuqualak,428
Tate Reeves,Governor,,R,Noxubee,Shuqualak,102
Bob Hickingbottom,Governor,,C,Noxubee,Shuqualak,1
David R Singletary,Governor,,IND,Noxubee,Shuqualak,3
Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Shuqualak,124
Jay Hughes,Lieutenant Governor,,D,Noxubee,Shuqualak,385
Johnny DuPree,Secretary of State,,D,Noxubee,Shuqualak,400
Michael Watson,Secretary of State,,R,Noxubee,Shuqualak,107
Jennifer Riley Collins,Attorney General,,D,Noxubee,Shuqualak,412
Lynn Fitch,Attorney General,,R,Noxubee,Shuqualak,105
Shad White,State Auditor,,R,Noxubee,Shuqualak,230
Addie Lee Green,State Treasurer,,D,Noxubee,Shuqualak,396
David McRae,State Treasurer,,R,Noxubee,Shuqualak,109
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Noxubee,Shuqualak,398
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Noxubee,Shuqualak,105
Angela Turner Ford,State Senate,16,D,Noxubee,Shuqualak,0
Sampson Jackson II,State Senate,32,D,Noxubee,Shuqualak,401
Carl L Mickens,State House,42,D,Noxubee,Shuqualak,407
Jim Hood,Governor,,D,Noxubee,Summerville,40
Tate Reeves,Governor,,R,Noxubee,Summerville,75
Bob Hickingbottom,Governor,,C,Noxubee,Summerville,1
David R Singletary,Governor,,IND,Noxubee,Summerville,1
Delbert Hosemann,Lieutenant Governor,,R,Noxubee,Summerville,83
Jay Hughes,Lieutenant Governor,,D,Noxubee,Summerville,30
Johnny DuPree,Secretary of State,,D,Noxubee,Summerville,34
Michael Watson,Secretary of State,,R,Noxubee,Summerville,81
Jennifer Riley Collins,Attorney General,,D,Noxubee,Summerville,34
Lynn Fitch,Attorney General,,R,Noxubee,Summerville,83
Shad White,State Auditor,,R,Noxubee,Summerville,91
Addie Lee Green,State Treasurer,,D,Noxubee,Summerville,25
David McRae,State Treasurer,,R,Noxubee,Summerville,87
