candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Grenada,Box 1 Southside Church of Christ,55
Tate Reeves,Governor,,R,Grenada,Box 1 Southside Church of Christ,141
Bill Waller Jr.,Governor,,R,Grenada,Box 1 Southside Church of Christ,87
Delbert Hosemann,Lieutenant Governor,,R,Grenada,Box 1 Southside Church of Christ,212
Shane Quick,Lieutenant Governor,,R,Grenada,Box 1 Southside Church of Christ,38
Sam Britton,Secretary of State,,R,Grenada,Box 1 Southside Church of Christ,120
Michael Watson,Secretary of State,,R,Grenada,Box 1 Southside Church of Christ,125
Mark Baker,Attorney General,,R,Grenada,Box 1 Southside Church of Christ,59
Lynn Fitch,Attorney General,,R,Grenada,Box 1 Southside Church of Christ,84
Andy Taggart,Attorney General,,R,Grenada,Box 1 Southside Church of Christ,112
Shad White,State Auditor,,R,Grenada,Box 1 Southside Church of Christ,239
Eugene S. 'Buck' Clarke,State Treasurer,,R,Grenada,Box 1 Southside Church of Christ,104
David McRae,State Treasurer,,R,Grenada,Box 1 Southside Church of Christ,140
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Grenada,Box 1 Southside Church of Christ,251
Mike Chaney,Commissioner of Insurance,,R,Grenada,Box 1 Southside Church of Christ,250
Lydia Graves Chassaniol,State Senate,14,R,Grenada,Box 1 Southside Church of Christ,251
Charles Jim Beckett,State House,23,R,Grenada,Box 1 Southside Church of Christ,106
Karl Oliver,State House,46,R,Grenada,Box 1 Southside Church of Christ,X
Michael Brown,Governor,,D,Grenada,Box 1 Southside Church of Christ,101
William Bond Compton Jr.,Governor,,D,Grenada,Box 1 Southside Church of Christ,10
Jim Hood,Governor,,D,Grenada,Box 1 Southside Church of Christ,497
Robert J. Ray,Governor,,D,Grenada,Box 1 Southside Church of Christ,27
Robert Shuler Smith,Governor,,D,Grenada,Box 1 Southside Church of Christ,35
Gregory Wash,Governor,,D,Grenada,Box 1 Southside Church of Christ,9
Velesha P Williams,Governor,,D,Grenada,Box 1 Southside Church of Christ,38
Albert Wilson,Governor,,D,Grenada,Box 1 Southside Church of Christ,12
Jay Hughes,Lieutenant Governor,,D,Grenada,Box 1 Southside Church of Christ,636
Johnny DuPree,Secretary of State,,D,Grenada,Box 1 Southside Church of Christ,428
Maryra Hodges Hunt,Secretary of State,,D,Grenada,Box 1 Southside Church of Christ,222
Jennifer Riley Collins,Attorney General,,D,Grenada,Box 1 Southside Church of Christ,613
Addie Lee Green,State Treasurer,,D,Grenada,Box 1 Southside Church of Christ,605
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Grenada,Box 1 Southside Church of Christ,614
Robert E. Amos,Commissioner of Insurance,,D,Grenada,Box 1 Southside Church of Christ,616
David Jordan,State Senate,24,D,Grenada,Box 1 Southside Church of Christ,X
Thomas U 'Tommy' Reynolds,State House,33,D,Grenada,Box 1 Southside Church of Christ,X
Kevin Horan,State House,34,D,Grenada,Box 1 Southside Church of Christ,587
Robert Foster,Governor,,R,Grenada,Elliott Vol Fire Station,19
Tate Reeves,Governor,,R,Grenada,Elliott Vol Fire Station,56
Bill Waller Jr.,Governor,,R,Grenada,Elliott Vol Fire Station,12
Delbert Hosemann,Lieutenant Governor,,R,Grenada,Elliott Vol Fire Station,56
Shane Quick,Lieutenant Governor,,R,Grenada,Elliott Vol Fire Station,21
Sam Britton,Secretary of State,,R,Grenada,Elliott Vol Fire Station,37
Michael Watson,Secretary of State,,R,Grenada,Elliott Vol Fire Station,41
Mark Baker,Attorney General,,R,Grenada,Elliott Vol Fire Station,21
Lynn Fitch,Attorney General,,R,Grenada,Elliott Vol Fire Station,37
Andy Taggart,Attorney General,,R,Grenada,Elliott Vol Fire Station,23
Shad White,State Auditor,,R,Grenada,Elliott Vol Fire Station,70
Eugene S. 'Buck' Clarke,State Treasurer,,R,Grenada,Elliott Vol Fire Station,21
David McRae,State Treasurer,,R,Grenada,Elliott Vol Fire Station,58
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Grenada,Elliott Vol Fire Station,74
Mike Chaney,Commissioner of Insurance,,R,Grenada,Elliott Vol Fire Station,79
Lydia Graves Chassaniol,State Senate,14,R,Grenada,Elliott Vol Fire Station,74
Charles Jim Beckett,State House,23,R,Grenada,Elliott Vol Fire Station,X
Karl Oliver,State House,46,R,Grenada,Elliott Vol Fire Station,14
Michael Brown,Governor,,D,Grenada,Elliott Vol Fire Station,23
William Bond Compton Jr.,Governor,,D,Grenada,Elliott Vol Fire Station,4
Jim Hood,Governor,,D,Grenada,Elliott Vol Fire Station,127
Robert J. Ray,Governor,,D,Grenada,Elliott Vol Fire Station,2
Robert Shuler Smith,Governor,,D,Grenada,Elliott Vol Fire Station,9
Gregory Wash,Governor,,D,Grenada,Elliott Vol Fire Station,2
Velesha P Williams,Governor,,D,Grenada,Elliott Vol Fire Station,12
Albert Wilson,Governor,,D,Grenada,Elliott Vol Fire Station,2
Jay Hughes,Lieutenant Governor,,D,Grenada,Elliott Vol Fire Station,164
Johnny DuPree,Secretary of State,,D,Grenada,Elliott Vol Fire Station,119
Maryra Hodges Hunt,Secretary of State,,D,Grenada,Elliott Vol Fire Station,55
Jennifer Riley Collins,Attorney General,,D,Grenada,Elliott Vol Fire Station,166
Addie Lee Green,State Treasurer,,D,Grenada,Elliott Vol Fire Station,164
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Grenada,Elliott Vol Fire Station,165
Robert E. Amos,Commissioner of Insurance,,D,Grenada,Elliott Vol Fire Station,163
David Jordan,State Senate,24,D,Grenada,Elliott Vol Fire Station,X
Thomas U 'Tommy' Reynolds,State House,33,D,Grenada,Elliott Vol Fire Station,X
Kevin Horan,State House,34,D,Grenada,Elliott Vol Fire Station,182
Robert Foster,Governor,,R,Grenada,Sweethome Hol #2 Fire Stat,14
Tate Reeves,Governor,,R,Grenada,Sweethome Hol #2 Fire Stat,32
Bill Waller Jr.,Governor,,R,Grenada,Sweethome Hol #2 Fire Stat,7
Delbert Hosemann,Lieutenant Governor,,R,Grenada,Sweethome Hol #2 Fire Stat,40
Shane Quick,Lieutenant Governor,,R,Grenada,Sweethome Hol #2 Fire Stat,8
Sam Britton,Secretary of State,,R,Grenada,Sweethome Hol #2 Fire Stat,24
Michael Watson,Secretary of State,,R,Grenada,Sweethome Hol #2 Fire Stat,24
Mark Baker,Attorney General,,R,Grenada,Sweethome Hol #2 Fire Stat,13
Lynn Fitch,Attorney General,,R,Grenada,Sweethome Hol #2 Fire Stat,20
Andy Taggart,Attorney General,,R,Grenada,Sweethome Hol #2 Fire Stat,20
Shad White,State Auditor,,R,Grenada,Sweethome Hol #2 Fire Stat,45
Eugene S. 'Buck' Clarke,State Treasurer,,R,Grenada,Sweethome Hol #2 Fire Stat,25
David McRae,State Treasurer,,R,Grenada,Sweethome Hol #2 Fire Stat,25
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Grenada,Sweethome Hol #2 Fire Stat,49
Mike Chaney,Commissioner of Insurance,,R,Grenada,Sweethome Hol #2 Fire Stat,52
Lydia Graves Chassaniol,State Senate,14,R,Grenada,Sweethome Hol #2 Fire Stat,X
Charles Jim Beckett,State House,23,R,Grenada,Sweethome Hol #2 Fire Stat,X
Karl Oliver,State House,46,R,Grenada,Sweethome Hol #2 Fire Stat,X
Michael Brown,Governor,,D,Grenada,Sweethome Hol #2 Fire Stat,19
William Bond Compton Jr.,Governor,,D,Grenada,Sweethome Hol #2 Fire Stat,3
Jim Hood,Governor,,D,Grenada,Sweethome Hol #2 Fire Stat,118
Robert J. Ray,Governor,,D,Grenada,Sweethome Hol #2 Fire Stat,5
Robert Shuler Smith,Governor,,D,Grenada,Sweethome Hol #2 Fire Stat,7
Gregory Wash,Governor,,D,Grenada,Sweethome Hol #2 Fire Stat,1
Velesha P Williams,Governor,,D,Grenada,Sweethome Hol #2 Fire Stat,8
Albert Wilson,Governor,,D,Grenada,Sweethome Hol #2 Fire Stat,2
Jay Hughes,Lieutenant Governor,,D,Grenada,Sweethome Hol #2 Fire Stat,135
Johnny DuPree,Secretary of State,,D,Grenada,Sweethome Hol #2 Fire Stat,90
Maryra Hodges Hunt,Secretary of State,,D,Grenada,Sweethome Hol #2 Fire Stat,51
Jennifer Riley Collins,Attorney General,,D,Grenada,Sweethome Hol #2 Fire Stat,133
Addie Lee Green,State Treasurer,,D,Grenada,Sweethome Hol #2 Fire Stat,126
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Grenada,Sweethome Hol #2 Fire Stat,131
Robert E. Amos,Commissioner of Insurance,,D,Grenada,Sweethome Hol #2 Fire Stat,129
David Jordan,State Senate,24,D,Grenada,Sweethome Hol #2 Fire Stat,122
Thomas U 'Tommy' Reynolds,State House,33,D,Grenada,Sweethome Hol #2 Fire Stat,X
Kevin Horan,State House,34,D,Grenada,Sweethome Hol #2 Fire Stat,153
Robert Foster,Governor,,R,Grenada,Box 2 Grenada Co Office,12
Tate Reeves,Governor,,R,Grenada,Box 2 Grenada Co Office,47
Bill Waller Jr.,Governor,,R,Grenada,Box 2 Grenada Co Office,16
Delbert Hosemann,Lieutenant Governor,,R,Grenada,Box 2 Grenada Co Office,56
Shane Quick,Lieutenant Governor,,R,Grenada,Box 2 Grenada Co Office,10
Sam Britton,Secretary of State,,R,Grenada,Box 2 Grenada Co Office,41
Michael Watson,Secretary of State,,R,Grenada,Box 2 Grenada Co Office,24
Mark Baker,Attorney General,,R,Grenada,Box 2 Grenada Co Office,14
Lynn Fitch,Attorney General,,R,Grenada,Box 2 Grenada Co Office,32
Andy Taggart,Attorney General,,R,Grenada,Box 2 Grenada Co Office,24
Shad White,State Auditor,,R,Grenada,Box 2 Grenada Co Office,64
Eugene S. 'Buck' Clarke,State Treasurer,,R,Grenada,Box 2 Grenada Co Office,28
David McRae,State Treasurer,,R,Grenada,Box 2 Grenada Co Office,42
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Grenada,Box 2 Grenada Co Office,67
Mike Chaney,Commissioner of Insurance,,R,Grenada,Box 2 Grenada Co Office,67
Lydia Graves Chassaniol,State Senate,14,R,Grenada,Box 2 Grenada Co Office,19
Charles Jim Beckett,State House,23,R,Grenada,Box 2 Grenada Co Office,19
Karl Oliver,State House,46,R,Grenada,Box 2 Grenada Co Office,X
Michael Brown,Governor,,D,Grenada,Box 2 Grenada Co Office,29
William Bond Compton Jr.,Governor,,D,Grenada,Box 2 Grenada Co Office,3
Jim Hood,Governor,,D,Grenada,Box 2 Grenada Co Office,170
Robert J. Ray,Governor,,D,Grenada,Box 2 Grenada Co Office,4
Robert Shuler Smith,Governor,,D,Grenada,Box 2 Grenada Co Office,11
Gregory Wash,Governor,,D,Grenada,Box 2 Grenada Co Office,2
Velesha P Williams,Governor,,D,Grenada,Box 2 Grenada Co Office,11
Albert Wilson,Governor,,D,Grenada,Box 2 Grenada Co Office,3
Jay Hughes,Lieutenant Governor,,D,Grenada,Box 2 Grenada Co Office,202
Johnny DuPree,Secretary of State,,D,Grenada,Box 2 Grenada Co Office,136
Maryra Hodges Hunt,Secretary of State,,D,Grenada,Box 2 Grenada Co Office,78
Jennifer Riley Collins,Attorney General,,D,Grenada,Box 2 Grenada Co Office,201
Addie Lee Green,State Treasurer,,D,Grenada,Box 2 Grenada Co Office,193
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Grenada,Box 2 Grenada Co Office,198
Robert E. Amos,Commissioner of Insurance,,D,Grenada,Box 2 Grenada Co Office,198
David Jordan,State Senate,24,D,Grenada,Box 2 Grenada Co Office,150
Thomas U 'Tommy' Reynolds,State House,33,D,Grenada,Box 2 Grenada Co Office,81
Kevin Horan,State House,34,D,Grenada,Box 2 Grenada Co Office,77
Robert Foster,Governor,,R,Grenada,Gore Springs Comm Center,36
Tate Reeves,Governor,,R,Grenada,Gore Springs Comm Center,82
Bill Waller Jr.,Governor,,R,Grenada,Gore Springs Comm Center,22
Delbert Hosemann,Lieutenant Governor,,R,Grenada,Gore Springs Comm Center,106
Shane Quick,Lieutenant Governor,,R,Grenada,Gore Springs Comm Center,26
Sam Britton,Secretary of State,,R,Grenada,Gore Springs Comm Center,54
Michael Watson,Secretary of State,,R,Grenada,Gore Springs Comm Center,68
Mark Baker,Attorney General,,R,Grenada,Gore Springs Comm Center,27
Lynn Fitch,Attorney General,,R,Grenada,Gore Springs Comm Center,67
Andy Taggart,Attorney General,,R,Grenada,Gore Springs Comm Center,40
Shad White,State Auditor,,R,Grenada,Gore Springs Comm Center,108
Eugene S. 'Buck' Clarke,State Treasurer,,R,Grenada,Gore Springs Comm Center,61
David McRae,State Treasurer,,R,Grenada,Gore Springs Comm Center,67
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Grenada,Gore Springs Comm Center,119
Mike Chaney,Commissioner of Insurance,,R,Grenada,Gore Springs Comm Center,121
Lydia Graves Chassaniol,State Senate,14,R,Grenada,Gore Springs Comm Center,117
Charles Jim Beckett,State House,23,R,Grenada,Gore Springs Comm Center,87
Karl Oliver,State House,46,R,Grenada,Gore Springs Comm Center,30
Michael Brown,Governor,,D,Grenada,Gore Springs Comm Center,13
William Bond Compton Jr.,Governor,,D,Grenada,Gore Springs Comm Center,2
Jim Hood,Governor,,D,Grenada,Gore Springs Comm Center,120
Robert J. Ray,Governor,,D,Grenada,Gore Springs Comm Center,4
Robert Shuler Smith,Governor,,D,Grenada,Gore Springs Comm Center,9
Gregory Wash,Governor,,D,Grenada,Gore Springs Comm Center,7
Velesha P Williams,Governor,,D,Grenada,Gore Springs Comm Center,6
Albert Wilson,Governor,,D,Grenada,Gore Springs Comm Center,3
Jay Hughes,Lieutenant Governor,,D,Grenada,Gore Springs Comm Center,148
Johnny DuPree,Secretary of State,,D,Grenada,Gore Springs Comm Center,103
Maryra Hodges Hunt,Secretary of State,,D,Grenada,Gore Springs Comm Center,45
Jennifer Riley Collins,Attorney General,,D,Grenada,Gore Springs Comm Center,137
Addie Lee Green,State Treasurer,,D,Grenada,Gore Springs Comm Center,136
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Grenada,Gore Springs Comm Center,142
Robert E. Amos,Commissioner of Insurance,,D,Grenada,Gore Springs Comm Center,135
David Jordan,State Senate,24,D,Grenada,Gore Springs Comm Center,X
Thomas U 'Tommy' Reynolds,State House,33,D,Grenada,Gore Springs Comm Center,X
Kevin Horan,State House,34,D,Grenada,Gore Springs Comm Center,0
Robert Foster,Governor,,R,Grenada,Futheyville 1st Pentecost,26
Tate Reeves,Governor,,R,Grenada,Futheyville 1st Pentecost,97
Bill Waller Jr.,Governor,,R,Grenada,Futheyville 1st Pentecost,44
Delbert Hosemann,Lieutenant Governor,,R,Grenada,Futheyville 1st Pentecost,135
Shane Quick,Lieutenant Governor,,R,Grenada,Futheyville 1st Pentecost,25
Sam Britton,Secretary of State,,R,Grenada,Futheyville 1st Pentecost,89
Michael Watson,Secretary of State,,R,Grenada,Futheyville 1st Pentecost,68
Mark Baker,Attorney General,,R,Grenada,Futheyville 1st Pentecost,27
