candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Covington,Collins,89
Tate Reeves,Governor,,R,Covington,Collins,227
Bill Waller Jr.,Governor,,R,Covington,Collins,200
Delbert Hosemann,Lieutenant Governor,,R,Covington,Collins,423
Shane Quick,Lieutenant Governor,,R,Covington,Collins,63
Sam Britton,Secretary of State,,R,Covington,Collins,239
Michael Watson,Secretary of State,,R,Covington,Collins,264
Mark Baker,Attorney General,,R,Covington,Collins,143
Lynn Fitch,Attorney General,,R,Covington,Collins,266
Andy Taggart,Attorney General,,R,Covington,Collins,103
Shad White,State Auditor,,R,Covington,Collins,479
Eugene S. 'Buck' Clarke,State Treasurer,,R,Covington,Collins,201
David McRae,State Treasurer,,R,Covington,Collins,298
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Covington,Collins,490
Mike Chaney,Commissioner of Insurance,,R,Covington,Collins,490
Joey Fillingane,State Senate,41,R,Covington,Collins,499
Noah L Sanford,State House,90,R,Covington,Collins,498
Michael Brown,Governor,,D,Covington,Collins,57
William Bond Compton Jr.,Governor,,D,Covington,Collins,11
Jim Hood,Governor,,D,Covington,Collins,248
Robert J. Ray,Governor,,D,Covington,Collins,5
Robert Shuler Smith,Governor,,D,Covington,Collins,16
Gregory Wash,Governor,,D,Covington,Collins,6
Velesha P Williams,Governor,,D,Covington,Collins,60
Albert Wilson,Governor,,D,Covington,Collins,3
Jay Hughes,Lieutenant Governor,,D,Covington,Collins,334
Johnny DuPree,Secretary of State,,D,Covington,Collins,373
Maryra Hodges Hunt,Secretary of State,,D,Covington,Collins,26
Jennifer Riley Collins,Attorney General,,D,Covington,Collins,335
Addie Lee Green,State Treasurer,,D,Covington,Collins,332
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Covington,Collins,340
Robert E. Amos,Commissioner of Insurance,,D,Covington,Collins,338
L R Easterling,State House,90,D,Covington,Collins,344
Robert Foster,Governor,,R,Covington,Dry Creek,4
Tate Reeves,Governor,,R,Covington,Dry Creek,27
Bill Waller Jr.,Governor,,R,Covington,Dry Creek,22
Delbert Hosemann,Lieutenant Governor,,R,Covington,Dry Creek,48
Shane Quick,Lieutenant Governor,,R,Covington,Dry Creek,2
Sam Britton,Secretary of State,,R,Covington,Dry Creek,27
Michael Watson,Secretary of State,,R,Covington,Dry Creek,23
Mark Baker,Attorney General,,R,Covington,Dry Creek,18
Lynn Fitch,Attorney General,,R,Covington,Dry Creek,25
Andy Taggart,Attorney General,,R,Covington,Dry Creek,8
Shad White,State Auditor,,R,Covington,Dry Creek,47
Eugene S. 'Buck' Clarke,State Treasurer,,R,Covington,Dry Creek,11
David McRae,State Treasurer,,R,Covington,Dry Creek,38
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Covington,Dry Creek,50
Mike Chaney,Commissioner of Insurance,,R,Covington,Dry Creek,50
Joey Fillingane,State Senate,41,R,Covington,Dry Creek,52
Michael Brown,Governor,,D,Covington,Dry Creek,18
William Bond Compton Jr.,Governor,,D,Covington,Dry Creek,3
Jim Hood,Governor,,D,Covington,Dry Creek,107
Robert J. Ray,Governor,,D,Covington,Dry Creek,1
Robert Shuler Smith,Governor,,D,Covington,Dry Creek,10
Gregory Wash,Governor,,D,Covington,Dry Creek,3
Velesha P Williams,Governor,,D,Covington,Dry Creek,56
Albert Wilson,Governor,,D,Covington,Dry Creek,0
Jay Hughes,Lieutenant Governor,,D,Covington,Dry Creek,159
Johnny DuPree,Secretary of State,,D,Covington,Dry Creek,181
Maryra Hodges Hunt,Secretary of State,,D,Covington,Dry Creek,13
Jennifer Riley Collins,Attorney General,,D,Covington,Dry Creek,166
Addie Lee Green,State Treasurer,,D,Covington,Dry Creek,159
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Covington,Dry Creek,160
Robert E. Amos,Commissioner of Insurance,,D,Covington,Dry Creek,166
Bob Evans,State House,91,D,Covington,Dry Creek,168
Robert Foster,Governor,,R,Covington,Gilmer/Yawn,34
Tate Reeves,Governor,,R,Covington,Gilmer/Yawn,77
Bill Waller Jr.,Governor,,R,Covington,Gilmer/Yawn,57
Delbert Hosemann,Lieutenant Governor,,R,Covington,Gilmer/Yawn,143
Shane Quick,Lieutenant Governor,,R,Covington,Gilmer/Yawn,21
Sam Britton,Secretary of State,,R,Covington,Gilmer/Yawn,76
Michael Watson,Secretary of State,,R,Covington,Gilmer/Yawn,89
Mark Baker,Attorney General,,R,Covington,Gilmer/Yawn,43
Lynn Fitch,Attorney General,,R,Covington,Gilmer/Yawn,86
Andy Taggart,Attorney General,,R,Covington,Gilmer/Yawn,36
Shad White,State Auditor,,R,Covington,Gilmer/Yawn,163
Eugene S. 'Buck' Clarke,State Treasurer,,R,Covington,Gilmer/Yawn,72
David McRae,State Treasurer,,R,Covington,Gilmer/Yawn,95
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Covington,Gilmer/Yawn,166
Mike Chaney,Commissioner of Insurance,,R,Covington,Gilmer/Yawn,165
Joey Fillingane,State Senate,41,R,Covington,Gilmer/Yawn,161
Noah L Sanford,State House,90,R,Covington,Gilmer/Yawn,165
Michael Brown,Governor,,D,Covington,Gilmer/Yawn,51
William Bond Compton Jr.,Governor,,D,Covington,Gilmer/Yawn,4
Jim Hood,Governor,,D,Covington,Gilmer/Yawn,209
Robert J. Ray,Governor,,D,Covington,Gilmer/Yawn,15
Robert Shuler Smith,Governor,,D,Covington,Gilmer/Yawn,10
Gregory Wash,Governor,,D,Covington,Gilmer/Yawn,1
