candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Neshoba,Arlington,35
Tate Reeves,Governor,,R,Neshoba,Arlington,207
Bob Hickingbottom,Governor,,C,Neshoba,Arlington,0
David R Singletary,Governor,,IND,Neshoba,Arlington,2
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Arlington,219
Jay Hughes,Lieutenant Governor,,D,Neshoba,Arlington,26
Johnny DuPree,Secretary of State,,D,Neshoba,Arlington,16
Michael Watson,Secretary of State,,R,Neshoba,Arlington,227
Jennifer Riley Collins,Attorney General,,D,Neshoba,Arlington,14
Lynn Fitch,Attorney General,,R,Neshoba,Arlington,230
Shad White,State Auditor,,R,Neshoba,Arlington,235
Addie Lee Green,State Treasurer,,D,Neshoba,Arlington,10
David McRae,State Treasurer,,R,Neshoba,Arlington,234
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,Arlington,13
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,Arlington,229
Steven S Kilgore,State Senate,18,R,Neshoba,Arlington,236
C Scott Bounds,State House,44,R,Neshoba,Arlington,233
Michael Ted Evans,State House,45,D,Neshoba,Arlington,x
Jim Hood,Governor,,D,Neshoba,Bogue Chitto,22
Tate Reeves,Governor,,R,Neshoba,Bogue Chitto,13
Bob Hickingbottom,Governor,,C,Neshoba,Bogue Chitto,0
David R Singletary,Governor,,IND,Neshoba,Bogue Chitto,1
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Bogue Chitto,16
Jay Hughes,Lieutenant Governor,,D,Neshoba,Bogue Chitto,20
Johnny DuPree,Secretary of State,,D,Neshoba,Bogue Chitto,23
Michael Watson,Secretary of State,,R,Neshoba,Bogue Chitto,12
Jennifer Riley Collins,Attorney General,,D,Neshoba,Bogue Chitto,22
Lynn Fitch,Attorney General,,R,Neshoba,Bogue Chitto,14
Shad White,State Auditor,,R,Neshoba,Bogue Chitto,31
Addie Lee Green,State Treasurer,,D,Neshoba,Bogue Chitto,21
David McRae,State Treasurer,,R,Neshoba,Bogue Chitto,15
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,Bogue Chitto,24
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,Bogue Chitto,12
Steven S Kilgore,State Senate,18,R,Neshoba,Bogue Chitto,34
C Scott Bounds,State House,44,R,Neshoba,Bogue Chitto,x
Michael Ted Evans,State House,45,D,Neshoba,Bogue Chitto,37
Jim Hood,Governor,,D,Neshoba,Burnside,195
Tate Reeves,Governor,,R,Neshoba,Burnside,105
Bob Hickingbottom,Governor,,C,Neshoba,Burnside,1
David R Singletary,Governor,,IND,Neshoba,Burnside,2
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Burnside,113
Jay Hughes,Lieutenant Governor,,D,Neshoba,Burnside,188
Johnny DuPree,Secretary of State,,D,Neshoba,Burnside,187
Michael Watson,Secretary of State,,R,Neshoba,Burnside,115
Jennifer Riley Collins,Attorney General,,D,Neshoba,Burnside,184
Lynn Fitch,Attorney General,,R,Neshoba,Burnside,117
Shad White,State Auditor,,R,Neshoba,Burnside,204
Addie Lee Green,State Treasurer,,D,Neshoba,Burnside,176
David McRae,State Treasurer,,R,Neshoba,Burnside,122
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,Burnside,183
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,Burnside,117
Steven S Kilgore,State Senate,18,R,Neshoba,Burnside,211
C Scott Bounds,State House,44,R,Neshoba,Burnside,85
Michael Ted Evans,State House,45,D,Neshoba,Burnside,185
Jim Hood,Governor,,D,Neshoba,Center,46
Tate Reeves,Governor,,R,Neshoba,Center,190
Bob Hickingbottom,Governor,,C,Neshoba,Center,0
David R Singletary,Governor,,IND,Neshoba,Center,5
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Center,188
Jay Hughes,Lieutenant Governor,,D,Neshoba,Center,53
Johnny DuPree,Secretary of State,,D,Neshoba,Center,34
Michael Watson,Secretary of State,,R,Neshoba,Center,207
Jennifer Riley Collins,Attorney General,,D,Neshoba,Center,40
Lynn Fitch,Attorney General,,R,Neshoba,Center,201
Shad White,State Auditor,,R,Neshoba,Center,220
Addie Lee Green,State Treasurer,,D,Neshoba,Center,35
David McRae,State Treasurer,,R,Neshoba,Center,205
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,Center,35
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,Center,204
Steven S Kilgore,State Senate,18,R,Neshoba,Center,223
C Scott Bounds,State House,44,R,Neshoba,Center,228
Michael Ted Evans,State House,45,D,Neshoba,Center,45
Jim Hood,Governor,,D,Neshoba,County Line,38
Tate Reeves,Governor,,R,Neshoba,County Line,207
Bob Hickingbottom,Governor,,C,Neshoba,County Line,0
David R Singletary,Governor,,IND,Neshoba,County Line,1
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,County Line,217
Jay Hughes,Lieutenant Governor,,D,Neshoba,County Line,32
Johnny DuPree,Secretary of State,,D,Neshoba,County Line,19
Michael Watson,Secretary of State,,R,Neshoba,County Line,228
Jennifer Riley Collins,Attorney General,,D,Neshoba,County Line,29
Lynn Fitch,Attorney General,,R,Neshoba,County Line,220
Shad White,State Auditor,,R,Neshoba,County Line,244
Addie Lee Green,State Treasurer,,D,Neshoba,County Line,11
David McRae,State Treasurer,,R,Neshoba,County Line,236
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,County Line,13
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,County Line,235
Steven S Kilgore,State Senate,18,R,Neshoba,County Line,244
C Scott Bounds,State House,44,R,Neshoba,County Line,245
Michael Ted Evans,State House,45,D,Neshoba,County Line,242
Jim Hood,Governor,,D,Neshoba,Deemer,25
Tate Reeves,Governor,,R,Neshoba,Deemer,127
Bob Hickingbottom,Governor,,C,Neshoba,Deemer,1
David R Singletary,Governor,,IND,Neshoba,Deemer,1
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Deemer,135
Jay Hughes,Lieutenant Governor,,D,Neshoba,Deemer,19
Johnny DuPree,Secretary of State,,D,Neshoba,Deemer,17
Michael Watson,Secretary of State,,R,Neshoba,Deemer,137
Jennifer Riley Collins,Attorney General,,D,Neshoba,Deemer,12
Lynn Fitch,Attorney General,,R,Neshoba,Deemer,142
Shad White,State Auditor,,R,Neshoba,Deemer,147
Addie Lee Green,State Treasurer,,D,Neshoba,Deemer,14
David McRae,State Treasurer,,R,Neshoba,Deemer,140
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,Deemer,19
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,Deemer,135
Steven S Kilgore,State Senate,18,R,Neshoba,Deemer,146
C Scott Bounds,State House,44,R,Neshoba,Deemer,145
Michael Ted Evans,State House,45,D,Neshoba,Deemer,145
Jim Hood,Governor,,D,Neshoba,Dixon,175
Tate Reeves,Governor,,R,Neshoba,Dixon,203
Bob Hickingbottom,Governor,,C,Neshoba,Dixon,1
David R Singletary,Governor,,IND,Neshoba,Dixon,1
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Dixon,211
Jay Hughes,Lieutenant Governor,,D,Neshoba,Dixon,168
Johnny DuPree,Secretary of State,,D,Neshoba,Dixon,160
Michael Watson,Secretary of State,,R,Neshoba,Dixon,220
Jennifer Riley Collins,Attorney General,,D,Neshoba,Dixon,161
Lynn Fitch,Attorney General,,R,Neshoba,Dixon,218
Shad White,State Auditor,,R,Neshoba,Dixon,298
Addie Lee Green,State Treasurer,,D,Neshoba,Dixon,156
David McRae,State Treasurer,,R,Neshoba,Dixon,222
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,Dixon,156
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,Dixon,221
Steven S Kilgore,State Senate,18,R,Neshoba,Dixon,297
C Scott Bounds,State House,44,R,Neshoba,Dixon,301
Michael Ted Evans,State House,45,D,Neshoba,Dixon,302
Jim Hood,Governor,,D,Neshoba,East Neshoba,164
Tate Reeves,Governor,,R,Neshoba,East Neshoba,54
Bob Hickingbottom,Governor,,C,Neshoba,East Neshoba,0
David R Singletary,Governor,,IND,Neshoba,East Neshoba,0
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,East Neshoba,71
Jay Hughes,Lieutenant Governor,,D,Neshoba,East Neshoba,178
Johnny DuPree,Secretary of State,,D,Neshoba,East Neshoba,174
Michael Watson,Secretary of State,,R,Neshoba,East Neshoba,73
Jennifer Riley Collins,Attorney General,,D,Neshoba,East Neshoba,178
Lynn Fitch,Attorney General,,R,Neshoba,East Neshoba,73
Shad White,State Auditor,,R,Neshoba,East Neshoba,152
Addie Lee Green,State Treasurer,,D,Neshoba,East Neshoba,174
David McRae,State Treasurer,,R,Neshoba,East Neshoba,74
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,East Neshoba,176
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,East Neshoba,73
Steven S Kilgore,State Senate,18,R,Neshoba,East Neshoba,168
C Scott Bounds,State House,44,R,Neshoba,East Neshoba,161
Michael Ted Evans,State House,45,D,Neshoba,East Neshoba,132
Jim Hood,Governor,,D,Neshoba,Fairview,38
Tate Reeves,Governor,,R,Neshoba,Fairview,101
Bob Hickingbottom,Governor,,C,Neshoba,Fairview,0
David R Singletary,Governor,,IND,Neshoba,Fairview,0
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Fairview,102
Jay Hughes,Lieutenant Governor,,D,Neshoba,Fairview,38
Johnny DuPree,Secretary of State,,D,Neshoba,Fairview,29
Michael Watson,Secretary of State,,R,Neshoba,Fairview,111
Jennifer Riley Collins,Attorney General,,D,Neshoba,Fairview,34
Lynn Fitch,Attorney General,,R,Neshoba,Fairview,107
Shad White,State Auditor,,R,Neshoba,Fairview,130
Addie Lee Green,State Treasurer,,D,Neshoba,Fairview,25
David McRae,State Treasurer,,R,Neshoba,Fairview,116
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,Fairview,26
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,Fairview,115
Steven S Kilgore,State Senate,18,R,Neshoba,Fairview,129
C Scott Bounds,State House,44,R,Neshoba,Fairview,129
Michael Ted Evans,State House,45,D,Neshoba,Fairview,130
Jim Hood,Governor,,D,Neshoba,Forestdale,58
Tate Reeves,Governor,,R,Neshoba,Forestdale,161
Bob Hickingbottom,Governor,,C,Neshoba,Forestdale,1
David R Singletary,Governor,,IND,Neshoba,Forestdale,3
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Forestdale,170
Jay Hughes,Lieutenant Governor,,D,Neshoba,Forestdale,52
Johnny DuPree,Secretary of State,,D,Neshoba,Forestdale,45
Michael Watson,Secretary of State,,R,Neshoba,Forestdale,174
Jennifer Riley Collins,Attorney General,,D,Neshoba,Forestdale,46
Lynn Fitch,Attorney General,,R,Neshoba,Forestdale,176
Shad White,State Auditor,,R,Neshoba,Forestdale,174
Addie Lee Green,State Treasurer,,D,Neshoba,Forestdale,43
David McRae,State Treasurer,,R,Neshoba,Forestdale,176
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,Forestdale,41
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,Forestdale,180
Steven S Kilgore,State Senate,18,R,Neshoba,Forestdale,181
C Scott Bounds,State House,44,R,Neshoba,Forestdale,178
Michael Ted Evans,State House,45,D,Neshoba,Forestdale,x
Jim Hood,Governor,,D,Neshoba,Fork,28
Tate Reeves,Governor,,R,Neshoba,Fork,153
Bob Hickingbottom,Governor,,C,Neshoba,Fork,1
David R Singletary,Governor,,IND,Neshoba,Fork,0
Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Fork,151
Jay Hughes,Lieutenant Governor,,D,Neshoba,Fork,31
Johnny DuPree,Secretary of State,,D,Neshoba,Fork,7
Michael Watson,Secretary of State,,R,Neshoba,Fork,174
Jennifer Riley Collins,Attorney General,,D,Neshoba,Fork,11
Lynn Fitch,Attorney General,,R,Neshoba,Fork,171
Shad White,State Auditor,,R,Neshoba,Fork,177
Addie Lee Green,State Treasurer,,D,Neshoba,Fork,12
David McRae,State Treasurer,,R,Neshoba,Fork,171
