page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor,,R,Issaquena,Addie Voting Precinct,5
2,Bill Waller Jr.,Governor,,R,Issaquena,Addie Voting Precinct,1
2,Tate Reeves,Governor,,R,Issaquena,Grace Voting Precinct,2
2,Bill Waller Jr.,Governor,,R,Issaquena,Grace Voting Precinct,0
2,Tate Reeves,Governor,,R,Issaquena,Mayersville Courthouse,1
2,Bill Waller Jr.,Governor,,R,Issaquena,Mayersville Courthouse,0
2,Tate Reeves,Governor,,R,Issaquena,Tallula Community Center,1
2,Bill Waller Jr.,Governor,,R,Issaquena,Tallula Community Center,0
2,Tate Reeves,Governor,,R,Issaquena,Valley Park Community Center,5
2,Bill Waller Jr.,Governor,,R,Issaquena,Valley Park Community Center,5
2,Tate Reeves,Governor,,R,Issaquena,TOTAL,14
2,Bill Waller Jr.,Governor,,R,Issaquena,TOTAL,6
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
