page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Benton ,Ashland Precinct District 3,225
2,Tate Reeves,Governor,,R,Benton ,Ashland Precinct District 3,306
2,Bob Hickingbottom,Governor,,C,Benton ,Ashland Precinct District 3,0
2,David R Singletary,Governor,,IND,Benton ,Ashland Precinct District 3,3
2,Delbert Hosemann,Lieutenant Governor,,R,Benton ,Ashland Precinct District 3,327
2,Jay Hughes,Lieutenant Governor,,D,Benton ,Ashland Precinct District 3,194
2,Johnny DuPree,Secretary of State,,D,Benton ,Ashland Precinct District 3,198
2,Michael Watson,Secretary of State,,R,Benton ,Ashland Precinct District 3,311
2,Jennifer Riley Collins,Attorney General,,D,Benton ,Ashland Precinct District 3,195
2,Lynn Fitch,Attorney General,,R,Benton ,Ashland Precinct District 3,322
2,Shad White,State Auditor,,R,Benton ,Ashland Precinct District 3,385
3,Addie Lee Green,State Treasurer,,D,Benton ,Ashland Precinct District 3,190
3,David McRae,State Treasurer,,R,Benton ,Ashland Precinct District 3,320
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Benton ,Ashland Precinct District 3,209
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Benton ,Ashland Precinct District 3,299
4,Kathy L Chism,State Senate,3,R,Benton ,Ashland Precinct District 3,338
4,Tim Tucker,State Senate,3,D,Benton ,Ashland Precinct District 3,184
4,John Faulkner,State House,5,D,Benton ,Ashland Precinct District 3,163
4,Pamela J Denham,State House,13,D,Benton ,Ashland Precinct District 3,60
4,Steve Massengill,State House,13,R,Benton ,Ashland Precinct District 3,247
2,Jim Hood,Governor,,D,Benton ,Canaan Precinct District 1,203
2,Tate Reeves,Governor,,R,Benton ,Canaan Precinct District 1,226
2,Bob Hickingbottom,Governor,,C,Benton ,Canaan Precinct District 1,1
2,David R Singletary,Governor,,IND,Benton ,Canaan Precinct District 1,7
2,Delbert Hosemann,Lieutenant Governor,,R,Benton ,Canaan Precinct District 1,230
2,Jay Hughes,Lieutenant Governor,,D,Benton ,Canaan Precinct District 1,185
2,Johnny DuPree,Secretary of State,,D,Benton ,Canaan Precinct District 1,194
2,Michael Watson,Secretary of State,,R,Benton ,Canaan Precinct District 1,224
2,Jennifer Riley Collins,Attorney General,,D,Benton ,Canaan Precinct District 1,221
2,Lynn Fitch,Attorney General,,R,Benton ,Canaan Precinct District 1,208
2,Shad White,State Auditor,,R,Benton ,Canaan Precinct District 1,283
3,Addie Lee Green,State Treasurer,,D,Benton ,Canaan Precinct District 1,193
3,David McRae,State Treasurer,,R,Benton ,Canaan Precinct District 1,229
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Benton ,Canaan Precinct District 1,193
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Benton ,Canaan Precinct District 1,228
4,Kathy L Chism,State Senate,3,R,Benton ,Canaan Precinct District 1,227
4,Tim Tucker,State Senate,3,D,Benton ,Canaan Precinct District 1,192
4,John Faulkner,State House,5,D,Benton ,Canaan Precinct District 1,X
4,Pamela J Denham,State House,13,D,Benton ,Canaan Precinct District 1,190
4,Steve Massengill,State House,13,R,Benton ,Canaan Precinct District 1,225
2,Jim Hood,Governor,,D,Benton ,Floyd Precinct Dist 4,146
2,Tate Reeves,Governor,,R,Benton ,Floyd Precinct Dist 4,377
