page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor,,R,Monroe,1 Amory First,50
2,Bill Waller Jr.,Governor,,R,Monroe,1 Amory First,48
2,Tate Reeves,Governor,,R,Monroe,1 Bigbee,13
2,Bill Waller Jr.,Governor,,R,Monroe,1 Bigbee,3
2,Tate Reeves,Governor,,R,Monroe,1 Boyds,50
2,Bill Waller Jr.,Governor,,R,Monroe,1 Boyds,15
2,Tate Reeves,Governor,,R,Monroe,1 Hatley,106
2,Bill Waller Jr.,Governor,,R,Monroe,1 Hatley,79
2,Tate Reeves,Governor,,R,Monroe,1 Smithville,72
2,Bill Waller Jr.,Governor,,R,Monroe,1 Smithville,37
2,Tate Reeves,Governor,,R,Monroe,2 Amory Second,107
2,Bill Waller Jr.,Governor,,R,Monroe,2 Amory Second,83
2,Tate Reeves,Governor,,R,Monroe,2 Becker,84
2,Bill Waller Jr.,Governor,,R,Monroe,2 Becker,45
2,Tate Reeves,Governor,,R,Monroe,2 Parham,16
2,Bill Waller Jr.,Governor,,R,Monroe,2 Parham,4
2,Tate Reeves,Governor,,R,Monroe,2 Sipsey,15
2,Bill Waller Jr.,Governor,,R,Monroe,2 Sipsey,7
2,Tate Reeves,Governor,,R,Monroe,2 Williams,11
2,Bill Waller Jr.,Governor,,R,Monroe,2 Williams,0
2,Tate Reeves,Governor,,R,Monroe,3 Aberdeen Third,51
2,Bill Waller Jr.,Governor,,R,Monroe,3 Aberdeen Third,41
3,Tate Reeves,Governor,,R,Monroe,3 Athens,53
3,Bill Waller Jr.,Governor,,R,Monroe,3 Athens,14
3,Tate Reeves,Governor,,R,Monroe,3 Bartahatchie,59
3,Bill Waller Jr.,Governor,,R,Monroe,3 Bartahatchie,13
3,Tate Reeves,Governor,,R,Monroe,3 Greenwood Springs,12
3,Bill Waller Jr.,Governor,,R,Monroe,3 Greenwood Springs,4
3,Tate Reeves,Governor,,R,Monroe,3 Hamilton,191
3,Bill Waller Jr.,Governor,,R,Monroe,3 Hamilton,78
3,Tate Reeves,Governor,,R,Monroe,3 Lackey,135
3,Bill Waller Jr.,Governor,,R,Monroe,3 Lackey,60
3,Tate Reeves,Governor,,R,Monroe,4 Darracott,22
3,Bill Waller Jr.,Governor,,R,Monroe,4 Darracott,3
3,Tate Reeves,Governor,,R,Monroe,4 Gibson,11
3,Bill Waller Jr.,Governor,,R,Monroe,4 Gibson,1
3,Tate Reeves,Governor,,R,Monroe,4 North Aberdeen,46
3,Bill Waller Jr.,Governor,,R,Monroe,4 North Aberdeen,23
3,Tate Reeves,Governor,,R,Monroe,4 Prairie,7
3,Bill Waller Jr.,Governor,,R,Monroe,4 Prairie,1
3,Tate Reeves,Governor,,R,Monroe,4 South Aberdeen,14
3,Bill Waller Jr.,Governor,,R,Monroe,4 South Aberdeen,7
3,Tate Reeves,Governor,,R,Monroe,5 Amory Fifth,0
3,Bill Waller Jr.,Governor,,R,Monroe,5 Amory Fifth,0
4,Tate Reeves,Governor,,R,Monroe,5 Central Grove,17
4,Bill Waller Jr.,Governor,,R,Monroe,5 Central Grove,7
4,Tate Reeves,Governor,,R,Monroe,5 Nettleton,90
4,Bill Waller Jr.,Governor,,R,Monroe,5 Nettleton,33
4,Tate Reeves,Governor,,R,Monroe,5 Willis,5
4,Bill Waller Jr.,Governor,,R,Monroe,5 Willis,5
4,Tate Reeves,Governor,,R,Monroe,5 Wren,84
4,Bill Waller Jr.,Governor,,R,Monroe,5 Wren,28
4,Tate Reeves,Governor,,R,Monroe,TOTAL,1321
4,Bill Waller Jr.,Governor,,R,Monroe,TOTAL,639
