candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Winston,American Legion,3
Tate Reeves,Governor,,R,Winston,American Legion,12
Bill Waller Jr.,Governor,,R,Winston,American Legion,13
Delbert Hosemann,Lieutenant Governor,,R,Winston,American Legion,23
Shane Quick,Lieutenant Governor,,R,Winston,American Legion,4
Sam Britton,Secretary of State,,R,Winston,American Legion,12
Michael Watson,Secretary of State,,R,Winston,American Legion,15
Mark Baker,Attorney General,,R,Winston,American Legion,4
Lynn Fitch,Attorney General,,R,Winston,American Legion,15
Andy Taggart,Attorney General,,R,Winston,American Legion,9
Shad White,State Auditor,,R,Winston,American Legion,25
Eugene S. 'Buck' Clarke,State Treasurer,,R,Winston,American Legion,13
David McRae,State Treasurer,,R,Winston,American Legion,13
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston,American Legion,26
Mike Chaney,Commissioner of Insurance,,R,Winston,American Legion,28
Jenifer B Branning,State Senate,18,R,Winston,American Legion,x
Joey Hood,State House,35,R,Winston,American Legion,x
William 'Billy' Tabb,State House,35,R,Winston,American Legion,x
Loyd B. 'Rob' Roberson,State House,43,R,Winston,American Legion,x
Michael Brown,Governor,,D,Winston,American Legion,37
William Bond Compton Jr.,Governor,,D,Winston,American Legion,8
Jim Hood,Governor,,D,Winston,American Legion,311
Robert J. Ray,Governor,,D,Winston,American Legion,5
Robert Shuler Smith,Governor,,D,Winston,American Legion,10
Gregory Wash,Governor,,D,Winston,American Legion,5
Velesha P Williams,Governor,,D,Winston,American Legion,35
Albert Wilson,Governor,,D,Winston,American Legion,4
Jay Hughes,Lieutenant Governor,,D,Winston,American Legion,386
Johnny DuPree,Secretary of State,,D,Winston,American Legion,285
Maryra Hodges Hunt,Secretary of State,,D,Winston,American Legion,118
Jennifer Riley Collins,Attorney General,,D,Winston,American Legion,392
Addie Lee Green,State Treasurer,,D,Winston,American Legion,386
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston,American Legion,388
Robert E Amos,Commissioner of Insurance,,D,Winston,American Legion,387
Sampson Jackson II,State Senate,32,D,Winston,American Legion,399
Dirk T Dickson,State House,42,D,Winston,American Legion,233
Carl L Mickens,State House,42,D,Winston,American Legion,181
Michael Ted Evans,State House,45,D,Winston,American Legion,x
Robert Foster,Governor,,R,Winston,County Agent,8
Tate Reeves,Governor,,R,Winston,County Agent,18
Bill Waller Jr.,Governor,,R,Winston,County Agent,23
Delbert Hosemann,Lieutenant Governor,,R,Winston,County Agent,45
Shane Quick,Lieutenant Governor,,R,Winston,County Agent,3
Sam Britton,Secretary of State,,R,Winston,County Agent,12
Michael Watson,Secretary of State,,R,Winston,County Agent,34
Mark Baker,Attorney General,,R,Winston,County Agent,7
Lynn Fitch,Attorney General,,R,Winston,County Agent,23
Andy Taggart,Attorney General,,R,Winston,County Agent,18
Shad White,State Auditor,,R,Winston,County Agent,44
Eugene S. 'Buck' Clarke,State Treasurer,,R,Winston,County Agent,26
David McRae,State Treasurer,,R,Winston,County Agent,22
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston,County Agent,43
Mike Chaney,Commissioner of Insurance,,R,Winston,County Agent,44
Jenifer B Branning,State Senate,18,R,Winston,County Agent,0
Joey Hood,State House,35,R,Winston,County Agent,14
William 'Billy' Tabb,State House,35,R,Winston,County Agent,4
Loyd B. 'Rob' Roberson,State House,43,R,Winston,County Agent,x
Michael Brown,Governor,,D,Winston,County Agent,53
William Bond Compton Jr.,Governor,,D,Winston,County Agent,5
Jim Hood,Governor,,D,Winston,County Agent,367
Robert J. Ray,Governor,,D,Winston,County Agent,8
Robert Shuler Smith,Governor,,D,Winston,County Agent,14
Gregory Wash,Governor,,D,Winston,County Agent,6
Velesha P Williams,Governor,,D,Winston,County Agent,47
Albert Wilson,Governor,,D,Winston,County Agent,8
Jay Hughes,Lieutenant Governor,,D,Winston,County Agent,475
Johnny DuPree,Secretary of State,,D,Winston,County Agent,349
Maryra Hodges Hunt,Secretary of State,,D,Winston,County Agent,144
Jennifer Riley Collins,Attorney General,,D,Winston,County Agent,470
Addie Lee Green,State Treasurer,,D,Winston,County Agent,471
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston,County Agent,475
Robert E Amos,Commissioner of Insurance,,D,Winston,County Agent,467
Sampson Jackson II,State Senate,32,D,Winston,County Agent,480
Dirk T Dickson,State House,42,D,Winston,County Agent,225
Carl L Mickens,State House,42,D,Winston,County Agent,237
Michael Ted Evans,State House,45,D,Winston,County Agent,x
Robert Foster,Governor,,R,Winston,East Winston,13
Tate Reeves,Governor,,R,Winston,East Winston,67
Bill Waller Jr.,Governor,,R,Winston,East Winston,24
Delbert Hosemann,Lieutenant Governor,,R,Winston,East Winston,94
Shane Quick,Lieutenant Governor,,R,Winston,East Winston,10
Sam Britton,Secretary of State,,R,Winston,East Winston,26
Michael Watson,Secretary of State,,R,Winston,East Winston,76
Mark Baker,Attorney General,,R,Winston,East Winston,26
Lynn Fitch,Attorney General,,R,Winston,East Winston,45
Andy Taggart,Attorney General,,R,Winston,East Winston,32
Shad White,State Auditor,,R,Winston,East Winston,92
Eugene S. 'Buck' Clarke,State Treasurer,,R,Winston,East Winston,46
David McRae,State Treasurer,,R,Winston,East Winston,55
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston,East Winston,95
Mike Chaney,Commissioner of Insurance,,R,Winston,East Winston,95
Jenifer B Branning,State Senate,18,R,Winston,East Winston,94
Joey Hood,State House,35,R,Winston,East Winston,x
William 'Billy' Tabb,State House,35,R,Winston,East Winston,x
Loyd B. 'Rob' Roberson,State House,43,R,Winston,East Winston,x
Michael Brown,Governor,,D,Winston,East Winston,18
