page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor,,R,Desoto,Alphaba-Cockrum,155
2,Bill Waller Jr.,Governor,,R,Desoto,Alphaba-Cockrum,163
2,Chris Massey,State Senate,1,R,Desoto,Alphaba-Cockrum,143
2,Michael W McLendon,State Senate,1,R,Desoto,Alphaba-Cockrum,167
2,Tate Reeves,Governor,,R,Desoto,Baker's Chapel,110
2,Bill Waller Jr.,Governor,,R,Desoto,Baker's Chapel,155
2,Chris Massey,State Senate,1,R,Desoto,Baker's Chapel,119
2,Michael W McLendon,State Senate,1,R,Desoto,Baker's Chapel,135
2,Tate Reeves,Governor,,R,Desoto,Bridgetown,344
2,Bill Waller Jr.,Governor,,R,Desoto,Bridgetown,274
2,Chris Massey,State Senate,1,R,Desoto,Bridgetown,316
2,Michael W McLendon,State Senate,1,R,Desoto,Bridgetown,291
2,Tate Reeves,Governor,,R,Desoto,Colonial Hills,144
2,Bill Waller Jr.,Governor,,R,Desoto,Colonial Hills,91
2,Chris Massey,State Senate,1,R,Desoto,Colonial Hills,X
2,Michael W McLendon,State Senate,1,R,Desoto,Colonial Hills,X
2,Tate Reeves,Governor,,R,Desoto,Cumberland,144
2,Bill Waller Jr.,Governor,,R,Desoto,Cumberland,65
2,Chris Massey,State Senate,1,R,Desoto,Cumberland,X
2,Michael W McLendon,State Senate,1,R,Desoto,Cumberland,X
2,Tate Reeves,Governor,,R,Desoto,Desoto Central,256
2,Bill Waller Jr.,Governor,,R,Desoto,Desoto Central,262
2,Chris Massey,State Senate,1,R,Desoto,Desoto Central,326
2,Michael W McLendon,State Senate,1,R,Desoto,Desoto Central,171
2,Tate Reeves,Governor,,R,Desoto,Elmore,242
2,Bill Waller Jr.,Governor,,R,Desoto,Elmore,207
2,Chris Massey,State Senate,1,R,Desoto,Elmore,121
2,Michael W McLendon,State Senate,1,R,Desoto,Elmore,76
2,Tate Reeves,Governor,,R,Desoto,Eudora,235
2,Bill Waller Jr.,Governor,,R,Desoto,Eudora,153
2,Chris Massey,State Senate,1,R,Desoto,Eudora,233
