page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor,,R,Lowndes,Airbase,170
2,Bill Waller Jr.,Governor,,R,Lowndes,Airbase,43
2,Tate Reeves,Governor,,R,Lowndes,Artesia,15
2,Bill Waller Jr.,Governor,,R,Lowndes,Artesia,9
2,Tate Reeves,Governor,,R,Lowndes,Brandon,296
2,Bill Waller Jr.,Governor,,R,Lowndes,Brandon,190
2,Tate Reeves,Governor,,R,Lowndes,Caledonia,815
2,Bill Waller Jr.,Governor,,R,Lowndes,Caledonia,282
2,Tate Reeves,Governor,,R,Lowndes,Coleman,0
2,Bill Waller Jr.,Governor,,R,Lowndes,Coleman,3
2,Tate Reeves,Governor,,R,Lowndes,Crawford,53
2,Bill Waller Jr.,Governor,,R,Lowndes,Crawford,25
2,Tate Reeves,Governor,,R,Lowndes,East Columbus Gym,235
2,Bill Waller Jr.,Governor,,R,Lowndes,East Columbus Gym,107
2,Tate Reeves,Governor,,R,Lowndes,Fifteenth Street Church,22
2,Bill Waller Jr.,Governor,,R,Lowndes,Fifteenth Street Church,33
2,Tate Reeves,Governor,,R,Lowndes,First Assembly,613
2,Bill Waller Jr.,Governor,,R,Lowndes,First Assembly,504
2,Tate Reeves,Governor,,R,Lowndes,Hunt,7
2,Bill Waller Jr.,Governor,,R,Lowndes,Hunt,4
2,Tate Reeves,Governor,,R,Lowndes,Immanuel,176
2,Bill Waller Jr.,Governor,,R,Lowndes,Immanuel,59
3,Tate Reeves,Governor,,R,Lowndes,New Hope,1077
3,Bill Waller Jr.,Governor,,R,Lowndes,New Hope,521
3,Tate Reeves,Governor,,R,Lowndes,Plum Grove,2
3,Bill Waller Jr.,Governor,,R,Lowndes,Plum Grove,6
3,Tate Reeves,Governor,,R,Lowndes,Rural Hill,489
3,Bill Waller Jr.,Governor,,R,Lowndes,Rural Hill,177
3,Tate Reeves,Governor,,R,Lowndes,Southside Church,127
3,Bill Waller Jr.,Governor,,R,Lowndes,Southside Church,64
3,Tate Reeves,Governor,,R,Lowndes,Steens,174
3,Bill Waller Jr.,Governor,,R,Lowndes,Steens,64
3,Tate Reeves,Governor,,R,Lowndes,Townsend Park,13
3,Bill Waller Jr.,Governor,,R,Lowndes,Townsend Park,25
3,Tate Reeves,Governor,,R,Lowndes,Trinity,99
3,Bill Waller Jr.,Governor,,R,Lowndes,Trinity,26
3,Tate Reeves,Governor,,R,Lowndes,University,86
3,Bill Waller Jr.,Governor,,R,Lowndes,University,145
3,Tate Reeves,Governor,,R,Lowndes,West Lowndes,278
3,Bill Waller Jr.,Governor,,R,Lowndes,West Lowndes,129
3,Tate Reeves,Governor,,R,Lowndes,TOTAL,4747
3,Bill Waller Jr.,Governor,,R,Lowndes,TOTAL,2413
