candidate,office,district,party,county,precinct,votes
Bobby E Dailey,State House,10,D,Lafayette,Airport Grocery,91
Brady Williamson,State House,10,R,Lafayette,Airport Grocery,280
Josh Hawkins,State House,10,IND,Lafayette,Airport Grocery,46
Jim Hood,Governor,,D,Lafayette,Anchor-Taylor 4,92
Tate Reeves,Governor,,R,Lafayette,Anchor-Taylor 4,306
Bob Hickingbottom,Governor,,C,Lafayette,Anchor-Taylor 4,3
David R Singletary,Governor,,IND,Lafayette,Anchor-Taylor 4,5
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Anchor-Taylor 4,281
Jay Hughes,Lieutenant Governor,,D,Lafayette,Anchor-Taylor 4,121
Johnny DuPree,Secretary of State,,D,Lafayette,Anchor-Taylor 4,77
Michael Watson,Secretary of State,,R,Lafayette,Anchor-Taylor 4,315
Jennifer Riley Collins,Attorney General,,D,Lafayette,Anchor-Taylor 4,81
Lynn Fitch,Attorney General,,R,Lafayette,Anchor-Taylor 4,317
Shad White,State Auditor,,R,Lafayette,Anchor-Taylor 4,360
Addie Lee Green,State Treasurer,,D,Lafayette,Anchor-Taylor 4,64
David McRae,State Treasurer,,R,Lafayette,Anchor-Taylor 4,329
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Anchor-Taylor 4,84
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Anchor-Taylor 4,315
Nicole Akins Boyd,State Senate,9,R,Lafayette,Anchor-Taylor 4,329
Kevin W Frye,State Senate,9,D,Lafayette,Anchor-Taylor 4,77
Bobby E Dailey,State House,10,D,Lafayette,Anchor-Taylor 4,57
Brady Williamson,State House,10,R,Lafayette,Anchor-Taylor 4,314
Josh Hawkins,State House,10,IND,Lafayette,Anchor-Taylor 4,30
Jim Hood,Governor,,D,Lafayette,Burgess,121
Tate Reeves,Governor,,R,Lafayette,Burgess,227
Bob Hickingbottom,Governor,,C,Lafayette,Burgess,0
David R Singletary,Governor,,IND,Lafayette,Burgess,2
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Burgess,209
Jay Hughes,Lieutenant Governor,,D,Lafayette,Burgess,138
Johnny DuPree,Secretary of State,,D,Lafayette,Burgess,102
Michael Watson,Secretary of State,,R,Lafayette,Burgess,240
Jennifer Riley Collins,Attorney General,,D,Lafayette,Burgess,95
Lynn Fitch,Attorney General,,R,Lafayette,Burgess,248
Shad White,State Auditor,,R,Lafayette,Burgess,292
Addie Lee Green,State Treasurer,,D,Lafayette,Burgess,86
David McRae,State Treasurer,,R,Lafayette,Burgess,255
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Burgess,88
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Burgess,254
Nicole Akins Boyd,State Senate,9,R,Lafayette,Burgess,256
Kevin W Frye,State Senate,9,D,Lafayette,Burgess,90
Bobby E Dailey,State House,10,D,Lafayette,Burgess,75
Brady Williamson,State House,10,R,Lafayette,Burgess,226
Josh Hawkins,State House,10,IND,Lafayette,Burgess,43
Jim Hood,Governor,,D,Lafayette,College Hill,645
Tate Reeves,Governor,,R,Lafayette,College Hill,606
Bob Hickingbottom,Governor,,C,Lafayette,College Hill,3
David R Singletary,Governor,,IND,Lafayette,College Hill,14
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,College Hill,602
Jay Hughes,Lieutenant Governor,,D,Lafayette,College Hill,662
Johnny DuPree,Secretary of State,,D,Lafayette,College Hill,540
Michael Watson,Secretary of State,,R,Lafayette,College Hill,702
Jennifer Riley Collins,Attorney General,,D,Lafayette,College Hill,536
Lynn Fitch,Attorney General,,R,Lafayette,College Hill,722
Shad White,State Auditor,,R,Lafayette,College Hill,941
Addie Lee Green,State Treasurer,,D,Lafayette,College Hill,503
David McRae,State Treasurer,,R,Lafayette,College Hill,749
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,College Hill,511
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,College Hill,736
Nicole Akins Boyd,State Senate,9,R,Lafayette,College Hill,693
Kevin W Frye,State Senate,9,D,Lafayette,College Hill,572
Bobby E Dailey,State House,10,D,Lafayette,College Hill,465
Brady Williamson,State House,10,R,Lafayette,College Hill,708
Josh Hawkins,State House,10,IND,Lafayette,College Hill,86
Jim Hood,Governor,,D,Lafayette,Denmark-Laf Springs-Pine Bluff,98
Tate Reeves,Governor,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,319
Bob Hickingbottom,Governor,,C,Lafayette,Denmark-Laf Springs-Pine Bluff,3
David R Singletary,Governor,,IND,Lafayette,Denmark-Laf Springs-Pine Bluff,1
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,297
Jay Hughes,Lieutenant Governor,,D,Lafayette,Denmark-Laf Springs-Pine Bluff,123
Johnny DuPree,Secretary of State,,D,Lafayette,Denmark-Laf Springs-Pine Bluff,75
Michael Watson,Secretary of State,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,333
Jennifer Riley Collins,Attorney General,,D,Lafayette,Denmark-Laf Springs-Pine Bluff,68
Lynn Fitch,Attorney General,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,342
Shad White,State Auditor,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,382
Addie Lee Green,State Treasurer,,D,Lafayette,Denmark-Laf Springs-Pine Bluff,64
David McRae,State Treasurer,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,346
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Denmark-Laf Springs-Pine Bluff,70
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,344
Nicole Akins Boyd,State Senate,9,R,Lafayette,Denmark-Laf Springs-Pine Bluff,344
Kevin W Frye,State Senate,9,D,Lafayette,Denmark-Laf Springs-Pine Bluff,77
Pamela J Denham,State House,13,D,Lafayette,Denmark-Laf Springs-Pine Bluff,72
Steve Massengill,State House,13,R,Lafayette,Denmark-Laf Springs-Pine Bluff,340
Jim Hood,Governor,,D,Lafayette,Harmontown,48
Tate Reeves,Governor,,R,Lafayette,Harmontown,253
Bob Hickingbottom,Governor,,C,Lafayette,Harmontown,3
David R Singletary,Governor,,IND,Lafayette,Harmontown,5
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Harmontown,246
Jay Hughes,Lieutenant Governor,,D,Lafayette,Harmontown,53
Johnny DuPree,Secretary of State,,D,Lafayette,Harmontown,50
Michael Watson,Secretary of State,,R,Lafayette,Harmontown,243
Jennifer Riley Collins,Attorney General,,D,Lafayette,Harmontown,56
Lynn Fitch,Attorney General,,R,Lafayette,Harmontown,249
Shad White,State Auditor,,R,Lafayette,Harmontown,272
Addie Lee Green,State Treasurer,,D,Lafayette,Harmontown,36
David McRae,State Treasurer,,R,Lafayette,Harmontown,257
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Harmontown,52
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Harmontown,244
Nicole Akins Boyd,State Senate,9,R,Lafayette,Harmontown,247
Kevin W Frye,State Senate,9,D,Lafayette,Harmontown,49
Trey Lamar,State House,8,R,Lafayette,Harmontown,274
Jim Hood,Governor,,D,Lafayette,Oxford 1,1050
Tate Reeves,Governor,,R,Lafayette,Oxford 1,919
Bob Hickingbottom,Governor,,C,Lafayette,Oxford 1,8
David R Singletary,Governor,,IND,Lafayette,Oxford 1,21
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Oxford 1,965
Jay Hughes,Lieutenant Governor,,D,Lafayette,Oxford 1,1046
Johnny DuPree,Secretary of State,,D,Lafayette,Oxford 1,776
Michael Watson,Secretary of State,,R,Lafayette,Oxford 1,1170
Jennifer Riley Collins,Attorney General,,D,Lafayette,Oxford 1,768
Lynn Fitch,Attorney General,,R,Lafayette,Oxford 1,1213
Shad White,State Auditor,,R,Lafayette,Oxford 1,1543
Addie Lee Green,State Treasurer,,D,Lafayette,Oxford 1,705
David McRae,State Treasurer,,R,Lafayette,Oxford 1,1243
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Oxford 1,778
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Oxford 1,1168
Nicole Akins Boyd,State Senate,9,R,Lafayette,Oxford 1,1113
Kevin W Frye,State Senate,9,D,Lafayette,Oxford 1,888
Clay Deweese,State House,12,R,Lafayette,Oxford 1,564
Tiffany Kilpatrick,State House,12,D,Lafayette,Oxford 1,390
Pamela J Denham,State House,13,D,Lafayette,Oxford 1,383
Steve Massengill,State House,13,R,Lafayette,Oxford 1,638
Jim Hood,Governor,,D,Lafayette,Oxford 2,2092
Tate Reeves,Governor,,R,Lafayette,Oxford 2,1338
Bob Hickingbottom,Governor,,C,Lafayette,Oxford 2,10
David R Singletary,Governor,,IND,Lafayette,Oxford 2,33
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Oxford 2,1454
Jay Hughes,Lieutenant Governor,,D,Lafayette,Oxford 2,2014
Johnny DuPree,Secretary of State,,D,Lafayette,Oxford 2,1623
Michael Watson,Secretary of State,,R,Lafayette,Oxford 2,1749
Jennifer Riley Collins,Attorney General,,D,Lafayette,Oxford 2,1622
Lynn Fitch,Attorney General,,R,Lafayette,Oxford 2,1797
Shad White,State Auditor,,R,Lafayette,Oxford 2,2526
Addie Lee Green,State Treasurer,,D,Lafayette,Oxford 2,1527
David McRae,State Treasurer,,R,Lafayette,Oxford 2,1860
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Oxford 2,1608
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Oxford 2,1749
Nicole Akins Boyd,State Senate,9,R,Lafayette,Oxford 2,1786
Kevin W Frye,State Senate,9,D,Lafayette,Oxford 2,1667
Clay Deweese,State House,12,R,Lafayette,Oxford 2,815
Tiffany Kilpatrick,State House,12,D,Lafayette,Oxford 2,757
Pamela J Denham,State House,13,D,Lafayette,Oxford 2,848
Steve Massengill,State House,13,R,Lafayette,Oxford 2,983
Jim Hood,Governor,,D,Lafayette,Oxford 3,955
Tate Reeves,Governor,,R,Lafayette,Oxford 3,511
Bob Hickingbottom,Governor,,C,Lafayette,Oxford 3,5
David R Singletary,Governor,,IND,Lafayette,Oxford 3,16
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Oxford 3,545
Jay Hughes,Lieutenant Governor,,D,Lafayette,Oxford 3,934
Johnny DuPree,Secretary of State,,D,Lafayette,Oxford 3,811
Michael Watson,Secretary of State,,R,Lafayette,Oxford 3,643
Jennifer Riley Collins,Attorney General,,D,Lafayette,Oxford 3,812
Lynn Fitch,Attorney General,,R,Lafayette,Oxford 3,656
Shad White,State Auditor,,R,Lafayette,Oxford 3,1001
Addie Lee Green,State Treasurer,,D,Lafayette,Oxford 3,791
David McRae,State Treasurer,,R,Lafayette,Oxford 3,670
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Oxford 3,799
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Oxford 3,652
Nicole Akins Boyd,State Senate,9,R,Lafayette,Oxford 3,650
Kevin W Frye,State Senate,9,D,Lafayette,Oxford 3,830
Bobby E Dailey,State House,10,D,Lafayette,Oxford 3,10
Brady Williamson,State House,10,R,Lafayette,Oxford 3,37
Josh Hawkins,State House,10,IND,Lafayette,Oxford 3,3
Clay Deweese,State House,12,R,Lafayette,Oxford 3,633
Tiffany Kilpatrick,State House,12,D,Lafayette,Oxford 3,793
Jim Hood,Governor,,D,Lafayette,Oxford 4,1147
Tate Reeves,Governor,,R,Lafayette,Oxford 4,802
Bob Hickingbottom,Governor,,C,Lafayette,Oxford 4,5
David R Singletary,Governor,,IND,Lafayette,Oxford 4,14
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Oxford 4,836
Jay Hughes,Lieutenant Governor,,D,Lafayette,Oxford 4,1139
Johnny DuPree,Secretary of State,,D,Lafayette,Oxford 4,907
Michael Watson,Secretary of State,,R,Lafayette,Oxford 4,1021
Jennifer Riley Collins,Attorney General,,D,Lafayette,Oxford 4,908
Lynn Fitch,Attorney General,,R,Lafayette,Oxford 4,1050
Shad White,State Auditor,,R,Lafayette,Oxford 4,1462
Addie Lee Green,State Treasurer,,D,Lafayette,Oxford 4,860
David McRae,State Treasurer,,R,Lafayette,Oxford 4,1067
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Oxford 4,901
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Oxford 4,1016
Nicole Akins Boyd,State Senate,9,R,Lafayette,Oxford 4,982
Kevin W Frye,State Senate,9,D,Lafayette,Oxford 4,984
Bobby E Dailey,State House,10,D,Lafayette,Oxford 4,288
Brady Williamson,State House,10,R,Lafayette,Oxford 4,311
Josh Hawkins,State House,10,IND,Lafayette,Oxford 4,52
Clay Deweese,State House,12,R,Lafayette,Oxford 4,681
Tiffany Kilpatrick,State House,12,D,Lafayette,Oxford 4,586
Pamela J Denham,State House,13,D,Lafayette,Oxford 4,9
Steve Massengill,State House,13,R,Lafayette,Oxford 4,17
Jim Hood,Governor,,D,Lafayette,Oxford 5,578
Tate Reeves,Governor,,R,Lafayette,Oxford 5,321
Bob Hickingbottom,Governor,,C,Lafayette,Oxford 5,3
David R Singletary,Governor,,IND,Lafayette,Oxford 5,8
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Oxford 5,365
Jay Hughes,Lieutenant Governor,,D,Lafayette,Oxford 5,547
Johnny DuPree,Secretary of State,,D,Lafayette,Oxford 5,456
Michael Watson,Secretary of State,,R,Lafayette,Oxford 5,440
Jennifer Riley Collins,Attorney General,,D,Lafayette,Oxford 5,442
Lynn Fitch,Attorney General,,R,Lafayette,Oxford 5,469
Shad White,State Auditor,,R,Lafayette,Oxford 5,695
Addie Lee Green,State Treasurer,,D,Lafayette,Oxford 5,432
David McRae,State Treasurer,,R,Lafayette,Oxford 5,463
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Oxford 5,456
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Oxford 5,436
Nicole Akins Boyd,State Senate,9,R,Lafayette,Oxford 5,440
Kevin W Frye,State Senate,9,D,Lafayette,Oxford 5,468
Bobby E Dailey,State House,10,D,Lafayette,Oxford 5,27
Brady Williamson,State House,10,R,Lafayette,Oxford 5,30
Josh Hawkins,State House,10,IND,Lafayette,Oxford 5,7
Clay Deweese,State House,12,R,Lafayette,Oxford 5,381
Tiffany Kilpatrick,State House,12,D,Lafayette,Oxford 5,394
Pamela J Denham,State House,13,D,Lafayette,Oxford 5,29
Steve Massengill,State House,13,R,Lafayette,Oxford 5,39
Jim Hood,Governor,,D,Lafayette,Paris,25
Tate Reeves,Governor,,R,Lafayette,Paris,179
Bob Hickingbottom,Governor,,C,Lafayette,Paris,0
David R Singletary,Governor,,IND,Lafayette,Paris,3
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Paris,170
Jay Hughes,Lieutenant Governor,,D,Lafayette,Paris,36
Johnny DuPree,Secretary of State,,D,Lafayette,Paris,23
Michael Watson,Secretary of State,,R,Lafayette,Paris,179
Jennifer Riley Collins,Attorney General,,D,Lafayette,Paris,25
Lynn Fitch,Attorney General,,R,Lafayette,Paris,181
Shad White,State Auditor,,R,Lafayette,Paris,188
Addie Lee Green,State Treasurer,,D,Lafayette,Paris,17
David McRae,State Treasurer,,R,Lafayette,Paris,187
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Paris,19
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Paris,185
Nicole Akins Boyd,State Senate,9,R,Lafayette,Paris,186
Kevin W Frye,State Senate,9,D,Lafayette,Paris,20
Charles Jim Beckett,State House,23,R,Lafayette,Paris,185
Jim Hood,Governor,,D,Lafayette,Philadelphia,79
Tate Reeves,Governor,,R,Lafayette,Philadelphia,92
Bob Hickingbottom,Governor,,C,Lafayette,Philadelphia,1
David R Singletary,Governor,,IND,Lafayette,Philadelphia,2
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Philadelphia,87
Jay Hughes,Lieutenant Governor,,D,Lafayette,Philadelphia,85
Johnny DuPree,Secretary of State,,D,Lafayette,Philadelphia,78
Michael Watson,Secretary of State,,R,Lafayette,Philadelphia,88
Jennifer Riley Collins,Attorney General,,D,Lafayette,Philadelphia,75
Lynn Fitch,Attorney General,,R,Lafayette,Philadelphia,98
Shad White,State Auditor,,R,Lafayette,Philadelphia,121
Addie Lee Green,State Treasurer,,D,Lafayette,Philadelphia,66
David McRae,State Treasurer,,R,Lafayette,Philadelphia,100
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Philadelphia,71
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Philadelphia,95
Nicole Akins Boyd,State Senate,9,R,Lafayette,Philadelphia,103
Kevin W Frye,State Senate,9,D,Lafayette,Philadelphia,66
Pamela J Denham,State House,13,D,Lafayette,Philadelphia,74
Steve Massengill,State House,13,R,Lafayette,Philadelphia,90
Jim Hood,Governor,,D,Lafayette,Taylor 3,319
Tate Reeves,Governor,,R,Lafayette,Taylor 3,104
Bob Hickingbottom,Governor,,C,Lafayette,Taylor 3,4
David R Singletary,Governor,,IND,Lafayette,Taylor 3,5
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Taylor 3,117
Jay Hughes,Lieutenant Governor,,D,Lafayette,Taylor 3,305
Johnny DuPree,Secretary of State,,D,Lafayette,Taylor 3,273
Michael Watson,Secretary of State,,R,Lafayette,Taylor 3,141
Jennifer Riley Collins,Attorney General,,D,Lafayette,Taylor 3,284
Lynn Fitch,Attorney General,,R,Lafayette,Taylor 3,143
Shad White,State Auditor,,R,Lafayette,Taylor 3,256
Addie Lee Green,State Treasurer,,D,Lafayette,Taylor 3,264
David McRae,State Treasurer,,R,Lafayette,Taylor 3,151
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Taylor 3,275
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Taylor 3,139
Nicole Akins Boyd,State Senate,9,R,Lafayette,Taylor 3,134
Kevin W Frye,State Senate,9,D,Lafayette,Taylor 3,292
Bobby E Dailey,State House,10,D,Lafayette,Taylor 3,251
Brady Williamson,State House,10,R,Lafayette,Taylor 3,141
Josh Hawkins,State House,10,IND,Lafayette,Taylor 3,31
Jim Hood,Governor,,D,Lafayette,Tula,66
Tate Reeves,Governor,,R,Lafayette,Tula,175
Bob Hickingbottom,Governor,,C,Lafayette,Tula,0
David R Singletary,Governor,,IND,Lafayette,Tula,2
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Tula,169
Jay Hughes,Lieutenant Governor,,D,Lafayette,Tula,75
Johnny DuPree,Secretary of State,,D,Lafayette,Tula,45
Michael Watson,Secretary of State,,R,Lafayette,Tula,194
Jennifer Riley Collins,Attorney General,,D,Lafayette,Tula,46
Lynn Fitch,Attorney General,,R,Lafayette,Tula,195
Shad White,State Auditor,,R,Lafayette,Tula,215
Addie Lee Green,State Treasurer,,D,Lafayette,Tula,36
David McRae,State Treasurer,,R,Lafayette,Tula,204
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Tula,44
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Tula,197
Nicole Akins Boyd,State Senate,9,R,Lafayette,Tula,196
Kevin W Frye,State Senate,9,D,Lafayette,Tula,47
Pamela J Denham,State House,13,D,Lafayette,Tula,27
Steve Massengill,State House,13,R,Lafayette,Tula,119
Charles Jim Beckett,State House,23,R,Lafayette,Tula,82
Jim Hood,Governor,,D,Lafayette,Union West 4,90
Tate Reeves,Governor,,R,Lafayette,Union West 4,122
Bob Hickingbottom,Governor,,C,Lafayette,Union West 4,1
David R Singletary,Governor,,IND,Lafayette,Union West 4,4
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Union West 4,131
Jay Hughes,Lieutenant Governor,,D,Lafayette,Union West 4,88
Johnny DuPree,Secretary of State,,D,Lafayette,Union West 4,76
Michael Watson,Secretary of State,,R,Lafayette,Union West 4,140
Jennifer Riley Collins,Attorney General,,D,Lafayette,Union West 4,75
Lynn Fitch,Attorney General,,R,Lafayette,Union West 4,143
Shad White,State Auditor,,R,Lafayette,Union West 4,177
Addie Lee Green,State Treasurer,,D,Lafayette,Union West 4,68
David McRae,State Treasurer,,R,Lafayette,Union West 4,150
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Union West 4,72
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Union West 4,145
Nicole Akins Boyd,State Senate,9,R,Lafayette,Union West 4,146
Kevin W Frye,State Senate,9,D,Lafayette,Union West 4,72
Bobby E Dailey,State House,10,D,Lafayette,Union West 4,64
Brady Williamson,State House,10,R,Lafayette,Union West 4,125
Josh Hawkins,State House,10,IND,Lafayette,Union West 4,26
Jim Hood,Governor,,D,Lafayette,Yocona Community,140
Tate Reeves,Governor,,R,Lafayette,Yocona Community,316
Bob Hickingbottom,Governor,,C,Lafayette,Yocona Community,2
David R Singletary,Governor,,IND,Lafayette,Yocona Community,4
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,Yocona Community,300
Jay Hughes,Lieutenant Governor,,D,Lafayette,Yocona Community,158
Johnny DuPree,Secretary of State,,D,Lafayette,Yocona Community,95
Michael Watson,Secretary of State,,R,Lafayette,Yocona Community,358
Jennifer Riley Collins,Attorney General,,D,Lafayette,Yocona Community,95
Lynn Fitch,Attorney General,,R,Lafayette,Yocona Community,361
Shad White,State Auditor,,R,Lafayette,Yocona Community,418
Addie Lee Green,State Treasurer,,D,Lafayette,Yocona Community,70
David McRae,State Treasurer,,R,Lafayette,Yocona Community,380
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,Yocona Community,86
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,Yocona Community,363
Nicole Akins Boyd,State Senate,9,R,Lafayette,Yocona Community,328
Kevin W Frye,State Senate,9,D,Lafayette,Yocona Community,131
Pamela J Denham,State House,13,D,Lafayette,Yocona Community,83
Steve Massengill,State House,13,R,Lafayette,Yocona Community,365
Jim Hood,Governor,,D,Lafayette,TOTAL,8162
Tate Reeves,Governor,,R,Lafayette,TOTAL,7122
Bob Hickingbottom,Governor,,C,Lafayette,TOTAL,56
David R Singletary,Governor,,IND,Lafayette,TOTAL,151
Delbert Hosemann,Lieutenant Governor,,R,Lafayette,TOTAL,7318
Jay Hughes,Lieutenant Governor,,D,Lafayette,TOTAL,8122
Johnny DuPree,Secretary of State,,D,Lafayette,TOTAL,6526
Michael Watson,Secretary of State,,R,Lafayette,TOTAL,8559
Jennifer Riley Collins,Attorney General,,D,Lafayette,TOTAL,6535
Lynn Fitch,Attorney General,,R,Lafayette,TOTAL,8783
Shad White,State Auditor,,R,Lafayette,TOTAL,11656
Addie Lee Green,State Treasurer,,D,Lafayette,TOTAL,6096
David McRae,State Treasurer,,R,Lafayette,TOTAL,9034
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lafayette,TOTAL,6429
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lafayette,TOTAL,8651
Nicole Akins Boyd,State Senate,9,R,Lafayette,TOTAL,8557
Kevin W Frye,State Senate,9,D,Lafayette,TOTAL,6855
John Faulkner,State House,5,D,Lafayette,TOTAL,419
Trey Lamar,State House,8,R,Lafayette,TOTAL,274
Bobby E Dailey,State House,10,D,Lafayette,TOTAL,1328
Brady Williamson,State House,10,R,Lafayette,TOTAL,2172
Josh Hawkins,State House,10,IND,Lafayette,TOTAL,324
Clay Deweese,State House,12,R,Lafayette,TOTAL,3074
Tiffany Kilpatrick,State House,12,D,Lafayette,TOTAL,2920
Pamela J Denham,State House,13,D,Lafayette,TOTAL,1568
Steve Massengill,State House,13,R,Lafayette,TOTAL,2810
Charles Jim Beckett,State House,23,R,Lafayette,TOTAL,267
Robert E. Amos,Commissioner of Insurance,,D,Lafayette,Abbeville,409
Mike Chaney,Commissioner of Insurance,,R,Lafayette,Abbeville,318
Robert E. Amos,Commissioner of Insurance,,D,Lafayette,Airport Grocery,101
Mike Chaney,Commissioner of Insurance,,R,Lafayette,Airport Grocery,311
Robert E. Amos,Commissioner of Insurance,,D,Lafayette,Anchor-Taylor 4,59
Mike Chaney,Commissioner of Insurance,,R,Lafayette,Anchor-Taylor 4,338
Robert E. Amos,Commissioner of Insurance,,D,Lafayette,Burgess,85
Mike Chaney,Commissioner of Insurance,,R,Lafayette,Burgess,256
Robert E. Amos,Commissioner of Insurance,,D,Lafayette,College Hill,490
Mike Chaney,Commissioner of Insurance,,R,Lafayette,College Hill,757
Robert E. Amos,Commissioner of Insurance,,D,Lafayette,Denmark-Laf Springs-Pine Bluff,61
Mike Chaney,Commissioner of Insurance,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,354
Robert E. Amos,Commissioner of Insurance,,D,Lafayette,Harmontown,34
Mike Chaney,Commissioner of Insurance,,R,Lafayette,Harmontown,263
Robert E. Amos,Commissioner of Insurance,,D,Lafayette,Oxford 1,684
Mike Chaney,Commissioner of Insurance,,R,Lafayette,Oxford 1,1269
