candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Adams,"Dist. 1, Bellemont Precinct",480
Tate Reeves,Governor,,R,Adams,"Dist. 1, Bellemont Precinct",772
Bob Hickingbottom,Governor,,C,Adams,"Dist. 1, Bellemont Precinct",3
David R Singletary,Governor,,IND,Adams,"Dist. 1, Bellemont Precinct",8
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 1, Bellemont Precinct",872
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 1, Bellemont Precinct",379
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 1, Bellemont Precinct",419
Michael Watson,Secretary of State,,R,Adams,"Dist. 1, Bellemont Precinct",816
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 1, Bellemont Precinct",417
Lynn Fitch,Attorney General,,R,Adams,"Dist. 1, Bellemont Precinct",842
Shad White,State Auditor,,R,Adams,"Dist. 1, Bellemont Precinct",934
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 1, Bellemont Precinct",365
David McRae,State Treasurer,,R,Adams,"Dist. 1, Bellemont Precinct",883
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 1, Bellemont Precinct",405
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 1, Bellemont Precinct",830
William E Godfrey,State Senate,37,D,Adams,"Dist. 1, Bellemont Precinct",573
Melanie  Sojourner,State Senate,37,R,Adams,"Dist. 1, Bellemont Precinct",681
Tammy Witherspoon,State Senate,38,D,Adams,"Dist. 1, Bellemont Precinct",X
Robert L Johnson III,State House,94,D,Adams,"Dist. 1, Bellemont Precinct",48
Aisha A Sanders,State House,96,D,Adams,"Dist. 1, Bellemont Precinct",188
Angela Cockerham,State House,96,IND,Adams,"Dist. 1, Bellemont Precinct",107
Sam C Mims V,State House,97,R,Adams,"Dist. 1, Bellemont Precinct",711
Ben Thompson,State House,97,D,Adams,"Dist. 1, Bellemont Precinct",165
Jim Hood,Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",407
Tate Reeves,Governor,,R,Adams,"Dist. 1, By-Pass Fire Precinct",165
Bob Hickingbottom,Governor,,C,Adams,"Dist. 1, By-Pass Fire Precinct",1
David R Singletary,Governor,,IND,Adams,"Dist. 1, By-Pass Fire Precinct",7
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 1, By-Pass Fire Precinct",177
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 1, By-Pass Fire Precinct",388
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 1, By-Pass Fire Precinct",386
Michael Watson,Secretary of State,,R,Adams,"Dist. 1, By-Pass Fire Precinct",167
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 1, By-Pass Fire Precinct",400
Lynn Fitch,Attorney General,,R,Adams,"Dist. 1, By-Pass Fire Precinct",170
Shad White,State Auditor,,R,Adams,"Dist. 1, By-Pass Fire Precinct",262
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 1, By-Pass Fire Precinct",383
David McRae,State Treasurer,,R,Adams,"Dist. 1, By-Pass Fire Precinct",181
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 1, By-Pass Fire Precinct",383
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 1, By-Pass Fire Precinct",172
William E Godfrey,State Senate,37,D,Adams,"Dist. 1, By-Pass Fire Precinct",X
Melanie  Sojourner,State Senate,37,R,Adams,"Dist. 1, By-Pass Fire Precinct",X
Tammy Witherspoon,State Senate,38,D,Adams,"Dist. 1, By-Pass Fire Precinct",434
Robert L Johnson III,State House,94,D,Adams,"Dist. 1, By-Pass Fire Precinct",X
Aisha A Sanders,State House,96,D,Adams,"Dist. 1, By-Pass Fire Precinct",356
Angela Cockerham,State House,96,IND,Adams,"Dist. 1, By-Pass Fire Precinct",207
Sam C Mims V,State House,97,R,Adams,"Dist. 1, By-Pass Fire Precinct",X
Ben Thompson,State House,97,D,Adams,"Dist. 1, By-Pass Fire Precinct",X
Jim Hood,Governor,,D,Adams,Dist. 1 Courthouse Precinct,203
Tate Reeves,Governor,,R,Adams,Dist. 1 Courthouse Precinct,268
Bob Hickingbottom,Governor,,C,Adams,Dist. 1 Courthouse Precinct,3
David R Singletary,Governor,,IND,Adams,Dist. 1 Courthouse Precinct,3
Delbert Hosemann,Lieutenant Governor,,R,Adams,Dist. 1 Courthouse Precinct,337
Jay Hughes,Lieutenant Governor,,D,Adams,Dist. 1 Courthouse Precinct,141
Johnny DuPree,Secretary of State,,D,Adams,Dist. 1 Courthouse Precinct,150
Michael Watson,Secretary of State,,R,Adams,Dist. 1 Courthouse Precinct,321
Jennifer Riley Collins,Attorney General,,D,Adams,Dist. 1 Courthouse Precinct,138
Lynn Fitch,Attorney General,,R,Adams,Dist. 1 Courthouse Precinct,342
Shad White,State Auditor,,R,Adams,Dist. 1 Courthouse Precinct,379
Addie Lee Green,State Treasurer,,D,Adams,Dist. 1 Courthouse Precinct,117
David McRae,State Treasurer,,R,Adams,Dist. 1 Courthouse Precinct,355
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,Dist. 1 Courthouse Precinct,152
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,Dist. 1 Courthouse Precinct,319
William E Godfrey,State Senate,37,D,Adams,Dist. 1 Courthouse Precinct,266
Melanie  Sojourner,State Senate,37,R,Adams,Dist. 1 Courthouse Precinct,212
Tammy Witherspoon,State Senate,38,D,Adams,Dist. 1 Courthouse Precinct,X
Robert L Johnson III,State House,94,D,Adams,Dist. 1 Courthouse Precinct,0
Aisha A Sanders,State House,96,D,Adams,Dist. 1 Courthouse Precinct,X
Angela Cockerham,State House,96,IND,Adams,Dist. 1 Courthouse Precinct,X
Sam C Mims V,State House,97,R,Adams,Dist. 1 Courthouse Precinct,356
Ben Thompson,State House,97,D,Adams,Dist. 1 Courthouse Precinct,118
Jim Hood,Governor,,D,Adams,"Dist. 2, Beau Pre Precinct",266
Tate Reeves,Governor,,R,Adams,"Dist. 2, Beau Pre Precinct",379
Bob Hickingbottom,Governor,,C,Adams,"Dist. 2, Beau Pre Precinct",3
David R Singletary,Governor,,IND,Adams,"Dist. 2, Beau Pre Precinct",3
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 2, Beau Pre Precinct",418
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 2, Beau Pre Precinct",225
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 2, Beau Pre Precinct",232
Michael Watson,Secretary of State,,R,Adams,"Dist. 2, Beau Pre Precinct",403
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 2, Beau Pre Precinct",239
Lynn Fitch,Attorney General,,R,Adams,"Dist. 2, Beau Pre Precinct",403
Shad White,State Auditor,,R,Adams,"Dist. 2, Beau Pre Precinct",464
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 2, Beau Pre Precinct",221
David McRae,State Treasurer,,R,Adams,"Dist. 2, Beau Pre Precinct",415
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 2, Beau Pre Precinct",235
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 2, Beau Pre Precinct",398
William E Godfrey,State Senate,37,D,Adams,"Dist. 2, Beau Pre Precinct",291
Melanie  Sojourner,State Senate,37,R,Adams,"Dist. 2, Beau Pre Precinct",347
Tammy Witherspoon,State Senate,38,D,Adams,"Dist. 2, Beau Pre Precinct",X
Robert L Johnson III,State House,94,D,Adams,"Dist. 2, Beau Pre Precinct",X
Aisha A Sanders,State House,96,D,Adams,"Dist. 2, Beau Pre Precinct",112
Angela Cockerham,State House,96,IND,Adams,"Dist. 2, Beau Pre Precinct",40
Sam C Mims V,State House,97,R,Adams,"Dist. 2, Beau Pre Precinct",379
Ben Thompson,State House,97,D,Adams,"Dist. 2, Beau Pre Precinct",105
Jim Hood,Governor,,D,Adams,"Dist. 2, Duncan Park Precinct",318
Tate Reeves,Governor,,R,Adams,"Dist. 2, Duncan Park Precinct",320
Bob Hickingbottom,Governor,,C,Adams,"Dist. 2, Duncan Park Precinct",2
David R Singletary,Governor,,IND,Adams,"Dist. 2, Duncan Park Precinct",5
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 2, Duncan Park Precinct",372
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 2, Duncan Park Precinct",271
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 2, Duncan Park Precinct",273
Michael Watson,Secretary of State,,R,Adams,"Dist. 2, Duncan Park Precinct",360
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 2, Duncan Park Precinct",278
Lynn Fitch,Attorney General,,R,Adams,"Dist. 2, Duncan Park Precinct",363
Shad White,State Auditor,,R,Adams,"Dist. 2, Duncan Park Precinct",443
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 2, Duncan Park Precinct",250
David McRae,State Treasurer,,R,Adams,"Dist. 2, Duncan Park Precinct",382
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 2, Duncan Park Precinct",271
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 2, Duncan Park Precinct",361
William E Godfrey,State Senate,37,D,Adams,"Dist. 2, Duncan Park Precinct",363
Melanie  Sojourner,State Senate,37,R,Adams,"Dist. 2, Duncan Park Precinct",274
Tammy Witherspoon,State Senate,38,D,Adams,"Dist. 2, Duncan Park Precinct",X
Robert L Johnson III,State House,94,D,Adams,"Dist. 2, Duncan Park Precinct",300
Aisha A Sanders,State House,96,D,Adams,"Dist. 2, Duncan Park Precinct",X
Angela Cockerham,State House,96,IND,Adams,"Dist. 2, Duncan Park Precinct",X
Sam C Mims V,State House,97,R,Adams,"Dist. 2, Duncan Park Precinct",141
Ben Thompson,State House,97,D,Adams,"Dist. 2, Duncan Park Precinct",86
Jim Hood,Governor,,D,Adams,"Dist. 2, Kingston Precinct",79
Tate Reeves,Governor,,R,Adams,"Dist. 2, Kingston Precinct",392
Bob Hickingbottom,Governor,,C,Adams,"Dist. 2, Kingston Precinct",2
David R Singletary,Governor,,IND,Adams,"Dist. 2, Kingston Precinct",6
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 2, Kingston Precinct",394
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 2, Kingston Precinct",74
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 2, Kingston Precinct",77
Michael Watson,Secretary of State,,R,Adams,"Dist. 2, Kingston Precinct",377
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 2, Kingston Precinct",78
Lynn Fitch,Attorney General,,R,Adams,"Dist. 2, Kingston Precinct",393
Shad White,State Auditor,,R,Adams,"Dist. 2, Kingston Precinct",382
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 2, Kingston Precinct",72
David McRae,State Treasurer,,R,Adams,"Dist. 2, Kingston Precinct",393
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 2, Kingston Precinct",83
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 2, Kingston Precinct",379
William E Godfrey,State Senate,37,D,Adams,"Dist. 2, Kingston Precinct",85
Melanie  Sojourner,State Senate,37,R,Adams,"Dist. 2, Kingston Precinct",386
Tammy Witherspoon,State Senate,38,D,Adams,"Dist. 2, Kingston Precinct",X
Robert L Johnson III,State House,94,D,Adams,"Dist. 2, Kingston Precinct",X
Aisha A Sanders,State House,96,D,Adams,"Dist. 2, Kingston Precinct",X
Angela Cockerham,State House,96,IND,Adams,"Dist. 2, Kingston Precinct",X
Sam C Mims V,State House,97,R,Adams,"Dist. 2, Kingston Precinct",393
Ben Thompson,State House,97,D,Adams,"Dist. 2, Kingston Precinct",75
Jim Hood,Governor,,D,Adams,"Dist. 2, Liberty Park Precinct",163
Tate Reeves,Governor,,R,Adams,"Dist. 2, Liberty Park Precinct",378
Bob Hickingbottom,Governor,,C,Adams,"Dist. 2, Liberty Park Precinct",3
David R Singletary,Governor,,IND,Adams,"Dist. 2, Liberty Park Precinct",3
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 2, Liberty Park Precinct",405
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 2, Liberty Park Precinct",139
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 2, Liberty Park Precinct",144
Michael Watson,Secretary of State,,R,Adams,"Dist. 2, Liberty Park Precinct",396
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 2, Liberty Park Precinct",150
Lynn Fitch,Attorney General,,R,Adams,"Dist. 2, Liberty Park Precinct",394
Shad White,State Auditor,,R,Adams,"Dist. 2, Liberty Park Precinct",441
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 2, Liberty Park Precinct",125
David McRae,State Treasurer,,R,Adams,"Dist. 2, Liberty Park Precinct",416
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 2, Liberty Park Precinct",148
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 2, Liberty Park Precinct",392
William E Godfrey,State Senate,37,D,Adams,"Dist. 2, Liberty Park Precinct",193
Melanie  Sojourner,State Senate,37,R,Adams,"Dist. 2, Liberty Park Precinct",349
Tammy Witherspoon,State Senate,38,D,Adams,"Dist. 2, Liberty Park Precinct",X
Robert L Johnson III,State House,94,D,Adams,"Dist. 2, Liberty Park Precinct",X
Aisha A Sanders,State House,96,D,Adams,"Dist. 2, Liberty Park Precinct",X
Angela Cockerham,State House,96,IND,Adams,"Dist. 2, Liberty Park Precinct",X
Sam C Mims V,State House,97,R,Adams,"Dist. 2, Liberty Park Precinct",408
Ben Thompson,State House,97,D,Adams,"Dist. 2, Liberty Park Precinct",129
Jim Hood,Governor,,D,Adams,"Dist. 3, Concord Precinct",368
Tate Reeves,Governor,,R,Adams,"Dist. 3, Concord Precinct",25
Bob Hickingbottom,Governor,,C,Adams,"Dist. 3, Concord Precinct",2
David R Singletary,Governor,,IND,Adams,"Dist. 3, Concord Precinct",5
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 3, Concord Precinct",40
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 3, Concord Precinct",351
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 3, Concord Precinct",359
Michael Watson,Secretary of State,,R,Adams,"Dist. 3, Concord Precinct",30
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 3, Concord Precinct",372
Lynn Fitch,Attorney General,,R,Adams,"Dist. 3, Concord Precinct",26
Shad White,State Auditor,,R,Adams,"Dist. 3, Concord Precinct",129
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 3, Concord Precinct",365
David McRae,State Treasurer,,R,Adams,"Dist. 3, Concord Precinct",34
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 3, Concord Precinct",354
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 3, Concord Precinct",37
William E Godfrey,State Senate,37,D,Adams,"Dist. 3, Concord Precinct",365
Melanie  Sojourner,State Senate,37,R,Adams,"Dist. 3, Concord Precinct",28
Tammy Witherspoon,State Senate,38,D,Adams,"Dist. 3, Concord Precinct",X
Robert L Johnson III,State House,94,D,Adams,"Dist. 3, Concord Precinct",360
Aisha A Sanders,State House,96,D,Adams,"Dist. 3, Concord Precinct",X
Angela Cockerham,State House,96,IND,Adams,"Dist. 3, Concord Precinct",X
Sam C Mims V,State House,97,R,Adams,"Dist. 3, Concord Precinct",X
Ben Thompson,State House,97,D,Adams,"Dist. 3, Concord Precinct",X
Jim Hood,Governor,,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",339
Tate Reeves,Governor,,R,Adams,"Dist. 3, Maryland Hgts. Precinct ",12
Bob Hickingbottom,Governor,,C,Adams,"Dist. 3, Maryland Hgts. Precinct ",4
David R Singletary,Governor,,IND,Adams,"Dist. 3, Maryland Hgts. Precinct ",3
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 3, Maryland Hgts. Precinct ",28
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",314
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",319
Michael Watson,Secretary of State,,R,Adams,"Dist. 3, Maryland Hgts. Precinct ",22
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",338
Lynn Fitch,Attorney General,,R,Adams,"Dist. 3, Maryland Hgts. Precinct ",15
Shad White,State Auditor,,R,Adams,"Dist. 3, Maryland Hgts. Precinct ",108
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",325
David McRae,State Treasurer,,R,Adams,"Dist. 3, Maryland Hgts. Precinct ",21
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",326
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 3, Maryland Hgts. Precinct ",19
William E Godfrey,State Senate,37,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",327
Melanie  Sojourner,State Senate,37,R,Adams,"Dist. 3, Maryland Hgts. Precinct ",20
Tammy Witherspoon,State Senate,38,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",X
Robert L Johnson III,State House,94,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",332
Aisha A Sanders,State House,96,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",X
Angela Cockerham,State House,96,IND,Adams,"Dist. 3, Maryland Hgts. Precinct ",X
Sam C Mims V,State House,97,R,Adams,"Dist. 3, Maryland Hgts. Precinct ",X
Ben Thompson,State House,97,D,Adams,"Dist. 3, Maryland Hgts. Precinct ",X
Jim Hood,Governor,,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",205
Tate Reeves,Governor,,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",104
Bob Hickingbottom,Governor,,C,Adams,"Dist. 3, Nps Multi Purpose Bldg.",2
David R Singletary,Governor,,IND,Adams,"Dist. 3, Nps Multi Purpose Bldg.",2
Delbert Hosemann,Lieutenant Governor,,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",116
Jay Hughes,Lieutenant Governor,,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",186
Johnny DuPree,Secretary of State,,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",190
Michael Watson,Secretary of State,,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",111
Jennifer Riley Collins,Attorney General,,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",191
Lynn Fitch,Attorney General,,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",116
Shad White,State Auditor,,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",161
Addie Lee Green,State Treasurer,,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",180
David McRae,State Treasurer,,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",113
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",184
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",107
William E Godfrey,State Senate,37,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",
Melanie  Sojourner,State Senate,37,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",
Tammy Witherspoon,State Senate,38,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",
Robert L Johnson III,State House,94,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",
Aisha A Sanders,State House,96,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",
