page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Forrest ,Bar Mac ,315
2,Tate Reeves,Governor,,R,Forrest ,Bar Mac ,1091
2,Bob Hickingbottom,Governor,,C,Forrest ,Bar Mac ,4
2,David R Singletary,Governor,,IND,Forrest ,Bar Mac ,17
2,Delbert Hosemann,Lieutenant Governor,,R,Forrest ,Bar Mac ,1165
2,Jay Hughes,Lieutenant Governor,,D,Forrest ,Bar Mac ,252
2,Johnny DuPree,Secretary of State,,D,Forrest ,Bar Mac ,216
2,Michael Watson,Secretary of State,,R,Forrest ,Bar Mac ,1197
2,Jennifer Riley Collins,Attorney General,,D,Forrest ,Bar Mac ,237
2,Lynn Fitch,Attorney General,,R,Forrest ,Bar Mac ,1177
2,Shad White,State Auditor,,R,Forrest ,Bar Mac ,1291
6,Addie Lee Green,State Treasurer,,D,Forrest ,Bar Mac ,224
6,David McRae,State Treasurer,,R,Forrest ,Bar Mac ,1188
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Forrest ,Bar Mac ,242
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Forrest ,Bar Mac ,1167
10,Juan Barnett,State Senate,34,D,Forrest ,Bar Mac ,X
10,Steven L Wade,State Senate,34,R,Forrest ,Bar Mac ,X
10,Joey Fillingane,State Senate,41,R,Forrest ,Bar Mac ,X
10,Chris McDaniel,State Senate,42,R,Forrest ,Bar Mac ,1256
10,Chris Johnson,State Senate,45,R,Forrest ,Bar Mac ,X
10,William E 'Billy' Andrews III,State House,87,R,Forrest ,Bar Mac ,X
10,Missy Warren McGee,State House,102,R,Forrest ,Bar Mac ,X
10,Brandon Terrion Rue,State House,102,D,Forrest ,Bar Mac ,X
14,Percy W Watson,State House,103,D,Forrest ,Bar Mac ,X
14,Larry Byrd,State House,104,R,Forrest ,Bar Mac ,1297
2,Jim Hood,Governor,,D,Forrest ,Brooklyn,48
2,Tate Reeves,Governor,,R,Forrest ,Brooklyn,303
2,Bob Hickingbottom,Governor,,C,Forrest ,Brooklyn,0
2,David R Singletary,Governor,,IND,Forrest ,Brooklyn,11
2,Delbert Hosemann,Lieutenant Governor,,R,Forrest ,Brooklyn,326
2,Jay Hughes,Lieutenant Governor,,D,Forrest ,Brooklyn,34
2,Johnny DuPree,Secretary of State,,D,Forrest ,Brooklyn,29
2,Michael Watson,Secretary of State,,R,Forrest ,Brooklyn,333
2,Jennifer Riley Collins,Attorney General,,D,Forrest ,Brooklyn,31
2,Lynn Fitch,Attorney General,,R,Forrest ,Brooklyn,330
2,Shad White,State Auditor,,R,Forrest ,Brooklyn,344
6,Addie Lee Green,State Treasurer,,D,Forrest ,Brooklyn,23
6,David McRae,State Treasurer,,R,Forrest ,Brooklyn,336
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Forrest ,Brooklyn,29
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Forrest ,Brooklyn,328
10,Juan Barnett,State Senate,34,D,Forrest ,Brooklyn,8
10,Steven L Wade,State Senate,34,R,Forrest ,Brooklyn,X
10,Joey Fillingane,State Senate,41,R,Forrest ,Brooklyn,X
10,Chris McDaniel,State Senate,42,R,Forrest ,Brooklyn,X
10,Chris Johnson,State Senate,45,R,Forrest ,Brooklyn,X
10,William E 'Billy' Andrews III,State House,87,R,Forrest ,Brooklyn,342
10,Missy Warren McGee,State House,102,R,Forrest ,Brooklyn,X
10,Brandon Terrion Rue,State House,102,D,Forrest ,Brooklyn,X
14,Percy W Watson,State House,103,D,Forrest ,Brooklyn,X
14,Larry Byrd,State House,104,R,Forrest ,Brooklyn,345
2,Jim Hood,Governor,,D,Forrest ,Camp,269
2,Tate Reeves,Governor,,R,Forrest ,Camp,138
2,Bob Hickingbottom,Governor,,C,Forrest ,Camp,4
2,David R Singletary,Governor,,IND,Forrest ,Camp,6
2,Delbert Hosemann,Lieutenant Governor,,R,Forrest ,Camp,204
2,Jay Hughes,Lieutenant Governor,,D,Forrest ,Camp,205
2,Johnny DuPree,Secretary of State,,D,Forrest ,Camp,182
2,Michael Watson,Secretary of State,,R,Forrest ,Camp,221
2,Jennifer Riley Collins,Attorney General,,D,Forrest ,Camp,213
2,Lynn Fitch,Attorney General,,R,Forrest ,Camp,191
2,Shad White,State Auditor,,R,Forrest ,Camp,315
6,Addie Lee Green,State Treasurer,,D,Forrest ,Camp,192
6,David McRae,State Treasurer,,R,Forrest ,Camp,206
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Forrest ,Camp,207
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Forrest ,Camp,184
10,Juan Barnett,State Senate,34,D,Forrest ,Camp,0
10,Steven L Wade,State Senate,34,R,Forrest ,Camp,0
10,Joey Fillingane,State Senate,41,R,Forrest ,Camp,X
10,Chris McDaniel,State Senate,42,R,Forrest ,Camp,X
10,Chris Johnson,State Senate,45,R,Forrest ,Camp,311
10,William E 'Billy' Andrews III,State House,87,R,Forrest ,Camp,X
10,Missy Warren McGee,State House,102,R,Forrest ,Camp,255
10,Brandon Terrion Rue,State House,102,D,Forrest ,Camp,149
14,Percy W Watson,State House,103,D,Forrest ,Camp,0
14,Larry Byrd,State House,104,R,Forrest ,Camp,X
