candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Montgomery,Duck Hill,15
Tate Reeves,Governor,,R,Montgomery,Duck Hill,20
Bill Waller Jr.,Governor,,R,Montgomery,Duck Hill,10
Delbert Hosemann,Lieutenant Governor,,R,Montgomery,Duck Hill,30
Shane Quick,Lieutenant Governor,,R,Montgomery,Duck Hill,9
Sam Britton,Secretary of State,,R,Montgomery,Duck Hill,23
Michael Watson,Secretary of State,,R,Montgomery,Duck Hill,19
Mark Baker,Attorney General,,R,Montgomery,Duck Hill,5
Lynn Fitch,Attorney General,,R,Montgomery,Duck Hill,22
Andy Taggart,Attorney General,,R,Montgomery,Duck Hill,16
Shad White,State Auditor,,R,Montgomery,Duck Hill,32
Eugene S. 'Buck' Clarke,State Treasurer,,R,Montgomery,Duck Hill,21
David McRae,State Treasurer,,R,Montgomery,Duck Hill,20
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Montgomery,Duck Hill,36
Mike Chaney,Commissioner of Insurance,,R,Montgomery,Duck Hill,38
Lydia Graves Chassaniol,State Senate,14,R,Montgomery,Duck Hill,36
Gary Jackson,State Senate,15,R,Montgomery,Duck Hill,
Karl Oliver,State House,46,R,Montgomery,Duck Hill,37
Michael Brown,Governor,,D,Montgomery,Duck Hill,18
William Bond Compton Jr.,Governor,,D,Montgomery,Duck Hill,5
Jim Hood,Governor,,D,Montgomery,Duck Hill,122
Robert J. Ray,Governor,,D,Montgomery,Duck Hill,7
Robert Shuler Smith,Governor,,D,Montgomery,Duck Hill,21
Gregory Wash,Governor,,D,Montgomery,Duck Hill,4
Velesha P Williams,Governor,,D,Montgomery,Duck Hill,14
Albert Wilson,Governor,,D,Montgomery,Duck Hill,7
Jay Hughes,Lieutenant Governor,,D,Montgomery,Duck Hill,153
Johnny DuPree,Secretary of State,,D,Montgomery,Duck Hill,117
Maryra Hodges Hunt,Secretary of State,,D,Montgomery,Duck Hill,54
Jennifer Riley Collins,Attorney General,,D,Montgomery,Duck Hill,157
Addie Lee Green,State Treasurer,,D,Montgomery,Duck Hill,153
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Montgomery,Duck Hill,152
Robert E. Amos,Commissioner of Insurance,,D,Montgomery,Duck Hill,139
Robert Foster,Governor,,R,Montgomery,East Winona,3
Tate Reeves,Governor,,R,Montgomery,East Winona,14
Bill Waller Jr.,Governor,,R,Montgomery,East Winona,17
Delbert Hosemann,Lieutenant Governor,,R,Montgomery,East Winona,29
Shane Quick,Lieutenant Governor,,R,Montgomery,East Winona,1
Sam Britton,Secretary of State,,R,Montgomery,East Winona,10
Michael Watson,Secretary of State,,R,Montgomery,East Winona,23
Mark Baker,Attorney General,,R,Montgomery,East Winona,4
Lynn Fitch,Attorney General,,R,Montgomery,East Winona,17
Andy Taggart,Attorney General,,R,Montgomery,East Winona,11
Shad White,State Auditor,,R,Montgomery,East Winona,28
Eugene S. 'Buck' Clarke,State Treasurer,,R,Montgomery,East Winona,13
David McRae,State Treasurer,,R,Montgomery,East Winona,20
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Montgomery,East Winona,31
Mike Chaney,Commissioner of Insurance,,R,Montgomery,East Winona,30
Lydia Graves Chassaniol,State Senate,14,R,Montgomery,East Winona,
Gary Jackson,State Senate,15,R,Montgomery,East Winona,30
Karl Oliver,State House,46,R,Montgomery,East Winona,33
Michael Brown,Governor,,D,Montgomery,East Winona,53
William Bond Compton Jr.,Governor,,D,Montgomery,East Winona,15
Jim Hood,Governor,,D,Montgomery,East Winona,153
Robert J. Ray,Governor,,D,Montgomery,East Winona,5
Robert Shuler Smith,Governor,,D,Montgomery,East Winona,11
Gregory Wash,Governor,,D,Montgomery,East Winona,4
Velesha P Williams,Governor,,D,Montgomery,East Winona,37
