candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Clay,Cairo,7
Tate Reeves,Governor,,R,Clay,Cairo,21
Bill Waller Jr.,Governor,,R,Clay,Cairo,12
Delbert Hosemann,Lieutenant Governor,,R,Clay,Cairo,30
Shane Quick,Lieutenant Governor,,R,Clay,Cairo,5
Sam Britton,Secretary of State,,R,Clay,Cairo,12
Michael Watson,Secretary of State,,R,Clay,Cairo,26
Mark Baker,Attorney General,,R,Clay,Cairo,7
Lynn Fitch,Attorney General,,R,Clay,Cairo,24
Andy Taggart,Attorney General,,R,Clay,Cairo,9
Shad White,State Auditor,,R,Clay,Cairo,33
Eugene S. 'Buck' Clarke,State Treasurer,,R,Clay,Cairo,13
David McRae,State Treasurer,,R,Clay,Cairo,23
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clay,Cairo,32
Mike Chaney,Commissioner of Insurance,,R,Clay,Cairo,32
Gary A Chism,State House,37,R,Clay,Cairo,
Michael Brown,Governor,,D,Clay,Cairo,28
William Bond Compton Jr.,Governor,,D,Clay,Cairo,7
Jim Hood,Governor,,D,Clay,Cairo,148
Robert J. Ray,Governor,,D,Clay,Cairo,5
Robert Shuler Smith,Governor,,D,Clay,Cairo,10
Gregory Wash,Governor,,D,Clay,Cairo,1
Velesha P Williams,Governor,,D,Clay,Cairo,8
Albert Wilson,Governor,,D,Clay,Cairo,6
Jay Hughes,Lieutenant Governor,,D,Clay,Cairo,152
Johnny DuPree,Secretary of State,,D,Clay,Cairo,122
Maryra Hodges Hunt,Secretary of State,,D,Clay,Cairo,61
Jennifer Riley Collins,Attorney General,,D,Clay,Cairo,154
Addie Lee Green,State Treasurer,,D,Clay,Cairo,150
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clay,Cairo,159
Robert E. Amos,Commissioner of Insurance,,D,Clay,Cairo,156
Angela Turner Ford,State Senate,16,D,Clay,Cairo,184
Jimmy L Davidson,State House,36,D,Clay,Cairo,84
Karl Gibbs,State House,36,D,Clay,Cairo,129
Chelkh Taylor,State House,38,D,Clay,Cairo,
Lisa Wynn,State House,38,D,Clay,Cairo,
Robert Foster,Governor,,R,Clay,Caradine,3
Tate Reeves,Governor,,R,Clay,Caradine,4
Bill Waller Jr.,Governor,,R,Clay,Caradine,4
Delbert Hosemann,Lieutenant Governor,,R,Clay,Caradine,7
Shane Quick,Lieutenant Governor,,R,Clay,Caradine,2
Sam Britton,Secretary of State,,R,Clay,Caradine,10
Michael Watson,Secretary of State,,R,Clay,Caradine,1
Mark Baker,Attorney General,,R,Clay,Caradine,4
Lynn Fitch,Attorney General,,R,Clay,Caradine,4
Andy Taggart,Attorney General,,R,Clay,Caradine,3
Shad White,State Auditor,,R,Clay,Caradine,10
Eugene S. 'Buck' Clarke,State Treasurer,,R,Clay,Caradine,8
David McRae,State Treasurer,,R,Clay,Caradine,3
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clay,Caradine,11
Mike Chaney,Commissioner of Insurance,,R,Clay,Caradine,11
Gary A Chism,State House,37,R,Clay,Caradine,
Michael Brown,Governor,,D,Clay,Caradine,47
William Bond Compton Jr.,Governor,,D,Clay,Caradine,4
Jim Hood,Governor,,D,Clay,Caradine,313
Robert J. Ray,Governor,,D,Clay,Caradine,8
Robert Shuler Smith,Governor,,D,Clay,Caradine,5
Gregory Wash,Governor,,D,Clay,Caradine,2
Velesha P Williams,Governor,,D,Clay,Caradine,15
Albert Wilson,Governor,,D,Clay,Caradine,8
Jay Hughes,Lieutenant Governor,,D,Clay,Caradine,328
Johnny DuPree,Secretary of State,,D,Clay,Caradine,248
