candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,DeSoto,Alphaba-Cockrum,299
Tate Reeves,Governor,,R,DeSoto,Alphaba-Cockrum,103
Bill Waller Jr.,Governor,,R,DeSoto,Alphaba-Cockrum,23
Delbert Hosemann,Lieutenant Governor,,R,DeSoto,Alphaba-Cockrum,309
Shane Quick,Lieutenant Governor,,R,DeSoto,Alphaba-Cockrum,87
Sam Britton,Secretary of State,,R,DeSoto,Alphaba-Cockrum,211
Michael Watson,Secretary of State,,R,DeSoto,Alphaba-Cockrum,176
Mark Baker,Attorney General,,R,DeSoto,Alphaba-Cockrum,177
Lynn Fitch,Attorney General,,R,DeSoto,Alphaba-Cockrum,139
Andy Taggart,Attorney General,,R,DeSoto,Alphaba-Cockrum,89
Shad White,State Auditor,,R,DeSoto,Alphaba-Cockrum,352
Eugene S. 'Buck' Clarke,State Treasurer,,R,DeSoto,Alphaba-Cockrum,160
David McRae,State Treasurer,,R,DeSoto,Alphaba-Cockrum,227
Andy Gipson,Commissioner of Agriculture & Commerce,,R,DeSoto,Alphaba-Cockrum,355
Mike Chaney,Commissioner of Insurance,,R,DeSoto,Alphaba-Cockrum,356
Murry Haslip,State Senate,1,R,DeSoto,Alphaba-Cockrum,204
Chris Massey,State Senate,1,R,DeSoto,Alphaba-Cockrum,150
Michael W McLendon,State Senate,1,R,DeSoto,Alphaba-Cockrum,58
David Parker,State Senate,2,R,DeSoto,Alphaba-Cockrum,
Kevin Blackwell,State Senate,19,R,DeSoto,Alphaba-Cockrum,
Dana Criswell,State House,6,R,DeSoto,Alphaba-Cockrum,
Mike Duncan,State House,6,R,DeSoto,Alphaba-Cockrum,
Steve Hopkins,State House,7,R,DeSoto,Alphaba-Cockrum,
Kimberly Remak,State House,7,R,DeSoto,Alphaba-Cockrum,
Jeft Hale,State House,24,R,DeSoto,Alphaba-Cockrum,
Randy Denton,State House,25,R,DeSoto,Alphaba-Cockrum,
Dan Eubanks,State House,25,R,DeSoto,Alphaba-Cockrum,
Jerry Darnell,State House,28,R,DeSoto,Alphaba-Cockrum,274
W I 'Doc' Harris Jr.,State House,28,R,DeSoto,Alphaba-Cockrum,139
Ashley Henley,State House,40,R,DeSoto,Alphaba-Cockrum,
Francis J Miller,State House,40,R,DeSoto,Alphaba-Cockrum,
Charlie Roberts,State House,40,R,DeSoto,Alphaba-Cockrum,
Bill Kinkade,State House,52,R,DeSoto,Alphaba-Cockrum,
Michael Brown,Governor,,D,DeSoto,Alphaba-Cockrum,1
