candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Desoto,Alphaba-Cockrum,81
Tate Reeves,Governor,,R,Desoto,Alphaba-Cockrum,415
Bob Hickingbottom,Governor,,C,Desoto,Alphaba-Cockrum,2
David R Singletary,Governor,,IND,Desoto,Alphaba-Cockrum,2
Delbert Hosemann,Lieutenant Governor,,R,Desoto,Alphaba-Cockrum,439
Jay Hughes,Lieutenant Governor,,D,Desoto,Alphaba-Cockrum,63
Johnny DuPree,Secretary of State,,D,Desoto,Alphaba-Cockrum,48
Michael Watson,Secretary of State,,R,Desoto,Alphaba-Cockrum,452
Jennifer Riley Collins,Attorney General,,D,Desoto,Alphaba-Cockrum,50
Lynn Fitch,Attorney General,,R,Desoto,Alphaba-Cockrum,451
Shad White,State Auditor,,R,Desoto,Alphaba-Cockrum,460
Addie Lee Green,State Treasurer,,D,Desoto,Alphaba-Cockrum,39
David McRae,State Treasurer,,R,Desoto,Alphaba-Cockrum,459
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Desoto,Alphaba-Cockrum,44
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Desoto,Alphaba-Cockrum,454
Michael W McLendon,State Senate,1,R,Desoto,Alphaba-Cockrum,459
Lee A Jackson,State Senate,2,D,Desoto,Alphaba-Cockrum,x
David Parker,State Senate,2,R,Desoto,Alphaba-Cockrum,x
Dianne Black,State Senate,19,D,Desoto,Alphaba-Cockrum,x
Kevin Blackwell,State Senate,19,R,Desoto,Alphaba-Cockrum,x
Dana Criswell,State House,6,R,Desoto,Alphaba-Cockrum,x
Steve Hopkins,State House,7,R,Desoto,Alphaba-Cockrum,x
Theresa Gillesple Isom,State House,7,D,Desoto,Alphaba-Cockrum,x
Jeff Hale,State House,24,R,Desoto,Alphaba-Cockrum,x
Dan Eubanks,State House,25,R,Desoto,Alphaba-Cockrum,x
Jerry Darnell,State House,28,R,Desoto,Alphaba-Cockrum,464
Matt Williams,State House,28,D,Desoto,Alphaba-Cockrum,39
Ashley Henley,State House,40,R,Desoto,Alphaba-Cockrum,x
Hester Jackson McCray,State House,40,D,Desoto,Alphaba-Cockrum,x
Bill Kinkade,State House,52,R,Desoto,Alphaba-Cockrum,x
Jim Hood,Governor,,D,Desoto,Baker's Chapel,115
Tate Reeves,Governor,,R,Desoto,Baker's Chapel,325
Bob Hickingbottom,Governor,,C,Desoto,Baker's Chapel,2
David R Singletary,Governor,,IND,Desoto,Baker's Chapel,0
Delbert Hosemann,Lieutenant Governor,,R,Desoto,Baker's Chapel,353
Jay Hughes,Lieutenant Governor,,D,Desoto,Baker's Chapel,86
Johnny DuPree,Secretary of State,,D,Desoto,Baker's Chapel,86
Michael Watson,Secretary of State,,R,Desoto,Baker's Chapel,350
Jennifer Riley Collins,Attorney General,,D,Desoto,Baker's Chapel,86
Lynn Fitch,Attorney General,,R,Desoto,Baker's Chapel,350
Shad White,State Auditor,,R,Desoto,Baker's Chapel,387
Addie Lee Green,State Treasurer,,D,Desoto,Baker's Chapel,78
David McRae,State Treasurer,,R,Desoto,Baker's Chapel,354
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Desoto,Baker's Chapel,80
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Desoto,Baker's Chapel,352
Michael W McLendon,State Senate,1,R,Desoto,Baker's Chapel,385
Lee A Jackson,State Senate,2,D,Desoto,Baker's Chapel,x
David Parker,State Senate,2,R,Desoto,Baker's Chapel,x
Dianne Black,State Senate,19,D,Desoto,Baker's Chapel,x
Kevin Blackwell,State Senate,19,R,Desoto,Baker's Chapel,x
Dana Criswell,State House,6,R,Desoto,Baker's Chapel,x
Steve Hopkins,State House,7,R,Desoto,Baker's Chapel,x
Theresa Gillesple Isom,State House,7,D,Desoto,Baker's Chapel,x
Jeff Hale,State House,24,R,Desoto,Baker's Chapel,x
Dan Eubanks,State House,25,R,Desoto,Baker's Chapel,x
Jerry Darnell,State House,28,R,Desoto,Baker's Chapel,363
Matt Williams,State House,28,D,Desoto,Baker's Chapel,70
Ashley Henley,State House,40,R,Desoto,Baker's Chapel,x
Hester Jackson McCray,State House,40,D,Desoto,Baker's Chapel,x
Bill Kinkade,State House,52,R,Desoto,Baker's Chapel,x
Jim Hood,Governor,,D,Desoto,Bridgetown,250
Tate Reeves,Governor,,R,Desoto,Bridgetown,815
Bob Hickingbottom,Governor,,C,Desoto,Bridgetown,5
David R Singletary,Governor,,IND,Desoto,Bridgetown,12
Delbert Hosemann,Lieutenant Governor,,R,Desoto,Bridgetown,873
Jay Hughes,Lieutenant Governor,,D,Desoto,Bridgetown,210
Johnny DuPree,Secretary of State,,D,Desoto,Bridgetown,199
Michael Watson,Secretary of State,,R,Desoto,Bridgetown,879
Jennifer Riley Collins,Attorney General,,D,Desoto,Bridgetown,210
Lynn Fitch,Attorney General,,R,Desoto,Bridgetown,868
Shad White,State Auditor,,R,Desoto,Bridgetown,939
Addie Lee Green,State Treasurer,,D,Desoto,Bridgetown,189
David McRae,State Treasurer,,R,Desoto,Bridgetown,882
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Desoto,Bridgetown,199
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Desoto,Bridgetown,873
Michael W McLendon,State Senate,1,R,Desoto,Bridgetown,936
Lee A Jackson,State Senate,2,D,Desoto,Bridgetown,x
David Parker,State Senate,2,R,Desoto,Bridgetown,x
Dianne Black,State Senate,19,D,Desoto,Bridgetown,x
Kevin Blackwell,State Senate,19,R,Desoto,Bridgetown,x
Dana Criswell,State House,6,R,Desoto,Bridgetown,x
Steve Hopkins,State House,7,R,Desoto,Bridgetown,x
Theresa Gillesple Isom,State House,7,D,Desoto,Bridgetown,x
Jeff Hale,State House,24,R,Desoto,Bridgetown,940
Dan Eubanks,State House,25,R,Desoto,Bridgetown,x
Jerry Darnell,State House,28,R,Desoto,Bridgetown,x
Matt Williams,State House,28,D,Desoto,Bridgetown,x
Ashley Henley,State House,40,R,Desoto,Bridgetown,x
Hester Jackson McCray,State House,40,D,Desoto,Bridgetown,x
Bill Kinkade,State House,52,R,Desoto,Bridgetown,x
Jim Hood,Governor,,D,Desoto,Colonial Hills,135
Tate Reeves,Governor,,R,Desoto,Colonial Hills,273
Bob Hickingbottom,Governor,,C,Desoto,Colonial Hills,3
David R Singletary,Governor,,IND,Desoto,Colonial Hills,14
