candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Leflore,Central Gwd,166
Tate Reeves,Governor,,R,Leflore,Central Gwd,42
Bob Hickingbottom,Governor,,C,Leflore,Central Gwd,4
David R Singletary,Governor,,IND,Leflore,Central Gwd,4
Delbert Hosemann,Lieutenant Governor,,R,Leflore,Central Gwd,51
Jay Hughes,Lieutenant Governor,,D,Leflore,Central Gwd,152
Johnny DuPree,Secretary of State,,D,Leflore,Central Gwd,164
Michael Watson,Secretary of State,,R,Leflore,Central Gwd,44
Jennifer Riley Collins,Attorney General,,D,Leflore,Central Gwd,166
Lynn Fitch,Attorney General,,R,Leflore,Central Gwd,42
Shad White,State Auditor,,R,Leflore,Central Gwd,95
Addie Lee Green,State Treasurer,,D,Leflore,Central Gwd,162
David McRae,State Treasurer,,R,Leflore,Central Gwd,46
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Leflore,Central Gwd,166
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Leflore,Central Gwd,45
Lydia Graves Chassaniol,State Senate,14,R,Leflore,Central Gwd,27
David Jordan,State Senate,24,D,Leflore,Central Gwd,130
Solomon Curtis Osborne,State House,32,D,Leflore,Central Gwd,115
Troy D Brown Sr.,State House,32,IND,Leflore,Central Gwd,70
Toris Williams,State House,32,IND,Leflore,Central Gwd,19
Kevin Horan,State House,34,D,Leflore,Central Gwd,X
Karl Oliver,State House,46,R,Leflore,Central Gwd,X
Jim Hood,Governor,,D,Leflore,East Gwd,721
Tate Reeves,Governor,,R,Leflore,East Gwd,23
Bob Hickingbottom,Governor,,C,Leflore,East Gwd,6
David R Singletary,Governor,,IND,Leflore,East Gwd,36
Delbert Hosemann,Lieutenant Governor,,R,Leflore,East Gwd,56
Jay Hughes,Lieutenant Governor,,D,Leflore,East Gwd,696
Johnny DuPree,Secretary of State,,D,Leflore,East Gwd,716
Michael Watson,Secretary of State,,R,Leflore,East Gwd,31
Jennifer Riley Collins,Attorney General,,D,Leflore,East Gwd,757
Lynn Fitch,Attorney General,,R,Leflore,East Gwd,12
Shad White,State Auditor,,R,Leflore,East Gwd,278
Addie Lee Green,State Treasurer,,D,Leflore,East Gwd,725
David McRae,State Treasurer,,R,Leflore,East Gwd,26
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Leflore,East Gwd,734
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Leflore,East Gwd,19
Lydia Graves Chassaniol,State Senate,14,R,Leflore,East Gwd,X
David Jordan,State Senate,24,D,Leflore,East Gwd,758
Solomon Curtis Osborne,State House,32,D,Leflore,East Gwd,585
Troy D Brown Sr.,State House,32,IND,Leflore,East Gwd,139
Toris Williams,State House,32,IND,Leflore,East Gwd,61
Kevin Horan,State House,34,D,Leflore,East Gwd,X
Karl Oliver,State House,46,R,Leflore,East Gwd,X
Jim Hood,Governor,,D,Leflore,Minter City,60
Tate Reeves,Governor,,R,Leflore,Minter City,76
Bob Hickingbottom,Governor,,C,Leflore,Minter City,1
David R Singletary,Governor,,IND,Leflore,Minter City,2
Delbert Hosemann,Lieutenant Governor,,R,Leflore,Minter City,87
Jay Hughes,Lieutenant Governor,,D,Leflore,Minter City,45
Johnny DuPree,Secretary of State,,D,Leflore,Minter City,45
Michael Watson,Secretary of State,,R,Leflore,Minter City,83
Jennifer Riley Collins,Attorney General,,D,Leflore,Minter City,47
Lynn Fitch,Attorney General,,R,Leflore,Minter City,86
Shad White,State Auditor,,R,Leflore,Minter City,98
Addie Lee Green,State Treasurer,,D,Leflore,Minter City,38
David McRae,State Treasurer,,R,Leflore,Minter City,91
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Leflore,Minter City,49
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Leflore,Minter City,81
Lydia Graves Chassaniol,State Senate,14,R,Leflore,Minter City,X
David Jordan,State Senate,24,D,Leflore,Minter City,67
Solomon Curtis Osborne,State House,32,D,Leflore,Minter City,X
Troy D Brown Sr.,State House,32,IND,Leflore,Minter City,X
Toris Williams,State House,32,IND,Leflore,Minter City,X
Kevin Horan,State House,34,D,Leflore,Minter City,72
Karl Oliver,State House,46,R,Leflore,Minter City,X
Jim Hood,Governor,,D,Leflore,Money,28
Tate Reeves,Governor,,R,Leflore,Money,52
Bob Hickingbottom,Governor,,C,Leflore,Money,0
David R Singletary,Governor,,IND,Leflore,Money,0
Delbert Hosemann,Lieutenant Governor,,R,Leflore,Money,58
Jay Hughes,Lieutenant Governor,,D,Leflore,Money,22
Johnny DuPree,Secretary of State,,D,Leflore,Money,19
Michael Watson,Secretary of State,,R,Leflore,Money,60
Jennifer Riley Collins,Attorney General,,D,Leflore,Money,20
Lynn Fitch,Attorney General,,R,Leflore,Money,60
Shad White,State Auditor,,R,Leflore,Money,66
Addie Lee Green,State Treasurer,,D,Leflore,Money,20
David McRae,State Treasurer,,R,Leflore,Money,60
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Leflore,Money,23
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Leflore,Money,57
