page,candidate,office,district,party,county,precinct,votes
6,Roy May,State House,84,IND,Newton,Little Rock,X
2,Jim Hood,Governor,,D,Newton,Newton #1,503
2,Tate Reeves,Governor,,R,Newton,Newton #1,45
2,Bob Hickingbottom,Governor,,C,Newton,Newton #1,3
2,David R Singletary,Governor,,IND,Newton,Newton #1,9
2,Delbert Hosemann,Lieutenant Governor,,R,Newton,Newton #1,42
2,Jay Hughes,Lieutenant Governor,,D,Newton,Newton #1,487
2,Johnny DuPree,Secretary of State,,D,Newton,Newton #1,505
2,Michael Watson,Secretary of State,,R,Newton,Newton #1,51
2,Jennifer Riley Collins,Attorney General,,D,Newton,Newton #1,509
2,Lynn Fitch,Attorney General,,R,Newton,Newton #1,48
2,Shad White,State Auditor,,R,Newton,Newton #1,261
4,Addie Lee Green,State Treasurer,,D,Newton,Newton #1,500
4,David McRae,State Treasurer,,R,Newton,Newton #1,56
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Newton #1,501
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Newton #1,52
6,Mike Marlow,State Senate,31,D,Newton,Newton #1,452
6,Tyler McCaughn,State Senate,31,R,Newton,Newton #1,87
6,Joe C Bradford,State Senate,78,D,Newton,Newton #1,X
6,Randal 'Randy'Rushing,State Senate,78,R,Newton,Newton #1,X
6,Troy Smith,State House,84,R,Newton,Newton #1,56
6,Roy May,State House,84,IND,Newton,Newton #1,415
2,Jim Hood,Governor,,D,Newton,Newton #4,333
2,Tate Reeves,Governor,,R,Newton,Newton #4,385
2,Bob Hickingbottom,Governor,,C,Newton,Newton #4,3
2,David R Singletary,Governor,,IND,Newton,Newton #4,14
2,Delbert Hosemann,Lieutenant Governor,,R,Newton,Newton #4,434
2,Jay Hughes,Lieutenant Governor,,D,Newton,Newton #4,300
2,Johnny DuPree,Secretary of State,,D,Newton,Newton #4,297
2,Michael Watson,Secretary of State,,R,Newton,Newton #4,431
2,Jennifer Riley Collins,Attorney General,,D,Newton,Newton #4,314
2,Lynn Fitch,Attorney General,,R,Newton,Newton #4,421
2,Shad White,State Auditor,,R,Newton,Newton #4,576
4,Addie Lee Green,State Treasurer,,D,Newton,Newton #4,295
4,David McRae,State Treasurer,,R,Newton,Newton #4,438
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Newton #4,292
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Newton #4,442
6,Mike Marlow,State Senate,31,D,Newton,Newton #4,262
6,Tyler McCaughn,State Senate,31,R,Newton,Newton #4,468
6,Joe C Bradford,State Senate,78,D,Newton,Newton #4,X
6,Randal 'Randy'Rushing,State Senate,78,R,Newton,Newton #4,X
6,Troy Smith,State House,84,R,Newton,Newton #4,349
6,Roy May,State House,84,IND,Newton,Newton #4,358
2,Jim Hood,Governor,,D,Newton,Newton #5,177
2,Tate Reeves,Governor,,R,Newton,Newton #5,206
2,Bob Hickingbottom,Governor,,C,Newton,Newton #5,2
2,David R Singletary,Governor,,IND,Newton,Newton #5,7
2,Delbert Hosemann,Lieutenant Governor,,R,Newton,Newton #5,231
2,Jay Hughes,Lieutenant Governor,,D,Newton,Newton #5,164
2,Johnny DuPree,Secretary of State,,D,Newton,Newton #5,167
2,Michael Watson,Secretary of State,,R,Newton,Newton #5,226
2,Jennifer Riley Collins,Attorney General,,D,Newton,Newton #5,161
2,Lynn Fitch,Attorney General,,R,Newton,Newton #5,232
2,Shad White,State Auditor,,R,Newton,Newton #5,314
4,Addie Lee Green,State Treasurer,,D,Newton,Newton #5,153
4,David McRae,State Treasurer,,R,Newton,Newton #5,238
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Newton #5,152
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Newton #5,241
6,Mike Marlow,State Senate,31,D,Newton,Newton #5,141
6,Tyler McCaughn,State Senate,31,R,Newton,Newton #5,252
6,Joe C Bradford,State Senate,78,D,Newton,Newton #5,X
6,Randal 'Randy'Rushing,State Senate,78,R,Newton,Newton #5,X
6,Troy Smith,State House,84,R,Newton,Newton #5,166
6,Roy May,State House,84,IND,Newton,Newton #5,217
3,Jim Hood,Governor,,D,Newton,Prospect,33
3,Tate Reeves,Governor,,R,Newton,Prospect,256
3,Bob Hickingbottom,Governor,,C,Newton,Prospect,1
3,David R Singletary,Governor,,IND,Newton,Prospect,1
3,Delbert Hosemann,Lieutenant Governor,,R,Newton,Prospect,268
3,Jay Hughes,Lieutenant Governor,,D,Newton,Prospect,25
3,Johnny DuPree,Secretary of State,,D,Newton,Prospect,17
3,Michael Watson,Secretary of State,,R,Newton,Prospect,272
3,Jennifer Riley Collins,Attorney General,,D,Newton,Prospect,13
3,Lynn Fitch,Attorney General,,R,Newton,Prospect,278
3,Shad White,State Auditor,,R,Newton,Prospect,274
5,Addie Lee Green,State Treasurer,,D,Newton,Prospect,12
5,David McRae,State Treasurer,,R,Newton,Prospect,279
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Prospect,13
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Prospect,278
7,Mike Marlow,State Senate,31,D,Newton,Prospect,15
7,Tyler McCaughn,State Senate,31,R,Newton,Prospect,275
7,Joe C Bradford,State Senate,78,D,Newton,Prospect,38
7,Randal 'Randy'Rushing,State Senate,78,R,Newton,Prospect,250
7,Troy Smith,State House,84,R,Newton,Prospect,X
7,Roy May,State House,84,IND,Newton,Prospect,X
3,Jim Hood,Governor,,D,Newton,Scanlan,147
3,Tate Reeves,Governor,,R,Newton,Scanlan,328
3,Bob Hickingbottom,Governor,,C,Newton,Scanlan,3
3,David R Singletary,Governor,,IND,Newton,Scanlan,2
3,Delbert Hosemann,Lieutenant Governor,,R,Newton,Scanlan,361
3,Jay Hughes,Lieutenant Governor,,D,Newton,Scanlan,118
3,Johnny DuPree,Secretary of State,,D,Newton,Scanlan,101
3,Michael Watson,Secretary of State,,R,Newton,Scanlan,376
3,Jennifer Riley Collins,Attorney General,,D,Newton,Scanlan,99
3,Lynn Fitch,Attorney General,,R,Newton,Scanlan,382
3,Shad White,State Auditor,,R,Newton,Scanlan,412
5,Addie Lee Green,State Treasurer,,D,Newton,Scanlan,94
5,David McRae,State Treasurer,,R,Newton,Scanlan,383
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Scanlan,102
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Scanlan,376
7,Mike Marlow,State Senate,31,D,Newton,Scanlan,94
7,Tyler McCaughn,State Senate,31,R,Newton,Scanlan,386
7,Joe C Bradford,State Senate,78,D,Newton,Scanlan,119
7,Randal 'Randy'Rushing,State Senate,78,R,Newton,Scanlan,363
7,Troy Smith,State House,84,R,Newton,Scanlan,X
7,Roy May,State House,84,IND,Newton,Scanlan,X
3,Jim Hood,Governor,,D,Newton,Union #1,143
3,Tate Reeves,Governor,,R,Newton,Union #1,84
3,Bob Hickingbottom,Governor,,C,Newton,Union #1,2
3,David R Singletary,Governor,,IND,Newton,Union #1,3
3,Delbert Hosemann,Lieutenant Governor,,R,Newton,Union #1,93
3,Jay Hughes,Lieutenant Governor,,D,Newton,Union #1,136
3,Johnny DuPree,Secretary of State,,D,Newton,Union #1,137
3,Michael Watson,Secretary of State,,R,Newton,Union #1,92
3,Jennifer Riley Collins,Attorney General,,D,Newton,Union #1,138
3,Lynn Fitch,Attorney General,,R,Newton,Union #1,90
3,Shad White,State Auditor,,R,Newton,Union #1,141
5,Addie Lee Green,State Treasurer,,D,Newton,Union #1,132
5,David McRae,State Treasurer,,R,Newton,Union #1,96
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Union #1,134
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Union #1,95
7,Mike Marlow,State Senate,31,D,Newton,Union #1,130
7,Tyler McCaughn,State Senate,31,R,Newton,Union #1,96
7,Joe C Bradford,State Senate,78,D,Newton,Union #1,134
7,Randal 'Randy'Rushing,State Senate,78,R,Newton,Union #1,90
7,Troy Smith,State House,84,R,Newton,Union #1,X
7,Roy May,State House,84,IND,Newton,Union #1,X
3,Jim Hood,Governor,,D,Newton,Union #2,78
3,Tate Reeves,Governor,,R,Newton,Union #2,250
3,Bob Hickingbottom,Governor,,C,Newton,Union #2,6
3,David R Singletary,Governor,,IND,Newton,Union #2,13
3,Delbert Hosemann,Lieutenant Governor,,R,Newton,Union #2,295
3,Jay Hughes,Lieutenant Governor,,D,Newton,Union #2,53
3,Johnny DuPree,Secretary of State,,D,Newton,Union #2,44
3,Michael Watson,Secretary of State,,R,Newton,Union #2,303
3,Jennifer Riley Collins,Attorney General,,D,Newton,Union #2,41
3,Lynn Fitch,Attorney General,,R,Newton,Union #2,306
3,Shad White,State Auditor,,R,Newton,Union #2,320
5,Addie Lee Green,State Treasurer,,D,Newton,Union #2,34
5,David McRae,State Treasurer,,R,Newton,Union #2,313
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Union #2,36
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Union #2,312
7,Mike Marlow,State Senate,31,D,Newton,Union #2,32
7,Tyler McCaughn,State Senate,31,R,Newton,Union #2,315
7,Joe C Bradford,State Senate,78,D,Newton,Union #2,80
7,Randal 'Randy'Rushing,State Senate,78,R,Newton,Union #2,268
7,Troy Smith,State House,84,R,Newton,Union #2,X
7,Roy May,State House,84,IND,Newton,Union #2,X
3,Jim Hood,Governor,,D,Newton,Union #3,66
3,Tate Reeves,Governor,,R,Newton,Union #3,179
3,Bob Hickingbottom,Governor,,C,Newton,Union #3,1
3,David R Singletary,Governor,,IND,Newton,Union #3,7
3,Delbert Hosemann,Lieutenant Governor,,R,Newton,Union #3,195
3,Jay Hughes,Lieutenant Governor,,D,Newton,Union #3,60
3,Johnny DuPree,Secretary of State,,D,Newton,Union #3,51
3,Michael Watson,Secretary of State,,R,Newton,Union #3,202
3,Jennifer Riley Collins,Attorney General,,D,Newton,Union #3,46
3,Lynn Fitch,Attorney General,,R,Newton,Union #3,208
3,Shad White,State Auditor,,R,Newton,Union #3,215
5,Addie Lee Green,State Treasurer,,D,Newton,Union #3,43
5,David McRae,State Treasurer,,R,Newton,Union #3,211
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Union #3,42
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Union #3,213
7,Mike Marlow,State Senate,31,D,Newton,Union #3,47
7,Tyler McCaughn,State Senate,31,R,Newton,Union #3,209
7,Joe C Bradford,State Senate,78,D,Newton,Union #3,70
7,Randal 'Randy'Rushing,State Senate,78,R,Newton,Union #3,187
7,Troy Smith,State House,84,R,Newton,Union #3,X
7,Roy May,State House,84,IND,Newton,Union #3,X
3,Jim Hood,Governor,,D,Newton,TOTAL ,2618
3,Tate Reeves,Governor,,R,Newton,TOTAL ,4574
3,Bob Hickingbottom,Governor,,C,Newton,TOTAL ,37
3,David R Singletary,Governor,,IND,Newton,TOTAL ,122
3,Delbert Hosemann,Lieutenant Governor,,R,Newton,TOTAL ,5083
3,Jay Hughes,Lieutenant Governor,,D,Newton,TOTAL ,2286
3,Johnny DuPree,Secretary of State,,D,Newton,TOTAL ,2215
3,Michael Watson,Secretary of State,,R,Newton,TOTAL ,5096
3,Jennifer Riley Collins,Attorney General,,D,Newton,TOTAL ,2242
3,Lynn Fitch,Attorney General,,R,Newton,TOTAL ,2099
3,Shad White,State Auditor,,R,Newton,TOTAL ,6044
5,Addie Lee Green,State Treasurer,,D,Newton,TOTAL ,2100
5,David McRae,State Treasurer,,R,Newton,TOTAL ,5222
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,TOTAL ,2124
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,TOTAL ,5201
7,Mike Marlow,State Senate,31,D,Newton,TOTAL ,1989
7,Tyler McCaughn,State Senate,31,R,Newton,TOTAL ,5312
7,Joe C Bradford,State Senate,78,D,Newton,TOTAL ,1093
7,Randal 'Randy'Rushing,State Senate,78,R,Newton,TOTAL ,2832
7,Troy Smith,State House,84,R,Newton,TOTAL ,1732
7,Roy May,State House,84,IND,Newton,TOTAL ,1523
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
