page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Wilkinson,Centreville 1st 1020,4
2,Bill Waller Jr.,Governor ,,R,Wilkinson,Centreville 1st 1020,1
2,Tate Reeves,Governor ,,R,Wilkinson,Centreville 3rd 3010,7
2,Bill Waller Jr.,Governor ,,R,Wilkinson,Centreville 3rd 3010,2
2,Tate Reeves,Governor ,,R,Wilkinson,Cold Springs 4020,4
2,Bill Waller Jr.,Governor ,,R,Wilkinson,Cold Springs 4020,0
2,Tate Reeves,Governor ,,R,Wilkinson,Fort Adams 2020,0
2,Bill Waller Jr.,Governor ,,R,Wilkinson,Fort Adams 2020,0
2,Tate Reeves,Governor ,,R,Wilkinson,Longmire 5020,9
2,Bill Waller Jr.,Governor ,,R,Wilkinson,Longmire 5020,1
2,Tate Reeves,Governor ,,R,Wilkinson,Woodville 5th 5010,0
2,Bill Waller Jr.,Governor ,,R,Wilkinson,Woodville 5th 5010,0
2,Tate Reeves,Governor ,,R,Wilkinson,Woodville 4th 4010,5
2,Bill Waller Jr.,Governor ,,R,Wilkinson,Woodville 4th 4010,1
2,Tate Reeves,Governor ,,R,Wilkinson,Woodville 1010,2
2,Bill Waller Jr.,Governor ,,R,Wilkinson,Woodville 1010,0
2,Tate Reeves,Governor ,,R,Wilkinson,Woodville 2nd 2010,0
2,Bill Waller Jr.,Governor ,,R,Wilkinson,Woodville 2nd 2010,1
2,Tate Reeves,Governor ,,R,Wilkinson,TOTAL ,31
2,Bill Waller Jr.,Governor ,,R,Wilkinson,TOTAL ,6
