candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Union,Macedonia,24
Tate Reeves,Governor,,R,Union,Macedonia,39
Bill Waller Jr.,Governor,,R,Union,Macedonia,32
Delbert Hosemann,Lieutenant Governor,,R,Union,Macedonia,65
Shane Quick,Lieutenant Governor,,R,Union,Macedonia,24
Sam Britton,Secretary of State,,R,Union,Macedonia,33
Michael Watson,Secretary of State,,R,Union,Macedonia,49
Mark Baker,Attorney General,,R,Union,Macedonia,19
Lynn Fitch,Attorney General,,R,Union,Macedonia,37
Andy Taggart,Attorney General,,R,Union,Macedonia,34
Shad White,State Auditor,,R,Union,Macedonia,73
Eugene S. 'Buck' Clarke,State Treasurer,,R,Union,Macedonia,36
David McRae,State Treasurer,,R,Union,Macedonia,47
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Union,Macedonia,74
Mike Chaney,Commissioner of Insurance,,R,Union,Macedonia,77
Kathy L Chism,State Senate,3,R,Union,Macedonia,61
Jeffrey Mitchell,State Senate,3,R,Union,Macedonia,8
Jeff Olson,State Senate,3,R,Union,Macedonia,13
Kevin Walls,State Senate,3,R,Union,Macedonia,8
Steve Massengill,State House,13,R,Union,Macedonia,78
Sam J Creekmore IV,State House,14,R,Union,Macedonia,X
Robbins Ellis Rogers,State House,14,R,Union,Macedonia,X
Jerry R Turner,State House,18,R,Union,Macedonia,X
Michael Brown,Governor,,D,Union,Macedonia,7
William Bond Compton Jr.,Governor,,D,Union,Macedonia,4
Jim Hood,Governor,,D,Union,Macedonia,59
Robert J. Ray,Governor,,D,Union,Macedonia,1
Robert Shuler Smith,Governor,,D,Union,Macedonia,4
Gregory Wash,Governor,,D,Union,Macedonia,1
Velesha P Williams,Governor,,D,Union,Macedonia,2
Albert Wilson,Governor,,D,Union,Macedonia,0
Jay Hughes,Lieutenant Governor,,D,Union,Macedonia,64
Johnny DuPree,Secretary of State,,D,Union,Macedonia,43
Maryra Hodges Hunt,Secretary of State,,D,Union,Macedonia,18
Jennifer Riley Collins,Attorney General,,D,Union,Macedonia,64
Addie Lee Green,State Treasurer,,D,Union,Macedonia,63
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Union,Macedonia,65
Robert E Amos,Commissioner of Insurance,,D,Union,Macedonia,61
Tim Tucker,State Senate,3,D,Union,Macedonia,63
Pamela J Denham,State House,13,D,Union,Macedonia,74
Robert Foster,Governor,,R,Union,Blythe,18
Tate Reeves,Governor,,R,Union,Blythe,51
Bill Waller Jr.,Governor,,R,Union,Blythe,10
Delbert Hosemann,Lieutenant Governor,,R,Union,Blythe,60
Shane Quick,Lieutenant Governor,,R,Union,Blythe,13
Sam Britton,Secretary of State,,R,Union,Blythe,31
Michael Watson,Secretary of State,,R,Union,Blythe,43
Mark Baker,Attorney General,,R,Union,Blythe,20
Lynn Fitch,Attorney General,,R,Union,Blythe,41
Andy Taggart,Attorney General,,R,Union,Blythe,16
Shad White,State Auditor,,R,Union,Blythe,68
Eugene S. 'Buck' Clarke,State Treasurer,,R,Union,Blythe,32
David McRae,State Treasurer,,R,Union,Blythe,46
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Union,Blythe,71
Mike Chaney,Commissioner of Insurance,,R,Union,Blythe,71
Kathy L Chism,State Senate,3,R,Union,Blythe,42
Jeffrey Mitchell,State Senate,3,R,Union,Blythe,9
Jeff Olson,State Senate,3,R,Union,Blythe,19
Kevin Walls,State Senate,3,R,Union,Blythe,8
Steve Massengill,State House,13,R,Union,Blythe,75
Sam J Creekmore IV,State House,14,R,Union,Blythe,X
Robbins Ellis Rogers,State House,14,R,Union,Blythe,X
Jerry R Turner,State House,18,R,Union,Blythe,X
Michael Brown,Governor,,D,Union,Blythe,9
William Bond Compton Jr.,Governor,,D,Union,Blythe,1
Jim Hood,Governor,,D,Union,Blythe,43
