candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Pearl River,Amackertown 2,14
Tate Reeves,Governor,,R,Pearl River,Amackertown 2,171
Bob Hickingbottom,Governor,,C,Pearl River,Amackertown 2,1
David R Singletary,Governor,,IND,Pearl River,Amackertown 2,0
Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Amackertown 2,170
Jay Hughes,Lieutenant Governor,,D,Pearl River,Amackertown 2,15
Johnny DuPree,Secretary of State,,D,Pearl River,Amackertown 2,19
Michael Watson,Secretary of State,,R,Pearl River,Amackertown 2,166
Jennifer Riley Collins,Attorney General,,D,Pearl River,Amackertown 2,14
Lynn Fitch,Attorney General,,R,Pearl River,Amackertown 2,171
Shad White,State Auditor,,R,Pearl River,Amackertown 2,165
Addie Lee Green,State Treasurer,,D,Pearl River,Amackertown 2,13
David McRae,State Treasurer,,R,Pearl River,Amackertown 2,171
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Amackertown 2,13
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Amackertown 2,171
Angela Burks Hill,State Senate,40,R,Pearl River,Amackertown 2,149
Thomas Lehr,State Senate,40,D,Pearl River,Amackertown 2,12
John A Polk,State Senate,44,R,Pearl River,Amackertown 2,21
Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Amackertown 2,0
Timmy Ladner,State House,93,R,Pearl River,Amackertown 2,X
Jansen Owen,State House,106,R,Pearl River,Amackertown 2,163
Stacey Hobgood Wilkes,State House,108,R,Pearl River,Amackertown 2,X
Jim Hood,Governor,,D,Pearl River,Carriere 3,108
Tate Reeves,Governor,,R,Pearl River,Carriere 3,416
Bob Hickingbottom,Governor,,C,Pearl River,Carriere 3,2
David R Singletary,Governor,,IND,Pearl River,Carriere 3,6
Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Carriere 3,417
Jay Hughes,Lieutenant Governor,,D,Pearl River,Carriere 3,109
Johnny DuPree,Secretary of State,,D,Pearl River,Carriere 3,92
Michael Watson,Secretary of State,,R,Pearl River,Carriere 3,434
Jennifer Riley Collins,Attorney General,,D,Pearl River,Carriere 3,86
Lynn Fitch,Attorney General,,R,Pearl River,Carriere 3,437
Shad White,State Auditor,,R,Pearl River,Carriere 3,469
Addie Lee Green,State Treasurer,,D,Pearl River,Carriere 3,84
David McRae,State Treasurer,,R,Pearl River,Carriere 3,440
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Carriere 3,89
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Carriere 3,435
Angela Burks Hill,State Senate,40,R,Pearl River,Carriere 3,433
Thomas Lehr,State Senate,40,D,Pearl River,Carriere 3,78
John A Polk,State Senate,44,R,Pearl River,Carriere 3,X
Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Carriere 3,X
Timmy Ladner,State House,93,R,Pearl River,Carriere 3,X
Jansen Owen,State House,106,R,Pearl River,Carriere 3,468
Stacey Hobgood Wilkes,State House,108,R,Pearl River,Carriere 3,X
Jim Hood,Governor,,D,Pearl River,Carriere 5,158
Tate Reeves,Governor,,R,Pearl River,Carriere 5,773
Bob Hickingbottom,Governor,,C,Pearl River,Carriere 5,5
David R Singletary,Governor,,IND,Pearl River,Carriere 5,16
Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Carriere 5,797
Jay Hughes,Lieutenant Governor,,D,Pearl River,Carriere 5,152
Johnny DuPree,Secretary of State,,D,Pearl River,Carriere 5,127
Michael Watson,Secretary of State,,R,Pearl River,Carriere 5,820
Jennifer Riley Collins,Attorney General,,D,Pearl River,Carriere 5,120
Lynn Fitch,Attorney General,,R,Pearl River,Carriere 5,826
Shad White,State Auditor,,R,Pearl River,Carriere 5,864
Addie Lee Green,State Treasurer,,D,Pearl River,Carriere 5,121
David McRae,State Treasurer,,R,Pearl River,Carriere 5,823
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Carriere 5,122
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Carriere 5,820
Angela Burks Hill,State Senate,40,R,Pearl River,Carriere 5,818
Thomas Lehr,State Senate,40,D,Pearl River,Carriere 5,121
