page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Marshall ,1 North Holly Springs,325
2,Tate Reeves,Governor,,R,Marshall ,1 North Holly Springs,27
2,Bob Hickingbottom,Governor,,C,Marshall ,1 North Holly Springs,2
2,David R Singletary,Governor,,IND,Marshall ,1 North Holly Springs,5
2,Delbert Hosemann,Lieutenant Governor,,R,Marshall ,1 North Holly Springs,42
2,Jay Hughes,Lieutenant Governor,,D,Marshall ,1 North Holly Springs,303
2,Johnny DuPree,Secretary of State,,D,Marshall ,1 North Holly Springs,312
2,Michael Watson,Secretary of State,,R,Marshall ,1 North Holly Springs,33
2,Jennifer Riley Collins,Attorney General,,D,Marshall ,1 North Holly Springs,319
2,Lynn Fitch,Attorney General,,R,Marshall ,1 North Holly Springs,35
2,Shad White,State Auditor,,R,Marshall ,1 North Holly Springs,147
5,Addie Lee Green,State Treasurer,,D,Marshall ,1 North Holly Springs,311
5,David McRae,State Treasurer,,R,Marshall ,1 North Holly Springs,37
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marshall ,1 North Holly Springs,306
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marshall ,1 North Holly Springs,43
8,Andre R De'Berry,State Senate,10,D,Marshall ,1 North Holly Springs,339
8,Neil S Whaley,State Senate,10,R,Marshall ,1 North Holly Springs,30
8,Dianne Black,State Senate,19,D,Marshall ,1 North Holly Springs,x
8,Kevin Blackwell,State Senate,19,R,Marshall ,1 North Holly Springs,x
8,John Faulkner,State House,5,D,Marshall ,1 North Holly Springs,332
8,Pamela J Denham,State House,13,D,Marshall ,1 North Holly Springs,x
8,Steve Massengill,State House,13,R,Marshall ,1 North Holly Springs,x
8,Bill Kinkade,State House,52,R,Marshall ,1 North Holly Springs,x
2,Jim Hood,Governor,,D,Marshall ,1 Red Banks,242
2,Tate Reeves,Governor,,R,Marshall ,1 Red Banks,222
2,Bob Hickingbottom,Governor,,C,Marshall ,1 Red Banks,1
2,David R Singletary,Governor,,IND,Marshall ,1 Red Banks,2
2,Delbert Hosemann,Lieutenant Governor,,R,Marshall ,1 Red Banks,238
2,Jay Hughes,Lieutenant Governor,,D,Marshall ,1 Red Banks,217
2,Johnny DuPree,Secretary of State,,D,Marshall ,1 Red Banks,219
2,Michael Watson,Secretary of State,,R,Marshall ,1 Red Banks,226
2,Jennifer Riley Collins,Attorney General,,D,Marshall ,1 Red Banks,234
2,Lynn Fitch,Attorney General,,R,Marshall ,1 Red Banks,227
2,Shad White,State Auditor,,R,Marshall ,1 Red Banks,297
5,Addie Lee Green,State Treasurer,,D,Marshall ,1 Red Banks,220
5,David McRae,State Treasurer,,R,Marshall ,1 Red Banks,237
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marshall ,1 Red Banks,220
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marshall ,1 Red Banks,234
8,Andre R De'Berry,State Senate,10,D,Marshall ,1 Red Banks,147
8,Neil S Whaley,State Senate,10,R,Marshall ,1 Red Banks,217
8,Dianne Black,State Senate,19,D,Marshall ,1 Red Banks,71
8,Kevin Blackwell,State Senate,19,R,Marshall ,1 Red Banks,19
8,John Faulkner,State House,5,D,Marshall ,1 Red Banks,79
8,Pamela J Denham,State House,13,D,Marshall ,1 Red Banks,x
8,Steve Massengill,State House,13,R,Marshall ,1 Red Banks,x
8,Bill Kinkade,State House,52,R,Marshall ,1 Red Banks,260
2,Jim Hood,Governor,,D,Marshall ,1 West Holly Springs,603
2,Tate Reeves,Governor,,R,Marshall ,1 West Holly Springs,81
2,Bob Hickingbottom,Governor,,C,Marshall ,1 West Holly Springs,3
2,David R Singletary,Governor,,IND,Marshall ,1 West Holly Springs,5
2,Delbert Hosemann,Lieutenant Governor,,R,Marshall ,1 West Holly Springs,107
2,Jay Hughes,Lieutenant Governor,,D,Marshall ,1 West Holly Springs,543
2,Johnny DuPree,Secretary of State,,D,Marshall ,1 West Holly Springs,563
2,Michael Watson,Secretary of State,,R,Marshall ,1 West Holly Springs,90
2,Jennifer Riley Collins,Attorney General,,D,Marshall ,1 West Holly Springs,577
2,Lynn Fitch,Attorney General,,R,Marshall ,1 West Holly Springs,98
2,Shad White,State Auditor,,R,Marshall ,1 West Holly Springs,274
5,Addie Lee Green,State Treasurer,,D,Marshall ,1 West Holly Springs,553
5,David McRae,State Treasurer,,R,Marshall ,1 West Holly Springs,97
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marshall ,1 West Holly Springs,549
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marshall ,1 West Holly Springs,100
8,Andre R De'Berry,State Senate,10,D,Marshall ,1 West Holly Springs,591
8,Neil S Whaley,State Senate,10,R,Marshall ,1 West Holly Springs,94
8,Dianne Black,State Senate,19,D,Marshall ,1 West Holly Springs,x
8,Kevin Blackwell,State Senate,19,R,Marshall ,1 West Holly Springs,x
8,John Faulkner,State House,5,D,Marshall ,1 West Holly Springs,604
8,Pamela J Denham,State House,13,D,Marshall ,1 West Holly Springs,x
8,Steve Massengill,State House,13,R,Marshall ,1 West Holly Springs,x
8,Bill Kinkade,State House,52,R,Marshall ,1 West Holly Springs,x
2,Jim Hood,Governor,,D,Marshall ,2 Early Grove,67
2,Tate Reeves,Governor,,R,Marshall ,2 Early Grove,69
2,Bob Hickingbottom,Governor,,C,Marshall ,2 Early Grove,0
2,David R Singletary,Governor,,IND,Marshall ,2 Early Grove,2
2,Delbert Hosemann,Lieutenant Governor,,R,Marshall ,2 Early Grove,69
2,Jay Hughes,Lieutenant Governor,,D,Marshall ,2 Early Grove,62
2,Johnny DuPree,Secretary of State,,D,Marshall ,2 Early Grove,61
2,Michael Watson,Secretary of State,,R,Marshall ,2 Early Grove,69
2,Jennifer Riley Collins,Attorney General,,D,Marshall ,2 Early Grove,69
2,Lynn Fitch,Attorney General,,R,Marshall ,2 Early Grove,69
2,Shad White,State Auditor,,R,Marshall ,2 Early Grove,92
5,Addie Lee Green,State Treasurer,,D,Marshall ,2 Early Grove,64
5,David McRae,State Treasurer,,R,Marshall ,2 Early Grove,70
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marshall ,2 Early Grove,65
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marshall ,2 Early Grove,71
8,Andre R De'Berry,State Senate,10,D,Marshall ,2 Early Grove,65
8,Neil S Whaley,State Senate,10,R,Marshall ,2 Early Grove,68
8,Dianne Black,State Senate,19,D,Marshall ,2 Early Grove,x
8,Kevin Blackwell,State Senate,19,R,Marshall ,2 Early Grove,x
8,John Faulkner,State House,5,D,Marshall ,2 Early Grove,x
8,Pamela J Denham,State House,13,D,Marshall ,2 Early Grove,64
8,Steve Massengill,State House,13,R,Marshall ,2 Early Grove,69
8,Bill Kinkade,State House,52,R,Marshall ,2 Early Grove,x
2,Jim Hood,Governor,,D,Marshall ,2 Hudsonville,139
2,Tate Reeves,Governor,,R,Marshall ,2 Hudsonville,97
2,Bob Hickingbottom,Governor,,C,Marshall ,2 Hudsonville,0
2,David R Singletary,Governor,,IND,Marshall ,2 Hudsonville,2
2,Delbert Hosemann,Lieutenant Governor,,R,Marshall ,2 Hudsonville,102
2,Jay Hughes,Lieutenant Governor,,D,Marshall ,2 Hudsonville,121
2,Johnny DuPree,Secretary of State,,D,Marshall ,2 Hudsonville,124
2,Michael Watson,Secretary of State,,R,Marshall ,2 Hudsonville,104
2,Jennifer Riley Collins,Attorney General,,D,Marshall ,2 Hudsonville,127
2,Lynn Fitch,Attorney General,,R,Marshall ,2 Hudsonville,108
2,Shad White,State Auditor,,R,Marshall ,2 Hudsonville,134
5,Addie Lee Green,State Treasurer,,D,Marshall ,2 Hudsonville,120
5,David McRae,State Treasurer,,R,Marshall ,2 Hudsonville,103
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marshall ,2 Hudsonville,118
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marshall ,2 Hudsonville,105
8,Andre R De'Berry,State Senate,10,D,Marshall ,2 Hudsonville,122
8,Neil S Whaley,State Senate,10,R,Marshall ,2 Hudsonville,111
8,Dianne Black,State Senate,19,D,Marshall ,2 Hudsonville,x
8,Kevin Blackwell,State Senate,19,R,Marshall ,2 Hudsonville,x
8,John Faulkner,State House,5,D,Marshall ,2 Hudsonville,160
8,Pamela J Denham,State House,13,D,Marshall ,2 Hudsonville,x
8,Steve Massengill,State House,13,R,Marshall ,2 Hudsonville,x
8,Bill Kinkade,State House,52,R,Marshall ,2 Hudsonville,x
2,Jim Hood,Governor,,D,Marshall ,2 Mt Pleasant,163
2,Tate Reeves,Governor,,R,Marshall ,2 Mt Pleasant,376
2,Bob Hickingbottom,Governor,,C,Marshall ,2 Mt Pleasant,1
2,David R Singletary,Governor,,IND,Marshall ,2 Mt Pleasant,2
2,Delbert Hosemann,Lieutenant Governor,,R,Marshall ,2 Mt Pleasant,381
2,Jay Hughes,Lieutenant Governor,,D,Marshall ,2 Mt Pleasant,145
2,Johnny DuPree,Secretary of State,,D,Marshall ,2 Mt Pleasant,148
2,Michael Watson,Secretary of State,,R,Marshall ,2 Mt Pleasant,374
2,Jennifer Riley Collins,Attorney General,,D,Marshall ,2 Mt Pleasant,157
2,Lynn Fitch,Attorney General,,R,Marshall ,2 Mt Pleasant,380
2,Shad White,State Auditor,,R,Marshall ,2 Mt Pleasant,421
5,Addie Lee Green,State Treasurer,,D,Marshall ,2 Mt Pleasant,139
5,David McRae,State Treasurer,,R,Marshall ,2 Mt Pleasant,393
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marshall ,2 Mt Pleasant,145
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marshall ,2 Mt Pleasant,384
8,Andre R De'Berry,State Senate,10,D,Marshall ,2 Mt Pleasant,149
8,Neil S Whaley,State Senate,10,R,Marshall ,2 Mt Pleasant,387
8,Dianne Black,State Senate,19,D,Marshall ,2 Mt Pleasant,x
8,Kevin Blackwell,State Senate,19,R,Marshall ,2 Mt Pleasant,x
8,John Faulkner,State House,5,D,Marshall ,2 Mt Pleasant,x
8,Pamela J Denham,State House,13,D,Marshall ,2 Mt Pleasant,x
8,Steve Massengill,State House,13,R,Marshall ,2 Mt Pleasant,x
8,Bill Kinkade,State House,52,R,Marshall ,2 Mt Pleasant,424
