candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Lincoln,Alexander,0
Tate Reeves,Governor,,R,Lincoln,Alexander,8
Bill Waller Jr.,Governor,,R,Lincoln,Alexander,2
Delbert Hosemann,Lieutenant Governor,,R,Lincoln,Alexander,8
Shane Quick,Lieutenant Governor,,R,Lincoln,Alexander,1
Sam Britton,Secretary of State,,R,Lincoln,Alexander,3
Michael Watson,Secretary of State,,R,Lincoln,Alexander,7
Mark Baker,Attorney General,,R,Lincoln,Alexander,5
Lynn Fitch,Attorney General,,R,Lincoln,Alexander,2
Andy Taggart,Attorney General,,R,Lincoln,Alexander,2
Shad White,State Auditor,,R,Lincoln,Alexander,6
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lincoln,Alexander,2
David McRae,State Treasurer,,R,Lincoln,Alexander,7
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lincoln,Alexander,9
Mike Chaney,Commissioner of Insurance,,R,Lincoln,Alexander,8
Beth Brown,State Senate,39,R,Lincoln,Alexander,5
Josh Davis,State Senate,39,R,Lincoln,Alexander,0
Sally Doty,State Senate,39,R,Lincoln,Alexander,5
Vince Mangold,State House,53,R,Lincoln,Alexander,8
Michael Brown,Governor,,D,Lincoln,Alexander,25
William Bond Compton Jr.,Governor,,D,Lincoln,Alexander,1
Jim Hood,Governor,,D,Lincoln,Alexander,175
Robert J. Ray,Governor,,D,Lincoln,Alexander,1
Robert Shuler Smith,Governor,,D,Lincoln,Alexander,29
Gregory Wash,Governor,,D,Lincoln,Alexander,0
Velesha P Williams,Governor,,D,Lincoln,Alexander,13
Albert Wilson,Governor,,D,Lincoln,Alexander,3
Jay Hughes,Lieutenant Governor,,D,Lincoln,Alexander,220
Johnny DuPree,Secretary of State,,D,Lincoln,Alexander,199
Maryra Hodges Hunt,Secretary of State,,D,Lincoln,Alexander,37
Jennifer Riley Collins,Attorney General,,D,Lincoln,Alexander,227
Addie Lee Green,State Treasurer,,D,Lincoln,Alexander,225
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lincoln,Alexander,228
Robert E. Amos,Commissioner of Insurance,,D,Lincoln,Alexander,229
Rita Wilkinson Goss,State House,53,D,Lincoln,Alexander,217
Robert Foster,Governor,,R,Lincoln,Arlington,96
Tate Reeves,Governor,,R,Lincoln,Arlington,193
Bill Waller Jr.,Governor,,R,Lincoln,Arlington,80
Delbert Hosemann,Lieutenant Governor,,R,Lincoln,Arlington,302
Shane Quick,Lieutenant Governor,,R,Lincoln,Arlington,55
Sam Britton,Secretary of State,,R,Lincoln,Arlington,168
Michael Watson,Secretary of State,,R,Lincoln,Arlington,190
Mark Baker,Attorney General,,R,Lincoln,Arlington,80
Lynn Fitch,Attorney General,,R,Lincoln,Arlington,165
Andy Taggart,Attorney General,,R,Lincoln,Arlington,119
Shad White,State Auditor,,R,Lincoln,Arlington,347
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lincoln,Arlington,135
David McRae,State Treasurer,,R,Lincoln,Arlington,226
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lincoln,Arlington,354
Mike Chaney,Commissioner of Insurance,,R,Lincoln,Arlington,359
Beth Brown,State Senate,39,R,Lincoln,Arlington,119
Josh Davis,State Senate,39,R,Lincoln,Arlington,35
Sally Doty,State Senate,39,R,Lincoln,Arlington,212
Vince Mangold,State House,53,R,Lincoln,Arlington,347
Michael Brown,Governor,,D,Lincoln,Arlington,4
William Bond Compton Jr.,Governor,,D,Lincoln,Arlington,0
Jim Hood,Governor,,D,Lincoln,Arlington,40
Robert J. Ray,Governor,,D,Lincoln,Arlington,0
Robert Shuler Smith,Governor,,D,Lincoln,Arlington,0
Gregory Wash,Governor,,D,Lincoln,Arlington,0
Velesha P Williams,Governor,,D,Lincoln,Arlington,2
Albert Wilson,Governor,,D,Lincoln,Arlington,0
Jay Hughes,Lieutenant Governor,,D,Lincoln,Arlington,35
Johnny DuPree,Secretary of State,,D,Lincoln,Arlington,28
Maryra Hodges Hunt,Secretary of State,,D,Lincoln,Arlington,13
Jennifer Riley Collins,Attorney General,,D,Lincoln,Arlington,37
Addie Lee Green,State Treasurer,,D,Lincoln,Arlington,37
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lincoln,Arlington,37
Robert E. Amos,Commissioner of Insurance,,D,Lincoln,Arlington,35
Rita Wilkinson Goss,State House,53,D,Lincoln,Arlington,42
Robert Foster,Governor,,R,Lincoln,Big Springs,39
Tate Reeves,Governor,,R,Lincoln,Big Springs,47
Bill Waller Jr.,Governor,,R,Lincoln,Big Springs,32
Delbert Hosemann,Lieutenant Governor,,R,Lincoln,Big Springs,87
Shane Quick,Lieutenant Governor,,R,Lincoln,Big Springs,15
Sam Britton,Secretary of State,,R,Lincoln,Big Springs,28
Michael Watson,Secretary of State,,R,Lincoln,Big Springs,84
Mark Baker,Attorney General,,R,Lincoln,Big Springs,35
Lynn Fitch,Attorney General,,R,Lincoln,Big Springs,42
Andy Taggart,Attorney General,,R,Lincoln,Big Springs,36
Shad White,State Auditor,,R,Lincoln,Big Springs,103
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lincoln,Big Springs,40
David McRae,State Treasurer,,R,Lincoln,Big Springs,73
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lincoln,Big Springs,114
Mike Chaney,Commissioner of Insurance,,R,Lincoln,Big Springs,110
Beth Brown,State Senate,39,R,Lincoln,Big Springs,81
Josh Davis,State Senate,39,R,Lincoln,Big Springs,7
Sally Doty,State Senate,39,R,Lincoln,Big Springs,31
Becky Currie,State House,92,R,Lincoln,Big Springs,110
Michael Brown,Governor,,D,Lincoln,Big Springs,1
William Bond Compton Jr.,Governor,,D,Lincoln,Big Springs,0
Jim Hood,Governor,,D,Lincoln,Big Springs,27
Robert J. Ray,Governor,,D,Lincoln,Big Springs,0
Robert Shuler Smith,Governor,,D,Lincoln,Big Springs,0
Gregory Wash,Governor,,D,Lincoln,Big Springs,0
Velesha P Williams,Governor,,D,Lincoln,Big Springs,0
Albert Wilson,Governor,,D,Lincoln,Big Springs,0
Jay Hughes,Lieutenant Governor,,D,Lincoln,Big Springs,24
Johnny DuPree,Secretary of State,,D,Lincoln,Big Springs,23
Maryra Hodges Hunt,Secretary of State,,D,Lincoln,Big Springs,5
Jennifer Riley Collins,Attorney General,,D,Lincoln,Big Springs,22
Addie Lee Green,State Treasurer,,D,Lincoln,Big Springs,25
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lincoln,Big Springs,24
Robert E. Amos,Commissioner of Insurance,,D,Lincoln,Big Springs,24
Robert Foster,Governor,,R,Lincoln,Bogue Chitto,50
Tate Reeves,Governor,,R,Lincoln,Bogue Chitto,109
Bill Waller Jr.,Governor,,R,Lincoln,Bogue Chitto,44
Delbert Hosemann,Lieutenant Governor,,R,Lincoln,Bogue Chitto,147
Shane Quick,Lieutenant Governor,,R,Lincoln,Bogue Chitto,42
Sam Britton,Secretary of State,,R,Lincoln,Bogue Chitto,76
Michael Watson,Secretary of State,,R,Lincoln,Bogue Chitto,120
Mark Baker,Attorney General,,R,Lincoln,Bogue Chitto,62
Lynn Fitch,Attorney General,,R,Lincoln,Bogue Chitto,84
Andy Taggart,Attorney General,,R,Lincoln,Bogue Chitto,52
Shad White,State Auditor,,R,Lincoln,Bogue Chitto,175
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lincoln,Bogue Chitto,70
David McRae,State Treasurer,,R,Lincoln,Bogue Chitto,124
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lincoln,Bogue Chitto,184
Mike Chaney,Commissioner of Insurance,,R,Lincoln,Bogue Chitto,186
Beth Brown,State Senate,39,R,Lincoln,Bogue Chitto,80
Josh Davis,State Senate,39,R,Lincoln,Bogue Chitto,32
Sally Doty,State Senate,39,R,Lincoln,Bogue Chitto,90
Vince Mangold,State House,53,R,Lincoln,Bogue Chitto,177
Michael Brown,Governor,,D,Lincoln,Bogue Chitto,2
William Bond Compton Jr.,Governor,,D,Lincoln,Bogue Chitto,2
Jim Hood,Governor,,D,Lincoln,Bogue Chitto,25
Robert J. Ray,Governor,,D,Lincoln,Bogue Chitto,0
Robert Shuler Smith,Governor,,D,Lincoln,Bogue Chitto,1
Gregory Wash,Governor,,D,Lincoln,Bogue Chitto,0
Velesha P Williams,Governor,,D,Lincoln,Bogue Chitto,0
Albert Wilson,Governor,,D,Lincoln,Bogue Chitto,0
Jay Hughes,Lieutenant Governor,,D,Lincoln,Bogue Chitto,26
Johnny DuPree,Secretary of State,,D,Lincoln,Bogue Chitto,22
Maryra Hodges Hunt,Secretary of State,,D,Lincoln,Bogue Chitto,6
Jennifer Riley Collins,Attorney General,,D,Lincoln,Bogue Chitto,27
Addie Lee Green,State Treasurer,,D,Lincoln,Bogue Chitto,26
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lincoln,Bogue Chitto,27
Robert E. Amos,Commissioner of Insurance,,D,Lincoln,Bogue Chitto,27
Rita Wilkinson Goss,State House,53,D,Lincoln,Bogue Chitto,27
Robert Foster,Governor,,R,Lincoln,Brignal / Rogers Circle,29
Tate Reeves,Governor,,R,Lincoln,Brignal / Rogers Circle,68
Bill Waller Jr.,Governor,,R,Lincoln,Brignal / Rogers Circle,39
Delbert Hosemann,Lieutenant Governor,,R,Lincoln,Brignal / Rogers Circle,106
Shane Quick,Lieutenant Governor,,R,Lincoln,Brignal / Rogers Circle,20
Sam Britton,Secretary of State,,R,Lincoln,Brignal / Rogers Circle,50
Michael Watson,Secretary of State,,R,Lincoln,Brignal / Rogers Circle,85
Mark Baker,Attorney General,,R,Lincoln,Brignal / Rogers Circle,41
Lynn Fitch,Attorney General,,R,Lincoln,Brignal / Rogers Circle,64
Andy Taggart,Attorney General,,R,Lincoln,Brignal / Rogers Circle,30
Shad White,State Auditor,,R,Lincoln,Brignal / Rogers Circle,129
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lincoln,Brignal / Rogers Circle,38
David McRae,State Treasurer,,R,Lincoln,Brignal / Rogers Circle,94
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lincoln,Brignal / Rogers Circle,132
Mike Chaney,Commissioner of Insurance,,R,Lincoln,Brignal / Rogers Circle,134
Beth Brown,State Senate,39,R,Lincoln,Brignal / Rogers Circle,56
Josh Davis,State Senate,39,R,Lincoln,Brignal / Rogers Circle,4
Sally Doty,State Senate,39,R,Lincoln,Brignal / Rogers Circle,81
Vince Mangold,State House,53,R,Lincoln,Brignal / Rogers Circle,91
Becky Currie,State House,92,R,Lincoln,Brignal / Rogers Circle,46
Michael Brown,Governor,,D,Lincoln,Brignal / Rogers Circle,24
William Bond Compton Jr.,Governor,,D,Lincoln,Brignal / Rogers Circle,6
Jim Hood,Governor,,D,Lincoln,Brignal / Rogers Circle,133
Robert J. Ray,Governor,,D,Lincoln,Brignal / Rogers Circle,3
Robert Shuler Smith,Governor,,D,Lincoln,Brignal / Rogers Circle,10
Gregory Wash,Governor,,D,Lincoln,Brignal / Rogers Circle,1
Velesha P Williams,Governor,,D,Lincoln,Brignal / Rogers Circle,12
Albert Wilson,Governor,,D,Lincoln,Brignal / Rogers Circle,3
Jay Hughes,Lieutenant Governor,,D,Lincoln,Brignal / Rogers Circle,161
Johnny DuPree,Secretary of State,,D,Lincoln,Brignal / Rogers Circle,129
Maryra Hodges Hunt,Secretary of State,,D,Lincoln,Brignal / Rogers Circle,53
Jennifer Riley Collins,Attorney General,,D,Lincoln,Brignal / Rogers Circle,168
Addie Lee Green,State Treasurer,,D,Lincoln,Brignal / Rogers Circle,163
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lincoln,Brignal / Rogers Circle,165
Robert E. Amos,Commissioner of Insurance,,D,Lincoln,Brignal / Rogers Circle,170
Rita Wilkinson Goss,State House,53,D,Lincoln,Brignal / Rogers Circle,158
Robert Foster,Governor,,R,Lincoln,Caseyville,53
Tate Reeves,Governor,,R,Lincoln,Caseyville,136
Bill Waller Jr.,Governor,,R,Lincoln,Caseyville,64
Delbert Hosemann,Lieutenant Governor,,R,Lincoln,Caseyville,209
Shane Quick,Lieutenant Governor,,R,Lincoln,Caseyville,30
Sam Britton,Secretary of State,,R,Lincoln,Caseyville,74
Michael Watson,Secretary of State,,R,Lincoln,Caseyville,161
Mark Baker,Attorney General,,R,Lincoln,Caseyville,64
Lynn Fitch,Attorney General,,R,Lincoln,Caseyville,122
Andy Taggart,Attorney General,,R,Lincoln,Caseyville,58
Shad White,State Auditor,,R,Lincoln,Caseyville,226
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lincoln,Caseyville,73
David McRae,State Treasurer,,R,Lincoln,Caseyville,164
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lincoln,Caseyville,229
Mike Chaney,Commissioner of Insurance,,R,Lincoln,Caseyville,228
Beth Brown,State Senate,39,R,Lincoln,Caseyville,111
Josh Davis,State Senate,39,R,Lincoln,Caseyville,20
Sally Doty,State Senate,39,R,Lincoln,Caseyville,121
Becky Currie,State House,92,R,Lincoln,Caseyville,233
Michael Brown,Governor,,D,Lincoln,Caseyville,7
William Bond Compton Jr.,Governor,,D,Lincoln,Caseyville,1
Jim Hood,Governor,,D,Lincoln,Caseyville,42
Robert J. Ray,Governor,,D,Lincoln,Caseyville,0
