candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Tunica,Banks/Hambrick,153
Tate Reeves,Governor,,R,Tunica,Banks/Hambrick,7
Bob Hickingbottom,Governor,,C,Tunica,Banks/Hambrick,2
David R Singletary,Governor,,IND,Tunica,Banks/Hambrick,5
Delbert Hosemann,Lieutenant Governor,,R,Tunica,Banks/Hambrick,7
Jay Hughes,Lieutenant Governor,,D,Tunica,Banks/Hambrick,151
Johnny DuPree,Secretary of State,,D,Tunica,Banks/Hambrick,152
Michael Watson,Secretary of State,,R,Tunica,Banks/Hambrick,10
Jennifer Riley Collins,Attorney General,,D,Tunica,Banks/Hambrick,158
Lynn Fitch,Attorney General,,R,Tunica,Banks/Hambrick,5
Shad White,State Auditor,,R,Tunica,Banks/Hambrick,65
Addie Lee Green,State Treasurer,,D,Tunica,Banks/Hambrick,150
David McRae,State Treasurer,,R,Tunica,Banks/Hambrick,10
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Banks/Hambrick,151
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Banks/Hambrick,9
Robert L Jackson,State Senate,11,D,Tunica,Banks/Hambrick,159
Clara Davis Dawkins,State Senate,11,IND,Tunica,Banks/Hambrick,9
Cedric 'Bam Bam' Burnett,State House,9,D,Tunica,Banks/Hambrick,144
Jim Hood,Governor,,D,Tunica,Mhoon Landing,12
Tate Reeves,Governor,,R,Tunica,Mhoon Landing,54
Bob Hickingbottom,Governor,,C,Tunica,Mhoon Landing,0
David R Singletary,Governor,,IND,Tunica,Mhoon Landing,0
Delbert Hosemann,Lieutenant Governor,,R,Tunica,Mhoon Landing,54
Jay Hughes,Lieutenant Governor,,D,Tunica,Mhoon Landing,9
Johnny DuPree,Secretary of State,,D,Tunica,Mhoon Landing,12
Michael Watson,Secretary of State,,R,Tunica,Mhoon Landing,46
Jennifer Riley Collins,Attorney General,,D,Tunica,Mhoon Landing,10
Lynn Fitch,Attorney General,,R,Tunica,Mhoon Landing,54
Shad White,State Auditor,,R,Tunica,Mhoon Landing,52
Addie Lee Green,State Treasurer,,D,Tunica,Mhoon Landing,8
David McRae,State Treasurer,,R,Tunica,Mhoon Landing,56
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tunica,Mhoon Landing,8
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tunica,Mhoon Landing,55
