candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Grenada,Box 1 Southside Church of Christ,493
Tate Reeves,Governor,,R,Grenada,Box 1 Southside Church of Christ,725
Bob Hickingbottom,Governor,,C,Grenada,Box 1 Southside Church of Christ,4
David R Singletary,Governor,,IND,Grenada,Box 1 Southside Church of Christ,10
Delbert Hosemann,Lieutenant Governor,,R,Grenada,Box 1 Southside Church of Christ,787
Jay Hughes,Lieutenant Governor,,D,Grenada,Box 1 Southside Church of Christ,424
Johnny DuPree,Secretary of State,,D,Grenada,Box 1 Southside Church of Christ,423
Michael Watson,Secretary of State,,R,Grenada,Box 1 Southside Church of Christ,777
Jennifer Riley Collins,Attorney General,,D,Grenada,Box 1 Southside Church of Christ,385
Lynn Fitch,Attorney General,,R,Grenada,Box 1 Southside Church of Christ,823
Shad White,State Auditor,,R,Grenada,Box 1 Southside Church of Christ,979
Addie Lee Green,State Treasurer,,D,Grenada,Box 1 Southside Church of Christ,357
David McRae,State Treasurer,,R,Grenada,Box 1 Southside Church of Christ,841
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Grenada,Box 1 Southside Church of Christ,393
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Grenada,Box 1 Southside Church of Christ,800
Lydia Graves Chassaniol,State Senate,14,R,Grenada,Box 1 Southside Church of Christ,986
David Jordan,State Senate,24,D,Grenada,Box 1 Southside Church of Christ,X
Charles Jim Beckett,State House,23,R,Grenada,Box 1 Southside Church of Christ,328
Thomas U 'Tommy' Reynolds,State House,33,D,Grenada,Box 1 Southside Church of Christ,X
Kevin Horan,State House,34,D,Grenada,Box 1 Southside Church of Christ,751
Karl Oliver,State House,46,R,Grenada,Box 1 Southside Church of Christ,X
Jim Hood,Governor,,D,Grenada,Elliott Vol Fire Station,93
Tate Reeves,Governor,,R,Grenada,Elliott Vol Fire Station,240
Bob Hickingbottom,Governor,,C,Grenada,Elliott Vol Fire Station,0
David R Singletary,Governor,,IND,Grenada,Elliott Vol Fire Station,2
Delbert Hosemann,Lieutenant Governor,,R,Grenada,Elliott Vol Fire Station,244
Jay Hughes,Lieutenant Governor,,D,Grenada,Elliott Vol Fire Station,86
Johnny DuPree,Secretary of State,,D,Grenada,Elliott Vol Fire Station,79
Michael Watson,Secretary of State,,R,Grenada,Elliott Vol Fire Station,249
Jennifer Riley Collins,Attorney General,,D,Grenada,Elliott Vol Fire Station,76
