candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Quitman,Crenshaw,84
Tate Reeves,Governor,,R,Quitman,Crenshaw,5
Bob Hickingbottom,Governor,,C,Quitman,Crenshaw,0
David R Singletary,Governor,,IND,Quitman,Crenshaw,1
Delbert Hosemann,Lieutenant Governor,,R,Quitman,Crenshaw,12
Jay Hughes,Lieutenant Governor,,D,Quitman,Crenshaw,67
Johnny DuPree,Secretary of State,,D,Quitman,Crenshaw,66
Michael Watson,Secretary of State,,R,Quitman,Crenshaw,11
Jennifer Riley Collins,Attorney General,,D,Quitman,Crenshaw,74
Lynn Fitch,Attorney General,,R,Quitman,Crenshaw,8
Shad White,State Auditor,,R,Quitman,Crenshaw,40
Addie Lee Green,State Treasurer,,D,Quitman,Crenshaw,71
David McRae,State Treasurer,,R,Quitman,Crenshaw,9
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,Crenshaw,67
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,Crenshaw,10
Robert L. Jackson,State Senate,11,D,Quitman,Crenshaw,76
Clara Davis Dawkins,State Senate,11,IND,Quitman,Crenshaw,6
Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,Crenshaw,76
Jim Hood,Governor,,D,Quitman,Crowder,55
Tate Reeves,Governor,,R,Quitman,Crowder,185
Bob Hickingbottom,Governor,,C,Quitman,Crowder,0
David R Singletary,Governor,,IND,Quitman,Crowder,2
Delbert Hosemann,Lieutenant Governor,,R,Quitman,Crowder,184
Jay Hughes,Lieutenant Governor,,D,Quitman,Crowder,53
Johnny DuPree,Secretary of State,,D,Quitman,Crowder,45
Michael Watson,Secretary of State,,R,Quitman,Crowder,181
Jennifer Riley Collins,Attorney General,,D,Quitman,Crowder,55
Lynn Fitch,Attorney General,,R,Quitman,Crowder,177
Shad White,State Auditor,,R,Quitman,Crowder,197
Addie Lee Green,State Treasurer,,D,Quitman,Crowder,39
David McRae,State Treasurer,,R,Quitman,Crowder,188
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,Crowder,51
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,Crowder,178
Robert L. Jackson,State Senate,11,D,Quitman,Crowder,71
Clara Davis Dawkins,State Senate,11,IND,Quitman,Crowder,131
Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,Crowder,128
Jim Hood,Governor,,D,Quitman,Darling,103
Tate Reeves,Governor,,R,Quitman,Darling,30
Bob Hickingbottom,Governor,,C,Quitman,Darling,0
David R Singletary,Governor,,IND,Quitman,Darling,1
Delbert Hosemann,Lieutenant Governor,,R,Quitman,Darling,37
Jay Hughes,Lieutenant Governor,,D,Quitman,Darling,87
Johnny DuPree,Secretary of State,,D,Quitman,Darling,91
Michael Watson,Secretary of State,,R,Quitman,Darling,35
Jennifer Riley Collins,Attorney General,,D,Quitman,Darling,87
Lynn Fitch,Attorney General,,R,Quitman,Darling,41
Shad White,State Auditor,,R,Quitman,Darling,80
Addie Lee Green,State Treasurer,,D,Quitman,Darling,84
David McRae,State Treasurer,,R,Quitman,Darling,39
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,Darling,84
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,Darling,41
Robert L. Jackson,State Senate,11,D,Quitman,Darling,83
Clara Davis Dawkins,State Senate,11,IND,Quitman,Darling,55
Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,Darling,116
Jim Hood,Governor,,D,Quitman,District 3 North,236
Tate Reeves,Governor,,R,Quitman,District 3 North,153
Bob Hickingbottom,Governor,,C,Quitman,District 3 North,2
David R Singletary,Governor,,IND,Quitman,District 3 North,2
Delbert Hosemann,Lieutenant Governor,,R,Quitman,District 3 North,174
Jay Hughes,Lieutenant Governor,,D,Quitman,District 3 North,203
Johnny DuPree,Secretary of State,,D,Quitman,District 3 North,218
Michael Watson,Secretary of State,,R,Quitman,District 3 North,156
Jennifer Riley Collins,Attorney General,,D,Quitman,District 3 North,206
Lynn Fitch,Attorney General,,R,Quitman,District 3 North,170
Shad White,State Auditor,,R,Quitman,District 3 North,243
Addie Lee Green,State Treasurer,,D,Quitman,District 3 North,197
David McRae,State Treasurer,,R,Quitman,District 3 North,174
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,District 3 North,202
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,District 3 North,167
Robert L. Jackson,State Senate,11,D,Quitman,District 3 North,213
Clara Davis Dawkins,State Senate,11,IND,Quitman,District 3 North,171
Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,District 3 North,304
Jim Hood,Governor,,D,Quitman,District 3 South,180
Tate Reeves,Governor,,R,Quitman,District 3 South,148
Bob Hickingbottom,Governor,,C,Quitman,District 3 South,4
David R Singletary,Governor,,IND,Quitman,District 3 South,3
Delbert Hosemann,Lieutenant Governor,,R,Quitman,District 3 South,157
Jay Hughes,Lieutenant Governor,,D,Quitman,District 3 South,153
Johnny DuPree,Secretary of State,,D,Quitman,District 3 South,164
Michael Watson,Secretary of State,,R,Quitman,District 3 South,150
Jennifer Riley Collins,Attorney General,,D,Quitman,District 3 South,159
Lynn Fitch,Attorney General,,R,Quitman,District 3 South,156
Shad White,State Auditor,,R,Quitman,District 3 South,224
Addie Lee Green,State Treasurer,,D,Quitman,District 3 South,152
David McRae,State Treasurer,,R,Quitman,District 3 South,151
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,District 3 South,149
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,District 3 South,157
Robert L. Jackson,State Senate,11,D,Quitman,District 3 South,171
Clara Davis Dawkins,State Senate,11,IND,Quitman,District 3 South,136
Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,District 3 South,235
Jim Hood,Governor,,D,Quitman,Lambert,246
Tate Reeves,Governor,,R,Quitman,Lambert,38
Bob Hickingbottom,Governor,,C,Quitman,Lambert,7
David R Singletary,Governor,,IND,Quitman,Lambert,3
Delbert Hosemann,Lieutenant Governor,,R,Quitman,Lambert,61
Jay Hughes,Lieutenant Governor,,D,Quitman,Lambert,205
Johnny DuPree,Secretary of State,,D,Quitman,Lambert,205
Michael Watson,Secretary of State,,R,Quitman,Lambert,67
Jennifer Riley Collins,Attorney General,,D,Quitman,Lambert,211
Lynn Fitch,Attorney General,,R,Quitman,Lambert,59
Shad White,State Auditor,,R,Quitman,Lambert,151
Addie Lee Green,State Treasurer,,D,Quitman,Lambert,200
David McRae,State Treasurer,,R,Quitman,Lambert,64
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,Lambert,216
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,Lambert,48
Robert L. Jackson,State Senate,11,D,Quitman,Lambert,227
Clara Davis Dawkins,State Senate,11,IND,Quitman,Lambert,59
Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,Lambert,240
Jim Hood,Governor,,D,Quitman,North West Marks,334
Tate Reeves,Governor,,R,Quitman,North West Marks,90
Bob Hickingbottom,Governor,,C,Quitman,North West Marks,2
David R Singletary,Governor,,IND,Quitman,North West Marks,7
Delbert Hosemann,Lieutenant Governor,,R,Quitman,North West Marks,111
Jay Hughes,Lieutenant Governor,,D,Quitman,North West Marks,286
Johnny DuPree,Secretary of State,,D,Quitman,North West Marks,290
Michael Watson,Secretary of State,,R,Quitman,North West Marks,108
Jennifer Riley Collins,Attorney General,,D,Quitman,North West Marks,301
Lynn Fitch,Attorney General,,R,Quitman,North West Marks,103
Shad White,State Auditor,,R,Quitman,North West Marks,228
Addie Lee Green,State Treasurer,,D,Quitman,North West Marks,293
David McRae,State Treasurer,,R,Quitman,North West Marks,104
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,North West Marks,286
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,North West Marks,102
Robert L. Jackson,State Senate,11,D,Quitman,North West Marks,315
