candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Pearl River,Amackertown 2,27
Tate Reeves,Governor,,R,Pearl River,Amackertown 2,109
Bill Waller Jr.,Governor,,R,Pearl River,Amackertown 2,25
Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Amackertown 2,117
Shane Quick,Lieutenant Governor,,R,Pearl River,Amackertown 2,37
Sam Britton,Secretary of State,,R,Pearl River,Amackertown 2,95
Michael Watson,Secretary of State,,R,Pearl River,Amackertown 2,54
Mark Baker,Attorney General,,R,Pearl River,Amackertown 2,66
Lynn Fitch,Attorney General,,R,Pearl River,Amackertown 2,48
Andy Taggart,Attorney General,,R,Pearl River,Amackertown 2,34
Shad White,State Auditor,,R,Pearl River,Amackertown 2,129
Eugene S. 'Buck' Clarke,State Treasurer,,R,Pearl River,Amackertown 2,82
David McRae,State Treasurer,,R,Pearl River,Amackertown 2,61
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Amackertown 2,135
Mike Chaney,Commissioner of Insurance,,R,Pearl River,Amackertown 2,134
Angela Burks Hill,State Senate,40,R,Pearl River,Amackertown 2,112
John A Polk,State Senate,44,R,Pearl River,Amackertown 2,17
Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Amackertown 2,0
C T Switzer,State Senate,47,R,Pearl River,Amackertown 2,0
Timmy Ladner,State House,93,R,Pearl River,Amackertown 2,
John Glen Corley,State House,106,R,Pearl River,Amackertown 2,86
Greg Holcomb,State House,106,R,Pearl River,Amackertown 2,22
Jansen Owen,State House,106,R,Pearl River,Amackertown 2,38
Ben Winston,State House,106,R,Pearl River,Amackertown 2,12
Stacey Hobgood Wilkes,State House,108,R,Pearl River,Amackertown 2,
Michael Brown,Governor,,D,Pearl River,Amackertown 2,0
William Bond Compton Jr.,Governor,,D,Pearl River,Amackertown 2,0
Jim Hood,Governor,,D,Pearl River,Amackertown 2,6
Robert J. Ray,Governor,,D,Pearl River,Amackertown 2,1
Robert Shuler Smith,Governor,,D,Pearl River,Amackertown 2,0
Gregory Wash,Governor,,D,Pearl River,Amackertown 2,0
Velesha P Williams,Governor,,D,Pearl River,Amackertown 2,0
Albert Wilson,Governor,,D,Pearl River,Amackertown 2,0
Jay Hughes,Lieutenant Governor,,D,Pearl River,Amackertown 2,6
Johnny DuPree,Secretary of State,,D,Pearl River,Amackertown 2,6
Maryra Hodges Hunt,Secretary of State,,D,Pearl River,Amackertown 2,0
Jennifer Riley Collins,Attorney General,,D,Pearl River,Amackertown 2,6
Addie Lee Green,State Treasurer,,D,Pearl River,Amackertown 2,5
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Amackertown 2,6
Robert E. Amos,Commissioner of Insurance,,D,Pearl River,Amackertown 2,6
Thomas Lehr,State Senate,40,D,Pearl River,Amackertown 2,6
Robert Foster,Governor,,R,Pearl River,Carriere 3,80
Tate Reeves,Governor,,R,Pearl River,Carriere 3,198
Bill Waller Jr.,Governor,,R,Pearl River,Carriere 3,75
Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Carriere 3,224
Shane Quick,Lieutenant Governor,,R,Pearl River,Carriere 3,110
Sam Britton,Secretary of State,,R,Pearl River,Carriere 3,188
Michael Watson,Secretary of State,,R,Pearl River,Carriere 3,140
Mark Baker,Attorney General,,R,Pearl River,Carriere 3,86
Lynn Fitch,Attorney General,,R,Pearl River,Carriere 3,163
Andy Taggart,Attorney General,,R,Pearl River,Carriere 3,78
Shad White,State Auditor,,R,Pearl River,Carriere 3,293
Eugene S. 'Buck' Clarke,State Treasurer,,R,Pearl River,Carriere 3,136
David McRae,State Treasurer,,R,Pearl River,Carriere 3,187
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Carriere 3,299
Mike Chaney,Commissioner of Insurance,,R,Pearl River,Carriere 3,303
Angela Burks Hill,State Senate,40,R,Pearl River,Carriere 3,308
John A Polk,State Senate,44,R,Pearl River,Carriere 3,
Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Carriere 3,
C T Switzer,State Senate,47,R,Pearl River,Carriere 3,
Timmy Ladner,State House,93,R,Pearl River,Carriere 3,
John Glen Corley,State House,106,R,Pearl River,Carriere 3,101
Greg Holcomb,State House,106,R,Pearl River,Carriere 3,49
Jansen Owen,State House,106,R,Pearl River,Carriere 3,170
Ben Winston,State House,106,R,Pearl River,Carriere 3,26
Stacey Hobgood Wilkes,State House,108,R,Pearl River,Carriere 3,
Michael Brown,Governor,,D,Pearl River,Carriere 3,3
William Bond Compton Jr.,Governor,,D,Pearl River,Carriere 3,0
Jim Hood,Governor,,D,Pearl River,Carriere 3,21
Robert J. Ray,Governor,,D,Pearl River,Carriere 3,1
Robert Shuler Smith,Governor,,D,Pearl River,Carriere 3,1
Gregory Wash,Governor,,D,Pearl River,Carriere 3,1
Velesha P Williams,Governor,,D,Pearl River,Carriere 3,4
Albert Wilson,Governor,,D,Pearl River,Carriere 3,0
Jay Hughes,Lieutenant Governor,,D,Pearl River,Carriere 3,28
Johnny DuPree,Secretary of State,,D,Pearl River,Carriere 3,25
Maryra Hodges Hunt,Secretary of State,,D,Pearl River,Carriere 3,5
Jennifer Riley Collins,Attorney General,,D,Pearl River,Carriere 3,28
Addie Lee Green,State Treasurer,,D,Pearl River,Carriere 3,28
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Carriere 3,28
Robert E. Amos,Commissioner of Insurance,,D,Pearl River,Carriere 3,26
