candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Lowndes,Airbase,314
Tate Reeves,Governor,,R,Lowndes,Airbase,316
Bob Hickingbottom,Governor,,C,Lowndes,Airbase,3
David R Singletary,Governor,,IND,Lowndes,Airbase,2
Delbert Hosemann,Lieutenant Governor,,R,Lowndes,Airbase,326
Jay Hughes,Lieutenant Governor,,D,Lowndes,Airbase,298
Johnny DuPree,Secretary of State,,D,Lowndes,Airbase,293
Michael Watson,Secretary of State,,R,Lowndes,Airbase,326
Jennifer Riley Collins,Attorney General,,D,Lowndes,Airbase,310
Lynn Fitch,Attorney General,,R,Lowndes,Airbase,325
Shad White,State Auditor,,R,Lowndes,Airbase,449
Addie Lee Green,State Treasurer,,D,Lowndes,Airbase,289
David McRae,State Treasurer,,R,Lowndes,Airbase,337
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lowndes,Airbase,293
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lowndes,Airbase,332
Angela Turner Ford,State Senate,16,D,Lowndes,Airbase,
DeWanna Belton,State Senate,17,D,Lowndes,Airbase,278
Charles A. 'Chuck' Younger,State Senate,17,R,Lowndes,Airbase,334
Denny Bedwell,State Senate,17,LIB,Lowndes,Airbase,17
Gary A Chims,State House,37,R,Lowndes,Airbase,
Vicky Rose,State House,37,LIB,Lowndes,Airbase,
Chelkh Taylor,State House,38,D,Lowndes,Airbase,
Dana Underwood McLean,State House,39,R,Lowndes,Airbase,456
Kabir Karriem,State House,41,D,Lowndes,Airbase,
Carl L Mickens,State House,42,D,Lowndes,Airbase,
Jim Hood,Governor,,D,Lowndes,Artesia,190
Tate Reeves,Governor,,R,Lowndes,Artesia,34
Bob Hickingbottom,Governor,,C,Lowndes,Artesia,0
David R Singletary,Governor,,IND,Lowndes,Artesia,0
Delbert Hosemann,Lieutenant Governor,,R,Lowndes,Artesia,38
Jay Hughes,Lieutenant Governor,,D,Lowndes,Artesia,177
Johnny DuPree,Secretary of State,,D,Lowndes,Artesia,176
Michael Watson,Secretary of State,,R,Lowndes,Artesia,35
Jennifer Riley Collins,Attorney General,,D,Lowndes,Artesia,184
Lynn Fitch,Attorney General,,R,Lowndes,Artesia,36
Shad White,State Auditor,,R,Lowndes,Artesia,87
Addie Lee Green,State Treasurer,,D,Lowndes,Artesia,179
David McRae,State Treasurer,,R,Lowndes,Artesia,37
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lowndes,Artesia,182
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lowndes,Artesia,34
Angela Turner Ford,State Senate,16,D,Lowndes,Artesia,
DeWanna Belton,State Senate,17,D,Lowndes,Artesia,175
Charles A. 'Chuck' Younger,State Senate,17,R,Lowndes,Artesia,42
Denny Bedwell,State Senate,17,LIB,Lowndes,Artesia,1
Gary A Chims,State House,37,R,Lowndes,Artesia,
Vicky Rose,State House,37,LIB,Lowndes,Artesia,
Chelkh Taylor,State House,38,D,Lowndes,Artesia,191
Dana Underwood McLean,State House,39,R,Lowndes,Artesia,
Kabir Karriem,State House,41,D,Lowndes,Artesia,
Carl L Mickens,State House,42,D,Lowndes,Artesia,
Jim Hood,Governor,,D,Lowndes,Brandon,533
Tate Reeves,Governor,,R,Lowndes,Brandon,566
Bob Hickingbottom,Governor,,C,Lowndes,Brandon,1
David R Singletary,Governor,,IND,Lowndes,Brandon,7
Delbert Hosemann,Lieutenant Governor,,R,Lowndes,Brandon,638
Jay Hughes,Lieutenant Governor,,D,Lowndes,Brandon,459
Johnny DuPree,Secretary of State,,D,Lowndes,Brandon,459
Michael Watson,Secretary of State,,R,Lowndes,Brandon,629
Jennifer Riley Collins,Attorney General,,D,Lowndes,Brandon,487
Lynn Fitch,Attorney General,,R,Lowndes,Brandon,610
Shad White,State Auditor,,R,Lowndes,Brandon,819
Addie Lee Green,State Treasurer,,D,Lowndes,Brandon,449
David McRae,State Treasurer,,R,Lowndes,Brandon,649
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lowndes,Brandon,462
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lowndes,Brandon,630
Angela Turner Ford,State Senate,16,D,Lowndes,Brandon,
DeWanna Belton,State Senate,17,D,Lowndes,Brandon,416
Charles A. 'Chuck' Younger,State Senate,17,R,Lowndes,Brandon,658
Denny Bedwell,State Senate,17,LIB,Lowndes,Brandon,20
Gary A Chims,State House,37,R,Lowndes,Brandon,
Vicky Rose,State House,37,LIB,Lowndes,Brandon,
Chelkh Taylor,State House,38,D,Lowndes,Brandon,
Dana Underwood McLean,State House,39,R,Lowndes,Brandon,727
Kabir Karriem,State House,41,D,Lowndes,Brandon,86
Carl L Mickens,State House,42,D,Lowndes,Brandon,
Jim Hood,Governor,,D,Lowndes,Caledonnia,396
Tate Reeves,Governor,,R,Lowndes,Caledonnia,1519
Bob Hickingbottom,Governor,,C,Lowndes,Caledonnia,6
David R Singletary,Governor,,IND,Lowndes,Caledonnia,19
Delbert Hosemann,Lieutenant Governor,,R,Lowndes,Caledonnia,1618
