page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Prentiss ,Baldwyn,356
2,Tate Reeves,Governor,,R,Prentiss ,Baldwyn,283
2,Bob Hickingbottom,Governor,,C,Prentiss ,Baldwyn,2
2,David R Singletary,Governor,,IND,Prentiss ,Baldwyn,5
2,Delbert Hosemann,Lieutenant Governor,,R,Prentiss ,Baldwyn,362
2,Jay Hughes,Lieutenant Governor,,D,Prentiss ,Baldwyn,266
2,Johnny DuPree,Secretary of State,,D,Prentiss ,Baldwyn,278
2,Michael Watson,Secretary of State,,R,Prentiss ,Baldwyn,346
2,Jennifer Riley Collins,Attorney General,,D,Prentiss ,Baldwyn,297
2,Lynn Fitch,Attorney General,,R,Prentiss ,Baldwyn,338
2,Shad White,State Auditor,,R,Prentiss ,Baldwyn,443
4,Addie Lee Green,State Treasurer,,D,Prentiss ,Baldwyn,271
4,David McRae,State Treasurer,,R,Prentiss ,Baldwyn,361
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Prentiss ,Baldwyn,300
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Prentiss ,Baldwyn,326
6,Steve Eaton,State Senate,5,D,Prentiss ,Baldwyn,367
6,Daniel H Sparks,State Senate,5,R,Prentiss ,Baldwyn,276
6,William Tracy Arnold,State House,3,R,Prentiss ,Baldwyn,x
6,Janis Tripiett Patterson,State House,3,D,Prentiss ,Baldwyn,x
6,Jerry R Turner,State House,18,R,Prentiss ,Baldwyn,464
2,Jim Hood,Governor,,D,Prentiss ,Blackland,73
2,Tate Reeves,Governor,,R,Prentiss ,Blackland,229
2,Bob Hickingbottom,Governor,,C,Prentiss ,Blackland,0
2,David R Singletary,Governor,,IND,Prentiss ,Blackland,2
2,Delbert Hosemann,Lieutenant Governor,,R,Prentiss ,Blackland,263
2,Jay Hughes,Lieutenant Governor,,D,Prentiss ,Blackland,37
2,Johnny DuPree,Secretary of State,,D,Prentiss ,Blackland,44
2,Michael Watson,Secretary of State,,R,Prentiss ,Blackland,254
2,Jennifer Riley Collins,Attorney General,,D,Prentiss ,Blackland,49
2,Lynn Fitch,Attorney General,,R,Prentiss ,Blackland,254
2,Shad White,State Auditor,,R,Prentiss ,Blackland,267
4,Addie Lee Green,State Treasurer,,D,Prentiss ,Blackland,41
4,David McRae,State Treasurer,,R,Prentiss ,Blackland,257
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Prentiss ,Blackland,62
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Prentiss ,Blackland,239
6,Steve Eaton,State Senate,5,D,Prentiss ,Blackland,149
6,Daniel H Sparks,State Senate,5,R,Prentiss ,Blackland,157
6,William Tracy Arnold,State House,3,R,Prentiss ,Blackland,218
6,Janis Tripiett Patterson,State House,3,D,Prentiss ,Blackland,83
6,Jerry R Turner,State House,18,R,Prentiss ,Blackland,x
2,Jim Hood,Governor,,D,Prentiss ,Booneville/Ag-Ctr,193
2,Tate Reeves,Governor,,R,Prentiss ,Booneville/Ag-Ctr,564
2,Bob Hickingbottom,Governor,,C,Prentiss ,Booneville/Ag-Ctr,1
2,David R Singletary,Governor,,IND,Prentiss ,Booneville/Ag-Ctr,9
2,Delbert Hosemann,Lieutenant Governor,,R,Prentiss ,Booneville/Ag-Ctr,640
2,Jay Hughes,Lieutenant Governor,,D,Prentiss ,Booneville/Ag-Ctr,128
2,Johnny DuPree,Secretary of State,,D,Prentiss ,Booneville/Ag-Ctr,127
2,Michael Watson,Secretary of State,,R,Prentiss ,Booneville/Ag-Ctr,631
2,Jennifer Riley Collins,Attorney General,,D,Prentiss ,Booneville/Ag-Ctr,135
2,Lynn Fitch,Attorney General,,R,Prentiss ,Booneville/Ag-Ctr,630
2,Shad White,State Auditor,,R,Prentiss ,Booneville/Ag-Ctr,690
4,Addie Lee Green,State Treasurer,,D,Prentiss ,Booneville/Ag-Ctr,116
4,David McRae,State Treasurer,,R,Prentiss ,Booneville/Ag-Ctr,645
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Prentiss ,Booneville/Ag-Ctr,166
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Prentiss ,Booneville/Ag-Ctr,589
6,Steve Eaton,State Senate,5,D,Prentiss ,Booneville/Ag-Ctr,275
6,Daniel H Sparks,State Senate,5,R,Prentiss ,Booneville/Ag-Ctr,494
6,William Tracy Arnold,State House,3,R,Prentiss ,Booneville/Ag-Ctr,558
6,Janis Tripiett Patterson,State House,3,D,Prentiss ,Booneville/Ag-Ctr,202
6,Jerry R Turner,State House,18,R,Prentiss ,Booneville/Ag-Ctr,x
2,Jim Hood,Governor,,D,Prentiss ,Cairo,45
2,Tate Reeves,Governor,,R,Prentiss ,Cairo,216
2,Bob Hickingbottom,Governor,,C,Prentiss ,Cairo,3
2,David R Singletary,Governor,,IND,Prentiss ,Cairo,4
2,Delbert Hosemann,Lieutenant Governor,,R,Prentiss ,Cairo,229
2,Jay Hughes,Lieutenant Governor,,D,Prentiss ,Cairo,30
2,Johnny DuPree,Secretary of State,,D,Prentiss ,Cairo,33
2,Michael Watson,Secretary of State,,R,Prentiss ,Cairo,224
2,Jennifer Riley Collins,Attorney General,,D,Prentiss ,Cairo,45
2,Lynn Fitch,Attorney General,,R,Prentiss ,Cairo,221
2,Shad White,State Auditor,,R,Prentiss ,Cairo,236
4,Addie Lee Green,State Treasurer,,D,Prentiss ,Cairo,27
4,David McRae,State Treasurer,,R,Prentiss ,Cairo,234
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Prentiss ,Cairo,51
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Prentiss ,Cairo,208
6,Steve Eaton,State Senate,5,D,Prentiss ,Cairo,72
6,Daniel H Sparks,State Senate,5,R,Prentiss ,Cairo,193
6,William Tracy Arnold,State House,3,R,Prentiss ,Cairo,218
6,Janis Tripiett Patterson,State House,3,D,Prentiss ,Cairo,42
6,Jerry R Turner,State House,18,R,Prentiss ,Cairo,x
