candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Calhoun,Banner,56
Tate Reeves,Governor,,R,Calhoun,Banner,269
Bob Hickingbottom,Governor,,C,Calhoun,Banner,1
David R Singletary,Governor,,IND,Calhoun,Banner,0
Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Banner,277
Jay Hughes,Lieutenant Governor,,D,Calhoun,Banner,48
Johnny DuPree,Secretary of State,,D,Calhoun,Banner,43
Michael Watson,Secretary of State,,R,Calhoun,Banner,279
Jennifer Riley Collins,Attorney General,,D,Calhoun,Banner,40
Lynn Fitch,Attorney General,,R,Calhoun,Banner,285
Shad White,State Auditor,,R,Calhoun,Banner,301
Addie Lee Green,State Treasurer,,D,Calhoun,Banner,30
David McRae,State Treasurer,,R,Calhoun,Banner,292
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Banner,39
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Banner,281
Kegan Coleman,State Senate,8,D,Calhoun,Banner,48
Benjamin A Suber,State Senate,8,D,Calhoun,Banner,277
Charles Jim Beckett,State House,23,R,Calhoun,Banner,305
Jim Hood,Governor,,D,Calhoun,Bruce #3,263
Tate Reeves,Governor,,R,Calhoun,Bruce #3,483
Bob Hickingbottom,Governor,,C,Calhoun,Bruce #3,0
David R Singletary,Governor,,IND,Calhoun,Bruce #3,9
Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Bruce #3,546
Jay Hughes,Lieutenant Governor,,D,Calhoun,Bruce #3,207
Johnny DuPree,Secretary of State,,D,Calhoun,Bruce #3,199
Michael Watson,Secretary of State,,R,Calhoun,Bruce #3,547
Jennifer Riley Collins,Attorney General,,D,Calhoun,Bruce #3,195
Lynn Fitch,Attorney General,,R,Calhoun,Bruce #3,555
Shad White,State Auditor,,R,Calhoun,Bruce #3,651
Addie Lee Green,State Treasurer,,D,Calhoun,Bruce #3,168
David McRae,State Treasurer,,R,Calhoun,Bruce #3,580
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Bruce #3,203
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Bruce #3,538
Kegan Coleman,State Senate,8,D,Calhoun,Bruce #3,215
Benjamin A Suber,State Senate,8,D,Calhoun,Bruce #3,526
Charles Jim Beckett,State House,23,R,Calhoun,Bruce #3,667
Jim Hood,Governor,,D,Calhoun,Calhoun City #1,372
Tate Reeves,Governor,,R,Calhoun,Calhoun City #1,216
Bob Hickingbottom,Governor,,C,Calhoun,Calhoun City #1,3
David R Singletary,Governor,,IND,Calhoun,Calhoun City #1,3
Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Calhoun City #1,268
Jay Hughes,Lieutenant Governor,,D,Calhoun,Calhoun City #1,306
Johnny DuPree,Secretary of State,,D,Calhoun,Calhoun City #1,315
Michael Watson,Secretary of State,,R,Calhoun,Calhoun City #1,249
Jennifer Riley Collins,Attorney General,,D,Calhoun,Calhoun City #1,340
Lynn Fitch,Attorney General,,R,Calhoun,Calhoun City #1,245
Shad White,State Auditor,,R,Calhoun,Calhoun City #1,388
Addie Lee Green,State Treasurer,,D,Calhoun,Calhoun City #1,325
David McRae,State Treasurer,,R,Calhoun,Calhoun City #1,246
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Calhoun City #1,332
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Calhoun City #1,237
Kegan Coleman,State Senate,8,D,Calhoun,Calhoun City #1,370
Benjamin A Suber,State Senate,8,D,Calhoun,Calhoun City #1,217
Charles Jim Beckett,State House,23,R,Calhoun,Calhoun City #1,392
Jim Hood,Governor,,D,Calhoun,Calhoun City 4,276
Tate Reeves,Governor,,R,Calhoun,Calhoun City 4,543
Bob Hickingbottom,Governor,,C,Calhoun,Calhoun City 4,1
David R Singletary,Governor,,IND,Calhoun,Calhoun City 4,10
Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Calhoun City 4,618
Jay Hughes,Lieutenant Governor,,D,Calhoun,Calhoun City 4,199
Johnny DuPree,Secretary of State,,D,Calhoun,Calhoun City 4,192
Michael Watson,Secretary of State,,R,Calhoun,Calhoun City 4,615
Jennifer Riley Collins,Attorney General,,D,Calhoun,Calhoun City 4,212
Lynn Fitch,Attorney General,,R,Calhoun,Calhoun City 4,607
Shad White,State Auditor,,R,Calhoun,Calhoun City 4,700
Addie Lee Green,State Treasurer,,D,Calhoun,Calhoun City 4,179
David McRae,State Treasurer,,R,Calhoun,Calhoun City 4,633
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Calhoun City 4,203
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Calhoun City 4,613
Kegan Coleman,State Senate,8,D,Calhoun,Calhoun City 4,225
Benjamin A Suber,State Senate,8,D,Calhoun,Calhoun City 4,599
Charles Jim Beckett,State House,23,R,Calhoun,Calhoun City 4,714
Jim Hood,Governor,,D,Calhoun,Derma #4,111
Tate Reeves,Governor,,R,Calhoun,Derma #4,204
Bob Hickingbottom,Governor,,C,Calhoun,Derma #4,1
David R Singletary,Governor,,IND,Calhoun,Derma #4,1
Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Derma #4,238
Jay Hughes,Lieutenant Governor,,D,Calhoun,Derma #4,77
Johnny DuPree,Secretary of State,,D,Calhoun,Derma #4,71
Michael Watson,Secretary of State,,R,Calhoun,Derma #4,241
Jennifer Riley Collins,Attorney General,,D,Calhoun,Derma #4,69
Lynn Fitch,Attorney General,,R,Calhoun,Derma #4,247
Shad White,State Auditor,,R,Calhoun,Derma #4,272
Addie Lee Green,State Treasurer,,D,Calhoun,Derma #4,68
David McRae,State Treasurer,,R,Calhoun,Derma #4,245
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Calhoun,Derma #4,72
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Calhoun,Derma #4,239
Kegan Coleman,State Senate,8,D,Calhoun,Derma #4,88
Benjamin A Suber,State Senate,8,D,Calhoun,Derma #4,225
Charles Jim Beckett,State House,23,R,Calhoun,Derma #4,270
Jim Hood,Governor,,D,Calhoun,Derma #5,98
Tate Reeves,Governor,,R,Calhoun,Derma #5,259
Bob Hickingbottom,Governor,,C,Calhoun,Derma #5,0
David R Singletary,Governor,,IND,Calhoun,Derma #5,2
Delbert Hosemann,Lieutenant Governor,,R,Calhoun,Derma #5,276
Jay Hughes,Lieutenant Governor,,D,Calhoun,Derma #5,82
Johnny DuPree,Secretary of State,,D,Calhoun,Derma #5,79
Michael Watson,Secretary of State,,R,Calhoun,Derma #5,274
Jennifer Riley Collins,Attorney General,,D,Calhoun,Derma #5,76
Lynn Fitch,Attorney General,,R,Calhoun,Derma #5,279
Shad White,State Auditor,,R,Calhoun,Derma #5,303
Addie Lee Green,State Treasurer,,D,Calhoun,Derma #5,73
David McRae,State Treasurer,,R,Calhoun,Derma #5,280
