candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Marshall,1 North Holly Springs,3
Tate Reeves,Governor,,R,Marshall,1 North Holly Springs,2
Bill Waller Jr.,Governor,,R,Marshall,1 North Holly Springs,0
Delbert Hosemann,Lieutenant Governor,,R,Marshall,1 North Holly Springs,2
Shane Quick,Lieutenant Governor,,R,Marshall,1 North Holly Springs,2
Sam Britton,Secretary of State,,R,Marshall,1 North Holly Springs,1
Michael Watson,Secretary of State,,R,Marshall,1 North Holly Springs,2
Mark Baker,Attorney General,,R,Marshall,1 North Holly Springs,4
Lynn Fitch,Attorney General,,R,Marshall,1 North Holly Springs,1
Andy Taggart,Attorney General,,R,Marshall,1 North Holly Springs,0
Shad White,State Auditor,,R,Marshall,1 North Holly Springs,4
Eugene S. 'Buck' Clarke,State Treasurer,,R,Marshall,1 North Holly Springs,3
David McRae,State Treasurer,,R,Marshall,1 North Holly Springs,2
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marshall,1 North Holly Springs,5
Mike Chaney,Commissioner of Insurance,,R,Marshall,1 North Holly Springs,4
Neil S Whaley,State Senate,10,R,Marshall,1 North Holly Springs,4
Kevin Blackwell,State Senate,19,R,Marshall,1 North Holly Springs,
Steve Massengill,State House,13,R,Marshall,1 North Holly Springs,
Bill Kinkade,State House,52,R,Marshall,1 North Holly Springs,
Michael Brown,Governor,,D,Marshall,1 North Holly Springs,96
William Bond Compton Jr.,Governor,,D,Marshall,1 North Holly Springs,17
Jim Hood,Governor,,D,Marshall,1 North Holly Springs,173
Robert J. Ray,Governor,,D,Marshall,1 North Holly Springs,8
Robert Shuler Smith,Governor,,D,Marshall,1 North Holly Springs,21
Gregory Wash,Governor,,D,Marshall,1 North Holly Springs,5
Velesha P Williams,Governor,,D,Marshall,1 North Holly Springs,61
Albert Wilson,Governor,,D,Marshall,1 North Holly Springs,6
Jay Hughes,Lieutenant Governor,,D,Marshall,1 North Holly Springs,271
Johnny DuPree,Secretary of State,,D,Marshall,1 North Holly Springs,236
Maryra Hodges Hunt,Secretary of State,,D,Marshall,1 North Holly Springs,122
Jennifer Riley Collins,Attorney General,,D,Marshall,1 North Holly Springs,273
Addie Lee Green,State Treasurer,,D,Marshall,1 North Holly Springs,274
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marshall,1 North Holly Springs,280
Robert E. Amos,Commissioner of Insurance,,D,Marshall,1 North Holly Springs,273
Alicia Blanks,State Senate,10,D,Marshall,1 North Holly Springs,22
Michael Cathey,State Senate,10,D,Marshall,1 North Holly Springs,45
Andre R De'Berry,State Senate,10,D,Marshall,1 North Holly Springs,256
Carlton E Smith,State Senate,10,D,Marshall,1 North Holly Springs,101
Dianne Black,State Senate,19,D,Marshall,1 North Holly Springs,
John Faulkner,State House,5,D,Marshall,1 North Holly Springs,178
Carl Robinson,State House,5,D,Marshall,1 North Holly Springs,67
Jacqueline Simon,State House,5,D,Marshall,1 North Holly Springs,142
Pamela J Denham,State House,13,D,Marshall,1 North Holly Springs,
Robert Foster,Governor,,R,Marshall,1 Red Banks,17
Tate Reeves,Governor,,R,Marshall,1 Red Banks,32
Bill Waller Jr.,Governor,,R,Marshall,1 Red Banks,5
Delbert Hosemann,Lieutenant Governor,,R,Marshall,1 Red Banks,34
Shane Quick,Lieutenant Governor,,R,Marshall,1 Red Banks,13
Sam Britton,Secretary of State,,R,Marshall,1 Red Banks,24
Michael Watson,Secretary of State,,R,Marshall,1 Red Banks,23
Mark Baker,Attorney General,,R,Marshall,1 Red Banks,14
Lynn Fitch,Attorney General,,R,Marshall,1 Red Banks,28
Andy Taggart,Attorney General,,R,Marshall,1 Red Banks,5
Shad White,State Auditor,,R,Marshall,1 Red Banks,39
Eugene S. 'Buck' Clarke,State Treasurer,,R,Marshall,1 Red Banks,16
David McRae,State Treasurer,,R,Marshall,1 Red Banks,28
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marshall,1 Red Banks,41
Mike Chaney,Commissioner of Insurance,,R,Marshall,1 Red Banks,40
Neil S Whaley,State Senate,10,R,Marshall,1 Red Banks,36
Kevin Blackwell,State Senate,19,R,Marshall,1 Red Banks,4
Steve Massengill,State House,13,R,Marshall,1 Red Banks,
Bill Kinkade,State House,52,R,Marshall,1 Red Banks,37
Michael Brown,Governor,,D,Marshall,1 Red Banks,63
William Bond Compton Jr.,Governor,,D,Marshall,1 Red Banks,10
Jim Hood,Governor,,D,Marshall,1 Red Banks,124
Robert J. Ray,Governor,,D,Marshall,1 Red Banks,8
Robert Shuler Smith,Governor,,D,Marshall,1 Red Banks,13
Gregory Wash,Governor,,D,Marshall,1 Red Banks,4
Velesha P Williams,Governor,,D,Marshall,1 Red Banks,30
Albert Wilson,Governor,,D,Marshall,1 Red Banks,13
Jay Hughes,Lieutenant Governor,,D,Marshall,1 Red Banks,201
Johnny DuPree,Secretary of State,,D,Marshall,1 Red Banks,148
Maryra Hodges Hunt,Secretary of State,,D,Marshall,1 Red Banks,93
Jennifer Riley Collins,Attorney General,,D,Marshall,1 Red Banks,204
Addie Lee Green,State Treasurer,,D,Marshall,1 Red Banks,200
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marshall,1 Red Banks,204
Robert E. Amos,Commissioner of Insurance,,D,Marshall,1 Red Banks,197
Alicia Blanks,State Senate,10,D,Marshall,1 Red Banks,30
Michael Cathey,State Senate,10,D,Marshall,1 Red Banks,31
Andre R De'Berry,State Senate,10,D,Marshall,1 Red Banks,97
Carlton E Smith,State Senate,10,D,Marshall,1 Red Banks,43
Dianne Black,State Senate,19,D,Marshall,1 Red Banks,49
John Faulkner,State House,5,D,Marshall,1 Red Banks,42
Carl Robinson,State House,5,D,Marshall,1 Red Banks,174
Jacqueline Simon,State House,5,D,Marshall,1 Red Banks,9
Pamela J Denham,State House,13,D,Marshall,1 Red Banks,
Robert Foster,Governor,,R,Marshall,1 West Holly Springs,6
Tate Reeves,Governor,,R,Marshall,1 West Holly Springs,11
Bill Waller Jr.,Governor,,R,Marshall,1 West Holly Springs,2
Delbert Hosemann,Lieutenant Governor,,R,Marshall,1 West Holly Springs,13
Shane Quick,Lieutenant Governor,,R,Marshall,1 West Holly Springs,5
