candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Carroll,430 School,4
Tate Reeves,Governor,,R,Carroll,430 School,2
Bill Waller Jr.,Governor,,R,Carroll,430 School,5
Delbert Hosemann,Lieutenant Governor,,R,Carroll,430 School,8
Shane Quick,Lieutenant Governor,,R,Carroll,430 School,3
Sam Britton,Secretary of State,,R,Carroll,430 School,5
Michael Watson,Secretary of State,,R,Carroll,430 School,6
Mark Baker,Attorney General,,R,Carroll,430 School,1
Lynn Fitch,Attorney General,,R,Carroll,430 School,6
Andy Taggart,Attorney General,,R,Carroll,430 School,4
Shad White,State Auditor,,R,Carroll,430 School,11
Eugene S. 'Buck' Clarke,State Treasurer,,R,Carroll,430 School,7
David McRae,State Treasurer,,R,Carroll,430 School,4
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Carroll,430 School,11
Mike Chaney,Commissioner of Insurance,,R,Carroll,430 School,11
Lydia Graves Chassaniol,State Senate,14,R,Carroll,430 School,11
Karl Oliver,State House,46,R,Carroll,430 School,
Dana A Gwin,State House,48,R,Carroll,430 School,
Jason White,State House,48,R,Carroll,430 School,
Michael Brown,Governor,,D,Carroll,430 School,17
William Bond Compton Jr.,Governor,,D,Carroll,430 School,3
Jim Hood,Governor,,D,Carroll,430 School,119
Robert J. Ray,Governor,,D,Carroll,430 School,3
Robert Shuler Smith,Governor,,D,Carroll,430 School,6
Gregory Wash,Governor,,D,Carroll,430 School,2
Velesha P Williams,Governor,,D,Carroll,430 School,14
Albert Wilson,Governor,,D,Carroll,430 School,1
Jay Hughes,Lieutenant Governor,,D,Carroll,430 School,132
Johnny DuPree,Secretary of State,,D,Carroll,430 School,94
Maryra Hodges Hunt,Secretary of State,,D,Carroll,430 School,50
Jennifer Riley Collins,Attorney General,,D,Carroll,430 School,129
Addie Lee Green,State Treasurer,,D,Carroll,430 School,123
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Carroll,430 School,133
Robert E. Amos,Commissioner of Insurance,,D,Carroll,430 School,134
Kevin Horan,State House,34,D,Carroll,430 School,126
Robert Foster,Governor,,R,Carroll,Black Hawk,3
Tate Reeves,Governor,,R,Carroll,Black Hawk,3
Bill Waller Jr.,Governor,,R,Carroll,Black Hawk,1
Delbert Hosemann,Lieutenant Governor,,R,Carroll,Black Hawk,7
Shane Quick,Lieutenant Governor,,R,Carroll,Black Hawk,0
Sam Britton,Secretary of State,,R,Carroll,Black Hawk,4
Michael Watson,Secretary of State,,R,Carroll,Black Hawk,2
Mark Baker,Attorney General,,R,Carroll,Black Hawk,4
