candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Marion,Balls Mill,112
Tate Reeves,Governor,,R,Marion,Balls Mill,295
Bob Hickingbottom,Governor,,C,Marion,Balls Mill,1
David R Singletary,Governor,,IND,Marion,Balls Mill,2
Delbert Hosemann,Lieutenant Governor,,R,Marion,Balls Mill,315
Jay Hughes,Lieutenant Governor,,D,Marion,Balls Mill,96
Johnny DuPree,Secretary of State,,D,Marion,Balls Mill,95
Michael Watson,Secretary of State,,R,Marion,Balls Mill,311
Jennifer Riley Collins,Attorney General,,D,Marion,Balls Mill,94
Lynn Fitch,Attorney General,,R,Marion,Balls Mill,310
Shad White,State Auditor,,R,Marion,Balls Mill,341
Addie Lee Green,State Treasurer,,D,Marion,Balls Mill,95
David McRae,State Treasurer,,R,Marion,Balls Mill,308
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marion,Balls Mill,100
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marion,Balls Mill,303
Angela Burks Hill,State Senate,40,R,Marion,Balls Mill,314
Thomas Lehr,State Senate,40,D,Marion,Balls Mill,89
Bill Pigott,State House,99,R,Marion,Balls Mill,344
Jim Hood,Governor,,D,Marion,Carley,54
Tate Reeves,Governor,,R,Marion,Carley,519
Bob Hickingbottom,Governor,,C,Marion,Carley,3
David R Singletary,Governor,,IND,Marion,Carley,7
Delbert Hosemann,Lieutenant Governor,,R,Marion,Carley,537
Jay Hughes,Lieutenant Governor,,D,Marion,Carley,42
Johnny DuPree,Secretary of State,,D,Marion,Carley,38
Michael Watson,Secretary of State,,R,Marion,Carley,540
Jennifer Riley Collins,Attorney General,,D,Marion,Carley,43
Lynn Fitch,Attorney General,,R,Marion,Carley,534
Shad White,State Auditor,,R,Marion,Carley,558
Addie Lee Green,State Treasurer,,D,Marion,Carley,33
David McRae,State Treasurer,,R,Marion,Carley,543
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marion,Carley,42
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marion,Carley,535
Angela Burks Hill,State Senate,40,R,Marion,Carley,542
Thomas Lehr,State Senate,40,D,Marion,Carley,39
Ken Morgan,State House,100,R,Marion,Carley,564
Jim Hood,Governor,,D,Marion,Cedar Grove,105
Tate Reeves,Governor,,R,Marion,Cedar Grove,195
Bob Hickingbottom,Governor,,C,Marion,Cedar Grove,1
David R Singletary,Governor,,IND,Marion,Cedar Grove,1
Delbert Hosemann,Lieutenant Governor,,R,Marion,Cedar Grove,209
Jay Hughes,Lieutenant Governor,,D,Marion,Cedar Grove,91
Johnny DuPree,Secretary of State,,D,Marion,Cedar Grove,94
Michael Watson,Secretary of State,,R,Marion,Cedar Grove,206
Jennifer Riley Collins,Attorney General,,D,Marion,Cedar Grove,92
Lynn Fitch,Attorney General,,R,Marion,Cedar Grove,209
Shad White,State Auditor,,R,Marion,Cedar Grove,262
Addie Lee Green,State Treasurer,,D,Marion,Cedar Grove,93
David McRae,State Treasurer,,R,Marion,Cedar Grove,207
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Marion,Cedar Grove,97
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Marion,Cedar Grove,204
Angela Burks Hill,State Senate,40,R,Marion,Cedar Grove,214
Thomas Lehr,State Senate,40,D,Marion,Cedar Grove,85
Ken Morgan,State House,100,R,Marion,Cedar Grove,268
Jim Hood,Governor,,D,Marion,City Hall,102
Tate Reeves,Governor,,R,Marion,City Hall,90
Bob Hickingbottom,Governor,,C,Marion,City Hall,0
David R Singletary,Governor,,IND,Marion,City Hall,1
Delbert Hosemann,Lieutenant Governor,,R,Marion,City Hall,95
Jay Hughes,Lieutenant Governor,,D,Marion,City Hall,93
