candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Alcorn,2nd District Central Precinct,71
Tate Reeves,Governor,,R,Alcorn,2nd District Central Precinct,337
Bill Waller Jr.,Governor,,R,Alcorn,2nd District Central Precinct,138
Delbert Hosemann,Lieutenant Governor,,R,Alcorn,2nd District Central Precinct,413
Shane Quick,Lieutenant Governor,,R,Alcorn,2nd District Central Precinct,74
Sam Britton,Secretary of State,,R,Alcorn,2nd District Central Precinct,225
Michael Watson,Secretary of State,,R,Alcorn,2nd District Central Precinct,258
Mark Baker,Attorney General,,R,Alcorn,2nd District Central Precinct,131
Lynn Fitch,Attorney General,,R,Alcorn,2nd District Central Precinct,216
Andy Taggart,Attorney General,,R,Alcorn,2nd District Central Precinct,159
Shad White,State Auditor,,R,Alcorn,2nd District Central Precinct,432
Eugene S. 'Buck' Clarke,State Treasurer,,R,Alcorn,2nd District Central Precinct,171
David McRae,State Treasurer,,R,Alcorn,2nd District Central Precinct,323
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Alcorn,2nd District Central Precinct,451
Mike Chaney,Commissioner of Insurance,,R,Alcorn,2nd District Central Precinct,457
Rita Potts Parks,State Senate,4,R,Alcorn,2nd District Central Precinct,466
Lamar Walker,State Senate,4,R,Alcorn,2nd District Central Precinct,45
Greg Ward,State Senate,4,R,Alcorn,2nd District Central Precinct,30
Lesber E. 'Bubba' Carpenter,State House,1,R,Alcorn,2nd District Central Precinct,291
Nick Bain,State House,2,R,Alcorn,2nd District Central Precinct,206
Michael Brown,Governor,,D,Alcorn,2nd District Central Precinct,9
William Bond Compton Jr.,Governor,,D,Alcorn,2nd District Central Precinct,0
Jim Hood,Governor,,D,Alcorn,2nd District Central Precinct,34
Robert J. Ray,Governor,,D,Alcorn,2nd District Central Precinct,1
Robert Shuler Smith,Governor,,D,Alcorn,2nd District Central Precinct,3
Gregory Wash,Governor,,D,Alcorn,2nd District Central Precinct,2
Velesha P Williams,Governor,,D,Alcorn,2nd District Central Precinct,1
Albert Wilson,Governor,,D,Alcorn,2nd District Central Precinct,0
Jay Hughes,Lieutenant Governor,,D,Alcorn,2nd District Central Precinct,43
Johnny DuPree,Secretary of State,,D,Alcorn,2nd District Central Precinct,23
Maryra Hodges Hunt,Secretary of State,,D,Alcorn,2nd District Central Precinct,20
Jennifer Riley Collins,Attorney General,,D,Alcorn,2nd District Central Precinct,40
Addie Lee Green,State Treasurer,,D,Alcorn,2nd District Central Precinct,38
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Alcorn,2nd District Central Precinct,40
Robert E Arnos,Commissioner of Insurance,,D,Alcorn,2nd District Central Precinct,39
Robert Foster,Governor,,R,Alcorn,Bethel,7
Tate Reeves,Governor,,R,Alcorn,Bethel,21
Bill Waller Jr.,Governor,,R,Alcorn,Bethel,21
Delbert Hosemann,Lieutenant Governor,,R,Alcorn,Bethel,36
Shane Quick,Lieutenant Governor,,R,Alcorn,Bethel,6
Sam Britton,Secretary of State,,R,Alcorn,Bethel,15
Michael Watson,Secretary of State,,R,Alcorn,Bethel,26
Mark Baker,Attorney General,,R,Alcorn,Bethel,3
Lynn Fitch,Attorney General,,R,Alcorn,Bethel,23
Andy Taggart,Attorney General,,R,Alcorn,Bethel,18
Shad White,State Auditor,,R,Alcorn,Bethel,32
Eugene S. 'Buck' Clarke,State Treasurer,,R,Alcorn,Bethel,13
David McRae,State Treasurer,,R,Alcorn,Bethel,27
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Alcorn,Bethel,35
Mike Chaney,Commissioner of Insurance,,R,Alcorn,Bethel,35
Rita Potts Parks,State Senate,4,R,Alcorn,Bethel,26
Lamar Walker,State Senate,4,R,Alcorn,Bethel,0
Greg Ward,State Senate,4,R,Alcorn,Bethel,23
Joseph P 'Jody' Steverson,State House,4,R,Alcorn,Bethel,34
Michael Brown,Governor,,D,Alcorn,Bethel,0
William Bond Compton Jr.,Governor,,D,Alcorn,Bethel,0
Jim Hood,Governor,,D,Alcorn,Bethel,1
Robert J. Ray,Governor,,D,Alcorn,Bethel,0
Robert Shuler Smith,Governor,,D,Alcorn,Bethel,0
Gregory Wash,Governor,,D,Alcorn,Bethel,0
Velesha P Williams,Governor,,D,Alcorn,Bethel,0
Albert Wilson,Governor,,D,Alcorn,Bethel,0
Jay Hughes,Lieutenant Governor,,D,Alcorn,Bethel,1
Johnny DuPree,Secretary of State,,D,Alcorn,Bethel,1
Maryra Hodges Hunt,Secretary of State,,D,Alcorn,Bethel,0
Jennifer Riley Collins,Attorney General,,D,Alcorn,Bethel,1
Addie Lee Green,State Treasurer,,D,Alcorn,Bethel,1
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Alcorn,Bethel,1
Robert E Arnos,Commissioner of Insurance,,D,Alcorn,Bethel,1
Robert Foster,Governor,,R,Alcorn,Biggersville,38
Tate Reeves,Governor,,R,Alcorn,Biggersville,116
Bill Waller Jr.,Governor,,R,Alcorn,Biggersville,165
Delbert Hosemann,Lieutenant Governor,,R,Alcorn,Biggersville,244
Shane Quick,Lieutenant Governor,,R,Alcorn,Biggersville,31
Sam Britton,Secretary of State,,R,Alcorn,Biggersville,100
Michael Watson,Secretary of State,,R,Alcorn,Biggersville,151
Mark Baker,Attorney General,,R,Alcorn,Biggersville,58
Lynn Fitch,Attorney General,,R,Alcorn,Biggersville,126
Andy Taggart,Attorney General,,R,Alcorn,Biggersville,98
Shad White,State Auditor,,R,Alcorn,Biggersville,230
Eugene S. 'Buck' Clarke,State Treasurer,,R,Alcorn,Biggersville,88
David McRae,State Treasurer,,R,Alcorn,Biggersville,180
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Alcorn,Biggersville,247
Mike Chaney,Commissioner of Insurance,,R,Alcorn,Biggersville,247
Rita Potts Parks,State Senate,4,R,Alcorn,Biggersville,250
Lamar Walker,State Senate,4,R,Alcorn,Biggersville,30
Greg Ward,State Senate,4,R,Alcorn,Biggersville,32
Nick Bain,State House,2,R,Alcorn,Biggersville,282
Michael Brown,Governor,,D,Alcorn,Biggersville,7
William Bond Compton Jr.,Governor,,D,Alcorn,Biggersville,1
Jim Hood,Governor,,D,Alcorn,Biggersville,27
Robert J. Ray,Governor,,D,Alcorn,Biggersville,2
Robert Shuler Smith,Governor,,D,Alcorn,Biggersville,4
Gregory Wash,Governor,,D,Alcorn,Biggersville,0
Velesha P Williams,Governor,,D,Alcorn,Biggersville,5
Albert Wilson,Governor,,D,Alcorn,Biggersville,0
Jay Hughes,Lieutenant Governor,,D,Alcorn,Biggersville,33
Johnny DuPree,Secretary of State,,D,Alcorn,Biggersville,23
Maryra Hodges Hunt,Secretary of State,,D,Alcorn,Biggersville,16
Jennifer Riley Collins,Attorney General,,D,Alcorn,Biggersville,32
Addie Lee Green,State Treasurer,,D,Alcorn,Biggersville,32
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Alcorn,Biggersville,31
Robert E Arnos,Commissioner of Insurance,,D,Alcorn,Biggersville,34
Robert Foster,Governor,,R,Alcorn,College Hill,22
Tate Reeves,Governor,,R,Alcorn,College Hill,101
Bill Waller Jr.,Governor,,R,Alcorn,College Hill,113
Delbert Hosemann,Lieutenant Governor,,R,Alcorn,College Hill,168
Shane Quick,Lieutenant Governor,,R,Alcorn,College Hill,48
Sam Britton,Secretary of State,,R,Alcorn,College Hill,90
Michael Watson,Secretary of State,,R,Alcorn,College Hill,124
Mark Baker,Attorney General,,R,Alcorn,College Hill,51
Lynn Fitch,Attorney General,,R,Alcorn,College Hill,105
Andy Taggart,Attorney General,,R,Alcorn,College Hill,65
Shad White,State Auditor,,R,Alcorn,College Hill,191
Eugene S. 'Buck' Clarke,State Treasurer,,R,Alcorn,College Hill,82
David McRae,State Treasurer,,R,Alcorn,College Hill,131
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Alcorn,College Hill,199
Mike Chaney,Commissioner of Insurance,,R,Alcorn,College Hill,200
Rita Potts Parks,State Senate,4,R,Alcorn,College Hill,181
Lamar Walker,State Senate,4,R,Alcorn,College Hill,42
Greg Ward,State Senate,4,R,Alcorn,College Hill,27
