candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Newton,Chunky,60
Tate Reeves,Governor,,R,Newton,Chunky,168
Bill Waller Jr.,Governor,,R,Newton,Chunky,74
Delbert Hosemann,Lieutenant Governor,,R,Newton,Chunky,250
Shane Quick,Lieutenant Governor,,R,Newton,Chunky,45
Sam Britton,Secretary of State,,R,Newton,Chunky,126
Michael Watson,Secretary of State,,R,Newton,Chunky,159
Mark Baker,Attorney General,,R,Newton,Chunky,76
Lynn Fitch,Attorney General,,R,Newton,Chunky,151
Andy Taggart,Attorney General,,R,Newton,Chunky,65
Shad White,State Auditor,,R,Newton,Chunky,268
Eugene S. 'Buck' Clarke,State Treasurer,,R,Newton,Chunky,82
David McRae,State Treasurer,,R,Newton,Chunky,210
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Chunky,277
Mike Chaney,Commissioner of Insurance,,R,Newton,Chunky,279
Hampton Gardner,State Senate,31,R,Newton,Chunky,84
Tyler McCaughn,State Senate,31,R,Newton,Chunky,211
Randal 'Randy' Rushing,State House,78,R,Newton,Chunky,x
William E Shirley Jr.,State House,84,R,Newton,Chunky,103
Troy Smith,State House,84,R,Newton,Chunky,194
Michael Brown,Governor,,D,Newton,Chunky,0
William Bond Compton Jr.,Governor,,D,Newton,Chunky,0
Jim Hood,Governor,,D,Newton,Chunky,10
Robert J. Ray,Governor,,D,Newton,Chunky,1
Robert Shuler Smith,Governor,,D,Newton,Chunky,0
Gregory Wash,Governor,,D,Newton,Chunky,0
Velesha P Williams,Governor,,D,Newton,Chunky,2
Albert Wilson,Governor,,D,Newton,Chunky,0
Jay Hughes,Lieutenant Governor,,D,Newton,Chunky,12
Johnny DuPree,Secretary of State,,D,Newton,Chunky,12
Maryra Hodges Hunt,Secretary of State,,D,Newton,Chunky,1
Jennifer Riley Collins,Attorney General,,D,Newton,Chunky,12
Addie Lee Green,State Treasurer,,D,Newton,Chunky,13
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Chunky,12
Robert E. Amos,Commissioner of Insurance,,D,Newton,Chunky,11
Mike Marlow,State Senate,31,D,Newton,Chunky,11
Joe C Bradford,State House,78,D,Newton,Chunky,x
Robert Foster,Governor,,R,Newton,Conehatta,53
Tate Reeves,Governor,,R,Newton,Conehatta,110
Bill Waller Jr.,Governor,,R,Newton,Conehatta,84
Delbert Hosemann,Lieutenant Governor,,R,Newton,Conehatta,195
Shane Quick,Lieutenant Governor,,R,Newton,Conehatta,50
Sam Britton,Secretary of State,,R,Newton,Conehatta,104
Michael Watson,Secretary of State,,R,Newton,Conehatta,135
Mark Baker,Attorney General,,R,Newton,Conehatta,90
Lynn Fitch,Attorney General,,R,Newton,Conehatta,92
Andy Taggart,Attorney General,,R,Newton,Conehatta,63
Shad White,State Auditor,,R,Newton,Conehatta,228
Eugene S. 'Buck' Clarke,State Treasurer,,R,Newton,Conehatta,78
David McRae,State Treasurer,,R,Newton,Conehatta,162
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Conehatta,232
Mike Chaney,Commissioner of Insurance,,R,Newton,Conehatta,236
Hampton Gardner,State Senate,31,R,Newton,Conehatta,66
Tyler McCaughn,State Senate,31,R,Newton,Conehatta,178
Randal 'Randy' Rushing,State House,78,R,Newton,Conehatta,226
William E Shirley Jr.,State House,84,R,Newton,Conehatta,x
Troy Smith,State House,84,R,Newton,Conehatta,x
Michael Brown,Governor,,D,Newton,Conehatta,3
William Bond Compton Jr.,Governor,,D,Newton,Conehatta,1
Jim Hood,Governor,,D,Newton,Conehatta,33
Robert J. Ray,Governor,,D,Newton,Conehatta,0
Robert Shuler Smith,Governor,,D,Newton,Conehatta,4
Gregory Wash,Governor,,D,Newton,Conehatta,1
Velesha P Williams,Governor,,D,Newton,Conehatta,2
Albert Wilson,Governor,,D,Newton,Conehatta,0
Jay Hughes,Lieutenant Governor,,D,Newton,Conehatta,41
Johnny DuPree,Secretary of State,,D,Newton,Conehatta,31
Maryra Hodges Hunt,Secretary of State,,D,Newton,Conehatta,12
Jennifer Riley Collins,Attorney General,,D,Newton,Conehatta,41
Addie Lee Green,State Treasurer,,D,Newton,Conehatta,41
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Conehatta,43
Robert E. Amos,Commissioner of Insurance,,D,Newton,Conehatta,41
Mike Marlow,State Senate,31,D,Newton,Conehatta,40
Joe C Bradford,State House,78,D,Newton,Conehatta,42
Robert Foster,Governor,,R,Newton,Decatur #1,47
Tate Reeves,Governor,,R,Newton,Decatur #1,102
Bill Waller Jr.,Governor,,R,Newton,Decatur #1,169
Delbert Hosemann,Lieutenant Governor,,R,Newton,Decatur #1,270
Shane Quick,Lieutenant Governor,,R,Newton,Decatur #1,40
Sam Britton,Secretary of State,,R,Newton,Decatur #1,125
Michael Watson,Secretary of State,,R,Newton,Decatur #1,181
Mark Baker,Attorney General,,R,Newton,Decatur #1,125
Lynn Fitch,Attorney General,,R,Newton,Decatur #1,110
Andy Taggart,Attorney General,,R,Newton,Decatur #1,75
Shad White,State Auditor,,R,Newton,Decatur #1,287
Eugene S. 'Buck' Clarke,State Treasurer,,R,Newton,Decatur #1,82
David McRae,State Treasurer,,R,Newton,Decatur #1,223
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Decatur #1,298
Mike Chaney,Commissioner of Insurance,,R,Newton,Decatur #1,297
Hampton Gardner,State Senate,31,R,Newton,Decatur #1,62
Tyler McCaughn,State Senate,31,R,Newton,Decatur #1,254
Randal 'Randy' Rushing,State House,78,R,Newton,Decatur #1,268
William E Shirley Jr.,State House,84,R,Newton,Decatur #1,12
Troy Smith,State House,84,R,Newton,Decatur #1,19
Michael Brown,Governor,,D,Newton,Decatur #1,9
William Bond Compton Jr.,Governor,,D,Newton,Decatur #1,3
Jim Hood,Governor,,D,Newton,Decatur #1,63
Robert J. Ray,Governor,,D,Newton,Decatur #1,1
Robert Shuler Smith,Governor,,D,Newton,Decatur #1,3
Gregory Wash,Governor,,D,Newton,Decatur #1,2
Velesha P Williams,Governor,,D,Newton,Decatur #1,8
Albert Wilson,Governor,,D,Newton,Decatur #1,0
Jay Hughes,Lieutenant Governor,,D,Newton,Decatur #1,78
Johnny DuPree,Secretary of State,,D,Newton,Decatur #1,66
Maryra Hodges Hunt,Secretary of State,,D,Newton,Decatur #1,20
Jennifer Riley Collins,Attorney General,,D,Newton,Decatur #1,79
