candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Chickasaw,Anchor 001,61
Tate Reeves,Governor,,R,Chickasaw,Anchor 001,112
Bill Waller Jr.,Governor,,R,Chickasaw,Anchor 001,87
Delbert Hosemann,Lieutenant Governor,,R,Chickasaw,Anchor 001,213
Shane Quick,Lieutenant Governor,,R,Chickasaw,Anchor 001,23
Sam Britton,Secretary of State,,R,Chickasaw,Anchor 001,109
Michael Watson,Secretary of State,,R,Chickasaw,Anchor 001,141
Mark Baker,Attorney General,,R,Chickasaw,Anchor 001,40
Lynn Fitch,Attorney General,,R,Chickasaw,Anchor 001,152
Andy Taggart,Attorney General,,R,Chickasaw,Anchor 001,63
Shad White,State Auditor,,R,Chickasaw,Anchor 001,226
Eugene S. 'Buck' Clarke,State Treasurer,,R,Chickasaw,Anchor 001,114
David McRae,State Treasurer,,R,Chickasaw,Anchor 001,136
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Chickasaw,Anchor 001,231
Mike Chaney,Commissioner of Insurance,,R,Chickasaw,Anchor 001,236
Stephen Scott Griffin,State Senate,8,R,Chickasaw,Anchor 001,183
Benjamin A Suber,State Senate,8,R,Chickasaw,Anchor 001,60
Steve Whitten,State Senate,8,R,Chickasaw,Anchor 001,14
Thomas 'Tommy' Futral,State House,22,R,Chickasaw,Anchor 001,231
Michael Brown,Governor,,D,Chickasaw,Anchor 001,1
William Bond Compton Jr.,Governor,,D,Chickasaw,Anchor 001,0
Jim Hood,Governor,,D,Chickasaw,Anchor 001,150
Robert J. Ray,Governor,,D,Chickasaw,Anchor 001,0
Robert Shuler Smith,Governor,,D,Chickasaw,Anchor 001,3
Gregory Wash,Governor,,D,Chickasaw,Anchor 001,1
Velesha P Williams,Governor,,D,Chickasaw,Anchor 001,1
Albert Wilson,Governor,,D,Chickasaw,Anchor 001,1
Jay Hughes,Lieutenant Governor,,D,Chickasaw,Anchor 001,123
Johnny DuPree,Secretary of State,,D,Chickasaw,Anchor 001,90
Maryra Hodges Hunt,Secretary of State,,D,Chickasaw,Anchor 001,45
Jennifer Riley Collins,Attorney General,,D,Chickasaw,Anchor 001,122
Addie Lee Green,State Treasurer,,D,Chickasaw,Anchor 001,117
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Chickasaw,Anchor 001,119
Robert E. Amos,Commissioner of Insurance,,D,Chickasaw,Anchor 001,112
Kegan Coleman,State Senate,8,D,Chickasaw,Anchor 001,50
Mark Hancock,State Senate,8,D,Chickasaw,Anchor 001,80
Kathryn York,State Senate,8,D,Chickasaw,Anchor 001,33
Jon Lancaster,State House,22,D,Chickasaw,Anchor 001,139
Robert Foster,Governor,,R,Chickasaw,Buena Vista 002,11
Tate Reeves,Governor,,R,Chickasaw,Buena Vista 002,21
Bill Waller Jr.,Governor,,R,Chickasaw,Buena Vista 002,10
Delbert Hosemann,Lieutenant Governor,,R,Chickasaw,Buena Vista 002,35
Shane Quick,Lieutenant Governor,,R,Chickasaw,Buena Vista 002,5
Sam Britton,Secretary of State,,R,Chickasaw,Buena Vista 002,17
