candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Montgomery,Duck Hill,143
Tate Reeves,Governor,,R,Montgomery,Duck Hill,180
Bob Hickingbottom,Governor,,C,Montgomery,Duck Hill,1
David R Singletary,Governor,,IND,Montgomery,Duck Hill,2
Delbert Hosemann,Lieutenant Governor,,R,Montgomery,Duck Hill,197
Jay Hughes,Lieutenant Governor,,D,Montgomery,Duck Hill,122
Johnny DuPree,Secretary of State,,D,Montgomery,Duck Hill,129
Michael Watson,Secretary of State,,R,Montgomery,Duck Hill,184
Jennifer Riley Collins,Attorney General,,D,Montgomery,Duck Hill,132
Lynn Fitch,Attorney General,,R,Montgomery,Duck Hill,192
Shad White,State Auditor,,R,Montgomery,Duck Hill,223
Addie Lee Green,State Treasurer,,D,Montgomery,Duck Hill,120
David McRae,State Treasurer,,R,Montgomery,Duck Hill,199
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Montgomery,Duck Hill,131
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Montgomery,Duck Hill,188
Lydia Graves Chassaniol,State Senate,14,R,Montgomery,Duck Hill,215
Gary Jackson,State Senate,15,R,Montgomery,Duck Hill,X
Karl Oliver,State House,46,R,Montgomery,Duck Hill,218
Jim Hood,Governor,,D,Montgomery,East Winona,243
Tate Reeves,Governor,,R,Montgomery,East Winona,141
Bob Hickingbottom,Governor,,C,Montgomery,East Winona,2
David R Singletary,Governor,,IND,Montgomery,East Winona,5
Delbert Hosemann,Lieutenant Governor,,R,Montgomery,East Winona,158
Jay Hughes,Lieutenant Governor,,D,Montgomery,East Winona,216
Johnny DuPree,Secretary of State,,D,Montgomery,East Winona,222
Michael Watson,Secretary of State,,R,Montgomery,East Winona,154
Jennifer Riley Collins,Attorney General,,D,Montgomery,East Winona,223
Lynn Fitch,Attorney General,,R,Montgomery,East Winona,159
Shad White,State Auditor,,R,Montgomery,East Winona,232
Addie Lee Green,State Treasurer,,D,Montgomery,East Winona,211
David McRae,State Treasurer,,R,Montgomery,East Winona,167
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Montgomery,East Winona,220
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Montgomery,East Winona,156
Lydia Graves Chassaniol,State Senate,14,R,Montgomery,East Winona,X
Gary Jackson,State Senate,15,R,Montgomery,East Winona,233
Karl Oliver,State House,46,R,Montgomery,East Winona,238
Jim Hood,Governor,,D,Montgomery,Kilmichael,194
Tate Reeves,Governor,,R,Montgomery,Kilmichael,195
