page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Rankin ,Antioch-Mayton,65
2,Tate Reeves,Governor,,R,Rankin ,Antioch-Mayton,258
2,Bob Hickingbottom,Governor,,C,Rankin ,Antioch-Mayton,0
2,David R Singletary,Governor,,IND,Rankin ,Antioch-Mayton,2
2,Delbert Hosemann,Lieutenant Governor,,R,Rankin ,Antioch-Mayton,275
2,Jay Hughes,Lieutenant Governor,,D,Rankin ,Antioch-Mayton,49
2,Johnny DuPree,Secretary of State,,D,Rankin ,Antioch-Mayton,40
2,Michael Watson,Secretary of State,,R,Rankin ,Antioch-Mayton,286
2,Jennifer Riley Collins,Attorney General,,D,Rankin ,Antioch-Mayton,43
2,Lynn Fitch,Attorney General,,R,Rankin ,Antioch-Mayton,283
2,Shad White,State Auditor,,R,Rankin ,Antioch-Mayton,303
7,Addie Lee Green,State Treasurer,,D,Rankin ,Antioch-Mayton,41
7,David McRae,State Treasurer,,R,Rankin ,Antioch-Mayton,285
7,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Rankin ,Antioch-Mayton,43
7,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Rankin ,Antioch-Mayton,282
12,Josh Harkins,State Senate,20,R,Rankin ,Antioch-Mayton,x
12,Dean Kirby,State Senate,30,R,Rankin ,Antioch-Mayton,x
12,Chris Caughman,State Senate,35,R,Rankin ,Antioch-Mayton,294
12,Brent Powell,State House,59,R,Rankin ,Antioch-Mayton,x
12,Fred D Shanks,State House,60,R,Rankin ,Antioch-Mayton,299
12,Gene Newman,State House,61,R,Rankin ,Antioch-Mayton,x
12,Tom Weathersby,State House,62,R,Rankin ,Antioch-Mayton,x
17,Jon Pond,State House,68,R,Rankin ,Antioch-Mayton,x
17,Zakiya Summers,State House,68,D,Rankin ,Antioch-Mayton,x
17,Jason McCarty,State House,74,D,Rankin ,Antioch-Mayton,x
17,Lee Yancey,State House,74,R,Rankin ,Antioch-Mayton,x
17,Vance Cox,State House,75,R,Rankin ,Antioch-Mayton,x
17,Tom Miles ,State House,75,D,Rankin ,Antioch-Mayton,x
17,Price Wallace,State House,77,R,Rankin ,Antioch-Mayton,x
2,Jim Hood,Governor,,D,Rankin ,Brandon Central ,331
2,Tate Reeves,Governor,,R,Rankin ,Brandon Central ,731
2,Bob Hickingbottom,Governor,,C,Rankin ,Brandon Central ,4
2,David R Singletary,Governor,,IND,Rankin ,Brandon Central ,12
2,Delbert Hosemann,Lieutenant Governor,,R,Rankin ,Brandon Central ,863
2,Jay Hughes,Lieutenant Governor,,D,Rankin ,Brandon Central ,225
2,Johnny DuPree,Secretary of State,,D,Rankin ,Brandon Central ,206
2,Michael Watson,Secretary of State,,R,Rankin ,Brandon Central ,873
2,Jennifer Riley Collins,Attorney General,,D,Rankin ,Brandon Central ,238
