page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Tishomingo,Iuka,256
2,Bill Waller Jr.,Governor ,,R,Tishomingo,Iuka,153
2,Tate Reeves,Governor ,,R,Tishomingo,Belmont,214
2,Bill Waller Jr.,Governor ,,R,Tishomingo,Belmont,135
2,Tate Reeves,Governor ,,R,Tishomingo,Burnsville,173
2,Bill Waller Jr.,Governor ,,R,Tishomingo,Burnsville,35
2,Tate Reeves,Governor ,,R,Tishomingo,Coles Mill,135
2,Bill Waller Jr.,Governor ,,R,Tishomingo,Coles Mill,37
2,Tate Reeves,Governor ,,R,Tishomingo,Cotton Springs,66
2,Bill Waller Jr.,Governor ,,R,Tishomingo,Cotton Springs,22
2,Tate Reeves,Governor ,,R,Tishomingo,Dennis,61
2,Bill Waller Jr.,Governor ,,R,Tishomingo,Dennis,46
2,Tate Reeves,Governor ,,R,Tishomingo,East Iuka,207
2,Bill Waller Jr.,Governor ,,R,Tishomingo,East Iuka,107
2,Tate Reeves,Governor ,,R,Tishomingo,Golden,119
2,Bill Waller Jr.,Governor ,,R,Tishomingo,Golden,111
2,Tate Reeves,Governor ,,R,Tishomingo,Hubbard Salem,90
2,Bill Waller Jr.,Governor ,,R,Tishomingo,Hubbard Salem,7
2,Tate Reeves,Governor ,,R,Tishomingo,North Belmont,66
2,Bill Waller Jr.,Governor ,,R,Tishomingo,North Belmont,29
2,Tate Reeves,Governor ,,R,Tishomingo,North Burnsville,75
2,Bill Waller Jr.,Governor ,,R,Tishomingo,North Burnsville,32
3,Tate Reeves,Governor ,,R,Tishomingo,Paden,62
3,Bill Waller Jr.,Governor ,,R,Tishomingo,Paden,27
3,Tate Reeves,Governor ,,R,Tishomingo,Springhill,78
3,Bill Waller Jr.,Governor ,,R,Tishomingo,Springhill,30
3,Tate Reeves,Governor ,,R,Tishomingo,Tishomingo,201
3,Bill Waller Jr.,Governor ,,R,Tishomingo,Tishomingo,94
3,Tate Reeves,Governor ,,R,Tishomingo,TOTAL,1743
3,Bill Waller Jr.,Governor ,,R,Tishomingo,TOTAL,865
