page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Walthall ,3rd District Tylertown,121
2,Tate Reeves,Governor,,R,Walthall ,3rd District Tylertown,207
2,Bob Hickingbottom,Governor,,C,Walthall ,3rd District Tylertown,0
2,David R Singletary,Governor,,IND,Walthall ,3rd District Tylertown,0
2,Delbert Hosemann,Lieutenant Governor,,R,Walthall ,3rd District Tylertown,238
2,Jay Hughes,Lieutenant Governor,,D,Walthall ,3rd District Tylertown,85
2,Johnny DuPree,Secretary of State,,D,Walthall ,3rd District Tylertown,93
2,Michael Watson,Secretary of State,,R,Walthall ,3rd District Tylertown,232
2,Jennifer Riley Collins,Attorney General,,D,Walthall ,3rd District Tylertown,92
2,Lynn Fitch,Attorney General,,R,Walthall ,3rd District Tylertown,234
2,Shad White,State Auditor,,R,Walthall ,3rd District Tylertown,261
4,Addie Lee Green,State Treasurer,,D,Walthall ,3rd District Tylertown,82
4,David McRae,State Treasurer,,R,Walthall ,3rd District Tylertown,238
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Walthall ,3rd District Tylertown,89
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Walthall ,3rd District Tylertown,232
6,Tammy Witherspoon,State Senate,38,D,Walthall ,3rd District Tylertown,242
6,Sally Doty,State Senate,39,R,Walthall ,3rd District Tylertown,x
6,Daryl L Porter Jr.,State House,98,D,Walthall ,3rd District Tylertown,x
6,Bill Pigott,State House,99,R,Walthall ,3rd District Tylertown,271
2,Jim Hood,Governor,,D,Walthall ,4th District West Tylertown,63
2,Tate Reeves,Governor,,R,Walthall ,4th District West Tylertown,211
2,Bob Hickingbottom,Governor,,C,Walthall ,4th District West Tylertown,0
2,David R Singletary,Governor,,IND,Walthall ,4th District West Tylertown,0
2,Delbert Hosemann,Lieutenant Governor,,R,Walthall ,4th District West Tylertown,219
2,Jay Hughes,Lieutenant Governor,,D,Walthall ,4th District West Tylertown,52
2,Johnny DuPree,Secretary of State,,D,Walthall ,4th District West Tylertown,64
2,Michael Watson,Secretary of State,,R,Walthall ,4th District West Tylertown,206
2,Jennifer Riley Collins,Attorney General,,D,Walthall ,4th District West Tylertown,58
2,Lynn Fitch,Attorney General,,R,Walthall ,4th District West Tylertown,214
2,Shad White,State Auditor,,R,Walthall ,4th District West Tylertown,235
4,Addie Lee Green,State Treasurer,,D,Walthall ,4th District West Tylertown,52
4,David McRae,State Treasurer,,R,Walthall ,4th District West Tylertown,220
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Walthall ,4th District West Tylertown,61
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Walthall ,4th District West Tylertown,209
6,Tammy Witherspoon,State Senate,38,D,Walthall ,4th District West Tylertown,x
6,Sally Doty,State Senate,39,R,Walthall ,4th District West Tylertown,236
6,Daryl L Porter Jr.,State House,98,D,Walthall ,4th District West Tylertown,x
6,Bill Pigott,State House,99,R,Walthall ,4th District West Tylertown,240
2,Jim Hood,Governor,,D,Walthall ,4th District Tylertown,44
2,Tate Reeves,Governor,,R,Walthall ,4th District Tylertown,193
2,Bob Hickingbottom,Governor,,C,Walthall ,4th District Tylertown,0
2,David R Singletary,Governor,,IND,Walthall ,4th District Tylertown,4
2,Delbert Hosemann,Lieutenant Governor,,R,Walthall ,4th District Tylertown,211
2,Jay Hughes,Lieutenant Governor,,D,Walthall ,4th District Tylertown,27
2,Johnny DuPree,Secretary of State,,D,Walthall ,4th District Tylertown,25
2,Michael Watson,Secretary of State,,R,Walthall ,4th District Tylertown,210
2,Jennifer Riley Collins,Attorney General,,D,Walthall ,4th District Tylertown,25
2,Lynn Fitch,Attorney General,,R,Walthall ,4th District Tylertown,214
2,Shad White,State Auditor,,R,Walthall ,4th District Tylertown,219
4,Addie Lee Green,State Treasurer,,D,Walthall ,4th District Tylertown,16
4,David McRae,State Treasurer,,R,Walthall ,4th District Tylertown,219
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Walthall ,4th District Tylertown,26
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Walthall ,4th District Tylertown,207
6,Tammy Witherspoon,State Senate,38,D,Walthall ,4th District Tylertown,x
6,Sally Doty,State Senate,39,R,Walthall ,4th District Tylertown,226
6,Daryl L Porter Jr.,State House,98,D,Walthall ,4th District Tylertown,x
6,Bill Pigott,State House,99,R,Walthall ,4th District Tylertown,229
2,Jim Hood,Governor,,D,Walthall ,Darbun,18
2,Tate Reeves,Governor,,R,Walthall ,Darbun,63
2,Bob Hickingbottom,Governor,,C,Walthall ,Darbun,0
2,David R Singletary,Governor,,IND,Walthall ,Darbun,1
2,Delbert Hosemann,Lieutenant Governor,,R,Walthall ,Darbun,69
2,Jay Hughes,Lieutenant Governor,,D,Walthall ,Darbun,10
2,Johnny DuPree,Secretary of State,,D,Walthall ,Darbun,9
2,Michael Watson,Secretary of State,,R,Walthall ,Darbun,69
2,Jennifer Riley Collins,Attorney General,,D,Walthall ,Darbun,11
2,Lynn Fitch,Attorney General,,R,Walthall ,Darbun,69
2,Shad White,State Auditor,,R,Walthall ,Darbun,70
4,Addie Lee Green,State Treasurer,,D,Walthall ,Darbun,10
