candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Coahoma,Bobo,45
Tate Reeves,Governor,,R,Coahoma,Bobo,23
Bob Hickingbottom,Governor,,C,Coahoma,Bobo,0
David R Singletary,Governor,,IND,Coahoma,Bobo,0
Delbert Hosemann,Lieutenant Governor,,R,Coahoma,Bobo,25
Jay Hughes,Lieutenant Governor,,D,Coahoma,Bobo,42
Johnny DuPree,Secretary of State,,D,Coahoma,Bobo,44
Michael Watson,Secretary of State,,R,Coahoma,Bobo,23
Jennifer Riley Collins,Attorney General,,D,Coahoma,Bobo,45
Lynn Fitch,Attorney General,,R,Coahoma,Bobo,22
Shad White,State Auditor,,R,Coahoma,Bobo,43
Addie Lee Green,State Treasurer,,D,Coahoma,Bobo,44
David McRae,State Treasurer,,R,Coahoma,Bobo,23
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Coahoma,Bobo,44
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Coahoma,Bobo,23
Robert L Jackson,State Senate,11,D,Coahoma,Bobo,X
Clara Davis Dawkins,State Senate,11,IND,Coahoma,Bobo,X
Derrick T Simmons,State Senate,12,D,Coahoma,Bobo,48
Paul D. Pecou,State Senate,12,IND,Coahoma,Bobo,14
Cedric 'Bam Bam' Burnett,State House,9,R,Coahoma,Bobo,X
Orlando W Paden,State House,26,D,Coahoma,Bobo,59
Jim Hood,Governor,,D,Coahoma,Cagle Crossing,17
Tate Reeves,Governor,,R,Coahoma,Cagle Crossing,22
Bob Hickingbottom,Governor,,C,Coahoma,Cagle Crossing,0
David R Singletary,Governor,,IND,Coahoma,Cagle Crossing,0
Delbert Hosemann,Lieutenant Governor,,R,Coahoma,Cagle Crossing,21
Jay Hughes,Lieutenant Governor,,D,Coahoma,Cagle Crossing,18
Johnny DuPree,Secretary of State,,D,Coahoma,Cagle Crossing,16
Michael Watson,Secretary of State,,R,Coahoma,Cagle Crossing,21
Jennifer Riley Collins,Attorney General,,D,Coahoma,Cagle Crossing,16
Lynn Fitch,Attorney General,,R,Coahoma,Cagle Crossing,22
Shad White,State Auditor,,R,Coahoma,Cagle Crossing,31
Addie Lee Green,State Treasurer,,D,Coahoma,Cagle Crossing,14
David McRae,State Treasurer,,R,Coahoma,Cagle Crossing,23
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Coahoma,Cagle Crossing,15
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Coahoma,Cagle Crossing,23
Robert L Jackson,State Senate,11,D,Coahoma,Cagle Crossing,X
Clara Davis Dawkins,State Senate,11,IND,Coahoma,Cagle Crossing,X
Derrick T Simmons,State Senate,12,D,Coahoma,Cagle Crossing,16
Paul D. Pecou,State Senate,12,IND,Coahoma,Cagle Crossing,13
Cedric 'Bam Bam' Burnett,State House,9,R,Coahoma,Cagle Crossing,X
Orlando W Paden,State House,26,D,Coahoma,Cagle Crossing,30
Jim Hood,Governor,,D,Coahoma,Clarksdale Courthouse,198
Tate Reeves,Governor,,R,Coahoma,Clarksdale Courthouse,143
Bob Hickingbottom,Governor,,C,Coahoma,Clarksdale Courthouse,0
David R Singletary,Governor,,IND,Coahoma,Clarksdale Courthouse,8
Delbert Hosemann,Lieutenant Governor,,R,Coahoma,Clarksdale Courthouse,166
Jay Hughes,Lieutenant Governor,,D,Coahoma,Clarksdale Courthouse,176
Johnny DuPree,Secretary of State,,D,Coahoma,Clarksdale Courthouse,187
Michael Watson,Secretary of State,,R,Coahoma,Clarksdale Courthouse,152
Jennifer Riley Collins,Attorney General,,D,Coahoma,Clarksdale Courthouse,190
Lynn Fitch,Attorney General,,R,Coahoma,Clarksdale Courthouse,153
Shad White,State Auditor,,R,Coahoma,Clarksdale Courthouse,233
Addie Lee Green,State Treasurer,,D,Coahoma,Clarksdale Courthouse,182
David McRae,State Treasurer,,R,Coahoma,Clarksdale Courthouse,157
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Coahoma,Clarksdale Courthouse,183
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Coahoma,Clarksdale Courthouse,157
Robert L Jackson,State Senate,11,D,Coahoma,Clarksdale Courthouse,245
Clara Davis Dawkins,State Senate,11,IND,Coahoma,Clarksdale Courthouse,57
Derrick T Simmons,State Senate,12,D,Coahoma,Clarksdale Courthouse,X
Paul D. Pecou,State Senate,12,IND,Coahoma,Clarksdale Courthouse,X
Cedric 'Bam Bam' Burnett,State House,9,R,Coahoma,Clarksdale Courthouse,X
Orlando W Paden,State House,26,D,Coahoma,Clarksdale Courthouse,281
Jim Hood,Governor,,D,Coahoma,Clarksdale #2,388
Tate Reeves,Governor,,R,Coahoma,Clarksdale #2,350
Bob Hickingbottom,Governor,,C,Coahoma,Clarksdale #2,1
David R Singletary,Governor,,IND,Coahoma,Clarksdale #2,3
Delbert Hosemann,Lieutenant Governor,,R,Coahoma,Clarksdale #2,366
Jay Hughes,Lieutenant Governor,,D,Coahoma,Clarksdale #2,366
Johnny DuPree,Secretary of State,,D,Coahoma,Clarksdale #2,354
Michael Watson,Secretary of State,,R,Coahoma,Clarksdale #2,362
Jennifer Riley Collins,Attorney General,,D,Coahoma,Clarksdale #2,357
Lynn Fitch,Attorney General,,R,Coahoma,Clarksdale #2,374
Shad White,State Auditor,,R,Coahoma,Clarksdale #2,509
Addie Lee Green,State Treasurer,,D,Coahoma,Clarksdale #2,341
David McRae,State Treasurer,,R,Coahoma,Clarksdale #2,382
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Coahoma,Clarksdale #2,362
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Coahoma,Clarksdale #2,359
Robert L Jackson,State Senate,11,D,Coahoma,Clarksdale #2,480
Clara Davis Dawkins,State Senate,11,IND,Coahoma,Clarksdale #2,152
Derrick T Simmons,State Senate,12,D,Coahoma,Clarksdale #2,X
Paul D. Pecou,State Senate,12,IND,Coahoma,Clarksdale #2,X
Cedric 'Bam Bam' Burnett,State House,9,R,Coahoma,Clarksdale #2,X
Orlando W Paden,State House,26,D,Coahoma,Clarksdale #2,563
Jim Hood,Governor,,D,Coahoma,Clarksdale #3,202
Tate Reeves,Governor,,R,Coahoma,Clarksdale #3,38
Bob Hickingbottom,Governor,,C,Coahoma,Clarksdale #3,1
David R Singletary,Governor,,IND,Coahoma,Clarksdale #3,2
