page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor,,R,Rankin,Antioch-Mayton,103
2,Bill Waller Jr.,Governor,,R,Rankin,Antioch-Mayton,102
2,Tate Reeves,Governor,,R,Rankin,Brandon Central,284
2,Bill Waller Jr.,Governor,,R,Rankin,Brandon Central,442
2,Tate Reeves,Governor,,R,Rankin,Brandon City Hall,568
2,Bill Waller Jr.,Governor,,R,Rankin,Brandon City Hall,779
2,Tate Reeves,Governor,,R,Rankin,Briar Hill,136
2,Bill Waller Jr.,Governor,,R,Rankin,Briar Hill,106
2,Tate Reeves,Governor,,R,Rankin,Castlewoods East,334
2,Bill Waller Jr.,Governor,,R,Rankin,Castlewoods East,633
2,Tate Reeves,Governor,,R,Rankin,Castlewoods West,360
2,Bill Waller Jr.,Governor,,R,Rankin,Castlewoods West,618
2,Tate Reeves,Governor,,R,Rankin,Cato,212
2,Bill Waller Jr.,Governor,,R,Rankin,Cato,166
2,Tate Reeves,Governor,,R,Rankin,City Hall,221
2,Bill Waller Jr.,Governor,,R,Rankin,City Hall,206
2,Tate Reeves,Governor,,R,Rankin,Clear Branch,192
2,Bill Waller Jr.,Governor,,R,Rankin,Clear Branch,113
2,Tate Reeves,Governor,,R,Rankin,Cleary,415
2,Bill Waller Jr.,Governor,,R,Rankin,Cleary,312
2,Tate Reeves,Governor,,R,Rankin,Crest Park,238
2,Bill Waller Jr.,Governor,,R,Rankin,Crest Park,218
3,Tate Reeves,Governor,,R,Rankin,Crossroads,174
3,Bill Waller Jr.,Governor,,R,Rankin,Crossroads,111
3,Tate Reeves,Governor,,R,Rankin,Cunningham Heights,144
3,Bill Waller Jr.,Governor,,R,Rankin,Cunningham Heights,121
3,Tate Reeves,Governor,,R,Rankin,Dry Creek,177
3,Bill Waller Jr.,Governor,,R,Rankin,Dry Creek,104
3,Tate Reeves,Governor,,R,Rankin,East Crossgates,500
3,Bill Waller Jr.,Governor,,R,Rankin,East Crossgates,811
3,Tate Reeves,Governor,,R,Rankin,East Steen Creek,459
3,Bill Waller Jr.,Governor,,R,Rankin,East Steen Creek,418
3,Tate Reeves,Governor,,R,Rankin,Eldorado,283
3,Bill Waller Jr.,Governor,,R,Rankin,Eldorado,371
3,Tate Reeves,Governor,,R,Rankin,Fannin,294
3,Bill Waller Jr.,Governor,,R,Rankin,Fannin,401
3,Tate Reeves,Governor,,R,Rankin,Flowood Library,344
3,Bill Waller Jr.,Governor,,R,Rankin,Flowood Library,465
3,Tate Reeves,Governor,,R,Rankin,Grant's Ferry,365
3,Bill Waller Jr.,Governor,,R,Rankin,Grant's Ferry,662
3,Tate Reeves,Governor,,R,Rankin,Greenfield,307
3,Bill Waller Jr.,Governor,,R,Rankin,Greenfield,278
3,Tate Reeves,Governor,,R,Rankin,Highlands/Patrick Farms,200
3,Bill Waller Jr.,Governor,,R,Rankin,Highlands/Patrick Farms,244
4,Tate Reeves,Governor,,R,Rankin,Johns,143
4,Bill Waller Jr.,Governor,,R,Rankin,Johns,108
4,Tate Reeves,Governor,,R,Rankin,Lakeland,122
4,Bill Waller Jr.,Governor,,R,Rankin,Lakeland,232
4,Tate Reeves,Governor,,R,Rankin,Leesburg,190
4,Bill Waller Jr.,Governor,,R,Rankin,Leesburg,122
4,Tate Reeves,Governor,,R,Rankin,Liberty,340
4,Bill Waller Jr.,Governor,,R,Rankin,Liberty,513
4,Tate Reeves,Governor,,R,Rankin,Mountain Creek,117
4,Bill Waller Jr.,Governor,,R,Rankin,Mountain Creek,83
4,Tate Reeves,Governor,,R,Rankin,North Brandon,306
4,Bill Waller Jr.,Governor,,R,Rankin,North Brandon,463
4,Tate Reeves,Governor,,R,Rankin,North Mclaurin,172
4,Bill Waller Jr.,Governor,,R,Rankin,North Mclaurin,134
4,Tate Reeves,Governor,,R,Rankin,North Richland,231
4,Bill Waller Jr.,Governor,,R,Rankin,North Richland,187
4,Tate Reeves,Governor,,R,Rankin,Northeast Brandon,452
4,Bill Waller Jr.,Governor,,R,Rankin,Northeast Brandon,571
4,Tate Reeves,Governor,,R,Rankin,Northshore,427
4,Bill Waller Jr.,Governor,,R,Rankin,Northshore,582
4,Tate Reeves,Governor,,R,Rankin,Oakdale,502
4,Bill Waller Jr.,Governor,,R,Rankin,Oakdale,501
5,Tate Reeves,Governor,,R,Rankin,Pelahatchie,362
5,Bill Waller Jr.,Governor,,R,Rankin,Pelahatchie,309
5,Tate Reeves,Governor,,R,Rankin,Pisgah,148
5,Bill Waller Jr.,Governor,,R,Rankin,Pisgah,120
5,Tate Reeves,Governor,,R,Rankin,Puckett,131
5,Bill Waller Jr.,Governor,,R,Rankin,Puckett,125
5,Tate Reeves,Governor,,R,Rankin,Reservoir East,285
5,Bill Waller Jr.,Governor,,R,Rankin,Reservoir East,432
5,Tate Reeves,Governor,,R,Rankin,Reservoir West,283
5,Bill Waller Jr.,Governor,,R,Rankin,Reservoir West,362
5,Tate Reeves,Governor,,R,Rankin,Shiloh,52
5,Bill Waller Jr.,Governor,,R,Rankin,Shiloh,72
5,Tate Reeves,Governor,,R,Rankin,South Brandon,189
5,Bill Waller Jr.,Governor,,R,Rankin,South Brandon,149
5,Tate Reeves,Governor,,R,Rankin,South Mclaurin,184
5,Bill Waller Jr.,Governor,,R,Rankin,South Mclaurin,154
5,Tate Reeves,Governor,,R,Rankin,South Pearson,58
5,Bill Waller Jr.,Governor,,R,Rankin,South Pearson,274
5,Tate Reeves,Governor,,R,Rankin,South Richland,406
5,Bill Waller Jr.,Governor,,R,Rankin,South Richland,318
5,Tate Reeves,Governor,,R,Rankin,Springhill,277
5,Bill Waller Jr.,Governor,,R,Rankin,Springhill,336
6,Tate Reeves,Governor,,R,Rankin,Star,197
6,Bill Waller Jr.,Governor,,R,Rankin,Star,133
6,Tate Reeves,Governor,,R,Rankin,West Crossgates,444
6,Bill Waller Jr.,Governor,,R,Rankin,West Crossgates,508
6,Tate Reeves,Governor,,R,Rankin,West Pearl,143
6,Bill Waller Jr.,Governor,,R,Rankin,West Pearl,102
6,Tate Reeves,Governor,,R,Rankin,West Steen Creek,429
6,Bill Waller Jr.,Governor,,R,Rankin,West Steen Creek,370
6,Tate Reeves,Governor,,R,Rankin,TOTAL,12900
6,Bill Waller Jr.,Governor,,R,Rankin,TOTAL,14694
